"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
1996455,246296,132990,"PRIVATE ADVISORS SMALL COMPANY PRIVATE EQUITY FUND VI (CAYMAN) LP",805-6452016495,"","Cayman Islands","Y","N"
1996455,244774,132650,"BMG PA PRIVATE MARKETS (CAYMAN), LP",805-3073450129,"","Cayman Islands","N","Y"
1996455,246399,133007,"PRIVATE ADVISORS SMALL COMPANY PRIVATE EQUITY FUND VII (CAYMAN) LP",805-6467504370,"","Cayman Islands","Y","N"
1996455,246383,139513,"PA SECONDARY FUND VI (CAYMAN), LP",805-1408213172,"","Cayman Islands","N","Y"
1998651,277556,146522,"NRC HEDGED EQUITY OFFSHORE, L.P.",805-9644837435,"","Cayman Islands","N","Y"
1998651,309089,146524,"NRC PRIVATE CREDIT OPPORTUNITIES 2022 OFFSHORE, L.P.",805-2715809547,"","Cayman Islands","N","Y"
1998651,251249,146523,"NRC PRIVATE CREDIT OPPORTUNITIES 2021 OFFSHORE, L.P.",805-1376256276,"","Cayman Islands","N","Y"
1998651,277555,146517,"NRC ABSOLUTE RETURN OFFSHORE, L.P.",805-7473741729,"","Cayman Islands","N","Y"
1999081,224147,127314,"NORTHSTAR MEZZANINE PARTNERS VI U.S. FEEDER II, L.P.",805-6934123919,"Delaware","United States","N","Y"
1999081,224147,127313,"NORTHSTAR MEZZANINE PARTNERS VI U.S. FEEDER I, L.P.",805-3040470739,"Delaware","United States","N","Y"
1999081,224157,127315,"NORTHSTAR MEZZANINE PARTNERS VII FEEDER, L.P.",805-1278343139,"Delaware","United States","N","Y"
1999110,44171,7979,"RIVULET CAPITAL PARTNERS, LP",805-5921555971,"Delaware","United States","N","Y"
1999110,44171,7978,"RIVULET CAPITAL OFFSHORE FUND, LTD.",805-7844789620,"","Cayman Islands","N","Y"
1996643,373512,145532,"TRIBUNE INVESTMENT GROUP OFFSHORE LTD.",805-1462358056,"","Cayman Islands","N","Y"
1996643,373512,145533,"TRIBUNE INVESTMENT GROUP ONSHORE FUND LP",805-5658372033,"Delaware","United States","N","Y"
1999210,217576,126637,"ARCA DIGITAL ASSETS INTERNATIONAL FUND, LTD.",805-7401013567,"","British Virgin Islands","N","Y"
1999210,217576,126638,"ARCA DIGITAL ASSETS FUND, LP",805-5387712840,"Delaware","United States","N","Y"
1999240,267059,151514,"FIDELITY DISTRESSED OPPORTUNITIES FUND I, LP",805-9344457612,"Delaware","United States","N","Y"
1996242,320538,142827,"BAYFOREST INNOVATION FUND LIMITED",805-8425365126,"","Cayman Islands","N","Y"
1996242,320538,142826,"BAYFOREST INNOVATION FUND US LP",805-5132520671,"Delaware","United States","N","Y"
1997374,479374,151727,"MONOMOY CREDIT OPPORTUNITIES FEEDER FUND III, L.P.",805-5379501753,"","Cayman Islands","N","Y"
1997374,237918,132301,"MONOMOY III BLUE AIV FEEDER, L.P.",805-6783221943,"","Cayman Islands","N","Y"
1990285,280647,138134,"GOODLANDER CAPITAL PARTNERS, LP",805-9697610162,"Delaware","United States","Y","N"
1990285,280647,145867,"GOODLANDER CAPITAL OFFSHORE FUND, LTD",805-1490612446,"","Cayman Islands","Y","N"
1996921,311687,141481,"ISO-MTS CAPITAL PARTNERS LP",805-5069776190,"Delaware","United States","Y","N"
1996921,311687,141482,"ISO-MTS CAPITAL PARTNERS OFFSHORE LTD.",805-9782175452,"","Cayman Islands","Y","N"
1997649,5749,1737,"ALTIMETER OFFSHORE, LTD.",805-9479187860,"","British Virgin Islands","N","Y"
1997649,368532,144931,"ALTIMETER LONG OPPORTUNITIES OFFSHORE FUND, L.P.",805-1143097832,"","Cayman Islands","N","Y"
1997679,420645,146965,"HIVEMIND CULTURE OFFSHORE FEEDER FUND, LP",805-9390398388,"","Cayman Islands","N","Y"
1997679,356776,143331,"HIVEMIND LIQUID OFFSHORE FEEDER FUND, LP",805-3976691281,"","Cayman Islands","N","Y"
1997679,356776,143332,"HIVEMIND LIQUID US FEEDER FUND, LP",805-8512874423,"Delaware","United States","N","Y"
1997679,357920,143478,"LINIK FUND LP",805-9176773479,"Delaware","United States","N","Y"
1997679,357920,143477,"LINIK FUND LIMITED",805-1044327257,"","Cayman Islands","N","Y"
1992472,280634,145798,"AURORA MIDWEST INDUSTRIAL HOLDINGS CAYMAN FEEDER LP",805-6791383731,"","Cayman Islands","N","Y"
1992472,249293,133638,"BTG PACTUAL CONSUMER ASSET BACKED INVESTMENT FUND LTD",805-8786396298,"","Cayman Islands","N","Y"
1992472,249293,139057,"BTG PACTUAL CONSUMER ASSET BACKED INVESTMENT FUND, LLC",805-4565366089,"Delaware","United States","N","Y"
1992472,1896,120835,"BTG PACTUAL RATES FUND, LTD.",805-1920158010,"","Cayman Islands","N","Y"
1992472,1896,120834,"BTG PACTUAL RATES FUND, LLC",805-4391686565,"Delaware","United States","N","Y"
1992472,431752,149405,"PROJECT LONGHORN CO-INVESTORS II, L.P.",805-4899534810,"Delaware","United States","N","Y"
1992472,431752,149403,"PROJECT LONGHORN CO-INVESTORS, L.P.",805-7447795241,"Delaware","United States","N","Y"
1992472,431752,149406,"PROJECT LONGHORN CO-INVESTORS III, L.P.",805-4753726783,"Delaware","United States","N","Y"
1992472,456979,151056,"BTG PACTUAL STRUCTURED CREDIT OPPORTUNITY FUND LLC",805-1507162528,"Delaware","United States","N","Y"
1992472,456979,151055,"BTG PACTUAL STRUCTURED CREDIT OPPORTUNITY FUND",805-3228001788,"","Cayman Islands","N","Y"
1995772,6427,5202,"SIMON QUICK CHAPIN FUND, LTD.",805-4825441230,"","British Virgin Islands","Y","N"
1995772,230747,130650,"SIMON QUICK CHAPIN FUND QP, LLC",805-2749609713,"Delaware","United States","N","Y"
1995772,230747,130651,"SIMON QUICK CHAPIN FUND QP, LTD.",805-5285283724,"","British Virgin Islands","N","Y"
1995772,6427,5200,"SIMON QUICK CHAPIN FUND, LLC",805-1738639425,"Delaware","United States","Y","N"
1997416,199661,135923,"PARAFI DIGITAL OPPORTUNITIES INTERNATIONAL LP",805-9440852155,"","Cayman Islands","N","Y"
1997907,486442,152839,"PEPPERTREE CAPITAL FUND X FEEDER, LLC",805-4217453483,"Delaware","United States","N","Y"
1997907,486432,152837,"PEPPERTREE CAPITAL FUND IX FEEDER, LLC",805-2447350393,"Delaware","United States","N","Y"
1994305,360591,143764,"BLUE RANGE HOLDINGS LLC",805-4785909753,"Delaware","United States","N","Y"
1994305,337538,143767,"BLUE RANGE HOLDINGS LLC",805-4785909753,"Delaware","United States","N","Y"
1994305,337585,143768,"GREEN HOLDINGS LLC",805-4036653619,"Delaware","United States","N","Y"
1994305,376982,146082,"GREEN RANGE HOLDINGS LLC",805-4036653619,"Delaware","United States","N","Y"
1993528,54421,10714,"LASKER FUND LP",805-2521726111,"Delaware","United States","N","Y"
1993528,54421,10713,"LASKER FUND LIMITED",805-1778636836,"","Cayman Islands","N","Y"
1997283,482042,152080,"BFO APOGEM PRIVATE MARKETS (IRELAND), ILP",805-6924992380,"","Ireland","N","Y"
1997283,398507,146515,"APOGEM SECONDARY FUND VII (CAYMAN), LP",805-2685517723,"","Cayman Islands","N","Y"
1997283,246172,146721,"GOLDPOINT PARTNERS SELECT MANAGER CANADA FUND IV, LP",805-8132394104,"","Canada","N","Y"
1997283,246157,146729,"GOLDPOINT PARTNERS PRIVATE DEBT OFFSHORE V, LP",805-1198639480,"","Cayman Islands","N","Y"
1997283,246155,146728,"GOLDPOINT MEZZANINE PARTNERS OFFSHORE IV, LP",805-6187017170,"","Cayman Islands","N","Y"
1997283,414129,146557,"APOGEM DIRECT LENDING NIGHTHAWK FUND",805-5249539367,"","Cayman Islands","Y","Y"
1997283,246161,146724,"NYLCAP SELECT MANAGER CANADA FUND II, LP",805-4420893045,"","Canada","N","Y"
1997283,246175,146719,"GOLDPOINT PARTNERS SELECT MANAGER CANADA FUND V, LP",805-1277802278,"","Canada","N","Y"
1997283,246157,146730,"GPP PRIVATE DEBT RS V LP",805-5718753978,"Delaware","United States","N","Y"
1997283,362898,146505,"APOGEM PRIVATE EQUITY FUND X (CAYMAN), LP",805-7493702170,"","Cayman Islands","N","Y"
1997283,246151,146727,"NYLCAP MEZZANINE OFFSHORE PARTNERS III, LP",805-2275580522,"","Cayman Islands","N","Y"
1997283,246165,146726,"GOLDPOINT PARTNERS SELECT MANAGER CANADA FUND III, LP",805-1485020986,"","Cambodia","N","Y"
1997283,246275,139670,"PA SMALL COMPANY COINVESTMENT FUND II (CAYMAN), LP",805-3374104184,"","Cayman Islands","Y","N"
1997283,246401,133009,"PA SMALL CO PRIVATE EQUITY FUND IX (CAYMAN), LP",805-8477642078,"","Cayman Islands","N","Y"
1997283,246400,133008,"PRIVATE ADVISORS SMALL CO PRIVATE EQUITY FUND VIII-CAYMAN LP",805-3476586181,"","Cayman Islands","Y","N"
1997283,246296,132990,"PRIVATE ADVISORS SMALL COMPANY PRIVATE EQUITY FUND VI (CAYMAN) LP",805-6452016495,"","Cayman Islands","Y","N"
1997283,244774,132650,"BMG PA PRIVATE MARKETS (CAYMAN), LP",805-3073450129,"","Cayman Islands","N","Y"
1997283,246399,133007,"PRIVATE ADVISORS SMALL COMPANY PRIVATE EQUITY FUND VII (CAYMAN) LP",805-6467504370,"","Cayman Islands","Y","N"
1997283,246383,139513,"PA SECONDARY FUND VI (CAYMAN), LP",805-1408213172,"","Cayman Islands","N","Y"
1997423,481128,152040,"HORIZON INCLUSIVE GROWTH OFFSHORE FEEDER FUND I LLC",805-5985856294,"","Cayman Islands","N","Y"
1997423,481123,152036,"GS CAPITAL PARTNERS VI PIA PMD QP FUND OFFSHORE, LTD.",805-4712729458,"","Cayman Islands","N","Y"
1997423,481123,152037,"GS CAPITAL PARTNERS VI PIA PMD QP FUND, L.P.",805-4369573677,"Delaware","United States","Y","Y"
1997423,481175,152041,"WHITEHALL STREET INTERNATIONAL REAL ESTATE CORPORATION 2005",805-6002448870,"","Cayman Islands","N","Y"
1997423,481123,152038,"GS CAPITAL PARTNERS VI PMD QP FUND OFFSHORE, LTD.",805-3740711800,"","Cayman Islands","Y","Y"
1997423,481123,152039,"GS CAPITAL PARTNERS VI PMD QP FUND, L.P.",805-3182521565,"Delaware","United States","Y","Y"
1997423,481274,152044,"WEST STREET CAPITAL PARTNERS IX OFFSHORE FEEDER FUND LLC",805-8661665123,"","Cayman Islands","N","Y"
1997907,486445,152842,"PEPERTREE CAPITAL CAYMAN ISLANDS FUND",805-3218197446,"","Cayman Islands","N","Y"
1997907,486442,152838,"PEPPERTREE CAPITAL FUND X FEEDER II, LLC",805-5910963145,"Delaware","United States","N","Y"
1997907,486444,152841,"PEPPERTREE CAPITAL CAYMAN ISLANDS FUND, LP",805-3218197446,"","Cayman Islands","N","Y"
1997907,486443,152840,"PEPPERTREE CAPITAL FUND X LP FEEDER I, LLC",805-8790825711,"Delaware","United States","Y","N"
1997926,486442,152839,"PEPPERTREE CAPITAL FUND X FEEDER, LLC",805-4217453483,"Delaware","United States","N","Y"
1997926,486432,152837,"PEPPERTREE CAPITAL FUND IX FEEDER, LLC",805-2447350393,"Delaware","United States","N","Y"
1997926,486445,152842,"PEPERTREE CAPITAL CAYMAN ISLANDS FUND",805-3218197446,"","Cayman Islands","N","Y"
1997926,486442,152838,"PEPPERTREE CAPITAL FUND X FEEDER II, LLC",805-5910963145,"Delaware","United States","N","Y"
1997926,486444,152841,"PEPPERTREE CAPITAL CAYMAN ISLANDS FUND, LP",805-3218197446,"","Cayman Islands","N","Y"
1997926,486443,152840,"PEPPERTREE CAPITAL FUND X LP FEEDER I, LLC",805-8790825711,"Delaware","United States","Y","N"
1996036,444908,152553,"CALAMOS AKSIA PRIVATE EQUITY (OFFSHORE) I, LTD.",805-8757768938,"","Cayman Islands","N","Y"
1996036,444908,152552,"CALAMOS AKSIA PRIVATE EQUITY (OFFSHORE), LTD.",805-8018425543,"","Cayman Islands","N","Y"
1988693,398460,146551,"STONEHURST PARTNERS, L.P.",805-3662348089,"","Cayman Islands","N","Y"
1988693,398517,146559,"BATTERY CREDIT ACCESS FUND, L.P.",805-6891560804,"","Cayman Islands","N","Y"
1988693,398501,146552,"INTERNATIONAL INFRASTRUCTURE FINANCE COMPANY FEEDER III SCSP",805-3908106509,"","Luxembourg","N","Y"
1988693,255509,139784,"STONEHURST PARTNERS, LP",805-3662348089,"","Cayman Islands","N","Y"
1988693,255509,134444,"INTERNATIONAL INFRASTRUCTURE FINANCE COMPANY FEEDER III, L.P.",805-4930076748,"","Cayman Islands","N","Y"
1988693,246446,133021,"INTERNATIONAL INFRASTRUCTURE FINANCE COMPANY FEEDER, L.P.",805-4589484899,"","Cayman Islands","N","Y"
1988693,246449,133022,"INTERNATIONAL INFRASTRUCTURE FINANCE COMPANY FEEDER II, L.P.",805-3376154269,"","Cayman Islands","N","Y"
1988693,255509,139783,"LONGWOOD PARTNERS, LP",805-5742632017,"","Cayman Islands","N","Y"
1988693,304577,139790,"LONGWOOD PARTNERS, LP",805-5742632017,"","Cayman Islands","N","Y"
1988693,361660,143842,"INTERNATIONAL INFRASTRUCTURE FINANCE COMPANY FEEDER III-EU SCSP",805-3274022403,"","Luxembourg","N","Y"
1988693,361679,143844,"KEYSTONE PARTNERS, L.P.",805-2593443952,"","Cayman Islands","N","Y"
1988693,255509,143989,"KEYSTONE PARTNERS, L.P.",805-2593443952,"","Cayman Islands","N","Y"
1988693,480698,151999,"BELMONT PARTNERS, LP",805-5789280116,"","Cayman Islands","N","Y"
1988693,480690,151995,"STONEHURST PARTNERS, L.P.",805-3662348089,"","Cayman Islands","N","Y"
1988693,480697,151997,"LONGWOOD PARTNERS, LP",805-5742632017,"","Cayman Islands","N","Y"
1988693,480693,151996,"LONGWOOD PARTNERS, LP",805-5742632017,"","Cayman Islands","N","Y"
1988693,480719,152003,"BELMONT PARTNERS, LP",805-5789280116,"","Cayman Islands","N","Y"
1996038,186368,126952,"ADAPTIVE TREND FUND, LTD.",805-8207513403,"","Cayman Islands","N","Y"
1997366,288617,139047,"BENTALLGREENOAK US COLD STORAGE FEEDER LLC",805-9477339290,"Delaware","United States","N","Y"
1997378,480646,151978,"METROPOLITAN REAL ESTATE PARTNERS CO-INVESTMENTS FUND II-EAP, LP",805-6960905939,"Delaware","United States","Y","Y"
1997378,224035,135292,"MREP CO-INVESTMENTS EUI-II DE, L.P.",805-4123764621,"Delaware","United States","N","Y"
1997378,243937,132505,"METROPOLITAN REAL ESTATE PARTNERS CO-INVESTMENTS FUND II-EAP, L.P.",805-8472383157,"","Cayman Islands","N","Y"
1997378,243950,132508,"METROPOLITAN REAL ESTATE PARTNERS MD-FEEDER, L.P.",805-2122746277,"","Cayman Islands","N","Y"
1997378,224035,132485,"METROPOLITAN REAL ESTATE PARTNERS CO-INVESTMENTS EUI-II, L.P.",805-6216245636,"","United Kingdom","N","Y"
1997378,243955,132510,"MREP CO-INVESTMENTS EUI II-C-LALA, L.P.",805-6093893759,"","Cayman Islands","N","Y"
1997378,398211,146497,"METROPOLITAN REAL ESTATE PARTNERS MD-FEEDER, L.P.",805-2122746277,"","Cayman Islands","N","Y"
1997378,189054,120709,"METROPOLITAN REAL ESTATE PARTNERS SECONDARIES EUI, L.P.",805-2954274485,"","United Kingdom","N","Y"
1997378,175137,117458,"METROPOLITAN REAL ESTATE PARTNERS SECONDARIES & CO-INVESTMENTS FUND NUS-B, L.P.",805-1612091234,"","Cayman Islands","N","Y"
1997378,203868,123950,"MREP SECONDARIES EUI-II ROSA, L.P.",805-7513849479,"","United Kingdom","N","Y"
1997378,203857,123945,"METROPOLITAN REAL ESTATE PARTNERS SECONDARIES FUND II-TE, L.P.",805-3605412456,"Delaware","United States","N","Y"
1997378,203869,123951,"METROPOLITAN REAL ESTATE PARTNERS CO-INVESTMENTS FUND II-TE, L.P.",805-6607560221,"Delaware","United States","N","Y"
1996025,267902,135741,"RPI INTERNATIONAL HOLDINGS, LP",805-4552460245,"","Cayman Islands","N","Y"
1996025,267902,135737,"RPI US PARTNERS, LP",805-1851727783,"Delaware","United States","N","Y"
1996025,267902,135739,"RPI INTERNATIONAL PARTNERS, LP",805-1860031075,"","Cayman Islands","N","Y"
1996025,267902,135740,"RPI INTERNATIONAL PARTNERS II, LP",805-3098711292,"","Cayman Islands","N","Y"
1996025,267902,135738,"RPI US PARTNERS II, LP",805-8595434866,"Delaware","United States","N","Y"
1997026,488101,153299,"RPI INTERNATIONAL HOLDINGS 2019, LP",805-4147203482,"","Cayman Islands","N","Y"
1996660,363573,144123,"LINONIA PARTNERS OFFSHORE FUND LTD.",805-6912781002,"","Cayman Islands","N","Y"
1988742,188673,133609,"CAVU VENTURE PARTNERS I BLOCKER, LLC",805-7617755994,"Delaware","United States","N","Y"
1998360,213915,125973,"PINE RIVER PRECISION FUND SPC FOR THE ACCOUNT OF PINE RIVER MUNICIPAL FUND S.P.",805-4061380971,"","Cayman Islands","N","Y"
1998360,213915,125974,"PINE RIVER MUNICIPAL FUND SERIES, A SERIES OF PINE RIVER PRECISION FUND LLC",805-3141671588,"Delaware","United States","N","Y"
1998360,356002,143291,"PINE RIVER MULTI-STRATEGY FUND LTD.",805-2321776077,"","Cayman Islands","N","Y"
1995379,313801,141882,"CERBERUS AMIST LEVERED LOAN OPPORTUNITIES FUND, L.P.",805-9141708853,"","Cayman Islands","N","Y"
1995379,247412,133289,"CERBERUS 20 RM OVERSEAS FEEDER, L.P.",805-4177627070,"","Cayman Islands","N","Y"
1995379,192886,123789,"CERBERUS 17 RM FEEDER FUND 2, LTD.",805-1647777444,"","Cayman Islands","N","Y"
1995379,30227,142263,"CIP5 AIV III, L.P.",805-3068929697,"Delaware","United States","N","Y"
1995379,232256,141734,"CERBERUS OFFSHORE UNLEVERED LOAN OPPORTUNITIES FUND IV, LTD.",805-1471259522,"","Cayman Islands","N","Y"
1995379,230085,141731,"CERBERUS C-1 LEVERED LOAN OPPORTUNITIES FUND, L.P.",805-2841659526,"","Cayman Islands","N","Y"
1995379,120493,120827,"CBF SENIOR LOAN FUND A, L.P.",805-5510928007,"Delaware","United States","N","Y"
1995379,364019,144214,"CERBERUS GLOBAL NPL FEEDER FUND II, S.C.A., SICAV-RAIF",805-5160647110,"","Luxembourg","N","Y"
1995379,364020,144215,"CERBERUS INCOME LEVERED LOAN OPPORTUNITIES FUND, L.P.",805-8626358094,"","Cayman Islands","N","Y"
1995379,192886,131825,"CERBERUS 17 RM FEEDER FUND 3, LTD.",805-9843224298,"","Cayman Islands","N","Y"
1995379,366272,144556,"CERBERUS 9990 LEVERED LOAN OPPORTUNITIES FUND, L.P.",805-7953213446,"","Cayman Islands","N","Y"
1995379,366271,144555,"CERBERUS AWCO DOMESTIC FEEDER, L.P.",805-6769017560,"Delaware","United States","N","Y"
1995379,245185,132771,"CIREP V OVERSEAS FEEDER, L.P.",805-4502256408,"","Cayman Islands","N","Y"
1995379,66881,123824,"CERBERUS SWC LEVERED LOAN OPPORTUNITIES FUND, LTD.",805-1038884384,"","Cayman Islands","N","Y"
1995379,211074,125615,"CERBERUS AUS SA LEVERED LOAN OPPORTUNITIES FUND, LTD.",805-8941053981,"","Cayman Islands","N","Y"
1995379,485670,152638,"CERBERUS RPL FOO OVERSEAS FEEDER, L.P.",805-3259846858,"Delaware","United States","N","Y"
1995379,279566,137011,"CIP VII AIV, S.C.A. SICAV-RAIF",805-9504459911,"","Luxembourg","N","Y"
1995379,64048,123790,"CERBERUS AD PARTNERS FEEDER FUND, LTD.",805-3370496923,"","Cayman Islands","N","Y"
1995379,268582,135843,"CIP6 AIV II, S.C.A. SICAV-RAIF",805-5953035485,"","Luxembourg","N","Y"
1995379,281950,137324,"CIP VII, S.C.SP.",805-9428001034,"","Luxembourg","N","Y"
1995379,437273,150369,"CERBERUS TIGER SENIOR LOAN FUND, L.P.",805-9176335428,"","Cayman Islands","N","Y"
1995379,437277,150370,"CERBERUS EU UNLEVERED LOAN OPPORTUNITIES FUND V, SCSP",805-4573665419,"","Luxembourg","N","Y"
1995379,223885,134763,"CIREP OVERSEAS PARK CENTRAL, LLC",805-7303928164,"Delaware","United States","N","Y"
1995379,167839,115952,"CIP VI OVERSEAS FEEDER, LTD.",805-2531277037,"","Cayman Islands","N","Y"
1995379,196277,123799,"CERBERUS CORNERSTONE HOMES FEEDER FUND, L.P.",805-9208330329,"Delaware","United States","N","Y"
1995379,252089,133991,"CERBERUS CMBS PARALLEL FEEDER FUND, LTD.",805-5825406874,"","Cayman Islands","N","Y"
1995379,7737,117907,"CERBERUS INTERNATIONAL II A, L.P.",805-9028760585,"Delaware","United States","N","Y"
1995379,249175,133603,"CERBERUS RESIDENTIAL INCOME FUND A, L.P.",805-5100695275,"","Cayman Islands","N","Y"
1995379,169963,116532,"CIREP IV INSTITUTIONAL FEEDER, L.P.",805-7292405579,"","Cayman Islands","N","Y"
1995379,485675,152641,"CERBERUS SFR FOO FEEDER, L.P.",805-6168584862,"","Cayman Islands","N","Y"
1995379,485670,152639,"CERBERUS RPL FOO USTE FEEDER, L.P.",805-9458923738,"Delaware","United States","N","Y"
1995379,232253,141733,"CERBERUS OFFSHORE LEVERED LOAN OPPORTUNITIES FUND IV, LTD.",805-7649076343,"","Cayman Islands","N","Y"
1995379,30227,9387,"CERBERUS INSTITUTIONAL OVERSEAS V-II, LTD.",805-5777550192,"","Cayman Islands","N","Y"
1995379,366269,144554,"CERBERUS CC DISLOCATION FEEDER FUND, L.P.",805-1506238465,"","Cayman Islands","N","Y"
1995379,364023,144218,"CERBERUS CENTERPIECE GNPL FEEDER II, L.P.",805-8290109850,"","Canada","N","Y"
1995379,245219,132768,"CERBERUS CC SOLUTIONS INSTITUTIONAL FEEDER II, L.P.",805-7742013376,"","Cayman Islands","N","Y"
1995379,49005,9094,"CERBERUS AUS LEVERED LOAN OPPORTUNITIES FUND, LTD.",805-8488997399,"","Cayman Islands","N","Y"
1995379,49009,9096,"CERBERUS OFFSHORE LEVERED LOAN OPPORTUNITIES FUND II, LTD.",805-9382575114,"","Cayman Islands","N","Y"
1995379,56475,134482,"CERBERUS CDP IC FEEDER FUND, L.P.",805-6016932870,"","Canada","N","Y"
1995379,214631,131837,"CERBERUS GLOBAL RESIDENTIAL LOAN STRATEGY OVERSEAS FEEDER FUND, L.P.",805-5155106509,"","Cayman Islands","N","Y"
1995379,169963,116533,"CIREP IV OVERSEAS FEEDER, LTD.",805-2961168827,"","Cayman Islands","N","Y"
1995379,177787,117908,"CERBERUS OFFSHORE LEVERED LOAN OPPORTUNITIES FUND III, L.P.",805-1818501024,"","Cayman Islands","N","Y"
1995379,245185,151109,"CIREP V OVERSEAS FEEDER II, LTD.",805-3784725964,"","Cayman Islands","N","Y"
1995379,271854,151108,"CIP VII OVERSEAS FEEDER II, L.P.",805-6202679094,"","Cayman Islands","N","Y"
1995379,312354,151110,"CIREP VI OVERSEAS FEEDER II, L.P.",805-8952986645,"","Canada","N","Y"
1995379,169963,151111,"CIREP IV OVERSEAS FEEDER II, LTD.",805-2906624407,"","Cayman Islands","N","Y"
1995379,58200,115674,"CERBERUS CMBS OPPORTUNITIES FEEDER FUND, LTD.",805-9721823103,"","Cayman Islands","N","Y"
1995379,196279,123797,"CERBERUS CAVALIERS CREDIT FUND, L.P.",805-4105125385,"","Cayman Islands","N","Y"
1995379,214635,134761,"CERBERUS CC INSTITUTIONAL FEEDER, L.P.",805-2361467623,"","Cayman Islands","N","Y"
1995379,192886,121980,"CERBERUS 17 RM FEEDER FUND, LTD.",805-5748622530,"","Cayman Islands","N","Y"
