"FilingID","ReferenceID","Legal Name of Custodian","Primary Business Name","City","State","Country","Related Person","SEC Number","Legal Entity Identifier"
1956793,174829,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1956793,174837,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1956793,227461,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1956793,216884,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1956793,227194,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1988351,486195,"NORTHERN TRUST INTERNATIONAL BANKING CORPORATION","NORTHERN TRUST INTERNATIONAL BANKING CORPORATION","JERSEY CITY","New Jersey","United States","N","",
1988351,486195,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257",
1988078,372707,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COLUMBUS","Ohio","United States","N","",7H6GLXDRUGQFU57RNE97
1988078,250800,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COLUMBUS","Ohio","United States","N","",7H6GLXDRUGQFU57RNE97
1988078,443535,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COLUMBUS","Ohio","United States","N","",7H6GLXDRUGQFU57RNE97
1989140,316900,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1989140,255989,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1989140,228807,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1989140,286286,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1989140,370093,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
1982013,485416,"SVB, A DIVISION OF FIRST CITIZENS BANK","SVB, A DIVISION OF FIRST CITIZENS BANK","SANTA CLARA","California","United States","N","",
1989354,198913,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","SAN FRANCISCO","California","United States","N","8-7221",
1989354,198913,"ESHARES, INC.","CARTA","PALO ALTO","California","United States","N","",
1989354,198913,"THE MAURITIUS COMMERICAL BANK LTD.","THE MAURITIUS COMMERICAL BANK LTD.","PORT LOUIS","","Mauritius","N","",
1989354,198913,"KOTAK MAHINDRA BANK LIMITED","KOTAK MAHINDRA BANK LIMITED","MUMBAI","","India","N","",
1989354,198913,"APEX FUND & CORPORATE SERVICES (MAURITIUS) LTD.","APEX FUND & CORPORATE SERVICES (MAURITIUS) LTD.","TRIANON","","Mauritius","N","",
1989354,198913,"JPMORGAN CHASE BANK","JPMORGAN CHASE BANK","NEW YORK","New York","United States","N","",
1989354,198913,"BANK OF AMERICA","BANK OF AMERICA","SAN FRANCISCO","California","United States","N","",
1983592,254397,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","NEW YORK","New York","United States","N","8-68191",
1983592,254398,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","NEW YORK","New York","United States","N","8-68191",
1983210,485477,"STATE STREET BANK INTERNATIONAL GMBH, LUXEMBOURG BRANCH","STATE STREET BANK INTERNATIONAL GMBH, LUXEMBOURG BRANCH","LUXEMBOURG","","Luxembourg","N","",549300NTJWXBTICDZY51
1989418,54907,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","SINGAPORE","","Singapore","N","",
1988732,195103,"IQ EQ DEPOSITARY B.V.","SGG DEPOSITARY B.V.","AMSTERDAM","","Netherlands","N","",
1988732,168734,"IQ EQ DEPOSITARY COMPANY (UK) LTD","IQ EQ DEPOSITARY COMPANY (UK) LTD","LONDON","","United Kingdom","N","",
1988732,5822,"IQ EQ DEPOSITARY COMPANY (UK) LTD","IQ EQ DEPOSITARY COMPANY (UK) LTD","LONDON","","United Kingdom","N","",
1988732,285628,"IQ EQ DEPOSITARY COMPANY (UK) LTD","IQ EQ DEPOSITARY COMPANY (UK) LTD","LONDON","","United Kingdom","N","",
1987834,363452,"ASSOCIATED BANK, N.A.","ASSOCIATED BANK","MILWAUKEE","Wisconsin","United States","N","",
1989501,33862,"CICC FINANCIAL TRADING LIMITED","CICC FINANCIAL TRADING LIMITED","HONG KONG","","Hong Kong","N","",
1989501,33862,"HUATAI CAPITAL INVESTMENT LIMITED","HUATAI CAPITAL INVESTMENT LIMITED","HONG KONG","","Hong Kong","N","",
1989501,33862,"MIZUHO INTERNATIONAL PLC","MIZUHO INTERNATIONAL PLC","LONDON","","United Kingdom","N","",213800HZ54TG54H2KV03
1989501,33862,"STANDARD CHARTERED BANK (HONG KONG) LIMITED","STANDARD CHARTERED BANK (HONG KONG) LIMITED","HONG KONG","","Hong Kong","N","",
1989501,33862,"JP MORGAN CHASE BANK NATIONAL ASSOCIATION","JP MORGAN CHASE BANK NATIONAL ASSOCIATION","NEW YORK","New York","United States","N","",
1989501,33862,"NATIXIS","NATIXIS","PARIS","","France","N","",
1989501,33862,"STANDARD CHARTERED BANK","STANDARD CHARTERED BANK","LONDON","","United Kingdom","N","",
1989501,33862,"NATWEST MARKETS PLC.","NATWEST MARKETS PLC.","LONDON","","United Kingdom","N","",
1989501,33862,"NOMURA INTERNATIONAL PLC","NOMURA INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1989501,33862,"SOCIETE GENERALE","SOCIETE GENERALE","PARIS","","France","N","",
1989501,33862,"BARCLAYS BANK PLC","BARCLAYS BANK PLC","LONDON","","United Kingdom","N","",
1989501,33862,"BNP PARIBAS SA","BNP PARIBAS SA","PARIS","","France","N","",
1989501,33862,"DBS BANK","DBS BANK","SINGAPORE","","Singapore","N","",
1989501,33862,"UBS AG","UBS AG","ZURICH","","Switzerland","N","",
1989501,33862,"YUANTA SECURITIES CO LTD","YUANTA SECURITIES CO LTD","TAIPEI","","Taiwan,  Republic of China","N","",
1989501,33862,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","LONDON","","United Kingdom","N","",
1989501,33862,"THE BANK OF NOVA SCOTIA","THE BANK OF NOVA SCOTIA","TORONTO","","Canada","N","",
1989501,33862,"BANK OF AMERICA N.A.","BANK OF AMERICA N.A.","LONDON","","United Kingdom","N","",
1989501,33862,"MACQUARIE BANK LIMITED","MACQUARIE BANK LIMITED","SYDNEY","","Australia","N","",
1989501,33862,"CITIBANK NA","CITIBANK NA","LONDON","","United Kingdom","N","",
1989501,33862,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1989501,33862,"GUOTAI JUNAN FINANCIAL PRODUCTS LIMITED","GUOTAI JUNAN FINANCIAL PRODUCTS LIMITED","HONG KONG","","Hong Kong","N","",
1989501,33862,"BOCI SECURITIES LIMITED","BOCI SECURITIES LIMITED","HONG KONG","","Hong Kong","N","",549300VO4FJKJIJG2H24
1989501,33862,"THE ROYAL BANK OF SCOTLAND PLC","THE ROYAL BANK OF SCOTLAND PLC","LONDON","","United Kingdom","N","",
1989501,33862,"SINOPAC SECURITIES CORPORATION","SINOPAC SECURITIES CORPORATION","TAIPEI","","Taiwan,  Republic of China","N","",
1989501,33862,"THE ROYAL BANK OF SCOTLAND N.V.","THE ROYAL BANK OF SCOTLAND N.V.","LONDON","","United Kingdom","N","",
1989501,33862,"HSBC BANK (CHINA) COMPANY LIMITED","HSBC BANK (CHINA) COMPANY LIMITED","SHANGHAI","","China","N","",
1989501,33862,"THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED","THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED","HONG KONG","","Hong Kong","N","",
1989501,33862,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",
1989501,33862,"BOCI FINANCIAL PRODUCTS LTD","BOCI FINANCIAL PRODUCTS LTD","HONG KONG","","Hong Kong","N","",
1989501,33862,"CITIGROUP GLOBAL MARKETS LIMITED","CITIGROUP GLOBAL MARKETS LIMITED","LONDON","","United Kingdom","N","",
1989501,33862,"CSI CAPITAL MANAGEMENT LIMITED","CSI CAPITAL MANAGEMENT LIMITED","HONG KONG","","Hong Kong","N","",
1989501,33862,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",
1989501,33862,"KGI SECURITIES","KGI SECURITIES","TAIPEI","","Taiwan,  Republic of China","N","",
1989501,33862,"DAIWA CAPITAL MARKETS EUROPE LIMITED","DAIWA CAPITAL MARKETS EUROPE LIMITED","LONDON","","United Kingdom","N","",
1989501,33862,"FAR EASTERN INTERNATIONAL BANK","FAR EASTERN INTERNATIONAL BANK","TAIPEI","","Taiwan,  Republic of China","N","",
1989501,33862,"DAIWA SECURITIES CO. LTD.","DAIWA SECURITIES CO. LTD.","TOKYO","","Japan","N","",549300D405BPQ5DDVJ61
1989501,33862,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
1989501,33862,"CHI CAPITAL HOLDINGS LTD.","CHI CAPITAL HOLDINGS LTD.","ROAD TOWN","","British Virgin Islands","N","",549300K7GZFG2RNLW108
1989501,33862,"J.P. MORGAN SECURITIES PLC","J.P. MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",
1974879,202058,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","NEW YORK","New York","United States","N","8-68191",
1974907,254403,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","NEW YORK","New York","United States","N","8-68191",
1974907,254405,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","NEW YORK","New York","United States","N","8-68191",
1987707,196539,"J.P. MORGAN CHASE & CO.","J.P. MORGAN CHASE & CO.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1987707,260975,"J.P. MORGAN CHASE & CO.","J.P. MORGAN CHASE & CO.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1987707,438637,"J.P. MORGAN CHASE & CO.","J.P. MORGAN CHASE & CO.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989649,232754,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1989649,232754,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989649,199967,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989649,199967,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1989649,178058,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1989649,178058,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989649,216883,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989649,216883,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1989649,197027,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1989649,197027,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989649,228816,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1989649,228816,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989649,216419,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1989649,216419,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989649,203738,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1989649,203738,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989649,378622,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1989649,378622,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1989779,486382,"CALIFORNIA BANK & TRUST","CALIFORNIA BANK & TRUST","SAN FRANCISCO","California","United States","N","",
1989779,486378,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1989779,486380,"CALIFORNIA BANK & TRUST","CALIFORNIA BANK & TRUST","SAN FRANCISCO","California","United States","N","",
1989779,486381,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1990073,170539,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1990073,418589,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",
1990333,362539,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,362539,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,362528,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,362528,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,362547,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,362547,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,304426,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,304426,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,304438,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,304438,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,247442,"IQ EQ DEPOSITARY SERVICES (LUXEMBOURG) S.A.","IQ EQ DEPOSITARY SERVICES (LUXEMBOURG) S.A.","LUXEMBOURG","","Luxembourg","N","",
1990333,247442,"ROYAL BANK OF SCOTLAND INTERNATIONAL PLC, LUXEMBOURG BRANCH","RBS INTERNATIONAL LUXEMBOURG BRANCH","LUXEMBOURG","","Luxembourg","N","",
1990333,250381,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,250381,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,250373,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,250373,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,304395,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,304395,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,378767,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,378762,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,378762,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,378756,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,378756,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,477004,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,477033,"FIRST CITIZENS BANK & TRUST CO. (FORMERLY SILICON VALLEY BANK)","FIRST CITIZENS BANK & TRUST CO.","RALIEGH","North Carolina","United States","N","",L9VVX1KT5TFTKS0MLF6
1990333,477021,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,362562,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,362562,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,362519,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,362519,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,362525,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,362525,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,362398,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1990333,362398,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,362534,"INSPIRA FINANCIAL TRUST, LLC","INSPIRA FINANCIAL","OAK BROOK","Illinois","United States","N","",
1990333,362534,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1991746,245714,"RAND MERCHANT BANK (DIVISION OF FIRSTRAND BANK LIMITED)","FRISTRAND BANK LIMITED","SANDOWN","","South Africa","N","",ZAYQDKTCATIXF9OQY690
1991746,193850,"RAND MERCHANT BANK (DIVISION OF FIRSTRAND BANK LIMITED)","FIRSTRAND BANK LIMITED","SANDOWN","","South Africa","N","",ZAYQDKTCATIXF9OQY690
1991746,420584,"RAND MERCHANT BANK (DIVISION OF FIRSTRAND BANK LIMITED)","FIRSTRAND BANK LIMITED","SANDOWN","","South Africa","N","",ZAYQDKTCATIXF9OQY690
1989302,422200,"HSBC BANK PLC","HSBC BANK PLC","LONDON","","United Kingdom","N","",MP6I5ZYZBEU3UXPYFY54
1989302,364296,"BNP PARIBAS, LONDON BRANCH","BNP PARIBAS, LONDON BRANCH","LONDON","","United Kingdom","N","",R0MUWSFPU8MPRO8K5P83
1989302,364296,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","United Kingdom","N","",ZBUT11V806EZRVTWT807
1987795,195398,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1987795,195398,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","NEW YORK","New York","United States","N","8-10999",
1987795,237864,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1987795,237864,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","NEW YORK","New York","United States","N","8-10999",
1988252,367377,"BANCO BTG PACTUAL S.A. (CAYMAN BRANCH)","BANCO BTG PACTUAL S.A.","GEORGE TOWN","","Cayman Islands","N","",
1988252,367332,"BANCO BTG PACTUAL S.A. (CAYMAN BRANCH)","BANCO BTG PACTUAL S.A.","GEORGE TOWN","","Cayman Islands","N","",
1988252,367335,"BANCO BTG PACTUAL S.A. (CAYMAN BRANCH)","BANCO BTG PACTUAL S.A.","GEORGE TOWN","","Cayman Islands","N","",
1988252,367275,"BANCO BTG PACTUAL S.A. (CAYMAN BRANCH)","BANCO BTG PACTUAL S.A.","GEORGE TOWN","","Cayman Islands","N","",
1988252,468578,"BANCO BTG PACTUAL S.A. (CAYMAN BRANCH)","BANCO BTG PACTUAL S.A.","GEORGE TOWN","","Cayman Islands","N","",
1988252,468424,"BANCO BTG PACTUAL S.A. (CAYMAN BRANCH)","BANCO BTG PACTUAL S.A.","GEORGE TOWN","","Cayman Islands","N","",
1988252,477046,"BANCO BTG PACTUAL S.A.  (CAYMAN BRANCH)","BANCO BTG PACTUAL S.A.","GEORGE TOWN","","Cayman Islands","N","",
1990426,266956,"THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED","THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED","HONG KONG","","Hong Kong","N","",
1990426,266956,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
1990426,266956,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","MORGAN STANLEY & CO. INTERNATIONAL PLC.","LONDON","","United Kingdom","N","",
1989425,288888,"CIBC MELLON TRUST COMPANY","CIBC MELLON TRUST COMPANY","TORONTO, ONTARIO","","Canada","N","",
1989425,288895,"CIBC MELLON TRUST COMPANY","CIBC MELLON TRUST COMPANY","TORONTO, ONTARIO","","Canada","N","",
1978814,210732,"SILICON VALLEY BANK","SILICON VALLEY BANK","SAN FRANCISCO","California","United States","N","",
1978814,307696,"SILICON VALLEY BANK","SILICON VALLEY BANK","SAN FRANCISCO","California","United States","N","",
1978814,307257,"SILICON VALLEY BANK","SILICON VALLEY BANK","SAN FRANCISCO","California","United States","N","",
1989300,365632,"CIBC BANK USA","CIBC BANK USA","CHICAGO","Illinois","United States","N","",FDXQ75GPEQKRPWABYN63
1989300,365634,"CIBC BANK USA","CIBC BANK USA","CHICAGO","Illinois","United States","N","",FDXQ75GPEQKRPWABYN63
1982758,194291,"BANK OF AMERICA, N.A.","MERRILL LYNCH / BANK OF AMERICA","NEW YORK","New York","United States","N","",B4TYDEB6GKMZO031MB27
1982758,317305,"BANK OF AMERICA, N.A.","MERRILL LYNCH / BANK OF AMERICA","NEW YORK","New York","United States","N","",B4TYDEB6GKMZO031MB27
1982758,437081,"BANK OF AMERICA, N.A.","MERRILL LYNCH/BANK OF AMERICA","NEW YORK","New York","United States","N","",B4TYDEB6GKMZO031MB27
1985440,418270,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEWARD","Delaware","United States","N","",
1985440,23172,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEWARK","Delaware","United States","N","",
1992162,442554,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","CHICAGO","Illinois","United States","N","",7H6GLXDRUGQFU57RNE97
