"FilingID","CIK"
1974718,1773613
1974004,1983312
1965933,1805991
1974895,1807208
1974895,1837247
1958532,1768192
1975461,1499344
1975508,1712575
1973400,1838752
1976045,1433057
1976045,1744257
1976801,2056831
1976508,1822044
1971074,1700621
1971074,1710471
1975607,2032148
1976090,329728
1976090,329728
1976926,2040608
1977158,1863156
1977158,2026335
1977521,1160835
1977521,1386265
1977521,1368004
1974461,1724025
1973482,1012622
1967584,706046
1973451,1689508
1973451,1441297
1973451,1441299
1973451,1353575
1973451,1393011
1973451,1393010
1973451,1392377
1973451,1441314
1973451,1483789
1973451,1483790
1973451,1512527
1973451,1532951
1973451,1532952
1973451,1717860
1973451,1717862
1973451,1717842
1973451,1564933
1973451,1564932
1973451,1640345
1973451,1640344
1973451,1741167
1973451,1741166
1973451,1741165
1973451,1697708
1973451,1808534
1973451,1808927
1973451,1808952
1973451,1850610
1973451,1850611
1973451,1850613
1973451,1909387
1973451,1914828
1976034,1440771
1977740,1581765
1977344,1730574
1977824,32899
1976657,1816312
1976595,1816678
1976627,1816749
1979135,342123
1969554,1745271
1969905,1693780
1965196,2030410
1976060,1376879
1978308,1472915
1978534,2064488
1979824,1856936
1942127,2051323
1938433,1580935
1979982,305337
1980518,1949229
1939058,2051352
1972947,1674177
1974965,80279977
1975156,1807208
1975156,1837247
1975104,1815648
1948278,2022571
1975901,1908066
1945118,1747744
1979263,1381085
1979279,1902740
1977891,1908066
1983950,1979242
1982995,2065331
1982197,2004587
1966890,1993346
1983999,1996848
1984079,1822005
1984079,1821958
1984231,1220271
1984231,1123623
1984231,1138782
1984231,1138781
1984231,1273783
1984231,1135537
1984231,1437138
1984231,1308941
1984231,1314682
1984231,1636551
1984231,1462107
1984231,1636552
1981838,1728370
1981122,1651738
1981122,1651739
1982123,1816312
1986201,161433
1982115,1816749
1985830,1690844
1933827,1749058
1978153,802128836
1980656,2063891
1986025,2047482
1984440,1767619
1982091,1816678
1977309,300813
1982325,1839209
