"FilingID","ReferenceID","SubreferenceID","Related Person","Name of Marketer","SEC Number","CRD Number","City","State","Country","Websites"
1999826,358526,195396,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"NEW YORK","New York","United States","N"
1999826,362408,198387,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"NEW YORK","New York","United States","N"
1999826,65638,33520,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"NEW YORK","New York","United States","N"
1999826,358518,195393,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"NEW YORK","New York","United States","N"
2005569,40596,35061,"N","FIRST LIBERTIES FINANCIAL","8-30673",14432,"NEW YORK","New York","United States","N"
2006759,248903,145836,"N","GRW AG","",,"WOLLERAU","","Switzerland","N"
2005445,490455,308733,"N","TENEO PARTNERS","",,"TOKYO","","Japan","N"
2005445,490455,308732,"N","FINEX HONG KONG LIMITED","",,"HONG KONG","","Hong Kong","N"
2002699,489612,307935,"N","J.P. MORGAN SECURITIES LLC","801-3702",79,"NEW YORK","New York","United States","N"
1979930,484878,303630,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,484879,303631,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,422324,250058,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,422326,250060,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,422328,250062,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,422331,250065,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,424955,252286,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,424956,252287,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,422329,250063,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,422330,250064,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,422322,250057,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,424957,252288,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,422325,250059,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,420528,249350,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,422327,250061,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,484877,303629,"N","ANGELLIST ADVISORS","",167700,"SAN FRANCISCO","California","United States","Y"
1979930,489958,308246,"N","HIIVE MARKETS LIMITED","8-70806",316580,"VANCOUVER","","Canada","N"
1979930,489958,308245,"N","FORGE SECURITIES LLC","8-66846",134596,"SAN FRANCISCO","California","United States","N"
1979930,489959,308247,"N","FORGE SECURITIES LLC","8-66846",134596,"SAN FRANCISCO","California","United States","N"
1979930,489959,308248,"N","HIIVE MARKETS LIMITED","8-70806",316580,"VANCOUVER","","Canada","N"
1979930,489960,308250,"N","HIIVE MARKETS LIMITED","8-70806",316580,"VANCOUVER","","Canada","N"
1979930,489957,308243,"N","FORGE SECURITIES LLC","8-66846",134596,"SAN FRANCISCO","California","United States","N"
1979930,489961,308251,"N","FORGE SECURITIES LLC","8-66846",134596,"SAN FRANCISCO","California","United States","N"
1979930,424947,308239,"N","FORGE SECURITIES LLC","8-66846",134596,"SAN FRANCISCO","California","United States","N"
1979930,424947,308240,"N","HIIVE MARKETS LIMITED","8-70806",316580,"VANCOUVER","","Canada","N"
1979930,486321,308241,"N","FORGE SECURITIES LLC","8-66846",134596,"SAN FRANCISCO","California","United States","N"
1979930,486321,308242,"N","HIIVE MARKETS LIMITED","8-70806",316580,"VANCOUVER","","Canada","N"
1979930,424948,308237,"N","HIIVE MARKETS LIMITED","8-70806",316580,"VANCOUVER","","Canada","N"
1979930,420528,308238,"N","FORGE SECURITIES LLC","8-66846",134596,"SAN FRANCISCO","California","United States","N"
2005116,43966,21561,"N","RIDGEBACK SECURITIES, LTD","8-65298",120448,"HOUSTON","Texas","United States","N"
2005116,43962,21553,"N","RIDGEBACK SECURITIES, LTD","8-65298",120448,"HOUSTON","Texas","United States","N"
1994809,372845,202124,"N","CONNAUGHT (UK) LIMITED","",,"LONDON","","United Kingdom","N"
2004556,309221,276541,"Y","FORESIDE FUND SERVICES, LLC","8-51293",46106,"NEW YORK","New York","United States","N"
2006597,490395,308707,"N","UBS SECURITIES LLC","8-22651",7654,"SINGAPORE","","Singapore","N"
1985702,312360,152677,"N","CLAIRE WEI JEI LIOU","",,"CEDAR GROVE","New Jersey","United States","N"
1985702,312360,152336,"N","LUCIAN ZIEGLER","",,"ST. MICHAELS","Maryland","United States","N"
1985702,312360,304117,"N","TSI CO., LLC","",,"NEW YORK","New York","United States","N"
2006705,42288,20981,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
2006705,68657,88350,"Y","BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED","",,"LONDON","","United Kingdom","N"
2006705,42259,20980,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
2006705,42347,21011,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
2006705,42301,20991,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
2006705,42319,21002,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
2006705,42336,21009,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
