"FilingID","Country/Authority"
1933609,"Ireland -  Central Bank of Ireland"
1933609,"South Africa - Financial Services Board"
1933609,"Switzerland - Swiss Financial Market Supervisory Authority"
1933609,"Other: BELGIUM -  FINANCIAL SERVICES AND MARKETS AUTHORITY"
1930117,"United Kingdom - Financial Conduct Authority"
1930117,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1930117,"Netherlands - The Netherlands Authority for the Financial Markets"
1930286,"Singapore - Monetary Authority of Singapore"
1930286,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1930286,"China, People's Republic of - China Securities Regulatory Commission "
1930286,"Ireland -  Central Bank of Ireland"
1918910,"Australia - Australian Securities and Investments Commission"
1918910,"Other: NEW ZEALAND - NEW ZEALAND COMPANIES OFFICE"
1926424,"Cayman Islands - Cayman Islands Monetary Authority"
1926424,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1930609,"Ireland -  Central Bank of Ireland"
1924573,"Other: INSURANCE COUNCIL OF BRITISH COLUMBIA"
1920909,"Singapore - Monetary Authority of Singapore"
1923915,"Cayman Islands - Cayman Islands Monetary Authority"
1924573,"Other: INSURANCE COUNCILS OF SASKATCHEWAN"
1924573,"Canada - Northwest Territories, Office of the Registrar of Securities"
1924573,"Other: FINANCIAL AND CONSUMER AFFAIRS AUTHORITY OF SASKATCHEWAN"
1924573,"Other: OFFICE OF THE SUPERINTENDENT OF SECURITIES NUNAVUT"
1927925,"Canada - Ontario Securities Commission"
1924573,"Other: ALBERTA INSURANCE COUNCIL"
1924573,"Other: FINANCIAL SERVICES REGULATORY AUTHORITY OF ONTARIO"
1924573,"Canada - Yukon Territories, Registrar of Securities"
1924573,"Other: OFFICE OF THE SUPERINTENDENT OF INSURANCE[NOVA SCOTIA]"
1924573,"Canada - Alberta Securities Commission"
1924573,"Canada - Manitoba Securities Commission"
1924573,"Canada - Ontario Securities Commission"
1924573,"Canada - British Columbia Securities Commission"
1924573,"Other: FINANCIAL AND CONSUMER SERVICES COMMISSION (NEW BRUNSWICK)"
1924573,"Other: SECURITIES NL, FINANCIAL SERVICES REGULATION DIVISION"
1924573,"Canada - Nova Scotia Securities Commission"
1924573,"Other: OFFICE OF THE ATTORNEY GENERAL [PRINCE EDWARD ISLAND]"
1924573,"Other: AUTORITE DES MARCHES FINANCIERS"
1925122,"Canada - Quebec, Financial Markets Authority"
1925122,"Australia - Australian Securities and Investments Commission"
1925122,"Canada - Ontario Securities Commission"
1925122,"Canada - Alberta Securities Commission"
1925122,"Canada - British Columbia Securities Commission"
1925122,"Canada - Manitoba Securities Commission"
1925122,"Canada - New Brunswick Securities Commission"
1925122,"Canada - Nova Scotia Securities Commission"
1925122,"Hong Kong - Securities and Futures Commission"
1925122,"Ireland -  Central Bank of Ireland"
1922540,"Switzerland - Swiss Financial Market Supervisory Authority"
1922540,"Israel - Israel Securities Authority"
1922597,"Switzerland - Swiss Financial Market Supervisory Authority"
1922597,"Liechtenstein - Financial Market Authority"
1922389,"Australia - Australian Securities and Investments Commission"
1922389,"Canada - Alberta Securities Commission"
1922389,"Canada - Ontario Securities Commission"
1922389,"Canada - Quebec, Financial Markets Authority"
1922389,"Ireland -  Central Bank of Ireland"
1922389,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1922389,"Canada - New Brunswick Securities Commission"
1922863,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1922186,"United Kingdom - Financial Conduct Authority"
1922186,"Australia - Australian Securities and Investments Commission"
1925353,"Hong Kong - Securities and Futures Commission"
1925389,"Hong Kong - Securities and Futures Commission"
1924733,"United Kingdom - Financial Conduct Authority"
1925158,"Ireland -  Central Bank of Ireland"
1925158,"Hong Kong - Securities and Futures Commission"
1925158,"United Kingdom - Financial Conduct Authority"
1926783,"Switzerland - Swiss Financial Market Supervisory Authority"
1929892,"Canada - Ontario Securities Commission"
1924733,"Other: FOREIGN REGULATORY AUTHORITY"
1926955,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1926955,"Canada - New Brunswick Securities Commission"
1926955,"Canada - Alberta Securities Commission"
1926955,"Canada - Ontario Securities Commission"
1926955,"Canada - Nova Scotia Securities Commission"
1926955,"Canada - Prince Edward Island, Securities Office"
1926955,"Canada - Quebec, Financial Markets Authority"
1926955,"Canada - British Columbia Securities Commission"
1926955,"Australia - Australian Securities and Investments Commission"
1926955,"Hong Kong - Securities and Futures Commission"
1926955,"Japan - Financial Services Agency"
1926955,"Canada - Manitoba Securities Commission"
1926955,"Canada - Saskatchewan Financial Services Commission"
1924849,"Thailand - Securities and Exchange Commission"
1923737,"United Kingdom - Financial Conduct Authority"
1930130,"India - Securities and Exchange Board of India"
1930130,"Mauritius, Republic of - Financial Services Commission"
1924004,"Canada - Nova Scotia Securities Commission"
1924004,"Canada - Ontario Securities Commission"
1924004,"Canada - British Columbia Securities Commission"
1924004,"Canada - Alberta Securities Commission"
1924004,"Canada - Manitoba Securities Commission"
1924004,"Canada - Quebec, Financial Markets Authority"
1924004,"Canada - Prince Edward Island, Securities Office"
1924004,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1924004,"Canada - Saskatchewan Financial Services Commission"
1924004,"Canada - New Brunswick Securities Commission"
1928865,"India - Securities and Exchange Board of India"
1928865,"Mauritius, Republic of - Financial Services Commission"
1930136,"Ireland -  Central Bank of Ireland"
1930578,"Canada - Manitoba Securities Commission"
1930578,"Canada - Alberta Securities Commission"
1930578,"Australia - Australian Securities and Investments Commission"
1930578,"Canada - Ontario Securities Commission"
1930578,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1930578,"Canada - Saskatchewan Financial Services Commission"
1930578,"Canada - British Columbia Securities Commission"
1930578,"Canada - Quebec, Financial Markets Authority"
1930565,"Canada - Ontario Securities Commission"
1930565,"Canada - Nova Scotia Securities Commission"
1930565,"Canada - Manitoba Securities Commission"
1930565,"Canada - Alberta Securities Commission"
1930565,"Canada - Quebec, Financial Markets Authority"
1930565,"Canada - Saskatchewan Financial Services Commission"
1930565,"Canada - British Columbia Securities Commission"
1930588,"Hong Kong - Securities and Futures Commission"
1932024,"China, People's Republic of - China Securities Regulatory Commission "
1932024,"Hong Kong - Securities and Futures Commission"
1932024,"Ireland -  Central Bank of Ireland"
1932024,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1929360,"United Kingdom - Financial Conduct Authority"
1927884,"Other: REGISTERED WITH THE COMMERCIAL OFFICE IN GERMANY, GEWERBEAMT HEIDELBERG AND IHK"
1929298,"United Kingdom - Financial Conduct Authority"
1926446,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY ""FCA"""
1929130,"United Kingdom - Financial Conduct Authority"
1929334,"Canada - Ontario Securities Commission"
1929687,"Other: COMISION CLASIFICADORA DE RIESGO"
1925739,"Other: THE SWISS ASSOCIATION OF ASSET MANAGERS VSV-ASG"
1925739,"Other: SWISS CORPORATION FOR SUPERVISION (""AOOS"")"
1925739,"Switzerland - Swiss Financial Market Supervisory Authority"
1929703,"Singapore - Monetary Authority of Singapore"
1929712,"Singapore - Monetary Authority of Singapore"
1929715,"Australia - Australian Securities and Investments Commission"
1929718,"Australia - Australian Securities and Investments Commission"
1918557,"Canada - British Columbia Securities Commission"
1918557,"Canada - Nova Scotia Securities Commission"
1918557,"Canada - Ontario Securities Commission"
1918557,"Canada - Quebec, Financial Markets Authority"
1922429,"Netherlands - The Netherlands Authority for the Financial Markets"
1922429,"Other: BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1922402,"Denmark - Danish Financial Supervisory Authority"
1924243,"United Kingdom - Financial Conduct Authority"
1922586,"China, People's Republic of - China Securities Regulatory Commission "
1922586,"China, People's Republic of - China Securities Regulatory Commission "
1922586,"China, People's Republic of - China Securities Regulatory Commission "
1922586,"Singapore - Monetary Authority of Singapore"
1922586,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1922586,"India - Securities and Exchange Board of India"
1922586,"China, People's Republic of - China Securities Regulatory Commission "
1924711,"Other: FINANCIAL SUPERVISORY SERVICE, SOUTH KOREA"
1922351,"Other: SOUTH AFRICA - FINANCIAL SECTOR CONDUCT AUTHORITY"
1922351,"United Kingdom - Financial Conduct Authority"
1922351,"Australia - Australian Securities and Investments Commission"
1922351,"Other: BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1922351,"Liechtenstein - Financial Market Authority"
1922351,"Denmark - Danish Financial Supervisory Authority"
1922351,"Finland - Financial Supervision Authority"
1910905,"United Kingdom - Financial Conduct Authority"
1910905,"Cayman Islands - Cayman Islands Monetary Authority"
1910905,"Bermuda - Bermuda Monetary Authority"
1930506,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1930506,"Netherlands - The Netherlands Authority for the Financial Markets"
1931589,"Mauritius, Republic of - Financial Services Commission"
1931922,"Other: COLOMBIA -- FINANCIAL SUPERINTENDENT OF COLOMBIA (OFFICE OF REPRESENTATION ONLY)"
1925744,"United Kingdom - Financial Conduct Authority"
1930924,"Canada - Ontario Securities Commission"
1920814,"China, People's Republic of - China Securities Regulatory Commission "
1922576,"Canada - Ontario Securities Commission"
1931852,"Canada - British Columbia Securities Commission"
1932080,"Other: REGISTERED WITH THE COMMERCIAL OFFICE IN GERMANY, GEWERBEAMT HEIDELBERG AND IHK"
1928527,"Hong Kong - Securities and Futures Commission"
1931852,"Canada - Ontario Securities Commission"
1931852,"Canada - Alberta Securities Commission"
1931852,"Canada - Manitoba Securities Commission"
1931852,"Canada - Saskatchewan Financial Services Commission"
1931852,"Canada - Quebec, Financial Markets Authority"
1931852,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1931852,"Canada - Nova Scotia Securities Commission"
1931852,"Canada - New Brunswick Securities Commission"
1931852,"Canada - Prince Edward Island, Securities Office"
1924777,"Australia - Australian Securities and Investments Commission"
1924770,"Other: AUSTRIA / FINANCIAL MARKET SUPERVISION AUSTRIA"
1924770,"Germany - German Federal Financial Supervisory Agency"
1924770,"Other: ITALY / THE COMMISSIONE NAZIONALE PER LE SOCIETÀ E LA BORSA (CONSOB)"
1924770,"Sweden - Swedish Financial Supervisory Authority"
1924770,"Other: FRANCE / AUTORITÉ DE CONTRÔLE PRUDENTIEL ET DE RÉSOLUTION (ACPR) AT THE BANQUE DE FRANCE"
1924770,"Spain - National Commission of Securities Markets"
1924770,"Other: NETHERLANDS / AFM"
1926020,"Canada - Alberta Securities Commission"
1926020,"Canada - British Columbia Securities Commission"
1926020,"Canada - Manitoba Securities Commission"
1926020,"Canada - New Brunswick Securities Commission"
1926020,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1926020,"Canada - Nova Scotia Securities Commission"
1926020,"Canada - Ontario Securities Commission"
1926020,"Canada - Prince Edward Island, Securities Office"
1926020,"Canada - Quebec, Financial Markets Authority"
1926020,"Canada - Saskatchewan Financial Services Commission"
1926020,"Canada - Northwest Territories, Office of the Registrar of Securities"
1926020,"Canada - Yukon Territories, Registrar of Securities"
1924750,"United Kingdom - Financial Conduct Authority"
1925042,"Cayman Islands - Cayman Islands Monetary Authority"
1932746,"Other: MONACO - COMMISSION DE CONTROLE DES ACTIVITES FINANCIERES"
1927134,"India - Securities and Exchange Board of India"
1926512,"Canada - Nova Scotia Securities Commission"
1926512,"Other: OFFICE OF THE ATTORNEY GENERAL [PRINCE EDWARD ISLAND]"
1926512,"Other: AUTORITE DES MARCHES FINANCIERS"
1926512,"Other: INSURANCE COUNCILS OF SASKATCHEWAN"
1926512,"Canada - Northwest Territories, Office of the Registrar of Securities"
1926512,"Other: FINANCIAL AND CONSUMER AFFAIRS AUTHORITY OF SASKATCHEWAN"
1926512,"Other: OFFICE OF THE SUPERINTENDENT OF SECURITIES NUNAVUT"
1926512,"Other: INSURANCE COUNCIL OF BRITISH COLUMBIA"
1926512,"Other: ALBERTA INSURANCE COUNCIL"
1926512,"Other: FINANCIAL SERVICES REGULATORY AUTHORITY OF ONTARIO"
1926512,"Canada - Yukon Territories, Registrar of Securities"
1926512,"Other: OFFICE OF THE SUPERINTENDENT OF INSURANCE[NOVA SCOTIA]"
1926512,"Canada - Alberta Securities Commission"
1926512,"Canada - Manitoba Securities Commission"
1926512,"Canada - Ontario Securities Commission"
1926512,"Canada - British Columbia Securities Commission"
1926512,"Other: FINANCIAL AND CONSUMER SERVICES COMMISSION (NEW BRUNSWICK)"
1926512,"Other: SECURITIES NL, FINANCIAL SERVICES REGULATION DIVISION"
1918224,"United Kingdom - Financial Conduct Authority"
1927373,"Hong Kong - Securities and Futures Commission"
1926740,"Ireland -  Central Bank of Ireland"
1927412,"Canada - Ontario Securities Commission"
1927412,"United Kingdom - Financial Conduct Authority"
1932128,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1931283,"Canada - Ontario Securities Commission"
1933763,"Cayman Islands - Cayman Islands Monetary Authority"
1927433,"Switzerland - Swiss Financial Market Supervisory Authority"
1928483,"Other: SO-FIT"
1933890,"Canada - Prince Edward Island, Securities Office"
1933890,"Canada - Nunavut, Registrar of Securities"
1933890,"Canada - New Brunswick Securities Commission"
1933890,"Canada - Ontario Securities Commission"
1933890,"Canada - Quebec, Financial Markets Authority"
1933890,"Canada - Saskatchewan Financial Services Commission"
1933890,"Canada - Yukon Territories, Registrar of Securities"
1933890,"Canada - Nova Scotia Securities Commission"
1933890,"Canada - Alberta Securities Commission"
1933890,"Canada - British Columbia Securities Commission"
1933890,"Canada - Manitoba Securities Commission"
1933890,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1933890,"Canada - Northwest Territories, Office of the Registrar of Securities"
1933965,"Other: MONACO - COMMISSION DE CONTROLE DES ACTIVITES FINANCIERES"
1926339,"Ireland -  Central Bank of Ireland"
1926339,"United Kingdom - Financial Conduct Authority"
1926701,"Thailand - Securities and Exchange Commission"
1925258,"India - Securities and Exchange Board of India"
1927772,"Canada - Alberta Securities Commission"
1927695,"China, People's Republic of - China Securities Regulatory Commission "
1927695,"India - Securities and Exchange Board of India"
1927772,"Canada - Ontario Securities Commission"
1927772,"Canada - British Columbia Securities Commission"
1927772,"Canada - Manitoba Securities Commission"
1927772,"Canada - Saskatchewan Financial Services Commission"
1927772,"Canada - Quebec, Financial Markets Authority"
1927772,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1927772,"Canada - Nova Scotia Securities Commission"
1927772,"Canada - New Brunswick Securities Commission"
1927772,"Canada - Prince Edward Island, Securities Office"
1928511,"Canada - Quebec, Financial Markets Authority"
1928511,"Canada - Ontario Securities Commission"
1928511,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1928511,"Canada - British Columbia Securities Commission"
1924828,"Canada - Alberta Securities Commission"
1924828,"Canada - British Columbia Securities Commission"
1924828,"Canada - Ontario Securities Commission"
1924828,"Canada - Quebec, Financial Markets Authority"
1931157,"Canada - New Brunswick Securities Commission"
1931157,"Canada - Quebec, Financial Markets Authority"
1931157,"Canada - Nova Scotia Securities Commission"
1931157,"Canada - Ontario Securities Commission"
1931157,"Canada - Alberta Securities Commission"
1931157,"Canada - British Columbia Securities Commission"
1931157,"Canada - Manitoba Securities Commission"
1931157,"Canada - Saskatchewan Financial Services Commission"
1926892,"Canada - British Columbia Securities Commission"
1926892,"Canada - Ontario Securities Commission"
1926892,"Canada - Quebec, Financial Markets Authority"
1926892,"China, People's Republic of - China Securities Regulatory Commission "
1926892,"Sweden - Swedish Financial Supervisory Authority"
1926892,"Norway - The Banking, Insurance and Securities Commission"
1926892,"Australia - Australian Securities and Investments Commission"
1926892,"Denmark - Danish Financial Supervisory Authority"
1926892,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1926419,"Canada - British Columbia Securities Commission"
1908333,"United Kingdom - Financial Conduct Authority"
1925609,"United Kingdom - Financial Conduct Authority"
1925384,"Canada - Ontario Securities Commission"
1926760,"Australia - Australian Securities and Investments Commission"
1928593,"India - Securities and Exchange Board of India"
1926419,"Canada - Manitoba Securities Commission"
1926419,"Canada - New Brunswick Securities Commission"
1926419,"Canada - Nova Scotia Securities Commission"
1926419,"Canada - Alberta Securities Commission"
1926419,"Canada - Saskatchewan Financial Services Commission"
1926419,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1926419,"Canada - Quebec, Financial Markets Authority"
1926419,"Canada - Ontario Securities Commission"
1927274,"India - Securities and Exchange Board of India"
1930277,"Hong Kong - Securities and Futures Commission"
1931493,"Switzerland - Swiss Financial Market Supervisory Authority"
1931493,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - NOVA SCOTIA SECURITIES COMMISSION"
1931493,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - ALBERTA SECURITIES COMMISSION"
1931493,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - BRITISH COLUMBIA SECURITIES COMMISSION"
1931493,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - QUEBEC FINANCIAL MARKETS AUTHORITY"
1931493,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - ONTARIO SECURITIES COMMISSION"
1930603,"Canada - Alberta Securities Commission"
1930603,"Canada - Nova Scotia Securities Commission"
1930603,"Canada - Ontario Securities Commission"
1930603,"Canada - Quebec, Financial Markets Authority"
1930603,"Canada - British Columbia Securities Commission"
1930603,"Canada - Manitoba Securities Commission"
1930603,"Canada - Saskatchewan Financial Services Commission"
1930603,"Canada - Nunavut, Registrar of Securities"
1930603,"Canada - Prince Edward Island, Securities Office"
1930603,"Australia - Australian Securities and Investments Commission"
1923937,"Australia - Australian Securities and Investments Commission"
1922929,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1922896,"Canada - Quebec, Financial Markets Authority"
1922890,"Canada - Quebec, Financial Markets Authority"
1922890,"Canada - Ontario Securities Commission"
1919469,"United Kingdom - Financial Conduct Authority"
1924136,"Hong Kong - Securities and Futures Commission"
1924136,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1924136,"Other: HONG KONG - MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
1933820,"Canada - Ontario Securities Commission"
1933820,"United Kingdom - Financial Conduct Authority"
1933820,"Canada - Alberta Securities Commission"
1933820,"Canada - Quebec, Financial Markets Authority"
1933822,"Canada - Ontario Securities Commission"
1933822,"United Kingdom - Financial Conduct Authority"
1933822,"Canada - Alberta Securities Commission"
1933822,"Canada - Quebec, Financial Markets Authority"
1910702,"Sweden - Swedish Financial Supervisory Authority"
1910702,"United Kingdom - Financial Conduct Authority"
1922622,"Canada - Northwest Territories, Office of the Registrar of Securities"
1927408,"Canada - Ontario Securities Commission"
1922622,"Canada - Yukon Territories, Registrar of Securities"
1922622,"Canada - Manitoba Securities Commission"
1922622,"Canada - New Brunswick Securities Commission"
1922622,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1922622,"Canada - Nova Scotia Securities Commission"
1922622,"United Arab Emirates - Securities and Commodities Authority"
1922622,"Ireland -  Central Bank of Ireland"
1922622,"Canada - Alberta Securities Commission"
1922622,"Canada - British Columbia Securities Commission"
1922622,"Canada - Nunavut, Registrar of Securities"
1922622,"Canada - Ontario Securities Commission"
1922622,"Canada - Prince Edward Island, Securities Office"
1922622,"Canada - Quebec, Financial Markets Authority"
1922622,"Canada - Saskatchewan Financial Services Commission"
1919569,"India - Securities and Exchange Board of India"
1921031,"Canada - New Brunswick Securities Commission"
1921031,"Canada - Ontario Securities Commission"
1921031,"Canada - British Columbia Securities Commission"
1921031,"Canada - Manitoba Securities Commission"
1921031,"Canada - Alberta Securities Commission"
1921031,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1921031,"Canada - Nova Scotia Securities Commission"
1921031,"Canada - Prince Edward Island, Securities Office"
1921031,"Canada - Quebec, Financial Markets Authority"
1921031,"Canada - Saskatchewan Financial Services Commission"
1922712,"United Kingdom - Financial Conduct Authority"
1922500,"Netherlands - The Netherlands Authority for the Financial Markets"
1923069,"France - Financial Markets Authority"
1911721,"India - Securities and Exchange Board of India"
