"FilingID","Fund Name","Fund ID","Adviser Name","Adviser SEC Number","Clients Solicited?"
2002410,"BLACKSTONE PRIVATE STRATEGIES IDF SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-6358961693,"SALI FUND SERVICES","801-61702","N"
2002410,"BLACKSTONE PRIVATE EQUITY STRATEGIES FUND LP",805-7589494806,"BLACKSTONE PRIVATE INVESTMENTS ADVISORS L.L.C.","801-122976","N"
2002531,"GOLDPOINT CORE OPPORTUNITIES FUND II, L.P. SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-3117850631,"SALI FUND SERVICES","801-61702","N"
2005089,"RLP FUND II, LP",805-5661981893,"APOGEM CAPITAL LLC","801-118844","N"
2002736,"MONROE CAPITAL INSURANCE FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-4949685054,"SALI FUND SERVICES","801-61702","N"
2005089,"RLP FUND, LP",805-5209709759,"APOGEM CAPITAL LLC","801-118844","N"
2005089,"RLP CO-INVESTMENT FUND, LP",805-8356474669,"APOGEM CAPITAL LLC","801-118844","N"
2001795,"WM ALTERNATIVES WNT TREND FUND LTD",805-8270223960,"WILSHIRE","801-36233","N"
2001795,"WNT SPC - CMAP TREND WNT FUND SP",805-8088460831,"WILSHIRE","801-36233","N"
2001812,"GWL REAL ESTATE PLUS II L.P.",805-2362386300,"SAGARD REAL ESTATE ADVISORS","801-78724","N"
2001812,"GWL REAL ESTATE PLUS L.P.",805-9095316747,"SAGARD REAL ESTATE ADVISORS","801-78724","N"
2002745,"MAN TARGETRISK GLOBAL EQUITIES",805-2509561831,"MAN SOLUTIONS LIMITED","801-57108","Y"
2002654,"PALOMA INTERNATIONAL LP",805-5315493818,"PALOMA PARTNERS MANAGEMENT COMPANY","801-72796","N"
2003749,"BLUEBAY EVENT DRIVEN CREDIT (MASTER) FUND LIMITED",805-6961344543,"RBC GLOBAL ASSET MANAGEMENT (UK) LIMITED","801-78436","Y"
2003749,"BLUEBAY GLOBAL CREDIT ALPHA LONG SHORT (MASTER) FUND LIMITED",805-1474191511,"RBC GLOBAL ASSET MANAGEMENT (UK) LIMITED","801-78436","Y"
2003749,"BLUEBAY GLOBAL SECURITISED CREDIT OPPORTUNITIES FUND",805-9967618124,"RBC GLOBAL ASSET MANAGEMENT (UK) LIMITED","801-78436","Y"
2003641,"EAGLE HARBOR MULTI-STRATEGY MASTER FUND LIMITED",805-5201965961,"LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
1994932,"ACEF EASTMARK CO-GP SPE L.P.",805-4764102742,"AECOM-CANYON PARTNERS REAL ESTATE FUND ADVISORS LLC","801-113602","N"
1994932,"ACEF METROPOLITAN CO-GP SPE L.P.",805-6352065592,"AECOM-CANYON PARTNERS REAL ESTATE FUND ADVISORS LLC","801-113602","N"
1994932,"AECOM-CANYON EQUITY MASTER AGGREGATOR LP",805-9072710677,"AECOM-CANYON PARTNERS REAL ESTATE FUND ADVISORS LLC","801-113602","N"
2003641,"FUND A",805-5663558974,"BOOTHBAY FUND MANAGEMENT","801-80018","N"
2003641,"FUND B",805-3035644699,"BOOTHBAY FUND MANAGEMENT","801-80018","N"
2004185,"PARTNERS CAPITAL PHOENIX FUND II LTD - DIVERSIFIED INCOME FUND",805-4992456858,"PARTNERS CAPITAL INVESTMENT GROUP, LLP","801-61234","N"
2004185,"ATAIROS GROUP, INC.",805-8304426686,"ATAIROS MANAGEMENT, L.P.","801-106882","N"
2004185,"ATAIROS STRATEGIC PARTNERS, L.P.",805-4176553935,"ATAIROS MANAGEMENT, L.P.","801-106882","N"
2003812,"MULTI-ASSET CORE PLUS FUND",805-4882768958,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"LOW DURATION BOND FUND",805-3753770633,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"HIGH YIELD BOND FUND",805-4342835686,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"INTERNATIONAL EQUITY FUND",805-4206310733,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"SMALL CAP US EQUITY FUND",805-4177655993,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"COMMODITIES FUND",805-8792506960,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"GLOBAL LISTED INFRASTRUCTURE FUND",805-9407781128,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"CORE BOND FUND",805-1021411555,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"GLOBAL REAL ESTATE SECURITIES FUND",805-3440082374,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"DEFENSIVE U.S. EQUITY FUND",805-4058604283,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"EMERGING MARKETS EQUITY PLUS FUND",805-9087141754,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"GLOBAL EQUITY PLUS FUND",805-5351145898,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"REAL ESTATE EQUITY FUND",805-4053267096,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"LARGE CAP U.S. EQUITY INDEX FUND",805-8124651465,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"INTERNATIONAL EQUITY INDEX FUND",805-8752560614,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"SUSTAINABLE BOND FUND",805-7596690677,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"SUSTAINABLE MULTI ASSET GROWTH FUND",805-4485157311,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU DB GLOBAL EQUITY FUND",805-1250317522,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU DB GLOBAL EX-US EQUITY FUND",805-7111072100,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU DB REAL ASSETS FUND",805-7912276886,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU DB RETURN SEEKING FIXED INCOME FUND",805-8669935417,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU DB US EQUITY FUND",805-8372594537,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU NQ CORE PLUS FIXED INCOME FUND",805-8601012578,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU NQ GLOBAL EQUITY FUND",805-5626490813,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU NQ GLOBAL EX-US EQUITY FUND",805-6235187367,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU NQ REAL ASSETS FUND",805-3686761958,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU NQ RETURN SEEKING FIXED INCOME FUND",805-9384036577,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU NQ SHORT DURATION FIXED INCOME FUND",805-1498611362,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TJU NQ US EQUITY FUND",805-4794263802,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"TOTAL RETURN FUND (QUARTERLY) LTD.",805-6923759258,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"PRIVATE MARKETS FUND 2019 LP",805-6061613625,"RUSSELL INVESTMENTS","801-56576","N"
2003812,"US CASH MANAGEMENT FUND",805-3431997178,"RUSSELL INVESTMENTS","801-17141","N"
2004027,"SEI ENERGY DEBT FUND, L.P.",805-7955331435,"SEI INVESTMENTS MANAGEMENT CORP","801-24593","N"
2004832,"LEMON BAY INSURANCE FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, LP",805-4569042707,"SALI FUND SERVICES","801-61702","N"
2004593,"ICG ACCESS FUND LLC",805-2896957016,"ICG ADVISORS, LLC","801-69638","N"
2004593,"AFPC DIVERSIFIED PARTNERS II LP",805-1203519789,"DIVERSIFIED PARTNERS, INC.","801-57543","N"
2007035,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 2",805-3023354480,"GUGGENHEIM PARTNERS INVESTMENT MANAGEMENT, LLC","801-66786","N"
2004658,"KHA CAPITAL PARTNERSHIP I LP",805-4062900727,"CAMELOT EVENT-DRIVEN ADVISORS, LLC","801-112328","Y"
2006222,"MONROE CAPITAL INSURANCE FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-4949685054,"SALI FUND SERVICES","801-61702","N"
2007035,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 3",805-7858128430,"GUGGENHEIM PARTNERS INVESTMENT MANAGEMENT, LLC","801-66786","N"
2007035,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 4",805-3030404413,"GUGGENHEIM PARTNERS INVESTMENT MANAGEMENT, LLC","801-66786","N"
2007035,"GUGGENHEIM BETA PLUS SOLUTION FUND SPC - SEGREGATED PORTFOLIO 1",805-4445677491,"GUGGENHEIM PARTNERS INVESTMENT MANAGEMENT, LLC","801-66786","N"
2003518,"CASSINI PARTNERS LP",805-6071126806,"PERTENTO PARTNERS LLP","802-123081","N"
2003518,"BEMAP MASTER FUND LTD",805-1733608039,"BLACKSTONE ALTERNATIVE ASSET MANAGEMENT L.P.","801-52559","N"
2003518,"BLACKSTONE CSP-MST FMAP FUND",805-2229939392,"BLACKSTONE ALTERNATIVE ASSET MANAGEMENT L.P.","801-52559","N"
2003518,"PERTENTO MASTER FUND LIMITED",805-9465316550,"PERTENTO PARTNERS LLP","802-123081","N"
2005025,"IIF UK 1 HEDGED LP",805-4889690382,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005392,"MAP R, A SEGREGATED PORTFOLIO OF LMA SPC",805-9984084197,"LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
2005025,"IIF LUXEMBOURG 1 HEDGED SCSP",805-2246313003,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"IIF LUXEMBOURG 1 SCSP",805-7026626929,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"IIF UK 1 LP",805-5651832720,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"LYNSTONE SPECIAL SITUATIONS MASTER FUND SCSP",805-8296782912,"JPMORGAN FUNDS LIMITED","801-80071","Y"
2005025,"LYNSTONE SPECIAL SITUATIONS FUND (LUX) SCSP",805-8593333133,"JPMORGAN FUNDS LIMITED","801-80071","Y"
2005025,"LYNSTONE SPECIAL SITUATIONS FUND II (NO.1) SCSP",805-1279046832,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"LYNSTONE SPECIAL SITUATIONS FUND II (NO.2) SCSP",805-6644702452,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"LYNSTONE SPECIAL SITUATIONS II",805-3618947259,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"LYNSTONE CAPITAL OPPORTUNITIES SICAV - RAIF SCSP",805-6522491519,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"LYNSTONE CAPITAL OPPORTUNITIES FUND (NO.1) SCSP",805-7169021788,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"LYNSTONE CAPITAL OPPORTUNITIES FUND (NO.2) SCSP",805-1343373850,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"LYNSTONE CAPITAL OPPORTUNITIES FUND (NO.3) SCSP",805-5005650202,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"LYNSTONE CAPITAL OPPORTUNITIES FUND (NO.4) SCSP",805-5523575262,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"LYNSTONE CAPITAL OPPORTUNITIES FUND (NO.5) SCSP",805-7951743667,"J.P. MORGAN INVESTMENT MANAGEMENT INC.","801-21011","Y"
2005025,"QSMA TORUS SP",805-7075573687,"QUBE RESEARCH & TECHNOLOGIES LIMITED","802-116999","N"
2006920,"CASSINI PARTNERS LP",805-6071126806,"PERTENTO PARTNERS LLP","802-123081","N"
2006920,"BEMAP MASTER FUND LTD",805-1733608039,"BLACKSTONE ALTERNATIVE ASSET MANAGEMENT L.P.","801-52559","N"
2006920,"BLACKSTONE CSP-MST FMAP FUND",805-2229939392,"BLACKSTONE ALTERNATIVE ASSET MANAGEMENT L.P.","801-52559","N"
2006920,"PERTENTO MASTER FUND LIMITED",805-9465316550,"PERTENTO PARTNERS LLP","802-123081","N"
2006834,"PEPPERTREE CAPITAL INSURANCE FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-1844017349,"SALI FUND SERVICES","801-61702","N"
2003361,"INTERALPEN CO-INVESTMENT - MEWS, LLC",805-5614299921,"INTERALPEN PARTNERS, LLC","801-133857","N"
2003361,"HARVEST PANORAMA A LLC",805-7109403727,"PANORAMA POINT PARTNERS, LLC","801-100497","N"
2003361,"HARVEST PANORAMA A-1 LLC",805-6013583726,"PANORAMA POINT PARTNERS, LLC","801-100497","N"
1997098,"WEST TOWER PARTNERS SPC",805-4181183105,"WEST TOWER GROUP, LLC","801-126893","N"
1997098,"CORBIN HEDGED EQUITY FUND, L.P.",805-4142684909,"CORBIN CAPITAL PARTNERS, L.P.","801-63358","N"
1989250,"BSOF MASTER FUND L.P.",805-4392380841,"BLACKSTONE ALTERNATIVE SOLUTIONS L.L.C.","801-72699","N"
1989250,"BSOF PARALLEL MASTER FUND L.P.",805-9546492311,"BLACKSTONE ALTERNATIVE SOLUTIONS L.L.C.","801-72699","N"
2005655,"MC UNI",805-1164797138,"CARLYLE GLOBAL CREDIT INVESTMENT MANAGEMENT L.L.C.","801-77691","N"
2001904,"CALAMOS AKSIA HEDGE FUND ACCESS CORE ALPHA LP",805-1715950054,"CALAMOS ADVISORS LLC","801-29688","N"
2001904,"CALAMOS AKSIA HEDGE FUND ACCESS ENHANCED ALPHA LP",805-2036971563,"CALAMOS ADVISORS LLC","801-29688","N"
2001904,"CALAMOS AKSIA PRIVATE EQUITY LP",805-6225700700,"CALAMOS ADVISORS LLC","801-29688","N"
2001733,"BH DIGITAL ASSET MASTER FUND LIMITED",805-2520492716,"BREVAN HOWARD CAPITAL MANAGEMENT, LP","802-74971","N"
2005206,"BROOKFIELD REAL ESTATE INSURANCE DEDICATED FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-1033220529,"SALI FUND SERVICES","801-61702","N"
2005206,"BROOKFIELD INSURANCE DEDICATED FUND III SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-4578912478,"SALI FUND SERVICES","801-61702","N"
2005444,"ICG ACCESS FUND LLC",805-2896957016,"ICG ADVISORS, LLC","801-69638","N"
2005444,"AFPC DIVERSIFIED PARTNERS II LP",805-1203519789,"DIVERSIFIED PARTNERS, INC.","801-57543","N"
2002755,"HINES RIALTO CREDIT PARTNERS, LP",805-6052125476,"RIALTO CAPITAL MANAGEMENT, LLC","801-74178","Y"
2005853,"ZEBEDEE SEPARATE ACCOUNT LIMITED",805-7137307244,"ZEBEDEE CAPITAL PARTNERS LLP","802-108757","N"
2001460,"THE COMPOUND CAPITAL FUND I, LP",805-8829534309,"ANGELLIST ADVISORS","802-78135","Y"
2005853,"CAMERON CAYMAN FUND LIMITED",805-8826399857,"ROSE GROVE CAPITAL MANAGEMENT, LLC","801-73698","N"
2005853,"RC MAC CAYMAN FUND LIMITED",805-6819353736,"RED CLIFF ASSET MANAGEMENT LIMITED","801-101543","N"
2005853,"EAST ONE CAYMAN FUND LIMITED",805-7411472923,"MIRABELLA FINANCIAL SERVICES LLP","802-75591","N"
2005853,"GIM EUROPEAN CAYMAN FUND LIMITED",805-8964306797,"JPMORGAN ASSET MANAGEMENT (UK) LIMITED","801-64725","N"
2005853,"WINDERMERE CAYMAN FUND LIMITED",805-9003678834,"ARISTEIA CAPITAL, LLC","801-64502","N"
2005853,"LANDSCAPE CAYMAN FUND LIMITED",805-6998960598,"LANDSCAPE CAPITAL MANAGEMENT LLC","801-79530","N"
2005853,"MAN ARP MASTER LIMITED",805-6208401827,"MAN SOLUTIONS LIMITED","801-57108","N"
2005853,"MAN RISK PREMIA SPC - MAN ALTERNATIVE RISK PREMIA SP",805-4236981668,"MAN SOLUTIONS LIMITED","801-57108","N"
2005853,"MAN RISK PREMIA SPC - MAN DIVERSIFIED RISK PREMIA SP",805-9917789029,"MAN SOLUTIONS LIMITED","801-57108","N"
2005853,"MAN RISK PREMIA SPC - MAN PROGRESSIVE DIVERSIFIED RISK PREMIA SP",805-2866872226,"MAN SOLUTIONS LIMITED","801-57108","N"
2004937,"BROOKLINE VALUE INVESTMENT FUND LLC",805-7093787287,"BROOKLINE INVESTMENTS, INC.","801-57057","N"
2006213,"HINES RIALTO CREDIT PARTNERS, LP",805-6052125476,"RIALTO CAPITAL MANAGEMENT, LLC","801-74178","Y"
2004035,"AGORA MASTER FUND LTD",805-4869282185,"PICTET ASSET MANAGEMENT SA","801-66760","Y"
2004324,"TR FUND I, A SERIES OF CORIGIN VENTURES SPV, LP",805-8582941242,"ANGELLIST ADVISORS","802-78135","N"
2004324,"PR FUND I, A SERIES OF CORIGIN VENTURES SPV, LP",805-9169245163,"ANGELLIST ADVISORS","802-78135","N"
2004324,"TR-0278 FUND II, A SERIES OF CORIGIN VENTURES SPV, LP",805-9742833560,"ANGELLIST ADVISORS","802-78135","N"
2004855,"AB ABBOTT PRIVATE EQUITY INVESTORS 2020 (DELAWARE) FUND L.P.",805-7818437511,"AB PRIVATE CREDIT INVESTORS LLC","801-80389","N"
2002546,"CAYMAN GLOBAL MACRO FUND LLC",805-3548207787,"DWS INVESTMENT MANAGEMENT AMERICAS, INC.","801-252","N"
2004855,"GUAYACAN FUND OF FUNDS III, L.P.",805-8809185463,"GRUPO GUAYACAN","802-76090","N"
2004855,"GUAYACAN FUND OF FUNDS IV, L.P.",805-3226758848,"GRUPO GUAYACAN","802-76090","N"
2004855,"GUAYACAN FUND OF FUNDS V, L.P.",805-7408485560,"GRUPO GUAYACAN","802-76090","N"
2004855,"AB ABBOTT PRIVATE EQUITY INVESTORS 2019 (DELAWARE) FUND LP",805-1470742756,"AB PRIVATE CREDIT INVESTORS LLC","801-80389","N"
2004855,"AB-ABBOTT PRIVATE EQUITY SOLUTIONS 2021 (DELAWARE) FUND L.P.",805-3723510359,"AB PRIVATE CREDIT INVESTORS LLC","801-80389","N"
2004855,"AB-ABBOTT PRIVATE EQUITY SOLUTIONS 2022 (DELAWARE) FUND L.P.",805-7767935942,"AB PRIVATE CREDIT INVESTORS LLC","801-80389","N"
2004855,"GUAYACÁN FUND OF FUNDS VI, LP",805-9972899499,"GRUPO GUAYACAN","802-76090","N"
2004855,"AB-ABBOTT PRIVATE EQUITY SOLUTIONS 2023 (DELAWARE) FUND L.P.",805-5958605160,"AB PRIVATE CREDIT INVESTORS LLC","801-80389","N"
2004855,"AB ABBOTT PE CO-INVEST FUND 2020",805-8739790822,"AB PRIVATE CREDIT INVESTORS LLC","801-80389","N"
2004855,"AB ABBOTT PE CO-INVEST PARTNERS L.P.",805-4923368477,"AB PRIVATE CREDIT INVESTORS LLC","801-80389","N"
2004855,"AB-ABBOTT PRIVATE EQUITY SOLUTIONS 2024 (DELAWARE) FUND L.P.",805-5526667856,"AB PRIVATE CREDIT INVESTORS LLC","801-80389","N"
2004855,"AB ABBOTT PE CO-INVEST 2024 FUND L.P.",805-6081588132,"AB PRIVATE CREDIT INVESTORS LLC","801-80389","N"
2005526,"SAB2",805-1149115363,"LINCOLN FINANCIAL INVESTMENTS CORPORATION","801-23411","N"
2005526,"CORE MORTGAGE INSURANCE DEDICATED FUND",805-4691098341,"SALI FUND SERVICES","801-61702","N"
2005526,"PEG CORPORATE FINANCE PRIVATE INVESTORS III LLC",805-5421972946,"J.P. MORGAN PRIVATE INVESTMENTS INC.","801-41088","Y"
2005526,"PEG SECONDARY PRIVATE EQUITY INVESTORS LLC",805-9985678890,"J.P. MORGAN PRIVATE INVESTMENTS INC.","801-41088","Y"
2005526,"PEG SECONDARY PRIVATE EQUITY INVESTORS AIV L.P.",805-2026945442,"J.P. MORGAN PRIVATE INVESTMENTS INC.","801-41088","Y"
2005526,"LYNSTONE SPECIAL SITUATIONS FUND (LUX) SCSP",805-8593333133,"JPMORGAN FUNDS LIMITED","801-80071","N"
2005526,"LYNSTONE SPECIAL SITUATIONS MASTER FUND SCSP",805-8296782912,"JPMORGAN FUNDS LIMITED","801-80071","N"
2005526,"PEG INSURANCE DEDICATED FUND 2019 SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, LP",805-8485245301,"SALI FUND SERVICES","801-61702","Y"
2005526,"PEG INSURANCE DEDICATED FUND 2023 OF THE SALI MULTI-SERIES FUND, L.P.",805-9007581463,"SALI FUND SERVICES","801-61702","Y"
2005526,"PEG INSURANCE DEDICATED FUND 2023-II OF THE SALI MULTI-SERIES FUND, L.P.",805-2811677708,"SALI FUND SERVICES","801-61702","Y"
2005526,"PEG INSURANCE DEDICATED FUND 2024 OF THE SALI MULTI-SERIES FUND, L.P.",805-4484486633,"SALI FUND SERVICES","801-61702","Y"
2006553,"DEUTSCHE REAL ASSETS FUND: CAYMAN REAL ASSETS FUND, LTD",805-3785921345,"DWS INVESTMENT MANAGEMENT AMERICAS, INC.","801-252","N"
2006553,"DB REAL ESTATE GLOBAL OPPORTUNITIES IB, LP",805-2005396818,"DWS INVESTMENT MANAGEMENT AMERICAS, INC.","801-252","N"
2006097,"MACRO RELATIVE VALUE LTD",805-1105165808,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","Y"
2006097,"GOLDMAN SACHS GLOBAL ENVIRONMENTAL IMPACT EQUITY PORTFOLIO",805-4867123201,"GOLDMAN SACHS ASSET MANAGEMENT INTERNATIONAL","801-38157","Y"
2006097,"GOLDMAN SACHS GLOBAL FUTURE HEALTH CARE EQUITY PORTFOLIO",805-1992678893,"GOLDMAN SACHS ASSET MANAGEMENT INTERNATIONAL","801-38157","Y"
