"FilingID","ReferenceID","Foreign Regulatory Authority"
1939557,250822,"United Kingdom - Financial Conduct Authority"
1939557,214458,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1939557,42243,"United Kingdom - Financial Conduct Authority"
1939557,42347,"Ireland -  Central Bank of Ireland"
1939557,42288,"Ireland -  Central Bank of Ireland"
1939557,175743,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1939557,41687,"Cayman Islands - Cayman Islands Monetary Authority"
1939557,42259,"Ireland -  Central Bank of Ireland"
1939557,42336,"Ireland -  Central Bank of Ireland"
1939557,68657,"France - Financial Markets Authority"
1939557,175753,"France - Financial Markets Authority"
1939557,42319,"Ireland -  Central Bank of Ireland"
1939557,41724,"Cayman Islands - Cayman Islands Monetary Authority"
1939557,214461,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1939557,201226,"United Kingdom - Financial Conduct Authority"
1939557,41687,"United Kingdom - Financial Conduct Authority"
1939557,41711,"United Kingdom - Financial Conduct Authority"
1939557,42243,"Cayman Islands - Cayman Islands Monetary Authority"
1939557,175748,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1939557,41676,"Cayman Islands - Cayman Islands Monetary Authority"
1939557,41661,"United Kingdom - Financial Conduct Authority"
1939557,250821,"Cayman Islands - Cayman Islands Monetary Authority"
1939557,250821,"United Kingdom - Financial Conduct Authority"
1939557,41711,"Cayman Islands - Cayman Islands Monetary Authority"
1939557,42301,"Ireland -  Central Bank of Ireland"
1939557,42223,"Cayman Islands - Cayman Islands Monetary Authority"
1941774,282214,"Cayman Islands - Cayman Islands Monetary Authority"
1942480,367372,"Cayman Islands - Cayman Islands Monetary Authority"
1934319,55605,"Other - NONE"
1934306,172084,"Other - NONE"
1936173,232115,"Brazil - Securities and Exchange Commission"
1939865,6913,"United Kingdom - Financial Conduct Authority"
1939865,6671,"United Kingdom - Financial Conduct Authority"
1939865,6672,"United Kingdom - Financial Conduct Authority"
1939865,6882,"United Kingdom - Financial Conduct Authority"
1925055,249382,"Cayman Islands - Cayman Islands Monetary Authority"
1933835,43554,"Cayman Islands - Cayman Islands Monetary Authority"
1936674,373334,"Cayman Islands - Cayman Islands Monetary Authority"
1910902,433159,"United Kingdom - Financial Conduct Authority"
1910902,433159,"Germany - German Federal Financial Supervisory Agency"
1910902,433162,"Germany - German Federal Financial Supervisory Agency"
1933330,438048,"Switzerland - Swiss Financial Market Supervisory Authority"
1922982,436932,"Singapore - Monetary Authority of Singapore"
1938912,435615,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1909013,436205,"Cayman Islands - Cayman Islands Monetary Authority"
1909013,436203,"Cayman Islands - Cayman Islands Monetary Authority"
1943805,313833,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1929803,374827,"Cayman Islands - Cayman Islands Monetary Authority"
1929803,374830,"Cayman Islands - Cayman Islands Monetary Authority"
1929803,374824,"Cayman Islands - Cayman Islands Monetary Authority"
1929803,374810,"Cayman Islands - Cayman Islands Monetary Authority"
1929803,374832,"Cayman Islands - Cayman Islands Monetary Authority"
1929803,436546,"Cayman Islands - Cayman Islands Monetary Authority"
1929803,438057,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,372066,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301948,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301917,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301995,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301982,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,302011,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,302025,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,302056,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,302059,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301933,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301989,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301966,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,302039,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,302045,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301929,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301954,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301871,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301940,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,300372,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301847,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,301998,"Cayman Islands - Cayman Islands Monetary Authority"
1936349,302010,"Cayman Islands - Cayman Islands Monetary Authority"
1934163,269963,"Cayman Islands - Cayman Islands Monetary Authority"
1934163,269968,"Brazil - Securities and Exchange Commission"
1946417,315119,"Cayman Islands - Cayman Islands Monetary Authority"
1947972,228812,"Cayman Islands - Cayman Islands Monetary Authority"
1924184,189951,"Cayman Islands - Cayman Islands Monetary Authority"
1937303,250716,"Cayman Islands - Cayman Islands Monetary Authority"
1934417,43489,"Cayman Islands - Cayman Islands Monetary Authority"
1946843,233958,"Japan - Financial Services Agency"
1946103,396641,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1946103,397306,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1946103,285697,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1946103,284615,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1946103,224126,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1946103,237419,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1946103,362544,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1946103,436478,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1948333,439732,"Cayman Islands - Cayman Islands Monetary Authority"
1939278,317384,"Cayman Islands - Cayman Islands Monetary Authority"
1918226,283470,"Cayman Islands - Cayman Islands Monetary Authority"
1918226,283483,"Cayman Islands - Cayman Islands Monetary Authority"
1944424,420779,"United Kingdom - Financial Conduct Authority"
1924642,230284,"Cayman Islands - Cayman Islands Monetary Authority"
1939850,179968,"Cayman Islands - Cayman Islands Monetary Authority"
1942075,281161,"Cayman Islands - Cayman Islands Monetary Authority"
1934583,56132,"Netherlands - The Netherlands Authority for the Financial Markets"
1935937,196130,"Cayman Islands - Cayman Islands Monetary Authority"
1932971,369596,"Cayman Islands - Cayman Islands Monetary Authority"
1932971,367299,"Cayman Islands - Cayman Islands Monetary Authority"
1932971,369598,"Cayman Islands - Cayman Islands Monetary Authority"
1929220,313237,"Cayman Islands - Cayman Islands Monetary Authority"
1923761,369225,"Canada - Ontario Securities Commission"
1923761,195847,"Canada - Ontario Securities Commission"
1923761,166829,"Canada - Ontario Securities Commission"
1923761,166785,"Canada - Ontario Securities Commission"
1937865,177234,"Cayman Islands - Cayman Islands Monetary Authority"
1937865,213822,"Cayman Islands - Cayman Islands Monetary Authority"
1936507,317384,"Cayman Islands - Cayman Islands Monetary Authority"
1938182,287488,"Netherlands - The Netherlands Authority for the Financial Markets"
1935068,193762,"Cayman Islands - Cayman Islands Monetary Authority"
1934564,44612,"Cayman Islands - Cayman Islands Monetary Authority"
1936633,277875,"Cayman Islands - Cayman Islands Monetary Authority"
1941045,4729,"Cayman Islands - Cayman Islands Monetary Authority"
1942814,253940,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1942108,204253,"Cayman Islands - Cayman Islands Monetary Authority"
1942108,204254,"Cayman Islands - Cayman Islands Monetary Authority"
1933782,269587,"Cayman Islands - Cayman Islands Monetary Authority"
1933782,437414,"Cayman Islands - Cayman Islands Monetary Authority"
1945895,366945,"Cayman Islands - Cayman Islands Monetary Authority"
1945015,231870,"Cayman Islands - Cayman Islands Monetary Authority"
1945015,232002,"Cayman Islands - Cayman Islands Monetary Authority"
1934917,376963,"Cayman Islands - Cayman Islands Monetary Authority"
1934917,275438,"Cayman Islands - Cayman Islands Monetary Authority"
1942794,363517,"Guernsey - Guernsey Financial Services Commission"
1942797,227001,"Guernsey - Guernsey Financial Services Commission"
1942795,244130,"Guernsey - Guernsey Financial Services Commission"
1922844,441033,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1939129,439335,"Cayman Islands - Cayman Islands Monetary Authority"
1939129,425334,"Cayman Islands - Cayman Islands Monetary Authority"
1946608,439732,"Cayman Islands - Cayman Islands Monetary Authority"
1945558,246313,"Cayman Islands - Cayman Islands Monetary Authority"
1945558,246313,"Japan - Financial Services Agency"
1945558,167269,"Cayman Islands - Cayman Islands Monetary Authority"
1945558,167269,"Japan - Financial Services Agency"
1936844,435456,"Cayman Islands - Cayman Islands Monetary Authority"
1936599,426602,"Cayman Islands - Cayman Islands Monetary Authority"
1927440,436956,"Cayman Islands - Cayman Islands Monetary Authority"
1938707,45399,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1931451,436851,"Cayman Islands - Cayman Islands Monetary Authority"
1931451,436850,"Cayman Islands - Cayman Islands Monetary Authority"
1936526,249849,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1936526,249850,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1944369,364501,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1944369,364555,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1938012,437720,"Guernsey - Guernsey Financial Services Commission"
1942777,378439,"Cayman Islands - Cayman Islands Monetary Authority"
1941351,438204,"Denmark - Danish Financial Supervisory Authority"
1934000,201759,"Guernsey - Guernsey Financial Services Commission"
1934000,185414,"Guernsey - Guernsey Financial Services Commission"
1934000,15089,"Guernsey - Guernsey Financial Services Commission"
1940421,438433,"Guernsey - Guernsey Financial Services Commission"
1940421,438395,"Guernsey - Guernsey Financial Services Commission"
1940421,397924,"Guernsey - Guernsey Financial Services Commission"
1940421,315160,"United Kingdom - Financial Conduct Authority"
1940421,315159,"Guernsey - Guernsey Financial Services Commission"
1936645,437914,"Bermuda - Bermuda Monetary Authority"
1936645,437918,"Mauritius, Republic of - Financial Services Commission"
1936645,437917,"Bermuda - Bermuda Monetary Authority"
1942857,319419,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1942857,319414,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1942857,319409,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940380,314578,"Cayman Islands - Cayman Islands Monetary Authority"
1940380,421626,"Cayman Islands - Cayman Islands Monetary Authority"
1944453,397151,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1946013,247232,"Guernsey - Guernsey Financial Services Commission"
1946013,247230,"Guernsey - Guernsey Financial Services Commission"
1946013,247221,"Guernsey - Guernsey Financial Services Commission"
1923166,233028,"Canada - Nova Scotia Securities Commission"
1923166,233028,"Canada - New Brunswick Securities Commission"
1923166,68042,"Canada - Saskatchewan Financial Services Commission"
1923166,68042,"Canada - Alberta Securities Commission"
1923166,68042,"Canada - British Columbia Securities Commission"
1923166,68042,"Canada - Manitoba Securities Commission"
1923166,68042,"Canada - Ontario Securities Commission"
1923166,68042,"Canada - Quebec, Financial Markets Authority"
1923166,68042,"Canada - Nova Scotia Securities Commission"
1923166,68042,"Canada - New Brunswick Securities Commission"
1923166,233028,"Canada - Saskatchewan Financial Services Commission"
1923166,233028,"Canada - Alberta Securities Commission"
1923166,233028,"Canada - British Columbia Securities Commission"
1923166,233028,"Canada - Manitoba Securities Commission"
1923166,233028,"Canada - Ontario Securities Commission"
1923166,233028,"Canada - Quebec, Financial Markets Authority"
1935194,308777,"Cayman Islands - Cayman Islands Monetary Authority"
1935194,308709,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,245592,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,372088,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,245599,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,372027,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,255041,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,319289,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,246242,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,252401,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,285305,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,285600,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,245483,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,245598,"Cayman Islands - Cayman Islands Monetary Authority"
1935641,285601,"Cayman Islands - Cayman Islands Monetary Authority"
1930404,316382,"Ireland -  Central Bank of Ireland"
1937859,9509,"Cayman Islands - Cayman Islands Monetary Authority"
1934669,311071,"Ireland -  Central Bank of Ireland"
1935208,378438,"Cayman Islands - Cayman Islands Monetary Authority"
1942423,175958,"Japan - Financial Services Agency"
1938574,369597,"Cayman Islands - Cayman Islands Monetary Authority"
1938574,313963,"Cayman Islands - Cayman Islands Monetary Authority"
1938574,366235,"Cayman Islands - Cayman Islands Monetary Authority"
1933896,319891,"Sweden - Swedish Financial Supervisory Authority"
1933896,319885,"Sweden - Swedish Financial Supervisory Authority"
1933896,319879,"Sweden - Swedish Financial Supervisory Authority"
1933896,319888,"Sweden - Swedish Financial Supervisory Authority"
1936363,366913,"Cayman Islands - Cayman Islands Monetary Authority"
1938419,370450,"Cayman Islands - Cayman Islands Monetary Authority"
1936956,250030,"Cayman Islands - Cayman Islands Monetary Authority"
1912287,438093,"Ireland -  Central Bank of Ireland"
1912287,438087,"Ireland -  Central Bank of Ireland"
1912287,438085,"Ireland -  Central Bank of Ireland"
1912287,438092,"Ireland -  Central Bank of Ireland"
1912287,437776,"Ireland -  Central Bank of Ireland"
1912287,438097,"Ireland -  Central Bank of Ireland"
1933557,363800,"Germany - German Federal Financial Supervisory Agency"
1943268,248072,"Cayman Islands - Cayman Islands Monetary Authority"
1943268,259339,"Cayman Islands - Cayman Islands Monetary Authority"
1943268,247918,"Cayman Islands - Cayman Islands Monetary Authority"
1944394,252337,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1931010,205696,"Germany - German Federal Financial Supervisory Agency"
1921072,436620,"Cayman Islands - Cayman Islands Monetary Authority"
1921072,316617,"Cayman Islands - Cayman Islands Monetary Authority"
1921072,232756,"Cayman Islands - Cayman Islands Monetary Authority"
1921072,57335,"Cayman Islands - Cayman Islands Monetary Authority"
1921072,251218,"Cayman Islands - Cayman Islands Monetary Authority"
1938188,29808,"Cayman Islands - Cayman Islands Monetary Authority"
