"FilingID","ReferenceID","Form D File Number"
1943853,367482,"021-490474"
1943853,312445,"021-448549"
1951732,476894,"021-473489"
1951732,478998,"021-374755"
1973339,484015,"021-518744"
1973339,484041,"021-510774"
1973339,484034,"021-533581"
1973339,418559,"021-502466"
1973339,379257,"021-499831"
1973339,418563,"021-473555"
1973339,379322,"021-474270"
1973339,310742,"021-377291"
1973339,379281,"021-489491"
1973339,379286,"021-480878"
1973339,310740,"021-433092"
1973339,310767,"021-308520"
1973339,310756,"021-372134"
1973339,363646,"021-464259"
1973339,363647,"021-465611"
1973339,310928,"021-435510"
1973339,363645,"021-468910"
1973339,310744,"021-367752"
1973339,310925,"021-447977"
1973339,379300,"021-478420"
1973339,379278,"021-497812"
1973339,378896,"021-501647"
1973339,378993,"021-483227"
1973339,378907,"021-493267"
1973339,310768,"021-395237"
1973339,310748,"021-346654"
1973339,310748,"021-376539"
1973339,310751,"021-372223"
1973339,310764,"021-371067"
1973339,310766,"021-443774"
1973339,310745,"021-386245"
1973339,310746,"021-427333"
1973339,310743,"021-420279"
1973339,484043,"021-515188"
1973339,484045,"021-527135"
1973339,484046,"021-502479"
1974962,232575,"021-340925"
1973292,176483,"021-362544"
1973292,176483,"021-452765"
1973292,66641,"021-237148"
1973292,66641,"021-237148"
1973292,66641,"021-237148"
1973292,201728,"021-294091"
1975156,422895,"021-542653"
1970501,362839,"021-400925"
1967986,284265,"021-404220"
1967986,230123,"021-329727"
1977802,187950,"021-277621"
1977802,376565,"021-500528"
1977802,376561,"021-456407"
1977802,376567,"021-501912"
1977802,376576,"021-455899"
1977802,376552,"021-455918"
1977802,376557,"021-455919"
1977802,376538,"021-456411"
1977802,257711,"021-392311"
1977802,174477,"021-251606"
1977802,219954,"021-294163"
1977802,219929,"021-327962"
1977802,221085,"021-327962"
1977802,174479,"021-251597"
1977802,237533,"021-335044"
1977802,257724,"021-392528"
1977802,296764,"021-413306"
1977802,376550,"021-456410"
1977802,237549,"021-335224"
1977802,174480,"021-261963"
1977802,376571,"021-449980"
1977802,257728,"021-392547"
1977802,296729,"021-395354"
1977802,296833,"021-413288"
1977802,62140,"021-219879"
1977802,359449,"021-426948"
1977802,257732,"021-392379"
1977802,296676,"021-395354"
1977802,296596,"021-397855"
1977802,257729,"021-361813"
1977802,219894,"021-298308"
1977802,359451,"021-426948"
1977802,237589,"021-327967"
1977802,237511,"021-298304"
1977802,257713,"021-335224"
1977802,376543,"021-468358"
1977802,376582,"021-497279"
1977802,376530,"021-456411"
1975104,362309,"021-396239"
1967443,484361,"021-524392"
1967443,484371,"021-524392"
1967443,398427,"021-1990540"
1967443,365919,"021-482539"
1967443,398406,"021-1995978"
1943262,195294,"021-304000"
1948858,175270,"021-253349"
1948858,233858,"021-356048"
1948858,56080,"021-198574"
1936118,366591,"021-484922"
1936118,366591,"021-484915"
1936118,366591,"021-520958"
1936118,366591,"021-484919"
1941915,438159,"021-542556"
1979263,48378,"021-110263"
1979263,48378,"021-110262"
1977046,314688,"021-464899"
1977046,484630,"021-508482"
1979279,281824,"021-427960"
1979279,282137,"021-427964"
1977891,288840,"021-400812"
1977891,452356,"021-526219"
1977891,181255,"021-266572"
1977891,234043,"021-330279"
1977891,253246,"021-363713"
1977891,288846,"021-399740"
1977891,288843,"021-419366"
1977891,336917,"021-456610"
1977891,372179,"021-480512"
1977891,372180,"021-477539"
1977891,372176,"021-477536"
1977891,372175,"021-491275"
1977891,372167,"021-482442"
1977891,288845,"021-395168"
1977891,253249,"021-375253"
1977891,253243,"021-360798"
1977891,234049,"021-353561"
1977891,216442,"021-309050"
1977891,181257,"021-266576"
1977891,288837,"021-396342"
1977891,288834,"021-394847"
1977891,288841,"021-413827"
1977891,153736,"021-240241"
1977891,336919,"021-428666"
1977891,336888,"021-447974"
1977891,288836,"021-394844"
1977891,181258,"021-272332"
1977891,452344,"021-512869"
1977891,452349,"021-520399"
1977891,452369,"021-537970"
1977891,452336,"021-503508"
1977891,452364,"021-537936"
1977891,372161,"021-471927"
1923255,282377,"021-390764"
1948278,445640,"021-2022571"
1923255,280722,"021-410032"
1923255,282384,"021-419960"
1975484,362841,"021-431288"
1975484,202733,"021-117511"
1975484,202748,"021-117510"
1975484,177820,"021-261311"
1975484,177819,"021-261314"
1975484,362832,"021-431288"
1975484,484436,"021-431288"
1969416,252897,"021-358599"
1969416,482213,"021-542688"
1969416,363852,"021-479232"
1969416,363855,"021-479233"
1969416,209557,"021-317213"
1969416,235973,"021-355442"
1954712,195027,"021-296454"
1975757,293503,"021-419111"
1975757,174690,"021-237000"
1975757,31790,"021-145494"
1975757,31811,"021-145497"
1975757,174710,"021-237001"
1975757,293493,"021-419105"
1964043,366883,"021-490128"
1978471,262674,"021-379387"
1978471,236670,"021-331039"
1978471,224657,"021-308031"
1978471,159135,"021-242554"
1978471,159133,"021-238730"
1978471,256699,"021-379387"
1979438,428230,"021-1820750"
1979438,428229,"021-1820718"
1979438,428232,"021-1821211"
1978691,281910,"021-430790"
1975567,303710,"021-452097"
1970936,231183,"021-352638"
1970936,319829,"021-453546"
1970936,484305,"021-522619"
1970936,484320,"021-522162"
1970936,484307,"021-514078"
1977558,213368,"021-312059"
1977558,282875,"021-392440"
1977558,282875,"021-392437"
1977558,213368,"021-224875"
1977558,198104,"021-220241"
1977558,198104,"021-199028"
1976493,96235,"021-239765"
1976493,96237,"021-239764"
1954714,480352,"021-474785"
1978159,368173,"021-472338"
1978159,368164,"021-486041"
1978159,435840,"021-508017"
1978159,435841,"021-510591"
1978159,435842,"021-518867"
1978159,435843,"021-532161"
1978159,368165,"021-472075"
1978159,368166,"021-418329"
1978159,368167,"021-94434"
1978159,368168,"021-429622"
1978159,368169,"021-471650"
1978159,368170,"021-418889"
1978159,368172,"021-431268"
1978202,43763,"021-1220595"
1977904,459914,"021-235471"
1977904,459887,"021-23547101"
1977904,460021,"021-39179201"
1977904,460051,"021-391792"
1977904,459978,"021-391792"
1976082,282138,"021-411472"
1976082,376445,"021-485027"
1976082,376443,"021-485549"
1976082,264564,"021-359734"
1976082,465736,"021-519526"
1976082,231106,"021-32542"
1976082,264617,"021-389213"
1976082,282140,"021-402466"
1976082,465745,"021-515840"
1976082,308436,"021-411472"
1976082,264647,"021-350661"
1976082,282139,"021-439803"
1985527,370008,"021-465875"
1976499,304145,"021-408165"
1976499,304161,"021-408165"
1940162,28567,"021-150473"
1976499,219437,"021-320762"
1976499,172009,"021-223694"
1976499,185714,"021-280624"
1976499,219407,"021-320762"
1976499,171989,"021-223692"
1936813,437691,"021-523514"
1936813,437691,"021-523514"
1976177,288993,"021-403539"
1976177,196556,"021-297508"
1976177,32082,"021-121050"
1977740,378351,"021-499406"
1977740,378354,"021-488906"
1977740,377248,"021-485939"
1977740,378383,"021-494823"
1977740,378342,"021-482322"
1977740,377247,"021-485933"
1977740,377249,"021-515075"
1977740,378314,"021-475875"
1977740,291132,"021-411786"
1977740,291191,"021-394325"
1977740,291208,"021-394311"
1977740,291209,"021-394315"
1977740,291224,"021-406148"
1977740,286016,"021-411682"
1977740,286058,"021-394321"
1977740,286046,"021-415264"
1977740,297925,"021-426039"
1977740,291312,"021-429357"
1977740,297809,"021-417525"
1977740,297914,"021-424696"
1977740,297670,"021-406369"
1977740,297753,"021-413566"
1977740,219249,"021-317892"
1977740,244206,"021-341450"
1977740,244207,"021-354179"
1977740,207460,"021-337519"
1977740,207481,"021-341457"
1977740,291306,"021-409415"
1977740,297952,"021-432168"
1977740,254237,"021-388951"
1977740,297728,"021-409607"
1977740,297721,"021-407352"
1977740,297782,"021-415937"
1977740,297812,"021-418592"
1977740,297821,"021-419645"
1977740,297785,"021-416152"
1977740,297796,"021-417732"
1977740,297641,"021-405886"
1977740,297711,"021-407126"
1977740,297590,"021-398165"
1977740,297610,"021-403940"
1977740,297692,"021-408048"
1977740,297350,"021-397509"
1977740,297544,"021-397510"
1977740,297550,"021-402251"
1977740,297598,"021-403727"
1977740,297622,"021-404617"
1977740,297630,"021-404750"
1977740,297361,"021-402249"
1977740,254263,"021-377004"
1977740,254240,"021-389599"
1977740,254194,"021-384486"
1977740,254207,"021-366294"
1977740,254199,"021-372952"
1977740,219217,"021-341461"
1977740,318217,"021-439033"
1977740,254212,"021-364799"
1977740,254216,"021-385591"
1977740,254218,"021-383693"
1977740,207464,"021-318133"
1977740,207415,"021-318038"
1977740,243438,"021-347380"
1977740,254222,"021-383704"
1977740,297526,"021-401001"
1977740,219120,"021-346880"
1977740,318218,"021-435827"
1977740,254238,"021-379822"
1977740,297908,"021-424170"
1977740,297932,"021-426988"
1977740,219128,"021-336652"
1977740,219220,"021-346868"
1977740,207467,"021-337522"
1977740,254193,"021-377599"
1977740,254196,"021-377748"
1977740,254211,"021-378125"
1977740,253850,"021-379376"
1977740,297929,"021-426341"
1977740,297941,"021-428050"
1977740,291161,"021-411815"
1977740,286001,"021-411689"
1977740,286044,"021-415261"
1977740,297725,"021-407749"
1977740,289871,"021-388939"
1977740,219123,"021-335918"
1977740,219241,"021-342075"
1977740,244208,"021-354206"
1977740,297858,"021-420677"
1977740,297863,"021-421489"
1977740,244209,"021-342086"
1977740,219122,"021-364133"
1977740,297892,"021-423138"
1977740,297899,"021-423139"
1977740,219094,"021-317885"
1977740,297658,"021-406288"
1977740,378375,"021-478349"
1977740,378376,"021-481034"
1977740,376289,"021-488247"
1977740,378359,"021-494940"
1977740,378360,"021-497133"
1977740,376281,"021-488360"
1977740,378327,"021-475925"
1977740,378356,"021-484567"
1977740,378355,"021-491292"
1977740,378357,"021-484847"
1977740,377250,"021-488356"
1977740,377278,"021-498424"
1977740,219232,"021-317950"
1977740,253844,"021-362371"
1977740,253848,"021-374244"
1977740,207472,"021-318088"
1977740,254236,"021-373866"
1977740,253973,"021-362385"
1977740,207458,"021-318125"
1977740,254265,"021-388957"
1977740,253991,"021-376678"
1977740,253992,"021-347384"
1977740,253994,"021-347387"
1977740,254170,"021-366291"
1977740,254172,"021-386217"
1977740,377253,"021-489593"
1977740,297956,"021-430369"
1977740,377282,"021-470727"
1977740,377244,"021-473585"
1977740,377245,"021-437124"
1977740,378341,"021-488892"
1977740,378339,"021-481519"
1977740,291293,"021-429338"
1977740,377319,"021-475606"
1977740,291301,"021-409411"
1977740,377321,"021-488086"
1977740,378371,"021-492919"
1977740,377258,"021-470754"
1977740,377280,"021-470727"
1977740,253851,"021-379385"
1977740,378374,"021-500107"
1977740,378334,"021-489759"
1977740,378322,"021-488179"
1977740,378337,"021-504478"
1977740,376280,"021-488358"
1977740,376284,"021-489587"
1977740,376287,"021-485959"
1977740,378366,"021-498213"
1977740,378367,"021-494145"
1977740,378369,"021-497794"
1977740,378379,"021-484977"
1977740,378380,"021-481238"
1977740,378381,"021-492224"
1977740,377239,"021-485915"
1977740,378318,"021-475731"
1977740,377263,"021-452528"
1977740,377264,"021-452528"
1977740,254175,"021-368057"
1977740,378373,"021-479759"
1977740,376288,"021-485957"
1977740,377246,"021-473590"
1977740,253846,"021-374239"
1977740,253396,"021-374193"
1977740,254017,"021-347356"
1977740,243375,"021-346889"
1977740,243423,"021-346891"
1977740,243079,"021-347359"
1977740,297400,"021-402246"
1977740,291297,"021-424888"
1977740,297814,"021-418521"
1977740,377257,"021-489598"
1977740,378387,"021-475609"
1977740,377284,"021-470727"
1977740,376274,"021-445684"
1977740,378358,"021-500614"
1977740,376291,"021-488248"
1977740,377270,"021-499431"
1977740,378326,"021-474665"
1977740,377243,"021-485921"
1977740,378346,"021-458679"
1977740,378350,"021-467927"
1977740,378372,"021-496108"
1977740,377259,"021-473597"
1977740,377261,"021-473593"
1977740,377262,"021-452528"
1977740,376285,"021-489589"
1977740,378384,"021-500013"
1977740,378352,"021-460284"
1977740,378353,"021-490822"
1977740,378347,"021-491873"
1977740,378348,"021-502477"
1977740,378349,"021-503741"
1977740,378377,"021-490986"
1977740,378362,"021-484592"
1977740,378363,"021-484592"
1977740,378365,"021-501310"
1977740,377329,"021-488110"
1977740,377331,"021-470747"
1977740,377272,"021-485951"
1977740,377276,"021-498354"
1977740,378330,"021-475936"
1977740,378336,"021-501665"
1977740,377301,"021-470727"
1977740,253983,"021-376684"
1977740,253990,"021-376677"
1977740,291219,"021-421217"
1977740,286049,"021-394318"
1977740,289869,"021-388938"
1977740,253823,"021-376639"
1977740,286009,"021-411694"
1977740,297393,"021-397507"
1977740,291308,"021-394328"
1977740,291220,"021-421225"
1977740,291338,"021-429362"
1977740,291313,"021-424902"
1977740,291350,"021-424894"
1977740,297877,"021-422281"
1977740,297688,"021-407131"
1977740,297242,"021-424897"
1977740,297696,"021-408295"
1977740,297563,"021-399111"
1977740,297885,"021-422369"
1977740,297791,"021-416911"
1977740,254241,"021-362780"
1977740,254242,"021-375711"
1977740,253970,"021-379347"
1977740,254224,"021-368067"
1977740,254221,"021-376343"
1977740,253836,"021-374183"
1977740,253824,"021-376668"
1977740,253971,"021-379361"
1977740,254219,"021-381348"
1977740,244203,"021-341452"
1977740,297772,"021-414184"
1977740,297739,"021-412835"
1977740,297734,"021-412216"
1977740,286028,"021-397813"
1977740,286060,"021-388805"
1977740,291500,"021-416923"
1977740,297733,"021-410639"
1977740,297682,"021-406393"
1977740,297701,"021-407262"
1977740,297708,"021-408209"
1977740,297729,"021-409805"
1977740,297747,"021-413578"
1977740,291469,"021-405696"
1977740,291154,"021-411794"
1977740,291184,"021-394323"
1977740,286023,"021-411825"
1977740,291225,"021-406161"
1977740,253807,"021-374210"
1977740,253843,"021-362364"
1977740,244211,"021-354190"
1977740,243464,"021-341853"
1977740,254022,"021-357784"
1977740,244210,"021-350677"
1977740,243426,"021-346892"
1977740,286013,"021-411679"
1977740,297326,"021-403244"
1977740,297338,"021-399797"
1977740,476403,"021-518091"
1977740,476107,"021-521857"
1977740,476566,"021-434893"
1977740,476547,"021-529123"
1977740,476556,"021-531613"
1977740,219101,"021-317932"
1977740,219129,"021-336654"
1977740,254223,"021-371371"
1977740,476557,"021-510764"
1977740,476559,"021-527322"
1977740,476561,"021-513778"
1977740,254270,"021-363332"
1977740,242707,"021-347357"
1977740,219237,"021-342071"
1977740,219252,"021-317891"
1977740,244165,"021-346905"
1977740,219222,"021-335932"
1977740,207483,"021-318105"
1977740,253974,"021-362386"
1977740,286035,"021-403047"
1977740,291214,"021-411835"
1977740,291215,"021-411837"
1977740,291287,"021-424905"
1977740,291443,"021-429704"
1977740,291082,"021-433893"
1977740,286061,"021-388861"
1977740,297922,"021-424851"
1977740,219098,"021-317900"
1977740,254268,"021-368061"
1977740,254271,"021-366127"
1977740,243435,"021-351717"
1977740,207479,"021-341454"
1977740,254191,"021-377591"
1977740,219208,"021-317870"
1977740,219080,"021-317953"
1977740,219210,"021-247965"
1977740,243106,"021-341840"
1977740,219239,"021-342073"
1977740,219246,"021-317895"
1977740,219243,"021-317920"
1977740,253853,"021-358024"
1977740,223774,"021-317888"
1977740,243688,"021-347356"
1977740,243683,"021-341943"
1977740,219085,"021-317875"
1977740,219228,"021-317962"
1977740,291450,"021-429708"
1977740,219213,"021-317882"
1977740,207482,"021-318116"
1977740,243433,"021-341852"
1977740,297301,"021-398171"
1977740,254226,"021-389595"
1977740,254016,"021-347355"
1977740,254279,"021-378129"
1977740,358616,"021-455913"
1977740,358748,"021-458745"
1977740,358093,"021-452555"
1977740,358209,"021-470758"
1977740,358808,"021-458877"
1977740,358882,"021-445695"
1977740,358898,"021-470757"
1977740,358904,"021-445699"
1977740,358657,"021-445693"
1977740,358682,"021-445684"
1977740,318351,"021-450090"
1977740,318350,"021-449468"
1977740,358725,"021-470771"
1977740,318233,"021-438109"
1977740,358085,"021-441795"
1977740,358806,"021-458874"
1977740,358701,"021-441797"
1977740,254220,"021-365879"
1977740,254006,"021-362623"
1977740,254239,"021-369794"
1977740,254233,"021-382196"
1977740,254257,"021-380898"
1977740,254173,"021-386243"
1977740,253981,"021-376683"
1977740,254234,"021-382704"
1977740,254225,"021-373202"
1977740,318838,"021-464699"
1977740,318835,"021-463446"
1977740,318839,"021-466582"
1977740,318840,"021-467766"
1977740,318834,"021-465435"
1977740,318833,"021-462751"
1977740,358946,"021-441785"
1977740,358848,"021-452419"
1977740,358611,"021-455904"
1977740,318829,"021-460284"
1977740,358846,"021-452413"
1977740,358905,"021-446512"
1977740,318848,"021-471403"
1977740,318850,"021-472185"
1977740,358080,"021-441791"
1977740,358104,"021-463029"
1977740,358112,"021-470727"
1977740,358637,"021-458880"
1977740,358656,"021-445686"
1977740,358850,"021-470732"
1977740,318852,"021-472140"
1977740,318853,"021-473986"
1977740,358866,"021-449273"
1977740,358768,"021-437124"
1977740,291203,"021-397803"
1977740,291285,"021-424907"
1977740,358106,"021-463007"
1977740,318126,"021-433901"
1977740,318367,"021-451144"
1977740,254277,"021-373916"
1977740,359402,"021-441804"
1977740,318388,"021-457372"
1977740,318389,"021-457959"
1977740,318392,"021-460824"
1977740,318393,"021-460827"
1977740,318382,"021-454528"
1977740,318383,"021-455502"
1977740,318234,"021-438795"
1977740,318235,"021-439903"
1977740,358673,"021-450558"
1977740,359405,"021-454910"
1977740,358136,"021-470740"
1977740,318368,"021-452927"
1977740,318349,"021-448376"
1977740,318211,"021-433915"
1977740,318240,"021-443416"
1977740,358884,"021-445698"
1977740,358896,"021-470754"
1977740,318843,"021-468721"
1977740,318844,"021-471401"
1977740,359407,"021-455888"
1977740,358643,"021-458884"
1977740,318837,"021-465851"
1977740,219114,"021-341467"
1977740,219127,"021-336651"
1977740,219238,"021-342072"
1977740,219224,"021-337523"
1977740,219108,"021-335905"
1977740,219225,"021-337524"
1977740,244212,"021-354194"
1977740,243686,"021-347355"
1977740,243658,"021-346901"
1977740,244169,"021-354155"
1977740,243611,"021-346897"
1977740,243692,"021-351719"
1977740,219082,"021-337516"
1977740,243439,"021-347381"
1977740,219109,"021-335918"
1977740,254235,"021-382733"
1977740,219100,"021-317936"
1977740,219227,"021-317964"
1977740,219229,"021-317954"
1977740,219118,"021-341469"
1977740,219115,"021-336647"
1977740,219117,"021-336650"
1977740,358977,"021-449742"
1977740,358705,"021-441799"
1977740,377274,"021-485954"
1977740,291205,"021-397808"
1977740,254200,"021-372959"
1977740,286037,"021-403049"
1977740,286020,"021-412616"
1977740,286025,"021-397810"
1977740,286040,"021-394302"
1977740,286042,"021-394308"
1977740,297937,"021-429941"
1977740,297648,"021-405594"
1977740,253835,"021-374170"
1977740,254203,"021-368050"
1977740,476280,"021-514355"
1977740,476416,"021-511919"
1977740,476239,"021-513771"
1977740,476240,"021-512581"
1977740,476412,"021-519459"
1977740,476330,"021-497734"
1977740,476296,"021-525545"
1977740,476543,"021-528968"
