"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
1938574,369597,145044,"THE PALEKANA GLOBAL MACRO FUND LTD",805-2649886345,"","Cayman Islands","N","Y"
1938574,313963,141901,"THE PALEKANA GLOBAL EVENT DRIVEN FUND LTD",805-3554996472,"","Cayman Islands","N","Y"
1938574,313963,141900,"THE PALEKANA GLOBAL EVENT DRIVEN FUND LP",805-3797047239,"Delaware","United States","N","Y"
1938574,366235,144546,"SCYTALE SYSTEMATIC FUND LP",805-8014464120,"Delaware","United States","N","Y"
1937973,287947,138107,"SPAC OPPORTUNITY PARTNERS LLC",805-2153463723,"Delaware","United States","N","Y"
1933896,319879,142678,"FEEDER VEHICLE US AB",805-7741749271,"","Sweden","Y","Y"
1934420,363080,145045,"GRANITE ALPHA CAPITAL FLAGSHIP OFFSHORE FUND LTD.",805-1071054956,"","Cayman Islands","Y","N"
1934273,317612,142403,"THORA CAPITAL OFFSHORE FUND II, LP",805-8578702163,"","Cayman Islands","N","Y"
1934273,317612,142404,"THORA CAPITAL FUND II, LP",805-5544531299,"Delaware","United States","N","Y"
1934273,317018,142326,"THORA CAPITAL OFFSHORE FUND II, LP",805-8578702163,"","Cayman Islands","N","Y"
1934273,317018,142327,"THORA CAPITAL FUND II, LP",805-5544531299,"Delaware","United States","N","Y"
1934273,228016,130002,"THORA CAPITAL OFFSHORE FUND I, LP",805-2260361037,"","Cayman Islands","Y","Y"
1934273,228016,130001,"THORA CAPITAL FUND I, LP",805-1816798245,"Delaware","United States","Y","Y"
1938984,268342,143693,"BELLTOWN FARMS FUND GF OPCO, LLC",805-2201411822,"Delaware","United States","Y","Y"
1938984,268342,139496,"BELLTOWN FARMS FUND 1 FEEDER 3, LLC",805-2554541985,"Delaware","United States","Y","Y"
1938984,268342,135795,"BELLTOWN FARMS FUND 1 FEEDER 1, LLC",805-1739817600,"Delaware","United States","Y","N"
1938984,268342,135796,"BELLTOWN FARMS FUND 1 FEEDER 2, LP",805-9880762468,"Delaware","United States","Y","Y"
1938984,268342,143692,"BELLTOWN FARMS FUND 1 CO-INVEST 1, LP",805-1147821866,"Delaware","United States","Y","Y"
1936507,317384,142364,"PIF GLOBAL LP",805-3183940148,"","Cayman Islands","Y","Y"
1936507,317384,142365,"PIF US LP",805-4149985165,"Delaware","United States","Y","Y"
1943344,288406,138171,"TEPHRA DIGITAL FUND LTD.",805-2305044280,"","Cayman Islands","Y","N"
1943344,288406,138170,"TEPHRA DIGITAL ASSETS FUND LP",805-8596508558,"Delaware","United States","Y","N"
1943955,252035,133989,"BLUE RIBAND GROUP OFFSHORE FUND LTD.",805-1105995815,"","Cayman Islands","Y","N"
1933392,378979,146084,"KBIS OFFSHORE FUND II LP",805-2747436277,"","Cayman Islands","Y","N"
1933392,256312,146081,"KBIS OFFSHORE FUND I LP",805-7609068087,"","Cayman Islands","Y","N"
1929803,374830,145755,"ZENO INVESTMENT FUND - CLASS D2",805-2522239743,"","Cayman Islands","N","Y"
1929803,374810,145750,"ZENO INVESTMENT FUND - CLASS A2",805-8903072617,"","Cayman Islands","N","Y"
1929803,374827,145754,"ZENO INVESTMENT FUND - CLASS C2",805-6651337107,"","Cayman Islands","N","Y"
1929803,374810,145617,"ZENO  INVESTMENT FUND - CLASS A",805-5270435369,"","Cayman Islands","N","Y"
1929803,374810,145751,"ZENO INVESTMENT FUND - CLASS A3",805-1491777394,"","Cayman Islands","N","Y"
1929803,374827,145632,"ZENO  INVESTMENT FUND  - CLASS C",805-9740634683,"","Cayman Islands","N","Y"
1929803,374824,145625,"ZENO  INVESTMENT FUND - CLASS B",805-8341121695,"","Cayman Islands","N","Y"
1929803,374832,145643,"ZENO INVESTMENT FUND - CLASS E",805-6234924759,"","Cayman Islands","N","Y"
1929803,374830,145636,"ZENO  INVESTMENT FUND - CLASS D",805-4448855225,"","Cayman Islands","N","Y"
1936349,301847,150392,"ARGONAUTIC US FEEDER FUND II LLC - SERIES 2",805-8912512618,"Delaware","United States","Y","N"
1936349,301847,150391,"ARGONAUTIC US FEEDER FUND II LLC - SERIES 1",805-1958514660,"Delaware","United States","Y","N"
1936349,301847,150387,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 55",805-2996852920,"Delaware","United States","Y","N"
1936349,302011,139632,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES GELTOR SPECIAL SITUATION FUND SP",805-9608486445,"","Cayman Islands","Y","N"
1936349,302025,139633,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES GLOBAL ALTERNATIVES FUND I SP",805-1974446581,"","Cayman Islands","Y","N"
1936349,302039,139636,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES MOLECULAR ASSEMBLIES SPECIAL SITUATION FUND II SP",805-7417733928,"","Cayman Islands","Y","N"
1936349,301847,139546,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 49",805-9568944275,"Delaware","United States","Y","N"
1936349,302045,139638,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES MOLECULAR ASSEMBLIES SPECIAL SITUATION FUND SP",805-3907807176,"","Cayman Islands","Y","N"
1936349,301933,139623,"ARGONAUTIC VENTURES SPC - ARGONAUTIC STRUCK CAPITAL SEED FUND I SP",805-7560631771,"","Cayman Islands","Y","N"
1936349,302059,139640,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES TERMINAL FUND I SP",805-7736017046,"","Cayman Islands","Y","N"
1936349,301871,139552,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 7",805-2075812239,"Delaware","United States","Y","N"
1936349,301933,139558,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 16",805-9731498757,"Delaware","United States","Y","N"
1936349,301998,139630,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES BRIGHTSEED FUND I SP",805-4118181186,"","Cayman Islands","Y","N"
1936349,301871,139619,"ARGONAUTIC VENTURES SPC - ARGONAUTIC ISELECT SPECIAL SITUATIONS FUND I SP",805-5877064569,"","Cayman Islands","Y","N"
1936349,301940,139624,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VENTURES CONSTRUCTION TECH FUND I SP",805-1131712180,"","Cayman Islands","Y","N"
1936349,302056,139639,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES SPRINGBIG FUND I SP",805-3128039378,"","Cayman Islands","Y","N"
1936349,301948,139561,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 24",805-9187127362,"Delaware","United States","Y","N"
1936349,301966,139571,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 3",805-8630890106,"Delaware","United States","Y","N"
1936349,301948,139562,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 20",805-7816624541,"Delaware","United States","Y","N"
1936349,301989,139580,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 42",805-7462659823,"Delaware","United States","Y","N"
1936349,301966,139570,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 4",805-9785265502,"Delaware","United States","Y","N"
1936349,301948,143589,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES MOJO VISION SPECIAL SITUATION FUND I SP",805-6325267205,"","Cayman Islands","Y","N"
1936349,301989,139581,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 41",805-6584733154,"Delaware","United States","Y","N"
1936349,301940,139559,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 37",805-8290732470,"Delaware","United States","Y","N"
1936349,301995,139584,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 39",805-5463508228,"Delaware","United States","Y","N"
1936349,302025,139595,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 8",805-5552886123,"Delaware","United States","Y","N"
1936349,302025,139596,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 5",805-7245647048,"Delaware","United States","Y","N"
1936349,300372,139462,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 50",805-9479528206,"Delaware","United States","Y","N"
1936349,301929,139557,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 44",805-7797343644,"Delaware","United States","Y","N"
1936349,301917,139555,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 43",805-7961654972,"Delaware","United States","Y","N"
1936349,301982,139576,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 35",805-6267400168,"Delaware","United States","Y","N"
1936349,301982,139577,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 30",805-2532227984,"Delaware","United States","Y","N"
1936349,301995,139585,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 38",805-2994907011,"Delaware","United States","Y","N"
1936349,302011,139590,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 22",805-1497435459,"Delaware","United States","Y","N"
1936349,301917,139622,"ARGONAUTIC VENTURES SPC - ARGONAUTIC PRINCIPAL INVESTMENTS SP",805-7381781104,"","Cayman Islands","Y","N"
1936349,302059,139614,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 21",805-3875130855,"Delaware","United States","Y","N"
1936349,302011,139591,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 18",805-4449919624,"Delaware","United States","Y","N"
1936349,302045,139604,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 2",805-5729046267,"Delaware","United States","Y","N"
1936349,302039,139603,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 48",805-9414302755,"Delaware","United States","Y","N"
1936349,302056,139611,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 27",805-4044236118,"Delaware","United States","Y","N"
1936349,302039,139602,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 47",805-8360322688,"Delaware","United States","Y","N"
1936349,301998,139586,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 29",805-9374878246,"Delaware","United States","Y","N"
1936349,301998,139587,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 28",805-6775259635,"Delaware","United States","Y","N"
1936349,302010,139589,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 40",805-6817794236,"Delaware","United States","Y","N"
1936349,302010,139631,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES COFACTOR GENOMICS FUND I SP",805-3709048773,"","Cayman Islands","Y","N"
1936349,302039,139600,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 46",805-9894322711,"Delaware","United States","Y","N"
1936349,302039,139601,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 45",805-9882823393,"Delaware","United States","Y","N"
1936349,301954,139625,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VENTURES SPECIAL SITUATIONS FUND I SP",805-7523250495,"","Cayman Islands","Y","N"
1936349,301989,139628,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES BENSON HILL SPECIAL SITUATION FUND III SP",805-4181555878,"","Cayman Islands","Y","N"
1936349,302045,139605,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 1",805-8468507682,"Delaware","United States","Y","N"
1936349,301995,139629,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES BONUMOSE FUND I SP",805-8106281450,"","Cayman Islands","Y","N"
1936349,301982,139627,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES BENSON HILL SPECIAL SITUATION FUND II SP",805-1081812883,"","Cayman Islands","Y","N"
1936349,301954,139563,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 15",805-3754134446,"Delaware","United States","Y","N"
1936349,301954,139564,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 13",805-5452331596,"Delaware","United States","Y","N"
1936349,301871,139549,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 6",805-6396741562,"Delaware","United States","Y","N"
1936349,372066,145287,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 52",805-4647577762,"Delaware","United States","Y","N"
1936349,372066,145288,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VENTURES COGNAIZE FUND I SP",805-6168719803,"","Cayman Islands","Y","N"
1946417,315119,142132,"ALLOSTERY FUND LP",805-5978388070,"Delaware","United States","N","Y"
1946417,315119,147040,"ALLOSTERY OFFSHORE FUND LTD.",805-9297692847,"","Cayman Islands","N","Y"
1947972,228812,130135,"BLUE DIAMOND GLOBAL STRATEGIES FEEDER, SPC",805-3176900306,"","Cayman Islands","N","Y"
1947972,228812,130134,"BLUE DIAMOND GLOBAL STRATEGIES (DELAWARE) FEEDER, LLC",805-8132911442,"Delaware","United States","N","Y"
1947055,54405,10707,"ANSON INVESTMENTS OFFSHORE FUND, LTD.",805-6427227604,"","Cayman Islands","Y","N"
1947055,186680,120305,"ANSON OPPORTUNITIES LP",805-3738901216,"Texas","United States","Y","N"
1947055,186680,120306,"ANSON OPPORTUNITIES OFFSHORE FUND LTD.",805-4352139084,"","Cayman Islands","Y","N"
1947055,54405,10706,"ANSON INVESTMENTS LP",805-1464265231,"Texas","United States","Y","N"
1947055,251542,133917,"ANSON NORTH STAR PARTNERS LP",805-3958560088,"","Canada","Y","N"
1947055,251542,133916,"ANSON NORTH STAR OFFSHORE FUND LTD.",805-8330895538,"","Cayman Islands","Y","N"
1947055,251542,133918,"ANSON NORTH STAR TRUST",805-5236375254,"","Canada","Y","N"
1947055,318888,142510,"ANSON EAST OFFSHORE FUND LTD.",805-4671579118,"","Cayman Islands","Y","N"
1941167,281277,137265,"STARLIGHT VENTURES FUND 2 OFFSHORE LTD",805-7219102477,"","British Virgin Islands","Y","N"
1941167,281272,137264,"STARLIGHT SPV2 BLOCKER LIMITED PARTNERSHIP",805-8544034839,"","Canada","Y","N"
1941167,438071,150503,"STARLIGHT SPV3 BLOCKER LIMITED PARTNERSHIP",805-1485762874,"","Canada","Y","N"
1941167,438072,150504,"STARLIGHT SPV4 OFFSHORE FEEDER LIMITED PARTNERSHIP",805-5977131253,"","Canada","Y","N"
1934555,120369,83385,"CHINA ALPHA II FUND LTD",805-9757155763,"","Cayman Islands","N","Y"
1943078,422113,147137,"MATHER POINT FUND LP",805-6993940484,"Delaware","United States","N","Y"
1946103,224126,131858,"GERMAN ACCESS FUND FEEDER",805-1435262089,"","Luxembourg","N","Y"
1947590,248166,133373,"BLUE OCEAN I FEEDER LTD.",805-9452069893,"","British Virgin Islands","Y","N"
1947590,247939,133372,"BLUE OCEAN FEEDER LTD.",805-2831356267,"","British Virgin Islands","Y","N"
1947590,372960,145411,"BLUE OCEAN FEEDER III LTD.",805-1711078488,"","British Virgin Islands","Y","N"
1918226,283483,137533,"KRYGER EVENT FUND LIMITED",805-7978412006,"","Cayman Islands","N","Y"
1918226,283470,137524,"KRYGER ENHANCED FUND LIMITED",805-2907342423,"","Cayman Islands","N","Y"
1918226,283483,142309,"KRYGER EVENT FUND LP",805-4504635691,"","Cayman Islands","N","Y"
1924642,230284,130564,"COMMONWEALTH ASSET MANAGEMENT GLOBAL MACRO FUND LP",805-7604535615,"Delaware","United States","N","Y"
1924642,230284,130565,"COMMONWEALTH ASSET MANAGEMENT GLOBAL MACRO FUND LTD",805-2099639374,"","Cayman Islands","N","Y"
1942075,281161,146255,"PRUDENCE ENHANCED INCOME FUND",805-3654641260,"","Cayman Islands","N","Y"
1921246,436908,150337,"REEF PASS INVESTORS WIN (FEEDER), LP",805-6099746971,"Delaware","United States","Y","N"
1934917,275438,136346,"SPARTA GLOBAL OPPORTUNITIES (US) FUND LP",805-9022494507,"Delaware","United States","N","Y"
1934917,275438,136601,"SPARTA GLOBAL OPPORTUNITIES FUND LIMITED",805-5065132045,"","Cayman Islands","N","Y"
1939129,425334,147870,"M37 ONSHORE FUND LP",805-6595200238,"Delaware","United States","N","Y"
1939129,425334,147869,"M37 OFFSHORE FUND LTD.",805-7504696836,"","Cayman Islands","N","Y"
1942777,378439,145949,"PRUDENCE ENHANCED INCOME FUND",805-3654641260,"","Cayman Islands","N","Y"
