FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1949557,"","","","","","Y","","","","",2024
1949560,"","","","","","Y","","","","",2024
1949565,"","Y","","","","","","","","",2024
1949568,"","","","","","Y","","","","",2024
1949576,"","","","","","Y","","","","",2024
1949578,"","","","","","Y","","","","",2024
1949579,"","Y","","","","","","","","",2024
1949580,"","Y","","","","","","","","",2024
1949583,"","","","","","Y","","","","",2024
1949584,"","Y","","","","","","","","",2024
1949586,"","Y","","","","","","","","",2024
1949588,"","","","","Y","","","","","",
1949591,"","Y","","","","","","","","",2024
1949592,"","Y","","","","","","","","",2024
1949594,"","Y","","","","","","","","",2024
1949597,"","Y","","","","","","","","",2024
1949598,"","Y","","","","","","","","",2024
1949600,"","","","","","Y","","","","",2024
1949602,"","","","","","Y","","","","",2024
1949603,"","Y","","","","","","","","",2024
1949604,"","Y","","","","","","","","",2024
1949605,"","","Y","","","","","","","",
1949607,"","Y","","","","","","","","",2024
1949610,"","Y","","","","","","","","",2024
1949611,"","Y","","","","","","","","",2024
1949613,"","Y","","","","","","","","",2024
1949619,"","Y","","","","","","","","",2024
1949621,"","","Y","","","","","","","",
1949623,"","Y","","","","","","","","",2024
1949626,"","Y","","","","","","","","",2024
1949628,"","Y","","","","","","","","",2024
1949629,"","Y","","","","","","","","",2024
1949633,"","Y","","","","","","","","",2024
1949634,"","Y","","","","","","","","",2024
1949638,"","Y","","","","","","","","",2024
1949639,"","Y","","","","","","","","",2024
1949641,"","Y","","","","","","","","",2024
1949646,"","Y","","","","","","","","",2024
1949648,"","Y","","","","","","","","",2024
1949649,"","Y","","","","","","","","",2024
1949650,"","","","","","Y","","","","",2024
1949654,"","","Y","","","","","","","",
1949656,"","Y","","","","","","","","",2024
1949657,"","Y","","","","","","","","",2024
1949658,"","Y","","","","","","","","",2024
1949659,"","Y","","","","","","","","",2024
1949660,"","","","","","Y","","","","",2024
1949661,"","","","","","","","","","Y",
1949664,"Y","","","","","","","","Y","Y",
1949666,"","Y","","","","","","","","",2024
1949670,"","Y","","","","","","","","",2024
1949672,"","","Y","","","","","","","",
1949676,"","Y","","","","","","","","",2024
1949677,"","Y","","","","","","","","",2024
1949678,"","","","","","Y","","","","",2024
1949680,"","Y","","","","","","","","",2024
1949681,"","Y","","","","","","","","",2024
1949682,"","","","","","Y","","","","",2024
1949683,"","","","","","Y","","","","",2024
1949685,"","","","","","Y","","","","",2024
1949686,"","","","","","Y","","","","",2024
1949688,"","Y","","","","","","","","",2024
1949689,"","","","","","Y","","","","",2024
1949690,"","","","","","Y","","","","",2024
1949692,"","","","","","Y","","","","",2025
1949696,"","","","","","Y","","","","",2024
1949700,"","","","","","Y","","","","",2024
1949704,"","Y","","","","","","","","",2024
1949706,"","","","","","Y","","","","",2024
1949708,"","","","","","Y","","","","",2024
1949709,"","Y","","","","","","","","",2024
1949710,"","Y","","","","","","","","",2024
1949711,"","Y","","","","","","","","",2024
1949712,"","Y","","","","","","","","",2024
1949713,"","","","","","Y","","","","",2024
1949714,"","","","","","Y","","","","",2024
1949717,"","Y","","","","","","","","",2024
1949720,"","","Y","","","","","","","",
1949724,"","","","","","Y","","","","",2024
1949725,"","Y","","","","","","","","",2024
1949727,"","","Y","","","","","","","",
1949729,"","","","","","Y","","","","",2024
1949730,"","Y","","","","","","","","",2024
1949733,"","Y","","","","","","","","",2024
1949735,"","Y","","","","","","","","",2024
1949736,"","","","","","Y","","","","",2024
1949738,"","","","","","Y","","","","",2024
1949740,"","Y","","","","","","","","",2024
1949741,"","","","","","Y","","","","",2024
1949742,"","Y","","","","","","","","",2024
1949743,"","Y","","","","","","","","",2024
1949745,"","Y","","","","","","","","",2024
1949746,"","Y","","","","","","","","",2024
1949748,"","","","","","Y","","","","",2024
1949749,"","Y","","","","","","","","",2024
1949752,"","Y","","","","","","","","",2024
1949754,"","Y","","","","","","","","",2024
1949755,"","Y","","","","","","","","",2024
1949757,"","","","","","Y","","","","",2024
1949760,"","Y","","","","","","","","",2024
1949762,"","","","","","Y","","","","",2024
1949763,"","Y","","","","","","","","",2024
1949764,"","Y","","","","","","","","",2024
1949766,"","","Y","","","","","","","",
1949767,"","Y","","","","","","","","",2024
1949770,"","Y","","","","","","","","",2024
1949771,"","Y","","","","","","","","",2024
1949773,"","Y","","","","","","","","",2024
1949776,"","Y","","","","","","","","",2024
1949777,"","","","","Y","","","","","",
1949782,"Y","","","","","","","","","",
1949785,"","Y","","","","","","","","",2024
1949786,"","Y","","","","","","","","",2024
1949787,"","Y","","","","","","","","",2024
1949788,"","Y","","","","","","","","",2024
1949790,"","Y","","","","","","","","",2024
1949791,"","Y","","","","","","","","",2024
1949792,"","Y","","","","","","","","",2024
1949793,"","Y","","","","","","","","",2024
1949794,"","Y","","","","","","","","",2024
1949795,"","Y","","","","","","","","",2024
1949797,"","Y","","","","","","","","",2024
1949799,"","Y","","","","","","","","",2024
1949801,"","Y","","","","","","","","",2024
1949802,"","","Y","","","","","","","",
1949803,"","Y","","","","","","","","",2024
1949804,"","Y","","","","","","","","",2024
1949806,"","Y","","","","","","","","",2024
1949807,"","Y","","","","","","","","",2024
1949809,"","","","","","Y","","","","",2024
1949810,"","Y","","","","","","","","",2024
1949811,"","","","","Y","","","","","",
1949812,"","Y","","","","","","","","",2024
1949815,"","Y","","","","","","","","",2024
1949816,"","Y","","","","","","","","",2024
1949817,"","Y","","","","","","","","",2024
1949818,"","Y","","","","","","","","",2024
1949819,"","Y","","","","","","","","",2024
1949820,"","Y","","","","","","","","",2024
1949821,"","Y","","","","","","","","",2024
1949822,"","","","","","","","Y","","",
1949823,"","","","","","Y","","","","",2024
1949825,"","Y","","","","","","","","",2024
1949826,"","Y","","","","","","","","",2024
1949828,"","Y","","","","","","","","",2024
1949830,"","Y","","","","","","","","",2024
1949832,"","","Y","","","","","","","",
1949833,"","Y","","","","","","","","",2024
1949835,"","","","","","Y","","","","",2024
1949836,"","Y","","","","","","","","",2024
1949837,"","","","","","Y","","","","",2024
1949838,"","Y","","","","","","","","",2024
1949839,"","","","","","Y","","","","",2024
1949840,"","Y","","","","","","","","",2024
1949842,"","","Y","","","","","","","",
1949843,"","","","","","Y","","","","",2024
1949845,"","","","","","Y","","","","",2024
1949846,"","Y","","","","","","","","",2024
1949849,"","Y","","","","","","","","",2024
1949850,"","Y","","","","","","","","",2024
1949851,"","","","","","Y","","","","",2024
1949852,"","","","","","Y","","","","",2024
1949853,"","Y","","","","","","","","",2024
1949856,"","","","","","Y","","","","",2024
1949858,"","","","","","Y","","","","",2024
1949861,"","Y","","","","","","","","",2024
1949863,"","Y","","","","","","","","",2024
1949864,"","Y","","","","","","","","",2024
1949865,"","","","","","Y","","","","",2024
1949866,"","","","","","Y","","","","",2024
1949867,"","","","","","Y","","","","",2024
1949868,"","","","","","Y","","","","",2024
1949869,"","Y","","","","","","","","",2024
1949870,"","Y","","","","","","","","",2024
1949872,"","Y","","","","","","","","",2024
1949873,"","Y","","","","","","","","",2024
1949874,"","Y","","","","","","","","",2024
1949876,"","","Y","","","","","","","",
1949877,"","","","","","Y","","","","",2024
1949879,"","Y","","","","","","","","",2024
1949882,"","Y","","","","","","","","",2024
1949883,"","Y","","","","","","","","",2024
1949884,"","Y","","","","","","","","",2024
1949887,"","Y","","","","","","","","",2024
1949890,"","Y","","","","","","","","",2024
1949894,"","Y","","","","","","","","",2024
1949896,"","Y","","","","","","","","",2024
1949898,"","Y","","","","","","","","",2024
1949900,"","Y","","","","","","","","",2024
1949901,"","Y","","","","","","","","",2024
1949902,"","Y","","","","","","","","",2024
1949903,"","Y","","","","","","","","",2024
1949904,"","Y","","","","","","","","",2024
1949905,"","","Y","","","","","","","",
1949906,"","Y","","","","","","","","",2024
1949907,"","Y","","","","","","","","",2024
1949908,"","","Y","","","","","","","",
1949909,"Y","","","","","","","","","",
1949910,"","Y","","","","","","","","",2024
1949914,"","","","","","Y","","","","",2024
1949915,"","Y","","","","","","","","",2024
1949916,"","Y","","","","","","","","",2024
1949917,"","Y","","","","","","","","",2024
1949919,"","Y","","","","","","","","",2024
1949920,"","","","","","","Y","","","",
1949922,"","Y","","","","","","","","",2024
1949924,"","Y","","","","","","","","",2024
1949925,"","Y","","","","","","","","",2024
1949926,"","","","","","Y","","","","",2024
1949927,"","Y","","","","","","","","",2024
1949928,"","","","","","Y","","","","",2024
1949929,"","","Y","","","","","","","",
1949933,"","Y","","","","","","","","",2024
1949934,"","Y","","","","","","","","",2024
1949935,"","Y","","","","","","","","",2024
1949936,"","Y","","","","","","","","",2024
1949937,"","Y","","","","","","","","",2024
1949938,"","Y","","","","","","","","",2024
1949939,"","Y","","","","","","","","",2024
1949940,"","","","","","Y","","","","",2024
1949941,"","Y","","","","","","","","",2024
1949942,"","Y","","","","","","","","",2024
1949943,"","","Y","","","","","","","",
1949944,"","Y","","","","","","","","",2024
1949946,"","","","","","","Y","","","",
1949947,"","","","","","Y","","","","",2024
1949950,"","","Y","","","","","","","",
1949951,"","","","","","Y","","","","",2024
1949952,"","","","","","Y","","","","",2024
1949953,"","Y","","","","","","","","",2024
1949954,"","Y","","","","","","","","",2024
1949957,"","Y","","","","","","","","",2024
1949959,"","Y","","","","","","","","",2024
1949960,"","Y","","","","","","","","",2024
1949961,"","","","","","Y","","","","",2024
1949962,"","","","","","Y","","","","",2024
1949964,"","Y","","","","","","","","",2024
1949965,"","Y","","","","","","","","",2024
1949967,"","","","","","Y","","","","",2024
1949968,"","Y","","","","","","","","",2024
1949970,"","Y","","","","","","","","",2024
1949972,"","Y","","","","","","","","",2024
1949973,"","Y","","","","","","","","",2024
1949975,"","","","","","Y","","","","",2024
1949976,"","Y","","","","","","","","",2024
1949977,"","Y","","","","","","","","",2024
1949978,"","Y","","","","","","","","",2024
1949980,"","","Y","","","","","","","",
1949984,"","","","","","Y","","","","",2024
1949985,"","","Y","","","","","","","",
1949986,"","","Y","","","","","","","",
1949988,"","Y","","","","","","","","",2024
1949989,"","Y","","","","","","","","",2024
1949990,"","Y","","","","","","","","",2024
1949991,"","Y","","","","","","","","",2024
1949992,"","Y","","","","","","","","",2024
1949994,"","Y","","","","","","","","",2024
1949995,"","","","","","Y","","","","",2024
1949996,"","Y","","","","","","","","",2024
1950000,"","","Y","","","","","","","",
1950006,"","","","","","Y","","","","",2024
1950008,"","","Y","","","","","","","",
1950010,"","","","","","Y","","","","",2024
1950016,"","","","","","Y","","","","",2024
1950017,"","Y","","","","","","","","",2024
1950019,"","","Y","","","","","","","",
1950020,"","","Y","","","","","","","",
1950022,"","Y","","","","","","","","",2024
1950023,"","Y","","","","","","","","",2024
1950025,"","Y","","","","","","","","",2024
1950026,"","Y","","","","","","","","",2024
1950028,"","","","","","Y","","","","",2024
1950029,"","Y","","","","","","","","",2024
1950031,"","","Y","","","","","","","",
1950032,"","Y","","","","","","","","",2024
1950034,"","Y","","","","","","","","",2024
1950037,"","","","","","Y","","","","",2024
1950039,"","Y","","","","","","","","",2024
1950043,"","Y","","","","","","","","",2024
1950045,"","Y","","","","","","","","",2024
1950047,"","","","","","Y","","","","",2024
1950048,"","Y","","","","","","","","",2024
1950054,"","Y","","","","","","","","",2024
1950055,"","Y","","","","","","","","",2024
1950056,"","","","","","Y","","","","",2024
1950057,"","","","","","Y","","","","",2024
1950059,"","Y","","","","","","","","",2024
1950062,"","Y","","","","","","","","",2024
1950064,"","Y","","","","","","","","",2024
1950065,"","","","","","Y","","","","",2024
1950067,"Y","","","","","","","","","",
1950068,"","Y","","","","","","","","",2024
1950069,"","Y","","","","","","","","",2024
1950070,"","Y","","","","","","","","",2024
1950072,"","Y","","","","","","","","",2024
1950073,"","Y","","","","","","","","",2024
1950074,"","Y","","","","","","","","",2024
1950075,"","Y","","","","","","","","",2024
1950076,"","","","","","Y","","","","",2024
1950079,"","","","","","Y","","","","",2024
1950083,"","Y","","","","","","","","",2024
1950085,"","Y","","","","","","","","",2024
1950086,"","","Y","","","","","","","",
1950090,"","Y","","","","","","","","",2024
1950093,"","Y","","","","","","","","",2024
1950095,"","Y","","","","","","","","",2024
1950096,"","","","","","Y","","","","",2024
1950097,"","Y","","","","","","","","",2024
1950098,"","Y","","","","","","","","",2024
1950099,"","Y","","","","","","","","",2024
1950101,"","","","","","","Y","","","",
1950102,"","Y","","","","","","","","",2024
1950103,"","Y","","","","","","","","",2024
1950106,"","Y","","","","","","","","",2024
1950108,"","Y","","","","","","","","",2024
1950109,"","Y","","","","","","","","",2024
1950112,"","Y","","","","","","","","",2024
1950113,"","Y","","","","","","","","",2024
1950115,"","Y","","","","","","","","",2024
1950116,"","Y","","","","","","","","",2024
1950117,"","Y","","","","","","","","",2024
1950122,"","Y","","","","","","","","",2024
1950123,"","Y","","","","","","","","",2024
1950125,"","Y","","","","","","","","",2024
1950126,"","Y","","","","","","","","",2024
1950128,"","","Y","","","","","","","",
1950129,"","Y","","","","","","","","",2024
1950130,"","Y","","","","","","","","",2024
1950133,"","","Y","","","","","","","",
1950135,"","","","","","Y","","","","",2024
1950137,"","Y","","","","","","","","",2024
1950138,"","Y","","","","","","","","",2024
1950139,"","Y","","","","","","","","",2024
1950145,"","Y","","","","","","","","",2024
1950146,"","Y","","","","","","","","",2024
1950147,"","Y","","","","","","","","",2024
1950148,"","","","","","Y","","","","",2024
1950149,"","Y","","","","","","","","",2024
1950150,"","Y","","","","","","","","",2024
1950152,"","Y","","","","","","","","",2024
1950153,"","Y","","","","","","","","",2024
1950154,"","Y","","","","","","","","",2024
1950157,"","Y","","","","","","","","",2024
1950160,"","Y","","","","","","","","",2024
1950161,"","Y","","","","","","","","",2024
1950162,"","Y","","","","","","","","",2024
1950165,"","Y","","","","","","","","",2024
1950166,"","Y","","","","","","","","",2024
1950167,"","","Y","","","","","","","",
1950171,"","Y","","","","","","","","",2024
1950173,"","","Y","","","","","","","",
1950174,"","Y","","","","","","","","",2024
1950175,"","Y","","","","","","","","",2024
1950177,"","Y","","","","","","","","",2024
1950179,"","Y","","","","","","","","",2024
1950180,"","Y","","","","","","","","",2024
1950181,"","","","","","Y","","","","",2024
1950182,"","","","","","Y","","","","",2024
1950184,"","Y","","","","","","","","",2024
1950186,"","Y","","","","","","","","",2024
1950187,"","Y","","","","","","","","",2024
1950188,"","Y","","","","","","","","",2024
1950189,"","Y","","","","","","","","",2024
1950190,"","Y","","","","","","","","",2024
1950192,"","","Y","","","","","","","",
1950193,"","","","","","Y","","","","",2024
1950195,"","Y","","","","","","","","",2024
1950200,"","","Y","","","","","","","",
1950201,"","","","","","Y","","","","",2024
1950202,"","Y","","","","","","","","",2024
1950203,"","Y","","","","","","","","",2024
1950205,"","Y","","","","","","","","",2024
1950207,"","Y","","","","","","","","",2024
1950210,"","Y","","","","","","","","",2024
1950211,"","","","","","Y","","","","",2024
1950216,"","Y","","","","","","","","",2024
1950219,"","","","","","Y","","","","",2024
1950220,"","Y","","","","","","","","",2024
1950221,"","Y","","","","","","","","",2024
1950223,"","Y","","","","","","","","",2024
1950224,"","","","","","Y","","","","",2024
1950226,"","","","","","Y","","","","",2024
1950228,"","Y","","","","","","","","",2024
1950229,"","","","","","Y","","","","",2024
1950230,"","","Y","","","","","","","",
1950231,"","Y","","","","","","","","",2024
1950235,"","","Y","","","","","","","",
1950236,"","Y","","","","","","","","",2024
1950237,"","Y","","","","","","","","",2024
1950239,"","Y","","","","","","","","",2024
1950242,"","Y","","","","","","","","",2024
1950246,"","","","","","Y","","","","",2024
1950252,"","","","","","Y","","","","",2024
1950254,"","","","","","Y","","","","",2024
1950255,"","Y","","","","","","","","",2024
1950257,"","Y","","","","","","","","",2024
1950261,"","","","","","Y","","","","",2024
1950262,"","","Y","","","","","","","",
1950264,"","Y","","","","","","","","",2024
1950267,"","Y","","","","","","","","",2024
1950268,"","Y","","","","","","","","",2024
1950269,"","Y","","","","","","","","",2024
1950271,"","Y","","","","","","","","",2024
1950274,"","Y","","","","","","","","",2024
1950275,"","Y","","","","","","","","",2024
1950276,"","Y","","","","","","","","",2024
1950277,"","","","","","Y","","","","",2024
1950279,"","Y","","","","","","","","",2024
1950283,"","","Y","","","","","","","",
1950286,"","Y","","","","","","","","",2024
1950287,"","","","","","Y","","","","",2024
1950290,"","","","","","Y","","","","",2024
1950291,"","Y","","","","","","","","",2024
1950294,"","Y","","","","","","","","",2024
1950301,"","","","","","Y","","","","",2024
1950302,"","Y","","","","","","","","",2024
1950303,"","Y","","","","","","","","",2024
1950304,"","","","","","Y","","","","",2024
1950306,"","","","","","Y","","","","",2024
1950307,"","","Y","","","","","","","",
1950308,"","Y","","","","","","","","",2024
1950310,"","Y","","","","","","","","",2024
1950311,"","Y","","","","","","","","",2024
1950313,"","Y","","","","","","","","",2024
1950314,"","Y","","","","","","","","",2024
1950315,"","Y","","","","","","","","",2024
1950317,"","","Y","","","","","","","",
1950318,"","Y","","","","","","","","",2024
1950321,"","","Y","","","","","","","",
1950322,"","Y","","","","","","","","",2024
1950324,"","Y","","","","","","","","",2024
1950325,"","Y","","","","","","","","",2024
1950326,"","","","","","Y","","","","",2024
1950327,"","","","","","Y","","","","",2024
1950328,"","Y","","","","","","","","",2024
1950329,"","Y","","","","","","","","",2024
1950330,"","Y","","","","","","","","",2024
1950332,"","","","","","Y","","","","",2024
1950334,"","Y","","","","","","","","",2024
1950340,"","Y","","","","","","","","",2024
1950342,"","Y","","","","","","","","",2024
1950345,"","Y","","","","","","","","",2024
1950346,"","","Y","","","","","","","",
1950347,"","Y","","","","","","","","",2024
1950348,"","Y","","","","","","","","",2024
1950350,"","Y","","","","","","","","",2024
1950352,"","Y","","","","","","","","",2024
1950353,"","Y","","","","","","","","",2024
1950354,"","Y","","","","","","","","",2024
1950355,"","","Y","","","","","","","",
1950356,"","Y","","","","","","","","",2024
1950357,"","Y","","","","","","","","",2024
1950358,"","Y","","","","","","","","",2024
1950360,"","","Y","","","","","","","",
1950362,"","Y","","","","","","","","",2024
1950363,"","Y","","","","","","","","",2024
1950364,"","Y","","","","","","","","",2024
1950366,"","","Y","","","","","","","",
1950367,"","Y","","","","","","","","",2024
1950368,"","Y","","","","","","","","",2024
1950369,"","Y","","","","","","","","",2024
1950371,"","Y","","","","","","","","",2024
1950372,"","Y","","","","","","","","",2024
1950373,"","Y","","","","","","","","",2024
1950377,"","Y","","","","","","","","",2024
1950378,"","Y","","","","","","","","",2024
1950379,"","Y","","","","","","","","",2024
1950381,"","","Y","","","","","","","",
1950383,"","","","","","Y","","","","",2024
1950385,"","Y","","","","","","","","",2024
1950391,"","Y","","","","","","","","",2024
1950392,"","","Y","","","","","","","",
1950394,"","","Y","","","","","","","",
1950395,"","Y","","","","","","","","",2024
1950397,"","","","","","Y","","","","",2024
1950398,"","","","","","","Y","","","",
1950400,"","Y","","","","","","","","",2024
1950402,"","Y","","","","","","","","",2024
1950404,"","","Y","","","","","","","",
1950405,"","","","","","Y","","","","",2024
1950406,"","","","","","Y","","","","",2024
1950407,"","Y","","","","","","","","",2024
1950408,"","Y","","","","","","","","",2024
1950409,"","","Y","","","","","","","",
1950410,"","Y","","","","","","","","",2024
1950412,"","Y","","","","","","","","",2024
1950413,"","","Y","","","","","","","",
1950414,"","Y","","","","","","","","",2024
1950415,"","Y","","","","","","","","",2024
1950416,"","","","","","Y","","","","",2024
1950417,"","Y","","","","","","","","",2024
1950419,"","Y","","","","","","","","",2024
1950420,"","Y","","","","","","","","",2024
1950422,"","Y","","","","","","","","",2024
1950423,"","","","","","Y","","","","",2024
1950424,"","Y","","","","","","","","",2024
1950426,"","Y","","","","","","","","",2024
1950428,"","Y","","","","","","","","",2024
1950429,"","Y","","","","","","","","",2024
1950430,"","Y","","","","","","","","",2024
1950431,"","Y","","","","","","","","",2024
1950435,"","Y","","","","","","","","",2024
1950438,"","Y","","","","","","","","",2024
1950439,"","","","","","","Y","","","",
1950440,"","Y","","","","","","","","",2024
1950444,"","Y","","","","","","","","",2024
1950445,"","Y","","","","","","","","",2024
1950448,"","Y","","","","","","","","",2024
1950449,"","Y","","","","","","","","",2024
1950450,"","Y","","","","","","","","",2024
1950451,"","Y","","","","","","","","",2024
1950452,"","","","","","Y","","","","",2024
1950453,"","Y","","","","","","","","",2024
1950454,"","Y","","","","","","","","",2024
1950455,"","","Y","","","","","","","",
1950456,"","","","","","","","","","Y",
1950457,"","Y","","","","","","","","",2024
1950458,"","Y","","","","","","","","",2024
1950460,"","Y","","","","","","","","",2024
1950462,"","Y","","","","","","","","",2024
1950464,"","","","","","Y","","","","",2024
1950465,"","","","","","Y","","","","",2024
1950466,"","Y","","","","","","","","",2024
1950469,"","Y","","","","","","","","",2024
1950470,"","Y","","","","","","","","",2024
1950471,"","Y","","","","","","","","",2024
1950473,"","Y","","","","","","","","",2024
1950476,"","","Y","","","","","","","",
1950477,"","","Y","","","","","","","",
1950478,"","Y","","","","","","","","",2024
1950480,"","Y","","","","","","","","",2024
1950481,"","","Y","","","","","","","",
1950482,"","","Y","","","","","","","",
1950485,"","Y","","","","","","","","",2024
1950486,"","Y","","","","","","","","",2024
1950487,"","Y","","","","","","","","",2024
1950488,"","","","","","Y","","","","",2024
1950490,"","Y","","","","","","","","",2024
1950491,"","","","","","Y","","","","",2024
1950493,"","Y","","","","","","","","",2024
1950497,"","","Y","","","","","","","",
1950499,"","Y","","","","","","","","",2024
1950502,"","Y","","","","","","","","",2024
1950503,"","Y","","","","","","","","",2024
1950504,"","","","","","Y","","","","",2024
1950505,"","","","","","Y","","","","",2024
1950506,"","Y","","","","","","","","",2024
1950508,"","Y","","","","","","","","",2024
1950511,"","Y","","","","","","","","",2024
1950512,"","Y","","","","","","","","",2024
1950513,"","Y","","","","","","","","",2024
1950515,"","Y","","","","","","","","",2024
1950516,"","Y","","","","","","","","",2024
1950517,"","","","","","Y","","","","",2024
1950518,"","","","","","Y","","","","",2024
1950520,"","","","","","Y","","","","",2024
1950521,"","","","","","Y","","","","",2024
1950522,"","Y","","","","","","","","",2024
1950524,"","","","","","Y","","","","",2024
1950527,"","Y","","","","","","","","",2024
1950531,"","","","","","Y","","","","",2024
1950533,"","Y","","","","","","","","",2024
1950538,"","","Y","","","","","","","",
1950542,"Y","","","","","","","","","",
1950543,"","Y","","","","","","","","",2024
1950545,"","","","","","Y","","","","",2024
1950546,"","Y","","","","","","","","",2024
1950547,"","Y","","","","","","","","",2024
1950548,"","Y","","","","","","","","",2024
1950549,"","Y","","","","","","","","",2024
1950550,"","","","","Y","","","","","",
1950552,"","Y","","","","","","","","",2024
1950554,"","Y","","","","","","","","",2024
1950555,"","Y","","","","","","","","",2024
1950566,"","Y","","","","","","","","",2024
1950567,"","Y","","","","","","","","",2024
1950568,"","Y","","","","","","","","",2024
1950570,"","Y","","","","","","","","",2024
1950571,"","","","","","Y","","","","",2024
1950572,"","Y","","","","","","","","",2024
1950574,"","","","","","Y","","","","",2024
1950575,"","Y","","","","","","","","",2024
1950576,"Y","","","","","","","","","",
1950581,"","","","","","Y","","","","",2024
1950589,"","","","","","Y","","","","",2024
1950591,"","Y","","","","","","","","",2024
1950594,"","","","","","Y","","","","",2024
1950599,"","","","","","Y","","","","",2024
1950600,"","","","","","Y","","","","",2024
1950603,"","","","","","Y","","","","",2024
1950609,"","Y","","","","","","","","",2024
1950613,"","","","","","Y","","","","",2024
1950615,"","","","","","Y","","","","",2024
1950616,"","","","","","Y","","","","",2024
1950617,"","","","","","Y","","","","",2024
1950618,"","","","","","Y","","","","",2024
1950620,"","Y","","","","","","","","",2024
1950629,"","","","","","Y","","","","",2024
1950630,"","Y","","","","","","","","",2024
1950631,"","","","","","Y","","","","",2024
1950632,"","","Y","","","","","","","",
1950633,"","Y","","","","","","","","",2024
1950634,"","","","","","Y","","","","",2024
1950638,"","","","","Y","","","","","",
1950641,"","Y","","","","","","","","",2024
1950642,"","","","","","Y","","","","",2024
1950644,"","","","","","Y","","","","",2024
1950647,"","Y","","","","","","","","",2024
1950649,"","","","","","Y","","","","",2024
1950650,"","","","","","Y","","","","",2024
1950653,"","Y","","","","","","","","",2024
1950654,"","","","","","Y","","","","",2024
1950655,"","Y","","","","","","","","",2024
1950657,"","","Y","","","","","","","",
1950658,"","","","","","Y","","","","",2024
1950664,"","","","","","Y","","","","",2024
1950668,"","","Y","","","","","","","",
1950672,"","","Y","","","","","","","",
1950674,"","Y","","","","","","","","",2024
1950675,"","","Y","","","","","","","",
1950678,"","","","","","Y","","","","",2024
1950680,"","Y","","","","","","","","",2024
1950681,"","","","","","Y","","","","",2024
1950684,"","Y","","","","","","","","",2024
1950686,"","Y","","","","","","","","",2024
1950689,"","Y","","","","","","","","",2024
1950690,"","","","","","Y","","","","",2024
1950692,"","Y","","","","","","","","",2024
1950693,"","Y","","","","","","","","",2024
1950700,"","Y","","","","","","","","",2024
1950701,"","Y","","","","","","","","",2025
1950702,"","Y","","","","","","","","",2024
1950703,"","Y","","","","","","","","",2024
1950704,"","","","","","","","","","Y",
1950706,"","Y","","","","","","","","",2024
1950707,"","","Y","","","","","","","",
1950708,"","","Y","","","","","","","",
1950711,"","","Y","","","","","","","",
1950713,"","Y","","","","","","","","",2024
1950715,"","","","","","Y","","","","",2024
1950716,"","","Y","","","","","","","",
1950717,"","","","","","Y","","","","",2024
1950719,"","Y","","","","","","","","",2024
1950720,"","Y","","","","","","","","",2024
1950721,"","Y","","","","","","","","",2024
1950722,"","","","","","Y","","","","",2024
1950724,"","","Y","","","","","","","",
1950725,"","Y","","","","","","","","",2024
1950728,"","Y","","","","","","","","",2024
1950731,"","Y","","","","","","","","",2024
1950734,"","Y","","","","","","","","",2024
1950737,"","Y","","","","","","","","",2024
1950738,"","","Y","","","","","","","",
1950739,"","","","","","Y","","","","",2024
1950740,"","Y","","","","","","","","",2024
1950741,"","Y","","","","","","","","",2024
1950743,"","","","","","Y","","","","",2024
1950744,"","Y","","","","","","","","",2024
1950746,"","Y","","","","","","","","",2024
1950747,"","Y","","","","","","","","",2024
1950749,"","","Y","","","","","","","",
1950750,"","","","","","Y","","","","",2024
1950751,"","Y","","","","","","","","",2024
1950753,"","Y","","","","","","","","",2024
1950754,"","","Y","","","","","","","",
1950756,"","Y","","","","","","","","",2024
1950758,"","","","","","Y","","","","",2024
1950759,"","Y","","","","","","","","",2024
1950760,"","Y","","","","","","","","",2024
1950762,"","Y","","","","","","","","",2024
1950763,"","Y","","","","","","","","",2024
1950766,"","Y","","","","","","","","",2024
1950768,"","Y","","","","","","","","",2024
1950769,"","","","","","Y","","","","",2024
1950770,"","Y","","","","","","","","",2024
1950771,"","Y","","","","","","","","",2024
1950775,"","Y","","","","","","","","",2024
1950781,"","","Y","","","","","","","",
1950783,"","","Y","","","","","","","",
1950786,"","","","","","Y","","","","",2024
1950787,"","","","","","Y","","","","",2024
1950791,"","","Y","","","","","","","",
1950792,"","Y","","","","","","","","",2024
1950794,"","Y","","","","","","","","",2024
1950795,"","Y","","","","","","","","",2024
1950796,"","Y","","","","","","","","",2024
1950797,"","Y","","","","","","","","",2024
1950798,"","","","","","Y","","","","",2024
1950799,"","Y","","","","","","","","",2024
1950800,"","","","","","Y","","","","",2024
1950805,"","Y","","","","","","","","",2024
1950807,"","Y","","","","","","","","",2024
1950808,"","","","","","Y","","","","",2024
1950811,"","Y","","","","","","","","",2024
1950815,"","","","","","Y","","","","",2024
1950817,"","Y","","","","","","","","",2024
1950819,"","Y","","","","","","","","",2024
1950820,"","Y","","","","","","","","",2024
1950823,"","Y","","","","","","","","",2024
1950824,"","Y","","","","","","","","",2024
