"FilingID","Fund Name","Fund ID","Adviser Name","Adviser SEC Number","Clients Solicited?"
2011324,"CAPITAL FACTORY VENTURES, LP - D3",805-5572953047,"ANGELLIST ADVISORS","802-78135","N"
2011324,"AP-1125 FUND V, A SERIES OF CAPITAL FACTORY, LP",805-3775650622,"ANGELLIST ADVISORS","802-78135","N"
2011324,"CAPITAL FACTORY VENTURES, LP - D4",805-1777566244,"ANGELLIST ADVISORS","802-78135","N"
2011324,"QP-AP-1125 FUND V, A SERIES OF CAPITAL FACTORY, LP",805-5486383438,"ANGELLIST ADVISORS","802-78135","N"
2011324,"VI-0122 FUND I, A SERIES OF CAPITAL FACTORY, LP",805-8426412533,"ANGELLIST ADVISORS","802-78135","N"
2011324,"AP-0320 FUND VI, A SERIES OF CAPITAL FACTORY, LP",805-7555941995,"ANGELLIST ADVISORS","802-78135","N"
2011324,"PA-0429 FUND I, A SERIES OF CAPITAL FACTORY, LP",805-9983466656,"ANGELLIST ADVISORS","802-78135","N"
2011118,"EXODUSPOINT PARTNERS MASTER FUND, LP",805-1823187184,"EXODUSPOINT CAPITAL MANAGEMENT, LP","801-112901","N"
2006909,"PRELUDE STRUCTURED ALTERNATIVES MASTER FUND, LP",805-2495224621,"PRELUDE CAPITAL MANAGEMENT, LLC","801-73598","N"
2006356,"LENDING ARK ASIA SECURED PRIVATE DEBT FUND I, LP",805-1112290875,"LENDING ARK ASIA SECURED PRIVATE DEBT MANAGEMENT LIMITED","802-119033","N"
2006356,"LENDING ARK ASIA SECURED PRIVATE DEBT FEEDER FUND I (RN), LP",805-1514592458,"LENDING ARK ASIA SECURED PRIVATE DEBT MANAGEMENT LIMITED","802-119033","N"
2006356,"LENDING ARK ASIA SECURED PRIVATE DEBT FEEDER FUND I (RN2), LP",805-1172738376,"LENDING ARK ASIA SECURED PRIVATE DEBT MANAGEMENT LIMITED","802-119033","N"
2012392,"VICTORIA SOUTH AMERICAN PARTNERS II LP",805-2202508423,"VICTORIA CAPITAL PARTNERS","802-134435","N"
2012392,"VSAP II BRAZIL AIV 1, LP",805-2121793729,"VICTORIA CAPITAL PARTNERS","802-134435","N"
2012392,"VSAP II BRAZIL AIV 2, LP",805-7499502328,"VICTORIA CAPITAL PARTNERS","802-134435","N"
2012392,"VSAP II BRAZIL AIV 3, LP",805-8455245890,"VICTORIA CAPITAL PARTNERS","802-134435","N"
2012392,"VSAP II BRAZIL AIV 6, LP",805-2052703923,"VICTORIA CAPITAL PARTNERS","802-134435","Y"
2012392,"VSAP BUILDCO LP",805-6155397379,"VICTORIA CAPITAL PARTNERS","802-134435","Y"
2012392,"VSAP II BRAZIL AIV 5, LP",805-1213050491,"VICTORIA CAPITAL PARTNERS","802-134435","N"
2012392,"VSAP AGRISERVICES LP",805-3086328708,"VICTORIA CAPITAL PARTNERS","802-134435","Y"
2012392,"VSAP TF AIV 1 LP",805-5766847922,"VICTORIA CAPITAL PARTNERS","802-113793","N"
2012392,"VSAP TF AIV 2 LP",805-2463023270,"VICTORIA CAPITAL PARTNERS","802-113793","N"
2012392,"VSAP III AIV 1 LP",805-4233464834,"VICTORIA CAPITAL PARTNERS","802-113793","N"
2012392,"VSAP III AIV 2 LP",805-1739819762,"VICTORIA CAPITAL PARTNERS","802-113793","N"
2012140,"MONOGRAPH CAPITAL PARTNERS I, L.P.",805-8349468735,"MONOGRAPH CAPITAL ADVISORS, L.P.","802-122325","N"
2012140,"MONOGRAPH CAPITAL PARTNERS II, L.P.",805-1869587735,"MONOGRAPH CAPITAL ADVISORS, L.P.","802-122325","N"
2010034,"FUND D",805-2229939392,"BLACKSTONE ALTERNATIVE ASSET MANAGEMENT L.P.","801-52559","N"
2011831,"ABRDN EUROPEAN BALANCED PROPERTY FUND",805-1802501599,"ABRDN INVESTMENTS IRELAND LIMITED","802-116839","N"
2008611,"WVP EMERGING MANAGER ONSHORE FUND - STRUCTURED SMALL CAP LENDING SERIES",805-5825822595,"WORTH VENTURE PARTNERS, LLC","801-106972","N"
2003175,"BOOTHBAY ABSOLUTE RETURN STRATEGIES, LP",805-5663558974,"BOOTHBAY FUND MANAGEMENT","801-80018","N"
2003175,"EAGLE HARBOR MULTI-STRATEGY MASTER FUND LIMITED",805-5201965961,"LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
2010034,"FUND A",805-5663558974,"BOOTHBAY FUND MANAGEMENT","801-80018","N"
2010034,"FUND B",805-3035644699,"BOOTHBAY FUND MANAGEMENT","801-80018","N"
2010034,"FUND C",805-1733608039,"BLACKSTONE ALTERNATIVE ASSET MANAGEMENT L.P.","801-52559","N"
2006081,"NAYA FUND",805-9287043158,"NAYA CAPITAL MANAGEMENT UK LIMITED","801-113859","N"
2006081,"NAYA MASTER FUND LP",805-1479211254,"NAYA CAPITAL MANAGEMENT UK LIMITED","801-113859","N"
2006081,"NAYA 1740 FUND LIMITED",805-6097196369,"NAYA CAPITAL MANAGEMENT UK LIMITED","801-113859","N"
2006081,"NAYAWOOD LP",805-5257828547,"NAYA CAPITAL MANAGEMENT UK LIMITED","801-113859","N"
2006081,"NAYA FUND LP",805-7785230383,"NAYA CAPITAL MANAGEMENT UK LIMITED","801-113859","N"
2010799,"ALGEBRIS FINANCIAL INCOME FUND",805-8927450351,"ALGEBRIS INVESTMENT (IRELAND) LIMITED","802-120743","N"
2010799,"ALGEBRIS FINANCIAL CREDIT FUND",805-1092014836,"ALGEBRIS INVESTMENT (IRELAND) LIMITED","802-120743","N"
2010799,"ALGEBRIS FINANCIAL EQUITY FUND",805-4826993174,"ALGEBRIS INVESTMENT (IRELAND) LIMITED","802-120743","N"
2010799,"ALGEBRIS NPL PARTNERSHIP S.C.S.",805-9724286633,"ALGEBRIS INVESTMENT (IRELAND) LIMITED","802-120743","N"
2010799,"ALGEBRIS NPL PARTNERSHIP II S.C.S.",805-2508261581,"ALGEBRIS INVESTMENT (IRELAND) LIMITED","802-120743","N"
2010799,"ALGEBRIS GLOBAL CREDIT OPPORTUNITIES FUND",805-4378642307,"ALGEBRIS INVESTMENT (IRELAND) LIMITED","802-120743","N"
2009291,"ARROWPOINT MASTER FUND",805-5974082259,"ARROWPOINT INVESTMENT PARTNERS (SINGAPORE) PTE. LTD.","802-131094","N"
2010401,"ALLIANCE FUND II, LP",805-5103573782,"NORTH SKY CAPITAL, LLC","801-63853","N"
2005771,"BE FUND II, A SERIES OF PF AL, LP",805-3842434944,"ANGELLIST ADVISORS","802-78135","N"
2005771,"22-0324 FUND I, A SERIES OF PF AL, LP",805-1755978024,"ANGELLIST ADVISORS","802-78135","N"
2005771,"AB FUND I, A SERIES OF PF AL, LP",805-4362248296,"ANGELLIST ADVISORS","802-78135","N"
2005771,"ABB FUND I, A SERIES OF PF AL, LP",805-1209004884,"ANGELLIST ADVISORS","802-78135","N"
2005771,"AO FUND I, A SERIES OF PF AL, LP",805-1375935716,"ANGELLIST ADVISORS","802-78135","N"
2005771,"BE FUND I, A SERIES OF PF AL, LP",805-2019621549,"ANGELLIST ADVISORS","802-78135","N"
2005771,"BE-0316 FUND I, A SERIES OF PF AL, LP",805-8790351353,"ANGELLIST ADVISORS","802-78135","N"
2005771,"BI FUND II, A SERIES OF PF AL, LP",805-9664333601,"ANGELLIST ADVISORS","802-78135","N"
2005771,"BIO FUND I, A SERIES OF PF AL, LP",805-8365695704,"ANGELLIST ADVISORS","802-78135","N"
2005771,"BIT FUND I, A SERIES OF PF AL, LP",805-5940519397,"ANGELLIST ADVISORS","802-78135","N"
2005771,"BIR FUND I, A SERIES OF PF AL, LP",805-8838746651,"ANGELLIST ADVISORS","802-78135","N"
2005771,"BR FUND I, A SERIES OF PF AL, LP",805-7889154095,"ANGELLIST ADVISORS","802-78135","N"
2005771,"CA FUND I, A SERIES OF PF AL, LP",805-3919146651,"ANGELLIST ADVISORS","802-78135","N"
2005771,"CH FUND I, A SERIES OF PF AL, LP",805-1719896924,"ANGELLIST ADVISORS","802-78135","N"
2005771,"CL FUND I, A SERIES OF PF AL, LP",805-7616804066,"ANGELLIST ADVISORS","802-78135","N"
2005771,"CO FUND I, A SERIES OF PF AL, LP",805-9040546651,"ANGELLIST ADVISORS","802-78135","N"
2005771,"CR FUND I, A SERIES OF PF AL, LP",805-1673539749,"ANGELLIST ADVISORS","802-78135","N"
2005771,"CU FUND I, A SERIES OF PF AL, LP",805-7234312160,"ANGELLIST ADVISORS","802-78135","N"
2005771,"DE-0406 FUND I, A SERIES OF PF AL, LP",805-8495748395,"ANGELLIST ADVISORS","802-78135","N"
2005771,"EC FUND I, A SERIES OF PF AL, LP",805-1373303870,"ANGELLIST ADVISORS","802-78135","N"
2005771,"EN FUND I, A SERIES OF PF AL, LP",805-2089748405,"ANGELLIST ADVISORS","802-78135","N"
2005771,"EV FUND I, A SERIES OF PF AL, LP",805-7087525479,"ANGELLIST ADVISORS","802-78135","N"
2005771,"FA FUND I, A SERIES OF PF AL, LP",805-6902515918,"ANGELLIST ADVISORS","802-78135","N"
2005771,"FI-0824 FUND I, A SERIES OF PF AL, LP",805-1246679650,"ANGELLIST ADVISORS","802-78135","N"
2005771,"FO FUND I, A SERIES OF PF AL, LP",805-6018763957,"ANGELLIST ADVISORS","802-78135","N"
2005771,"FU FUND III, A SERIES OF PF AL, LP",805-5533058099,"ANGELLIST ADVISORS","802-78135","N"
2005771,"GE FUND I, A SERIES OF PF AL, LP",805-4680441970,"ANGELLIST ADVISORS","802-78135","N"
2005771,"GO FUND I, A SERIES OF PF AL, LP",805-7919572900,"ANGELLIST ADVISORS","802-78135","N"
2005771,"GOV FUND I, A SERIES OF PF AL, LP",805-8134837747,"ANGELLIST ADVISORS","802-78135","N"
2005771,"HY FUND I, A SERIES OF PF AL, LP",805-7204352784,"ANGELLIST ADVISORS","802-78135","N"
2005771,"KH FUND I, A SERIES OF PF AL, LP",805-4908086035,"ANGELLIST ADVISORS","802-78135","N"
2005771,"KO FUND I, A SERIES OF PF AL, LP",805-6581449531,"ANGELLIST ADVISORS","802-78135","N"
2005771,"LA FUND I, A SERIES OF PF AL, LP",805-3205549899,"ANGELLIST ADVISORS","802-78135","N"
2005771,"LO FUND I, A SERIES OF PF AL, LP",805-9205002793,"ANGELLIST ADVISORS","802-78135","N"
2005771,"MA-0829 FUND I, A SERIES OF PF AL, LP",805-4544484021,"ANGELLIST ADVISORS","802-78135","N"
2005771,"NU FUND I, A SERIES OF PF AL, LP",805-1849947550,"ANGELLIST ADVISORS","802-78135","N"
2005771,"OL-0825 FUND I, A SERIES OF PF AL, LP",805-2522881106,"ANGELLIST ADVISORS","802-78135","N"
2005771,"OP FUND I, A SERIES OF PF AL, LP",805-5250869297,"ANGELLIST ADVISORS","802-78135","N"
2005771,"OP-0907 FUND I, A SERIES OF PF AL, LP",805-4595071401,"ANGELLIST ADVISORS","802-78135","N"
2005771,"PA FUND I, A SERIES OF PF AL, LP",805-1448497930,"ANGELLIST ADVISORS","802-78135","N"
2005771,"PR FUND I, A SERIES OF PF AL, LP",805-2800609826,"ANGELLIST ADVISORS","802-78135","N"
2005771,"PRE FUND I, A SERIES OF PF AL, LP",805-5451143665,"ANGELLIST ADVISORS","802-78135","N"
2005771,"PREN FUND I, A SERIES OF PF AL, LP",805-3452144867,"ANGELLIST ADVISORS","802-78135","N"
2005771,"RA FUND I, A SERIES OF PF AL, LP",805-9693908404,"ANGELLIST ADVISORS","802-78135","N"
2005771,"RE FUND I, A SERIES OF PF AL, LP",805-8407720855,"ANGELLIST ADVISORS","802-78135","N"
2005771,"RE FUND II, A SERIES OF PF AL, LP",805-7151572177,"ANGELLIST ADVISORS","802-78135","N"
2005771,"REF FUND I, A SERIES OF PF AL, LP",805-8152342791,"ANGELLIST ADVISORS","802-78135","N"
2005771,"REG FUND I, A SERIES OF PF AL, LP",805-9906774226,"ANGELLIST ADVISORS","802-78135","N"
2005771,"RI FUND I, A SERIES OF PF AL, LP",805-7724736208,"ANGELLIST ADVISORS","802-78135","N"
2005771,"RO FUND I, A SERIES OF PF AL, LP",805-6250656901,"ANGELLIST ADVISORS","802-78135","N"
2005771,"SA FUND I, A SERIES OF PF AL, LP",805-4714618488,"ANGELLIST ADVISORS","802-78135","N"
2005771,"SA-0403 FUND I, A SERIES OF PF AL, LP",805-5291520498,"ANGELLIST ADVISORS","802-78135","N"
2005771,"SE FUND I, A SERIES OF PF AL, LP",805-4461556158,"ANGELLIST ADVISORS","802-78135","N"
2005771,"SH-0405 FUND I, A SERIES OF PF AL, LP",805-1115420592,"ANGELLIST ADVISORS","802-78135","N"
2005771,"SI FUND I, A SERIES OF PF AL, LP",805-7570543114,"ANGELLIST ADVISORS","802-78135","N"
2005771,"ST-0311 FUND I, A SERIES OF PF AL, LP",805-9456195937,"ANGELLIST ADVISORS","802-78135","N"
2005771,"TA FUND I, A SERIES OF PF AL, LP",805-1123180614,"ANGELLIST ADVISORS","802-78135","N"
2005771,"TAG FUND I, A SERIES OF PF AL, LP",805-6997118366,"ANGELLIST ADVISORS","802-78135","N"
2005771,"TU FUND I, A SERIES OF PF AL, LP",805-1058234009,"ANGELLIST ADVISORS","802-78135","N"
2005771,"VA FUND I, A SERIES OF PF AL, LP",805-9429453063,"ANGELLIST ADVISORS","802-78135","N"
2005771,"VAL FUND I, A SERIES OF PF AL, LP",805-8896578070,"ANGELLIST ADVISORS","802-78135","N"
2005771,"ZI FUND I, A SERIES OF PF AL, LP",805-7088751954,"ANGELLIST ADVISORS","802-78135","N"
2005771,"ZO FUND I, A SERIES OF PF AL, LP",805-2581260391,"ANGELLIST ADVISORS","802-78135","N"
2005771,"AD FUND I, A SERIES OF PF AL, LP",805-2976587617,"ANGELLIST ADVISORS","802-78135","N"
2005771,"BI FUND I, A SERIES OF PF AL, LP",805-2142043793,"ANGELLIST ADVISORS","802-78135","N"
2005771,"FU FUND I, A SERIES OF PF AL, LP",805-3657041635,"ANGELLIST ADVISORS","802-78135","N"
2005771,"FU II FUND I, A SERIES OF PF AL, LP",805-4591059226,"ANGELLIST ADVISORS","802-78135","N"
2005771,"IN FUND I, A SERIES OF PF AL, LP",805-6148900912,"ANGELLIST ADVISORS","802-78135","N"
2005771,"TO FUND I, A SERIES OF PF AL, LP",805-4281494349,"ANGELLIST ADVISORS","802-78135","N"
2005768,"AD FUND I, A SERIES OF PF AL, LP",805-2976587617,"ANGELLIST ADVISORS","802-78135","N"
2005768,"BI FUND I, A SERIES OF PF AL, LP",805-2142043793,"ANGELLIST ADVISORS","802-78135","N"
2005768,"FU FUND I, A SERIES OF PF AL, LP",805-3657041635,"ANGELLIST ADVISORS","802-78135","N"
2005768,"FU II FUND I, A SERIES OF PF AL, LP",805-4591059226,"ANGELLIST ADVISORS","802-78135","N"
2005768,"IN FUND I, A SERIES OF PF AL, LP",805-6148900912,"ANGELLIST ADVISORS","802-78135","N"
2005768,"TO FUND I, A SERIES OF PF AL, LP",805-4281494349,"ANGELLIST ADVISORS","802-78135","N"
2008098,"CAPULA MULTI STRATEGY MASTER FUND LIMITED",805-9868516114,"CAPULA INVESTMENT MANAGEMENT LLP","802-75433","N"
2006441,"COLOMBE INVEST II SCSP",805-9676288964,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG DIOCLE INVESTMENT SCSP",805-7235602099,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG EUROPE MID-MARKET FUND II SCSP",805-8829142350,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG GLOBAL CO-INVESTMENT B SCSP",805-9380003891,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG GLOBAL CO-INVESTMENT D SCSP",805-2687013156,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG GLOBAL CO-INVESTMENT E SCSP",805-4301957895,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG INFRASTRUCTURE EQUITY FUND I SCSP",805-1651497216,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG LONGBOW UK REAL ESTATE DEBT INVESTMENT V SCSP",805-2938080601,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG METROPOLITAN CO-INVEST SCSP",805-7418296054,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG METROPOLITAN II SCA SICAV-RAIF",805-3433918029,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG MXV CO-INVESTMENT I SCSP",805-7951553480,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG MXV CO-INVESTMENT II SCSP",805-9749925346,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG NEWTON SCSP",805-8663900321,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG PRIVATE MARKETS FUND SCSP SICAV-RAIF",805-8590360781,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG REAL ESTATE DEBT VI SCSP",805-6330555665,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG RECOVERY FUND II SCSP",805-8824893033,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SANTO SCSP",805-6652394144,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SENIOR DEBT PARTNERS - SDP3",805-8641256594,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SENIOR DEBT PARTNERS - SDP3B",805-3845082587,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SENIOR DEBT PARTNERS - SDP4A",805-3823563400,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SENIOR DEBT PARTNERS - SDP4B",805-2984249941,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SENIOR DEBT PARTNERS - SDP4C",805-3325042323,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SENIOR DEBT PARTNERS ARIZONA",805-1073051355,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SENIOR DEBT PARTNERS FUND 5-A (EUR) SCSP",805-4548433572,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SENIOR DEBT PARTNERS FUND 5-C (USD LEVERAGED) SCSP",805-6294214676,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SENIOR DEBT PARTNERS II",805-2040106642,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SLB II SCA SICAV RAIF",805-3379327597,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SUNRISE SCSP",805-9951527227,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG VANADIUM SCSP",805-6025269996,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG-LONGBOW UK REAL ESTATE DEBT INVESTMENTS III SARL",805-8332190395,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG-LONGBOW UK REAL ESTATE DEBT INVESTMENTS V SCSP",805-4781451306,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"RAVEN COINVEST SCSP",805-3396601454,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"TRIO COINVESTMENT FUND SCSP",805-1249481237,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"COLOMBE INVEST I SCSP",805-3968710694,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"COLOMBE INVEST III SCSP",805-2566184985,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"CX VIII COINVEST SCSP",805-1613836367,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG EUROPE CO-INVESTMENT A S.C.A. SICAV-RAIF",805-3227156462,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG EUROPE FUND VII SCSP",805-7002109561,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG EUROPE FUND VIII SCSP",805-6747878127,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG EUROPE MID-MARKET FUND SCSP",805-2070794443,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"CHARLOIS C-INVEST SCSP",805-8610388985,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG - CRPTF GLOBAL MULTI STRATEGY I SCSP",805-8525109651,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"WIMBLEDON CO-INVEST SCSP",805-5555290624,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"VEGA CO-INVEST SCSP",805-7803378021,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"TUSCANY CO-INVEST SCSP",805-7104708159,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"SPRINKLER 2024 CO-INVESTMENT I SCSP",805-8625485787,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"LOCI CO-INVEST SCSP",805-4959869570,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG TOTAL CREDIT FUND",805-3834889202,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG EUROPE CO-INVESTMENT C SCSP",805-3025609176,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG EUROPE FUND IX SCSP",805-9202111171,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG EUROPEAN SENIOR LOAN FUND",805-6444361370,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG EXCELSIOR SCSP",805-4226690638,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG GLOBAL LOAN FUND",805-7529430536,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG GLOBAL TOTAL CREDIT FUND",805-9632092027,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG LIMESTONE MULTI-STRATEGY SMA SCSP",805-1590490667,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG LUDGATE HILL IA SCSP",805-9089290329,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG LUDGATE HILL IB SCSP",805-3981521605,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG METROPOLITAN AP II SCSP",805-4279982208,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG SRATEGIC EQUITY CO-INVESTMENT SUB-FUND IV-B S.C.A. SICAV-RAIF",805-2322438350,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG STRATEGIC EQUITY FUND V (EUR) SCSP",805-3443068147,"ICG EUROPE S.A.R.L.","802-113580","N"
2006441,"ICG STRATEGIC EQUITY IV (EUROPE) SICAV-RAIF S.C.A.",805-7660762254,"ICG EUROPE S.A.R.L.","802-113580","N"
2008252,"LUMINARY VENTURE MARKET FUND",805-3130740554,"EQUITYBEE ADVISORS, LLC","802-131060","Y"
2011439,"ABS DIRECT EQUITY FUND LLC - AFRICA SERIES 1",805-3944783865,"ABS GLOBAL INVESTMENTS","801-62188","N"
2011439,"BOOTHBAY ABSOLUTE RETURN STRATEGIES LP",805-5663558974,"BOOTHBAY FUND MANAGEMENT","801-80018","N"
2011439,"BOOTHBAY DIVERSIFIED ALPHA MASTER FUND LP",805-3035644699,"BOOTHBAY FUND MANAGEMENT","801-80018","N"
2011439,"36ONE OFFSHORE SEGREGATED PORTFOLIO",805-2814630280,"SOUTH AFRICA ALPHA CAPITAL MANAGEMENT LTD.","802-107876","N"
2011439,"36ONE ABSOLUTE ALPHA OFFSHORE SEGREGATED PORTFOLIO",805-8481892022,"SOUTH AFRICA ALPHA CAPITAL MANAGEMENT LTD.","802-107876","N"
2011439,"36ONE US FEEDER LP",805-8627925228,"SOUTH AFRICA ALPHA CAPITAL MANAGEMENT LTD.","802-107876","N"
2011439,"36ONE OFFSHORE MASTER LP",805-8858212656,"SOUTH AFRICA ALPHA CAPITAL MANAGEMENT LTD.","802-107876","N"
2010302,"PRELUDE STRUCTURED ALTERNATIVES MASTER FUND, LP",805-2495224621,"PRELUDE CAPITAL MANAGEMENT, LLC","801-73598","N"
2006801,"WILBE-PR-0408 FUND I, A SERIES OF ANGELLIST FUNDS 2025, LP",805-9117467992,"ANGELLIST ADVISORS","802-78135","N"
2005944,"BOLD LONGEVITY GROWTH FUND LP",805-7108645137,"BLG ADVISOR LLC","802-131063","N"
