"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
1935215,64390,"INFRASTRUCTURE CAPITAL ADVISORS, LLC","801-79940",166459
1934637,374190,"NAPIER PARK GLOBAL CAPITAL LTD","801-72524",157629
1934637,51268,"BUILD INDIA  CAPITAL ADVISORS LLP","",
1934637,51269,"BUILD INDIA CAPITAL ADVISORS LLP","",
1934637,64568,"NAPIER PARK GLOBAL CAPITAL LTD","801-72524",157629
1934637,283782,"NAPIER PARK GLOBAL CAPITAL LTD","801-72524",157629
1934637,431993,"NAPIER PARK GLOBAL CAPITAL LTD","801-72524",157629
1942456,285132,"AXIOM INVESTORS","801-56651",109605
1942456,285132,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910",106838
1942456,285132,"PARAMETRIC PORTFOLIO ASSOCIATES","801-60485",114310
1942456,285122,"GQG PARTNERS","801-107734",283720
1942456,285122,"WALTER SCOTT & PARTNERS LIMITED","801-19420",112161
1942456,285122,"PARAMETRIC PORTFOLIO ASSOCIATES","801-60485",114310
1942456,285122,"ARTISAN PARTNERS LIMITED PARTNERSHIP","801-70101",150114
1942456,285122,"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP","801-56633",111298
1942456,285122,"FONDSMAEGLERSELSKABET MAJ INVEST A/S","801-110563",288223
1942456,375013,"LOOMIS, SAYLES & COMPANY, L.P.","801-170",105377
1942456,375013,"WELLINGTON MANAGEMENT COMPANY LLP","801-15908",106595
1942456,375038,"PARAMETRIC PORTFOLIO ASSOCIATES","801-60485",114310
1942456,375013,"ARENA CAPITAL ADVISORS","801-79134",170313
1942456,375038,"EARNEST PARTNERS, LLC","801-56189",107926
1942456,285122,"SSGA FUNDS MANAGEMENT, INC.","801-60103",111242
1942456,285132,"LSV ASSET MANAGEMENT","801-47689",109918
1942456,285122,"JENNISON ASSOCIATES","801-5608",107959
1942456,285122,"LINDSELL TRAIN LIMITED","801-72541",158323
1943530,218973,"VARAGON CAPITAL PARTNERS, L.P.","801-107473",281851
1917271,229197,"PEAK XV PARTNERS PTE. LTD.","",
1917271,229197,"PEAK XV PARTNERS I LLC","802-76269",163626
1917271,229212,"PEAK XV PARTNERS PTE. LTD.","",
1917271,229196,"PEAK XV PARTNERS I LLC","802-76269",163626
1917271,229212,"PEAK XV PARTNERS I LLC","802-76269",163626
1917271,229197,"PEAK XV PARTNERS MANAGEMENT VI LTD.","",
1917271,229211,"PEAK XV PARTNERS MANAGEMENT V LTD.","",
1917271,229211,"PEAK XV PARTNERS PTE. LTD.","",
1917271,229357,"PEAK XV PARTNERS ADVISORS INDIA LLP","",
1917271,229209,"PEAK XV PARTNERS PTE. LTD.","",
1917271,229204,"PEAK XV PARTNERS GF MANAGEMENT I LTD.","",
1917271,229356,"PEAK XV PARTNERS I LLC","802-76269",163626
1917271,229208,"PEAK XV PARTNERS ADVISORS INDIA LLP","",
1917271,229357,"PEAK XV PARTNERS SEED MANAGEMENT I LTD.","",
1917271,229198,"PEAK XV PARTNERS PTE. LTD.","",
1917271,229198,"PEAK XV PARTNERS GF MANAGEMENT I LTD.","",
1917271,229356,"PEAK XV PARTNERS PTE. LTD.","",
1917271,229356,"PEAK XV PARTNERS MANAGEMENT IV LTD.","",
1917271,235541,"PEAK XV PARTNERS PTE. LTD.","",
1917271,235541,"PEAK XV PARTNERS SEED MANAGEMENT I LTD.","",
1917271,235541,"PEAK XV PARTNERS ADVISORS INDIA LLP","",
1917271,253419,"PEAK XV PARTNERS ADVISORS INDIA LLP","",
1917271,253419,"PEAK XV PARTNERS PTE. LTD.","",
1917271,253419,"PEAK XV PARTNERS GF MANAGEMENT III LTD.","",
1917271,253421,"PEAK XV PARTNERS ADVISORS INDIA LLP","",
1917271,253421,"PEAK XV PARTNERS PTE. LTD.","",
1917271,253421,"PEAK XV PARTNERS GF MANAGEMENT III LTD.","",
1917271,337164,"PEAK XV PARTNERS ADVISORS INDIA LLP","",
1917271,229196,"PEAK XV PARTNERS MIDDLE EAST ADVISORS PRIVATE LIMITED","",
1917271,229212,"PEAK XV PARTNERS MIDDLE EAST ADVISORS PRIVATE LIMITED","",
1917271,253420,"PEAK XV PARTNERS MIDDLE EAST ADVISORS PRIVATE LIMITED","",
1917271,337228,"PEAK XV PARTNERS MANAGEMENT VIII LTD.","",
1917271,337228,"PEAK XV PARTNERS ADVISORS INDIA LLP","",
1917271,229208,"PEAK XV PARTNERS I LLC","802-76269",163626
1917271,229204,"PEAK XV PARTNERS PTE. LTD.","",
1917271,229209,"PEAK XV PARTNERS ADVISORS INDIA LLP","",
1917271,229210,"PEAK XV PARTNERS I LLC","802-76269",163626
1917271,337228,"PEAK XV PARTNERS PTE. LTD.","",
1917271,337228,"PEAK XV PARTNERS MIDDLE EAST ADVISORS PRIVATE LIMITED","",
1943147,376896,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,376887,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,376891,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,252704,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,376895,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,252705,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,233021,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,357739,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,376894,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,357741,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,357733,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,294373,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,294382,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,294380,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,294384,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,214640,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,184101,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,198223,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,438327,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,438311,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943147,438324,"FIDELITY MANAGEMENT & RESEARCH COMPANY LLC","801-7884",108281
1943473,247341,"ALIGNED CLIMATE CAPITAL LLC","",
1943473,247340,"ALIGNED CLIMATE CAPITAL LLC","801-119484",304716
1944841,233425,"NYL INVESTORS LLC","801-78759",169553
1944841,195887,"SYMPHONY ASSET MANAGEMENT LLC","801-52638",110687
1944841,184004,"SYMPHONY ASSET MANAGEMENT LLC","801-52638",110687
1944841,184005,"NYL INVESTORS LLC","801-78759",169553
1944841,195891,"NYL INVESTORS LLC","801-78759",169553
1943345,314452,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,368350,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,31392,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,309921,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,192738,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,192765,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,31733,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,228976,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,433622,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,180397,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,228973,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,318090,"EPISTEME CAPITAL PARTNERS (UK), LLP","801-79635",167678
1943345,363798,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,32929,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION","",
1943345,280042,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,170101,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,29703,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,313272,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,227263,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,245234,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,192784,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,268668,"UNIGESTION (UK) LTD","801-107017",282265
1943345,363792,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,312621,"SHAOLIN CAPITAL MANAGEMENT LLC","801-114582",300095
1943345,227265,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,192770,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,252107,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
1943345,182725,"REFER TO SCHEDULE D - MISCELLANEOUS FOR ADDITIONAL INFORMATION.","",
