"FilingID","ReferenceID","SubreferenceID","Website Address"
1946010,418180,247704,"WWW.ANGELLIST.COM"
1946010,418175,247703,"WWW.ANGELLIST.COM"
1946010,439228,262189,"WWW.ANGELLIST.COM"
1935474,369839,201187,"HTTPS://KLINKLOANSINVESTORS.COM/"
1935474,369839,201187,"HTTPS://WWW.LINKEDIN.COM/SEARCH/RESULTS/ALL/?FETCHDETERMINISTICCLUSTERSONLY=TRUE&HEROENTITYKEY=URN%3ALI%3AFSD_PROFILE%3AACOAAANF"
1935474,369839,201187,"HTTPS://WWW.LINKEDIN.COM/COMPANY/99918684/ADMIN/FEED/POSTS/?FEEDTYPE=FOLLOWING"
1935474,369839,201187,"HTTPS://WWW.LINKEDIN.COM/SEARCH/RESULTS/ALL/?FETCHDETERMINISTICCLUSTERSONLY=TRUE&HEROENTITYKEY=URN%3ALI%3AFSD_PROFILE%3AACOAADUJ"
1946134,439266,262208,"WWW.ANGELLIST.COM"
1946134,439261,262204,"WWW.ANGELLIST.COM"
1946134,439264,262207,"WWW.ANGELLIST.COM"
1946134,417494,247019,"WWW.ANGELLIST.COM"
1946134,417498,247028,"WWW.ANGELLIST.COM"
1946134,417437,247016,"WWW.ANGELLIST.COM"
1946134,439260,262203,"WWW.ANGELLIST.COM"
1946134,439262,262205,"WWW.ANGELLIST.COM"
1946134,439263,262206,"WWW.ANGELLIST.COM"
1946134,439256,262201,"WWW.ANGELLIST.COM"
1946134,439258,262202,"WWW.ANGELLIST.COM"
1932971,369596,255034,"HTTPS://GAMAINVESTIMENTOS.COM.BR/"
1932971,367299,255035,"HTTPS://GAMAINVESTIMENTOS.COM.BR/"
