"FilingID","ReferenceID","Foreign Regulatory Authority"
1992359,476530,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1992359,476518,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1992359,483142,"Cayman Islands - Cayman Islands Monetary Authority"
1992359,483142,"Japan - Financial Services Agency"
1992359,483142,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995500,398366,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1996285,478951,"Cayman Islands - Cayman Islands Monetary Authority"
1995226,12737,"Other - NORWAY - NORWEGIAN FINANCIAL SUPERVISORY AUTHORITY"
1995226,189588,"Other - NORWAY - NORWEGIAN FINANCIAL SUPERVISORY AUTHORITY"
1995226,12737,"Other - BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1995226,12737,"Other - ITALY - ITALIAN SECURITIES AND EXCHANGE COMMISSION (CONSOB)"
1995226,12629,"Other - ITALY - ITALIAN SECURITIES AND EXCHANGE COMMISSION (CONSOB)"
1995226,12720,"Other - BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1995226,166644,"Other - ITALY - ITALIAN SECURITIES AND EXCHANGE COMMISSION (CONSOB)"
1995226,189603,"Other - NORWAY - NORWEGIAN FINANCIAL SUPERVISORY AUTHORITY"
1995226,189603,"Other - BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1995226,12740,"Other - NORWAY - NORWEGIAN FINANCIAL SUPERVISORY AUTHORITY"
1995226,166644,"Other - BELGIUM - THE FINANCIAL SERVICES AND MARKETS AUTHORITY"
1995226,12701,"Ireland -  Central Bank of Ireland"
1995226,189603,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,189603,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,12629,"Sweden - Swedish Financial Supervisory Authority"
1995226,12624,"Germany - German Federal Financial Supervisory Agency"
1995226,12624,"France - Financial Markets Authority"
1995226,12624,"Greece - Hellenic Republic Capital Market Commission"
1995226,189602,"Germany - German Federal Financial Supervisory Agency"
1995226,189602,"Finland - Financial Supervision Authority"
1995226,12629,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,12701,"Denmark - Danish Financial Supervisory Authority"
1995226,12740,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,189588,"Spain - National Commission of Securities Markets"
1995226,189627,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,189618,"Ireland -  Central Bank of Ireland"
1995226,189608,"Germany - German Federal Financial Supervisory Agency"
1995226,189616,"Greece - Hellenic Republic Capital Market Commission"
1995226,12740,"Finland - Financial Supervision Authority"
1995226,189616,"Portugal - Securities Market Commission"
1995226,12740,"Sweden - Swedish Financial Supervisory Authority"
1995226,166644,"France - Financial Markets Authority"
1995226,189588,"Sweden - Swedish Financial Supervisory Authority"
1995226,189603,"Finland - Financial Supervision Authority"
1995226,189603,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,12720,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,12720,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,189627,"Ireland -  Central Bank of Ireland"
1995226,189588,"Greece - Hellenic Republic Capital Market Commission"
1995226,189616,"Ireland -  Central Bank of Ireland"
1995226,12624,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,12737,"Austria - Financial Market Authority"
1995226,12737,"Denmark - Danish Financial Supervisory Authority"
1995226,12701,"Finland - Financial Supervision Authority"
1995226,198222,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,304200,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,198222,"Denmark - Danish Financial Supervisory Authority"
1995226,304197,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,12720,"Sweden - Swedish Financial Supervisory Authority"
1995226,12737,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,189627,"Portugal - Securities Market Commission"
1995226,189608,"Sweden - Swedish Financial Supervisory Authority"
1995226,189608,"Finland - Financial Supervision Authority"
1995226,12740,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,12629,"France - Financial Markets Authority"
1995226,189603,"Greece - Hellenic Republic Capital Market Commission"
1995226,198217,"Denmark - Danish Financial Supervisory Authority"
1995226,189588,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,189602,"Austria - Financial Market Authority"
1995226,189603,"Sweden - Swedish Financial Supervisory Authority"
1995226,12624,"Finland - Financial Supervision Authority"
1995226,12629,"Austria - Financial Market Authority"
1995226,12725,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,12720,"Spain - National Commission of Securities Markets"
1995226,189571,"Ireland -  Central Bank of Ireland"
1995226,189627,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,190909,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,189582,"Ireland -  Central Bank of Ireland"
1995226,189616,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,198222,"Spain - National Commission of Securities Markets"
1995226,12701,"Portugal - Securities Market Commission"
1995226,166644,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,12740,"Denmark - Danish Financial Supervisory Authority"
1995226,166644,"Austria - Financial Market Authority"
1995226,12737,"Greece - Hellenic Republic Capital Market Commission"
1995226,12724,"Greece - Hellenic Republic Capital Market Commission"
1995226,12740,"Austria - Financial Market Authority"
1995226,189588,"Germany - German Federal Financial Supervisory Agency"
1995226,198222,"United Kingdom - Financial Conduct Authority"
1995226,198222,"Austria - Financial Market Authority"
1995226,189608,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,189608,"United Kingdom - Financial Conduct Authority"
1995226,189627,"Greece - Hellenic Republic Capital Market Commission"
1995226,12724,"Germany - German Federal Financial Supervisory Agency"
1995226,198217,"Other - BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1995226,198217,"United Kingdom - Financial Conduct Authority"
1995226,189602,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,189602,"United Kingdom - Financial Conduct Authority"
1995226,189603,"Austria - Financial Market Authority"
1995226,12740,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,198222,"France - Financial Markets Authority"
1995226,12624,"Portugal - Securities Market Commission"
1995226,189627,"Sweden - Swedish Financial Supervisory Authority"
1995226,189627,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,198217,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,12737,"France - Financial Markets Authority"
1995226,189602,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,12740,"Ireland -  Central Bank of Ireland"
1995226,12624,"Spain - National Commission of Securities Markets"
1995226,198217,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,12720,"Germany - German Federal Financial Supervisory Agency"
1995226,12720,"Greece - Hellenic Republic Capital Market Commission"
1995226,12720,"Ireland -  Central Bank of Ireland"
1995226,189588,"Finland - Financial Supervision Authority"
1995226,166644,"United Kingdom - Financial Conduct Authority"
1995226,181288,"Ireland -  Central Bank of Ireland"
1995226,189603,"Spain - National Commission of Securities Markets"
1995226,189602,"Spain - National Commission of Securities Markets"
1995226,198217,"Ireland -  Central Bank of Ireland"
1995226,304198,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,189616,"Spain - National Commission of Securities Markets"
1995226,12720,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,12740,"United Kingdom - Financial Conduct Authority"
1995226,189588,"Ireland -  Central Bank of Ireland"
1995226,189627,"United Kingdom - Financial Conduct Authority"
1995226,12740,"Greece - Hellenic Republic Capital Market Commission"
1995226,12701,"United Kingdom - Financial Conduct Authority"
1995226,12624,"Austria - Financial Market Authority"
1995226,12701,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,198217,"Portugal - Securities Market Commission"
1995226,189616,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,189616,"Denmark - Danish Financial Supervisory Authority"
1995226,198217,"Spain - National Commission of Securities Markets"
1995226,189588,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,166644,"Ireland -  Central Bank of Ireland"
1995226,189616,"Austria - Financial Market Authority"
1995226,189616,"Germany - German Federal Financial Supervisory Agency"
1995226,189608,"Austria - Financial Market Authority"
1995226,12629,"Greece - Hellenic Republic Capital Market Commission"
1995226,12724,"Sweden - Swedish Financial Supervisory Authority"
1995226,166644,"Spain - National Commission of Securities Markets"
1995226,189608,"Ireland -  Central Bank of Ireland"
1995226,166644,"Finland - Financial Supervision Authority"
1995226,189602,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,198217,"Finland - Financial Supervision Authority"
1995226,198217,"France - Financial Markets Authority"
1995226,12740,"Spain - National Commission of Securities Markets"
1995226,12701,"Sweden - Swedish Financial Supervisory Authority"
1995226,166644,"Sweden - Swedish Financial Supervisory Authority"
1995226,166644,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,166644,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,12737,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,12701,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,12701,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,12701,"Spain - National Commission of Securities Markets"
1995226,189603,"Denmark - Danish Financial Supervisory Authority"
1995226,12720,"Austria - Financial Market Authority"
1995226,189602,"Other - ITALY - ITALIAN SECURITIES AND EXCHANGE COMMISSION (CONSOB)"
1995226,189627,"Other - SPAIN - COMISI?""N NACIONAL DEL MERCADO DE VALORES (CNMV)"
1995226,12737,"United Kingdom - Financial Conduct Authority"
1995226,189627,"Other - ITALY - ITALIAN SECURITIES AND EXCHANGE COMMISSION (CONSOB)"
1995226,12724,"Other - NORWAY - NORWEGIAN FINANCIAL SUPERVISORY AUTHORITY"
1995226,198222,"Ireland -  Central Bank of Ireland"
1995226,67023,"Ireland -  Central Bank of Ireland"
1995226,12737,"Portugal - Securities Market Commission"
1995226,304201,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995226,198222,"Netherlands - The Netherlands Authority for the Financial Markets"
1995226,189616,"Sweden - Swedish Financial Supervisory Authority"
1995226,189616,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,198217,"Other - GREECE - CAPITAL MARKET COMMISSION"
1995226,198217,"Other - NORWAY - NORWEGIAN FINANCIAL SUPERVISORY AUTHORITY"
1995226,198217,"Other - GERMANY - BAFIN"
1995226,198217,"Other - ITALY - ITALIAN SECURITIES AND EXCHANGE COMMISSION (CONSOB)"
1995226,12629,"Other - GERMANY - BAFIN"
1995226,12629,"Other - CHILE - COMISI?""N CLASIFICADORA DE RIESGO (CCR)"
1995226,198222,"Other - GERMANY - BAFIN"
1995226,198222,"Other - NORWAY - NORWEGIAN FINANCIAL SUPERVISORY AUTHORITY"
1995226,189602,"Other - BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1995226,189602,"Other - NORWAY - NORWEGIAN FINANCIAL SUPERVISORY AUTHORITY"
1995226,189608,"Other - ITALY - ITALIAN SECURITIES AND EXCHANGE COMMISSION (CONSOB)"
1995226,189616,"United Kingdom - Financial Conduct Authority"
1995226,189603,"United Kingdom - Financial Conduct Authority"
1995226,12737,"Spain - National Commission of Securities Markets"
1995226,12624,"Sweden - Swedish Financial Supervisory Authority"
1995226,12737,"Sweden - Swedish Financial Supervisory Authority"
1995226,12737,"Switzerland - Swiss Financial Market Supervisory Authority"
1995226,189627,"Germany - German Federal Financial Supervisory Agency"
1992097,191655,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1992097,54629,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1992097,57118,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1992097,4576,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1992097,61222,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,428429,"Ireland -  Central Bank of Ireland"
1992097,245194,"Ireland -  Central Bank of Ireland"
1992097,245195,"Ireland -  Central Bank of Ireland"
1992097,423462,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1992097,423461,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1992097,364360,"Ireland -  Central Bank of Ireland"
1992097,250762,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1992097,245193,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1992097,207198,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1992097,191654,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1992097,231363,"Ireland -  Central Bank of Ireland"
1992097,230135,"Cayman Islands - Cayman Islands Monetary Authority"
1990277,33824,"Other - CAYMAN ISLANDS/CAYMAN ISLANDS MONETARY AUTHORITY"
