"FilingID","ReferenceID","Foreign Regulatory Authority"
1992567,250835,"Other-IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
1992567,250835,"Canada - Nova Scotia Securities Commission"
1992567,250835,"Canada - Manitoba Securities Commission"
1992567,250835,"Other-CANADA - NEW BRUNSWICK FINANCIAL AND CONSUMER SERVICES COMMISSION"
1992567,250835,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1992567,250835,"Australia - Australian Securities and Investments Commission"
1992567,250835,"Canada - Alberta Securities Commission"
1992567,250835,"Canada - British Columbia Securities Commission"
1992567,250835,"Canada - Ontario Securities Commission"
1992567,250835,"Canada - Quebec, Financial Markets Authority"
1992567,250835,"Ireland -  Central Bank of Ireland"
1992567,250835,"Netherlands - The Netherlands Authority for the Financial Markets"
1992567,250836,"Other-HONG KONG - OFFICE OF THE COMMISSIONER OF INSURANCE"
1992567,250837,"Canada - Alberta Securities Commission"
1992567,250837,"Canada - British Columbia Securities Commission"
1992567,250837,"Canada - Ontario Securities Commission"
1992567,250837,"Canada - Quebec, Financial Markets Authority"
1992567,250837,"Canada - Nova Scotia Securities Commission"
1992567,250837,"Canada - Manitoba Securities Commission"
1992567,250837,"Canada - New Brunswick Securities Commission"
1992567,250837,"Canada - Saskatchewan Financial Services Commission"
1992567,250837,"Canada - Prince Edward Island, Securities Office"
1992567,250839,"Australia - Australian Securities and Investments Commission"
1992567,250841,"Japan - Financial Services Agency"
1992567,250842,"United Kingdom - Financial Conduct Authority"
1992567,250843,"Canada - Quebec, Financial Markets Authority"
1992567,250843,"United Kingdom - Financial Conduct Authority"
1992567,250843,"Canada - Manitoba Securities Commission"
1992567,250844,"Hong Kong - Securities and Futures Commission"
1992567,250844,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1992567,250845,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1992567,250846,"United Kingdom - Financial Conduct Authority"
1992567,250859,"Ireland -  Central Bank of Ireland"
1992567,250859,"Canada - Quebec, Financial Markets Authority"
1992567,277473,"Taiwan - Financial Supervisory Commission"
1992567,277474,"Other-CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1992567,277474,"China, People's Republic of - China Securities Regulatory Commission "
1992567,277475,"China, People's Republic of - China Securities Regulatory Commission "
1992567,277475,"Other-CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1992567,347929,"Australia - Australian Securities and Investments Commission"
1992567,347930,"Singapore - Monetary Authority of Singapore"
1992567,370376,"Australia - Australian Securities and Investments Commission"
1987594,314251,"Cayman Islands - Cayman Islands Monetary Authority"
1988591,292372,"Singapore - Monetary Authority of Singapore"
1986635,396022,"United Kingdom - Financial Conduct Authority"
1989501,124448,"Cayman Islands - Cayman Islands Monetary Authority"
1989649,294366,"United Kingdom - Financial Conduct Authority"
1990333,291174,"United Kingdom - Financial Conduct Authority"
1991746,232752,"Cayman Islands - Cayman Islands Monetary Authority"
1990118,138611,"Hong Kong - Securities and Futures Commission"
1989420,233264,"Australia - Australian Securities and Investments Commission"
1989420,233265,"United Kingdom - Financial Conduct Authority"
1989420,233266,"United Kingdom - Financial Conduct Authority"
1989420,301855,"Mexico - National Commission for Banking and Securities"
1989420,348685,"Germany - German Federal Financial Supervisory Agency"
1989420,348686,"Australia - Australian Securities and Investments Commission"
1989420,348686,"Other-AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY"
1989420,351396,"Canada - Ontario Securities Commission"
1989425,302071,"United Kingdom - Financial Conduct Authority"
1989425,302073,"Australia - Australian Securities and Investments Commission"
1989425,302075,"Mexico - National Commission for Banking and Securities"
1989425,347168,"Germany - German Federal Financial Supervisory Agency"
1989425,347171,"Other-AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY"
1989425,347171,"Australia - Australian Securities and Investments Commission"
1989425,351374,"Ireland -  Central Bank of Ireland"
1989425,351382,"United Kingdom - Financial Conduct Authority"
1992095,352465,"Singapore - Monetary Authority of Singapore"
1992095,352469,"Australia - Australian Securities and Investments Commission"
1992095,366471,"Australia - Australian Securities and Investments Commission"
1992095,366472,"Australia - Australian Securities and Investments Commission"
1992095,366474,"Australia - Australian Securities and Investments Commission"
1992095,366499,"Australia - Australian Securities and Investments Commission"
1992095,393584,"Australia - Australian Securities and Investments Commission"
1992095,393626,"Australia - Australian Securities and Investments Commission"
1992095,393628,"Australia - Australian Securities and Investments Commission"
1990450,381159,"China, People's Republic of - China Securities Regulatory Commission "
1990450,381160,"China, People's Republic of - China Securities Regulatory Commission "
1992500,164575,"Canada - Ontario Securities Commission"
1992500,164575,"Canada - Quebec, Financial Markets Authority"
1992500,164575,"Ireland -  Central Bank of Ireland"
1992500,164575,"Netherlands - The Netherlands Authority for the Financial Markets"
1992500,164575,"Other-IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
1992500,164575,"Canada - Manitoba Securities Commission"
1992500,164575,"Other-CANADA - NEW BRUNSWICK FINANCIAL AND CONSUMER SERVICES COMMISSION"
