FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1943090,"","","Y","","","","","","","",
1943262,"","","","","","Y","","","","",2024
1943399,"Y","","","","","","","","","",
1943431,"","","","","","Y","","","","",2024
1943853,"","","","","","Y","","","","",2024
1944298,"","","Y","","","","","","","",
1944351,"","","Y","","","","","","","",
1944547,"","","Y","","","","","","","",
1944598,"Y","","","","","","","","","",
1944668,"","","Y","","","","","","","",
1944742,"","Y","","","","","","","","",2025
1944838,"","","","","Y","","","Y","","",
1944959,"Y","","","","","","","","","",
1945019,"","","","","","Y","","","","",2025
1945118,"","","","","","Y","","","","",2025
1945221,"","","","","Y","","","","","",
1945227,"","","","","Y","","","","","",
1945282,"","","Y","","","","","","","",
1945445,"Y","","","","","","","","","",
1945506,"Y","","","","","","","","","",
1945568,"","","Y","","","","","","","",
1945775,"","","","","","Y","","","","",2024
1945931,"","","","","","Y","","","","",2024
1946599,"","Y","","","","","","","","",2024
1947669,"","Y","","","","","","","","",2024
1948109,"","","","","Y","","","","","",
1948278,"","","","","Y","","","","","",
1948858,"","","","","","Y","","","","",2024
1949167,"","","","","","Y","","","","",2024
1949374,"","Y","","","","","","","","",2024
1949383,"","","","","","Y","","","","",2024
1949768,"Y","","","","","","","","","",
1950206,"Y","","","","","","","","","",
1950320,"","","","","","Y","","","","",2024
1950501,"Y","","","","","","","","","",
1950623,"","","Y","","","","","","","",
1950784,"Y","","","","","","","","","",
1950785,"","","Y","","","","","","","",
1950981,"","","","","","Y","","","","",2024
1951057,"","","Y","","","","","","","",
1951162,"Y","","","","","","","","","",
1951285,"","Y","","","","","","","","",2025
1951376,"","","","","","Y","","","","",2024
1951515,"","Y","","","","","","","","",2024
1951527,"","","Y","","","","","","","",
1951601,"","Y","","","","","","","","",2024
1951675,"","","","","","Y","","","","",2024
1951732,"","","","","Y","","","","","",
1951747,"","","Y","","","","","","","",
1951851,"Y","","","","","","","","","",
1951916,"","","Y","","","","","","","",
1952072,"","","","","Y","","","","","",
1952093,"","","Y","","","","","","","",
1952238,"","","Y","","","","","","","",
1952979,"","Y","","","","","","","","",2024
1953027,"Y","","","","","","","","","",
1953298,"","","","","","Y","","","","",2024
1953579,"","","Y","","","","","","","",
1953958,"","","","","","Y","","","","",2024
1953983,"","Y","","","","","","","","",2024
1954143,"","","Y","","","","","","","",
1954187,"","","","","","Y","","","","",2024
1954462,"","","Y","","","","","","","",
1954555,"","","Y","","","","","","","",
1954707,"","Y","","","","","","","","",2024
1954712,"","","","","","Y","","","","",2024
1954714,"","","","","Y","","","","","",
1954990,"","Y","","","","","","","","",2024
1955065,"","","","","","Y","","","","",2024
1955206,"","","Y","","","","","","","",
1955584,"","Y","","","","","","","","",2024
1955872,"","","","","","Y","","","","",2024
1956027,"Y","","","","","","","","","",
1956214,"","Y","","","","","","","","",2024
1956287,"","Y","","","","","","","","",2024
1956314,"","Y","","","","","","","","",2024
1956745,"","","","","","Y","","","","",2024
1956900,"","","","","Y","","","","","",
1957026,"","","","","","Y","","","","",2024
1957075,"","","","","","Y","","","","",2024
1957406,"","Y","","","","","","","","",2024
1957770,"","","","Y","Y","","","","","",
1957791,"","","Y","","","","","","","",
1957807,"","","Y","","","","","","","",
1957959,"","","","","","Y","","","","",2024
1958122,"","","","","","Y","","","","",2024
1958134,"Y","","","","","","","","","",
1958310,"Y","","","","","","","","","",
1958341,"","","Y","","","","","","","",
1958359,"Y","","","","","","","","","",
1958532,"","","","","","Y","","","","",2024
1958668,"","Y","","","","","","","","",2024
1958868,"","Y","","","","","","","","",2024
1958948,"","","","","","Y","","","","",2024
1959041,"Y","","","","","","","","","",
1959308,"","","","","","Y","","","","",2024
1959309,"","","","","","Y","","","","",2024
1959330,"","","Y","","","","","","","",
1959473,"","","Y","","","","","","","",
1959487,"Y","","Y","","","","","","","",
1959669,"","Y","","","","","","","","",2024
1959745,"Y","","","","","","","","","",
1959921,"","","","","","Y","","","","",2024
1960127,"","","","Y","","","","","","",
1960260,"","","Y","","","","","","","",
1960510,"","","","","","Y","","","","",2024
1960534,"","","","","","Y","","","","",2024
1960580,"","","","","Y","","","","","",
1960639,"","Y","","","","","","","","",2024
1960714,"","","Y","","","","","","","",
1960771,"","","","","","Y","","","","",2024
1961052,"","","","","","Y","","","","",2024
1961150,"","Y","","","","","","","","",2024
1961189,"","","","","Y","","","","","",
1961199,"","","Y","","","","","","","",
1961213,"","Y","","","","","","","","",2024
1961264,"","","","","","Y","","","","Y",2024
1961374,"","Y","","","","","","","","",2024
1961409,"","","","","","Y","","","","",2024
1961505,"","Y","","","","","","","","",2024
1961534,"","","","","Y","","","","","",
1961586,"","","","","Y","","","","","",
1961684,"","","","","Y","","","","","",
1961698,"","","","","","Y","","","","",2024
1961701,"","","Y","","","","","","","",
1961727,"","","","","","Y","","","","",2024
1961764,"","Y","","","","","","","","",2024
1961783,"","Y","","","","","","","","",2024
1961875,"","Y","","","","","","","","",2024
1961887,"","","Y","","","","","","","",
1961917,"","","Y","","","","","","","",
1962027,"","","Y","","","","","","","",
1962052,"","Y","","","","","","","","",2024
1962054,"","Y","","","","","","","","",2024
1962093,"","","Y","","","","","","","",
1962138,"","","Y","","","","","","","",
1962141,"","Y","","","","","","","","",2024
1962171,"","Y","","","","","","","","",2025
1962320,"","","Y","","","","","","","",
1962465,"","","","","","Y","","","","",2024
1962576,"","Y","","","","","","","","",2024
1962625,"","","Y","","","","","","","",
1962653,"","","","","","Y","","","","",2024
1963104,"","","","","","Y","","","","",2024
1963132,"","Y","","","","","","","","",2024
1963206,"","","","","","Y","","","","",2024
1963288,"","","Y","","","","","","","",
1963355,"","","","","","Y","","","","",2024
1963361,"","","","","","Y","","","","",2024
1963402,"Y","","","","","","","","","",
1963441,"Y","","","","","","","","","",
1963445,"Y","","Y","","","","","","","",
1963538,"","","","","Y","","","","","",
1963727,"","","Y","","","","","","","",
1963868,"","","","","Y","","","","","",
1963920,"","","Y","","","","","","","",
1963921,"","","","","","Y","","","","",2024
1963997,"","","","","","Y","","","","",2024
1964043,"","","","","","Y","","","","",2024
1964088,"","Y","","","","","","","","",2024
1964147,"Y","","","","","","","","Y","Y",
1964171,"","","","","Y","","","","","",
1964249,"","","Y","","","","","","","",
1964288,"","","Y","","","","","","","",
1964458,"","","Y","","","","","","","",
1964470,"","","Y","","","","","","","",
1964488,"Y","","","","","","","","","",
1964507,"","","Y","","","","","","","",
1964523,"Y","","","","","","","","","",
1964557,"","","Y","","","","","","","",
1964572,"","","","","","Y","","","","",2024
1964656,"","","Y","","","","","","","",
1964683,"","Y","","","","","","","","",2024
1964728,"","Y","","","","","","","","",2024
1964905,"Y","","Y","","","","","","","",
1964919,"","","Y","","","","","","","",
1964941,"","Y","","","","","","","","",2024
1965082,"","","","","","Y","","","","",2024
1965090,"","","","","","Y","","","","",2024
1965093,"","","","","","Y","","","","",2024
1965096,"","","Y","","","","","","","",
1965196,"","","","","","Y","","","","",2024
1965203,"","","","","","Y","","","","",2024
1965216,"","","","","","Y","","","","",2024
1965243,"","Y","","","","","","","","",2024
1965262,"","","","","Y","","","","","",
1965312,"","","Y","","","","","","","",
1965395,"","","","","","Y","","","","",2024
1965533,"Y","","","","","","","","","",
1965567,"","","Y","","","","","","","",
1965714,"","Y","","","","","","","","",2024
1965727,"","","","","Y","","","","","",
1965755,"","Y","","","","","","","","",2024
1965854,"","","","","","Y","","","","",2024
1965933,"","","","","","Y","","","","",2024
1966020,"","","Y","","","","","","","",
1966101,"Y","","","","","","","","","",
1966353,"","Y","","","","","","","","",2024
1966419,"","Y","","","","","","","","",2024
1966474,"","Y","","","","","","","","",2024
1966593,"","Y","","","","","","","","",2024
1966706,"","","Y","","","","","","","",
1966757,"","","","","","Y","","","","",2024
1966769,"","","","","","Y","","","","",2024
1966787,"","","","","","Y","","","","",2024
1966808,"","Y","","","","","","","","",2024
1966890,"","","","","","","","Y","","",
1966919,"","","","","","Y","","","","",2024
1967169,"Y","","","","","","","","","",
1967178,"Y","","","","","","","","","",
1967253,"Y","","","","","","","","","",
1967284,"","","Y","","","","","","","",
1967367,"","Y","","","","","","","","",2024
1967405,"Y","","","","","","","","","",
1967433,"","","","","Y","","","","","",
1967443,"","","","","","Y","","","","",2024
1967523,"","","","","","Y","","","","",2024
1967577,"","","Y","","","","","","","",
1967584,"","","","","","Y","","","","",2024
1967691,"Y","","","","","","","","","",
1967693,"","","Y","","","","","","","",
1967695,"","Y","","","","","","","","",2024
1967745,"","","","","Y","","","","","",
1967751,"","Y","","","","","","","","",2024
1967860,"","","Y","","","","","","","",
1967886,"","","","","","Y","","","","",2024
1967927,"","","Y","","","","","","","",
1967981,"","","","","Y","","","","","",
1967986,"","","","","","Y","","","","",2024
1967995,"","","","","","Y","","","","",2024
1968112,"","","","","","","Y","","","",
1968118,"","","Y","","","","","","","",
1968133,"","","","","","","Y","","","",
1968183,"","","","","","Y","","","","",2024
1968184,"","","","","","Y","","","","",2024
1968230,"","","Y","","","","","","","",
1968276,"","","","","","Y","","","","",2024
1968333,"","","Y","","","","","","","",
1968432,"","Y","","","","","","","","",2024
1968449,"","","","","","Y","","","","",2024
1968460,"","","Y","","","","","","","",
1968462,"","","","","","Y","","","","",2024
1968468,"","","Y","","","","","","","",
1968474,"Y","","","","","","","","","",
1968492,"","","","","Y","","","","","",
1968500,"","","Y","","","","","","","",
1968515,"","","Y","","","","","","","",
1968528,"","","","","","Y","","","","",2024
1968546,"","","","","","Y","","","","",2024
1968584,"","Y","","","","","","","","",2024
1968603,"Y","","","","","","","","","",
1968612,"","","Y","","","","","","","",
1968651,"","","Y","","","","","","","",
1968662,"","","Y","","","","","","","",
1968683,"Y","","","","","","","","","",
1968694,"","","Y","","","","","","","",
1968727,"","","Y","","","","","","","",
1968731,"Y","","","","","","","","","",
1968778,"","","","","","Y","","","","",2024
1968849,"","Y","","","","","","","","",2024
1968911,"","Y","","","","","","","","",2024
1968944,"","","Y","","","","","","","",
1968987,"Y","","","","","","","","","",
1969044,"","","Y","","","","","","","",
1969112,"","Y","","","","","","","","",2024
1969147,"","Y","","","","","","","","",2024
1969155,"","Y","","","","","","","","",2024
1969162,"","Y","","","","","","","","",2024
1969180,"Y","","","","","","","","","",
1969251,"","Y","","","","","","","","",2025
1969256,"","","","","","Y","","","","",2025
1969392,"","","Y","","","","","","","",
1969416,"","","","","","Y","","","","",2024
1969420,"","","","","","Y","","","","",2024
1969478,"","","","","Y","","","","","",
1969481,"","","Y","","","","","","","",
1969541,"","","Y","","","","","","","",
1969554,"","","","","","Y","","","","",2024
1969600,"","","","","Y","","","","","",
1969615,"","","Y","","","","","","","",
1969672,"","","","","","Y","","","","",2024
1969673,"","","Y","","","","","","","",
1969737,"","Y","","","","","","","","",2024
1969759,"","","","","","","","Y","","",
1969834,"","","Y","","","","","","","",
1969905,"","","","","","Y","","","","",2024
1970089,"","Y","","","","","","","","",2024
1970122,"","","Y","","","","","","","",
1970222,"","Y","","","","","","","","",2024
1970296,"","","Y","","","","","","","",
1970309,"","","Y","","","","","","","",
1970356,"","","","","","Y","","","","",2024
1970432,"","Y","","","","","","","","",2024
1970456,"","","","","","Y","","","","",2024
1970501,"","","","","","Y","","","","",2024
1970508,"","","Y","","","","","","","",
1970519,"","Y","","","","","","","","",2024
1970525,"","","","","Y","","","","","",
1970526,"","Y","","","","","","","","",2024
1970528,"","","","","","Y","","Y","","",2024
1970529,"","","Y","","","","","","","",
1970539,"","Y","","","","","","","","",2024
1970546,"Y","","","","","","","","","",
1970576,"","","","","","Y","","","","",2024
1970646,"Y","","","","","","","","","",
1970652,"","","","","","Y","","","","",2024
1970729,"","","Y","","","","","","","",
1970848,"","","","","","Y","","","","",2024
1970904,"","","Y","","","","","","","",
1970936,"","","","","","Y","","","","",2024
1970938,"","Y","","","","","","","","",2024
1970944,"","Y","","","","","","","","",2024
1970971,"","","","","","Y","","","","",2024
1970985,"","","","","","Y","","","","",2024
1970998,"","Y","","","","","","","","",2024
1971006,"","","","","","Y","","","","",2024
1971019,"","","Y","","","","","","","",
1971031,"","","","","","Y","","","","",2024
1971074,"","","","","","Y","","","","",2024
1971127,"","","Y","","","","","","","",
1971194,"","Y","","","","","","","","",2024
1971206,"","","Y","","","","","","","",
1971237,"","","Y","","","","","","","",
1971305,"","","Y","","","","","","","",
1971323,"","Y","","","","","","","","",2024
1971333,"","","Y","","","","","","","",
1971334,"","","","","","Y","","","","",2024
1971338,"","Y","","","","","","","","",2024
1971342,"","","","","Y","","","","","",
1971358,"","Y","","","","","","","","",2024
1971391,"","Y","","","","","","","","",2024
1971406,"","","","","","Y","","","","",2024
1971425,"","Y","","","","","","","","",2024
1971426,"","","Y","","","","","","","",
1971439,"","Y","","","","","","","","",2024
1971469,"","Y","","","","","","","","",2024
1971505,"","","","","","","Y","","","",
1971568,"","","","","","Y","","","","",2024
1971581,"","Y","","","","","","","","",2024
1971583,"","","","","","Y","","","","",2024
1971671,"","","","","","Y","","","","",2024
1971675,"","","Y","","","","","","","",
1971691,"","","Y","","","","","","","",
1971916,"","","","","","Y","","","","",2024
1971937,"","","","Y","","","","","","",
1972050,"","","Y","","","","","","","",
1972105,"","","Y","","","","","","","",
1972116,"","","","","","Y","","","","",2024
1972123,"","","","","","Y","","","","",2024
1972177,"","Y","","","","","","","","",2024
1972187,"","","","","","Y","","","","",2024
1972243,"","Y","","","","","","","","",2024
1972265,"","","Y","","","","","","","",
1972266,"","","","","","Y","","","","",2024
1972269,"","Y","","","","","","","","",2024
1972284,"","Y","","","","","","","","",2024
1972300,"","","","","","Y","","","","",2024
1972360,"","","","Y","","","","","","",
1972410,"","","","","Y","","","Y","","",
1972447,"Y","","","","","","","","","",
1972505,"","Y","","","","","","","","",2024
1972553,"","Y","","","","","","","","",2024
1972577,"","Y","","","","","","","","",2024
1972702,"","","","","","Y","","","","",2024
1972725,"","Y","","","","","","","","",2024
1972771,"","","Y","","","","","","","",
1972846,"","Y","","","","","","","","",2024
1972859,"","Y","","","","","","","","",2024
1972869,"","","","","","Y","","","","",2024
1972875,"","Y","","","","","","","","",2024
1972886,"","Y","","","","","","","","",2024
1972893,"","Y","","","","","","","","",2024
1972898,"","Y","","","","","","","","",2024
1972900,"Y","","","","","","","","","",
1972904,"","","","","","Y","","","","",2024
1972947,"","","","","","Y","","","","",2024
1972957,"","","","","","Y","","","","",2024
1972970,"","Y","","","","","","","","",2024
1972976,"","","","","","Y","","","","",2024
1972981,"","","","","","Y","","","","",2024
1972983,"","","","","","Y","","","","",2024
1973001,"","","","","Y","","","","","",
1973003,"","Y","","","","","","","","",2024
1973007,"","Y","","","","","","","","",2024
1973008,"","Y","","","","","","","","",2024
1973023,"","Y","","","","","","","","",2024
1973075,"","Y","","","","","","","","",2024
1973089,"","","","","","Y","","","","",2024
1973099,"","Y","","","","","","","","",2024
1973112,"","","Y","","","","","","","",
1973175,"","","","","","Y","","","","",2024
1973179,"","","","","Y","","","Y","","",
1973184,"","","Y","","","","","","","",
1973192,"","Y","","","","","","","","",2024
1973195,"","Y","","","","","","","","",2024
1973199,"","Y","","","","","","","","",2024
1973208,"","","","","","Y","","","","",2024
1973210,"","","","","","Y","","","","",2024
1973214,"","Y","","","","","","","","",2024
1973223,"","","Y","","","","","","","",
1973225,"","","","","","","","Y","","",
1973251,"","","Y","","","","","","","",
1973255,"","Y","","","","","","","","",2024
1973256,"","","Y","","","","","","","",
1973257,"","Y","","","","","","","","",2024
1973265,"","","","","","Y","","","","",2024
1973292,"","","","","","Y","","","","",2024
1973294,"Y","","Y","","","","","","","",
1973331,"","","Y","","","","","","","",
1973339,"","","","","","Y","","","","",2024
1973359,"Y","","","","","","","","","Y",
1973362,"","","","","","Y","","","","",2024
1973366,"","","Y","","","","","","","",
1973373,"","","Y","","","","","","","",
1973400,"","","","","","Y","","","","",2024
1973451,"","","","","","Y","","","","",2024
1973452,"","","Y","","","","","","","",
1973455,"","","","","Y","","","","","",
1973462,"","Y","","","","","","","","",2024
1973482,"","","","","","Y","","","","",2024
1973510,"","","Y","","","","","","","",
1973538,"","Y","","","","","","","","",2024
1973568,"","","","","","Y","","","","",2024
1973571,"","","","","","Y","","","","",2024
1973581,"","","","","","Y","","","","",2024
1973590,"","","","","","Y","","","","",2024
1973599,"","Y","","","","","","","","",2024
1973620,"","","Y","","","","","","","",
1973624,"","Y","","","","","","","","",2024
1973627,"","Y","","","","","","","","",2024
1973666,"","","","","","","Y","","","",
1973692,"","","Y","","","","","","","",
1973695,"","Y","","","","","","","","",2024
1973711,"","","","","","Y","","","","",2024
1973718,"","","","","","Y","","","","",2024
1973741,"","Y","","","","","","","","",2024
1973743,"","","Y","","","","","","","",
1973747,"","Y","","","","","","","","",2024
1973764,"","Y","","","","","","","","",2024
1973777,"","","","","","Y","","","","",2024
1973782,"","Y","","","","","","","","",2024
1973787,"","","Y","","","","","","","",
1973794,"","","Y","","","","","","","",
1973806,"","Y","","","","","","","","",2024
1973819,"","","","","","Y","","","","",2024
1973827,"","","Y","","","","","","","",
1973852,"","Y","","","","","","","","",2024
1973863,"","Y","","","","","","","","",2024
1973866,"","Y","","","","","","","","",2024
1973885,"","Y","","","","","","","","",2024
1973903,"Y","","","","","","","","","",
1973908,"","","Y","","","","","","","",
1973919,"","Y","","","","","","","","",2024
1973923,"","Y","","","","","","","","",2024
1973953,"","","Y","","","","","","","",
1973957,"","","Y","","","","","","","",
1973992,"","Y","","","","","","","","",2024
1973999,"","","Y","","","","","","","",
1974002,"","Y","","","","","","","","",2024
1974003,"","Y","","","","","","","","",2024
1974004,"","","","","","Y","","","","",2024
1974026,"","Y","","","","","","","","",2024
1974031,"","","Y","","","","","","","",
1974037,"","Y","","","","","","","","",2024
1974049,"","","Y","","","","","","","",
1974059,"","Y","","","","","","","","",2024
1974086,"","Y","","","","","","","","",2024
1974107,"","","Y","","","","","","","",
1974126,"","Y","","","","","","","","",2024
1974135,"","Y","","","","","","","","",2024
1974144,"","","","","Y","","","","","",
1974145,"","Y","","","","","","","","",2025
1974146,"","Y","","","","","","","","",2024
1974179,"","","Y","","","","","","","",
1974186,"","","Y","","","","","","","",
1974189,"","","Y","","","","","","","",
1974190,"","","Y","","","","","","","",
1974209,"","","","","","Y","","","","",2024
1974239,"","Y","","","","","","","","",2024
1974245,"","","Y","","","","","","","",
1974246,"","Y","","","","","","","","",2024
1974255,"","","Y","","","","","","","",
1974258,"","Y","","","","","","","","",2024
1974262,"","","Y","","","","","","","",
1974268,"","","","","","Y","","","","",2024
1974281,"","Y","","","","","","","","",2024
1974282,"","","Y","","","","","","","",
1974294,"","","Y","","","","","","","",
1974327,"","","","","","Y","","","","",2024
1974336,"","","","","","Y","","","","",2024
1974431,"","","Y","","","","","","","",
1974439,"","","","","","Y","","","","",2024
1974452,"","Y","","","","","","","","",2024
1974453,"","Y","","","","","","","","",2024
1974461,"","","","","","Y","","","","",2024
1974490,"","Y","","","","","","","","",2024
1974518,"","","","","","Y","","","","",2024
1974553,"","","Y","","","","","","","",
1974606,"","Y","","","","","","","","",2024
1974610,"","","","","","Y","","","","",2024
1974624,"","Y","","","","","","","","",2024
1974627,"","","","","","Y","","","","",2024
1974637,"","Y","","","","","","","","",2024
1974643,"","","","","","Y","","","","",2024
1974652,"","Y","","","","","","","","",2024
1974677,"","Y","","","","","","","","",2024
1974678,"","Y","","","","","","","","",2024
1974685,"","Y","","","","","","","","",2024
1974689,"","Y","","","","","","","","",2024
1974700,"","","","","","Y","","","","",2024
1974717,"","Y","","","","","","","","",2024
1974718,"","","","","","Y","","","","",2024
1974736,"","Y","","","","","","","","",2024
1974771,"","Y","","","","","","","","",2024
1974772,"","","","","","Y","","","","",2024
1974780,"","","Y","","","","","","","",
1974789,"","","","","","Y","","","","",2024
1974810,"","Y","","","","","","","","",2024
1974811,"","Y","","","","","","","","",2024
1974812,"","","Y","","","","","","","",
1974818,"","","Y","","","","","","","",
1974829,"","Y","","","","","","","","",2024
1974832,"","","Y","","","","","","","",
1974835,"Y","","","","","","","","","",
1974842,"","Y","","","","","","","","",2024
1974851,"","Y","","","","","","","","",2024
1974852,"","","Y","","","","","","","",
1974854,"","Y","","","","","","","","",2024
1974859,"","Y","","","","","","","","",2024
1974868,"","","","","Y","","","Y","","",
1974884,"","","","","","","Y","","","",
1974887,"","Y","","","","","","","","",2024
1974895,"","","","","","Y","","","","",2024
1974902,"","","","","","Y","","","","",2024
1974905,"","","Y","","","","","","","",
1974910,"","","Y","","","","","","","",
1974922,"","Y","","","","","","","","",2024
1974924,"","Y","","","","","","","","",2024
1974930,"","","Y","","","","","","","",
1974932,"","","Y","","","","","","","",
1974933,"","","","","","","Y","","","",
1974934,"","","Y","","","","","","","",
1974936,"","","Y","","","","","","","",
1974937,"","","","","","Y","","","","",2025
1974938,"","Y","","","","","","","","",2024
1974939,"","","Y","","","","","","","",
1974946,"","","Y","","","","","","","",
1974951,"","","Y","","","","","","","",
1974953,"","","Y","","","","","","","",
1974962,"","","","","","Y","","","","",2024
1974963,"","","","","","Y","","","","",2024
1974964,"","","Y","","","","","","","",
1974965,"","","","","","Y","","","","",2024
1974968,"","","","","","Y","","","","",2024
1974969,"","","","","","Y","","","","",2024
1974972,"","","Y","","","","","","","",
1974974,"","","Y","","","","","","","",
1974976,"Y","","","","","","","","","",
1974977,"","","","","","Y","","","","",2024
1974981,"","","Y","","","","","","","",
1974983,"","","Y","","","","","","","",
1974984,"","Y","","","","","","","","",2024
1974985,"","","Y","","","","","","","",
1974986,"","","Y","","","","","","","",
1974988,"","","Y","","","","","","","",
1974990,"","","Y","","","","","","","",
1974992,"","","Y","","","","","","","",
1974995,"","","Y","","","","","","","",
1974997,"","","Y","","","","","","","",
1974999,"","","Y","","","","","","","",
1975001,"","","Y","","","","","","","",
1975005,"","","","","","","Y","","","",
1975006,"","","Y","","","","","","","",
1975008,"","","Y","","","","","","","",
1975009,"","","Y","","","","","","","",
1975010,"","","Y","","","","","","","",
1975011,"","","Y","","","","","","","",
1975015,"","","Y","","","","","","","",
1975016,"","","Y","","","","","","","",
1975019,"","","Y","","","","","","","",
1975020,"","","Y","","","","","","","",
1975021,"","","Y","","","","","","","",
1975027,"","","Y","","","","","","","",
1975029,"","","Y","","","","","","","",
1975030,"","","Y","","","","","","","",
1975036,"","","Y","","","","","","","",
1975038,"","Y","","","","","","","","",2024
1975039,"","","Y","","","","","","","",
1975041,"","","Y","","","","","","","",
1975042,"Y","","","","","","","","","",
1975043,"","Y","","","","","","","","",2024
1975044,"","","Y","","","","","","","",
1975045,"","","Y","","","","","","","",
1975047,"","","Y","","","","","","","",
1975049,"","","Y","","","","","","","",
1975053,"","","Y","","","","","","","",
1975054,"","","Y","","","","","","","",
1975055,"","Y","","","","","","","","",2024
1975057,"","","Y","","","","","","","",
1975060,"","","Y","","","","","","","",
1975061,"","Y","","","","","","","","",2024
1975063,"","","Y","","","","","","","",
1975064,"","","Y","","","","","","","",
1975065,"","","","","","","Y","","","",
1975068,"","","Y","","","","","","","",
1975071,"","","Y","","","","","","","",
1975072,"","","Y","","","","","","","",
1975073,"","","Y","","","","","","","",
1975074,"","Y","","","","","","","","",2024
1975078,"","","Y","","","","","","","",
1975079,"","","Y","","","","","","","",
1975081,"","Y","","","","","","","","",2024
1975083,"","","Y","","","","","","","",
1975084,"Y","","","","","","","","","",
1975085,"","","Y","","","","","","","",
1975088,"","","","","","Y","","","","",2024
1975093,"","","Y","","","","","","","",
1975095,"","","","","","","Y","","","",
1975097,"","","","","","Y","","","","",2024
1975101,"","","","","","","Y","","","",
1975104,"","","","","","Y","","","","",2024
1975105,"","","Y","","","","","","","",
1975107,"","","Y","","","","","","","",
1975110,"","","Y","","","","","","","",
1975112,"","","Y","","","","","","","",
1975114,"","","Y","","","","","","","",
1975117,"","","Y","","","","","","","",
1975119,"","","Y","","","","","","","",
1975120,"","","Y","","","","","","","",
1975123,"","","Y","","","","","","","",
1975126,"","","Y","","","","","","","",
1975127,"","","","","","","","Y","","",
1975131,"","","Y","","","","","","","",
1975133,"","","Y","","","","","","","",
1975134,"","","Y","","","","","","","",
1975136,"","","","","","Y","","","","",2024
1975142,"","","","","","Y","","","","",2024
1975144,"","","","Y","","","","","","",
1975146,"","","","","","","Y","","","",
1975149,"","","Y","","","","","","","",
1975151,"","","Y","","","","","","","",
1975153,"","","Y","","","","","","","",
1975154,"","","Y","","","","","","","",
1975156,"","","","","","","Y","","","",
1975157,"","","Y","","","","","","","",
1975161,"","","Y","","","","","","","",
1975163,"","","Y","","","","","","","",
1975167,"","","Y","","","","","","","",
1975168,"","","Y","","","","","","","",
1975171,"","","","","","Y","","","","",2024
1975174,"","","Y","","","","","","","",
1975176,"","","Y","","","","","","","",
1975177,"","","Y","","","","","","","",
1975182,"","","Y","","","","","","","",
1975183,"","","Y","","","","","","","",
1975191,"","","","","","","Y","","","",
1975193,"","","Y","","","","","","","",
1975199,"","","Y","","","","","","","",
1975206,"","","Y","","","","","","","",
1975208,"","","Y","","","","","","","",
1975210,"","","Y","","","","","","","",
1975211,"","","Y","","","","","","","",
1975214,"","","","","Y","","","","","",
1975216,"","","Y","","","","","","","",
1975217,"","","Y","","","","","","","",
1975220,"","","Y","","","","","","","",
1975222,"","","Y","","","","","","","",
1975223,"","","Y","","","","","","","",
1975224,"","","Y","","","","","","","",
