"Filing ID","5K(1)(a)(i)MID","5K(1)(a)(i)EOY","5K(1)(a)(ii)MID","5K(1)(a)(ii)EOY","5K(1)(a)(iii)MID","5K(1)(a)(iii)EOY","5K(1)(a)(iv)MID","5K(1)(a)(iv)EOY","5K(1)(a)(v)MID","5K(1)(a)(v)EOY","5K(1)(a)vi)MID","5K(1)(a)vi)EOY","5K(1)(a)(vii)MID","5K(1)(a)(vii)EOY","5K(1)(a)(viii)MID","5K(1)(a)(viii)EOY","5K(1)(a)(ix)MID","5K(1)(a)(ix)EOY","5K(1)(a)(x)MID","5K(1)(a)(x)EOY","5K(1)(a)(xi)MID","5K(1)(a)(xi)EOY","5K(1)(a)(xii)MID","5K(1)(a)(xii)EOY","5K(1)(a)(xii) Description","5K(1)(b)(i)","5K(1)(b)(ii)","5K(1)(b)(iii)","5K(1)(b)(iv)","5K(1)(b)(v)","5K(1)(b)(vi)","5K(1)(b)(vii)","5K(1)(b)(viii)","5K(1)(b)(ix)","5K(1)(b)(x)","5K(1)(b)(xi)","5K(1)(b)(xii)","5K(1)(b)(xii) Description"
1929142,,,,,,,,,,,,,,,,,,,,,,,,,"",68,1,1,1,0,1,1,0,23,1,2,1,"STRUCTURED NOTES"
1937177,,,,,,,,,,,,,,,,,,,,,,,,,"",30,0,20,5,1,4,0,0,30,0,10,0,""
1934451,,,,,,,,,,,,,,,,,,,,,,,,,"",37,0,1,0,0,0,0,0,54,0,8,0,""
1934056,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1937289,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,9,0,0,0,0,0,60,0,20,0,""
1936056,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1934380,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,1,1,0,17,0,1,62,0,9,0,""
1928461,,,,,,,,,,,,,,,,,,,,,,,,,"",73,15,5,2,0,1,0,0,2,0,2,0,""
1930877,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,6,1,0,7,0,0,71,1,5,0,""
1934981,,,,,,,,,,,,,,,,,,,,,,,,,"",76,0,1,0,0,0,0,0,7,0,16,0,""
1925244,,,,,,,,,,,,,,,,,,,,,,,,,"",18,1,4,0,0,0,0,0,0,77,0,0,""
1935242,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,97,0,0,2,2,0,0,"",,,,,,,,,,,,,""
1932180,,,,,,,,,,,,,,,,,,,,,,,,,"",99,0,0,0,0,0,0,0,0,0,1,0,""
1933149,,,,,,,,,,,,,,,,,,,,,,,,,"",36,1,1,1,1,1,0,0,49,0,10,0,""
1931705,,,,,,,,,,,,,,,,,,,,,,,,,"",48,0,0,0,0,0,0,0,47,1,3,1,"PREFERRED STOCK/CONVERTIBLES"
1937840,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,0,0,0,3,0,0,12,0,15,0,""
1934431,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,1,99,"DIRECT LENDING STRATEGY: CREDIT, TERM LOANS, AND ASSOCIATED WARRANTS AND EQUITY"
1941635,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,1,0,0,0,0,0,73,0,11,0,""
1941469,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1938970,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1930977,,,,,,,,,,,,,,,,,,,,,,,,,"",99,0,0,0,0,0,0,0,0,0,1,0,""
1938617,,,,,,,,,,,,,,,,,,,,,,,,,"",20,0,0,0,0,0,0,0,73,0,4,3,"VARIABLE ANNUITY SUBACCOUNTS"
1934770,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,1,0,0,0,0,0,69,2,4,0,""
1941689,,,,,,,,,,,,,,,,,,,,,,,,,"",96,0,1,2,0,1,0,0,0,0,1,0,""
1939714,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,2,16,0,3,0,0,56,0,17,0,""
1940408,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,5,0,0,0,0,0,77,0,10,0,""
1939969,,,,,,,,,,,,,,,,,,,,,,,,,"",9,1,1,1,0,1,0,1,80,3,6,0,""
1941385,,,,,,,,,,,,,,,,,,,,,,,,,"",80,0,0,20,0,0,0,0,0,0,0,0,""
1941718,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,1,0,0,0,0,0,19,1,19,0,""
1936984,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,0,60,0,0,0,0,0,0,3,0,""
1941712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,25,25,0,0,0,0,"",,,,,,,,,,,,,""
1941725,,,,,,,,,,,,,,,,,,,,,,,,,"",75,4,0,0,0,0,0,0,0,0,0,16,"CDS & STRUCTURED NOTES"
1941014,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1941734,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1938615,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,15,1,0,0,0,0,58,0,23,0,""
1940211,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1939854,,,,,,,,,,,,,,,,,,,,,,,,,"",47,3,5,5,0,15,0,0,7,10,8,0,""
1938195,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
1935674,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1939706,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,10,0,0,0,0,0,84,0,3,0,""
1922011,,,,,,,,,,,,,,,,,,,,,,,,,"",20,0,0,0,0,0,0,0,70,0,10,0,""
1924017,,,,,,,,,,,,,,,,,,,,,,,,,"",42,1,6,2,0,2,1,0,37,2,7,0,""
1938294,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,85,0,0,2,2,0,0,"",,,,,,,,,,,,,""
1938329,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1938334,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1938307,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1938351,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,0,10,0,0,0,0,69,6,6,0,""
1930685,,,,,,,,,,,,,,,,,,,,,,,,,"",84,0,0,0,0,0,0,0,12,0,3,1,"PRIVATE EQUITY FUNDS RECEIVED THROUGH ACAT"
1932305,,,,,,,,,,,,,,,,,,,,,,,,,"",29,0,11,8,0,0,0,0,31,17,4,0,""
1936520,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,1,0,0,0,0,0,91,0,1,0,""
1932520,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,12,1,0,1,0,0,59,0,17,0,""
1932454,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,4,2,0,0,0,0,84,0,3,0,""
1938389,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,2,0,0,0,0,0,96,0,2,0,""
1938428,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,12,0,0,0,0,1,44,0,17,0,""
1937475,,,,,,,,,,,,,,,,,,,,,,,,,"",13,20,1,6,0,5,0,0,43,0,11,1,"ADR SECURITIES"
1937014,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,98,0,2,0,""
1938469,,,,,,,,,,,,,,,,,,,,,,,,,"",68,0,1,0,0,1,0,0,28,0,2,0,""
1911665,,,,,,,,,,,,,,,,,,,,,,,,,"",62,0,0,0,23,4,5,0,0,0,4,0,""
1931870,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,93,0,7,1,"PRIVATE EQUITY"
1931689,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,0,0,0,0,0,0,59,0,1,0,""
1935689,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,3,0,0,2,0,0,71,0,11,0,""
1935341,,,,,,,,,,,,,,,,,,,,,,,,,"",34,0,0,0,0,0,0,0,39,0,6,21,"CDS"
1928972,,,,,,,,,,,,,,,,,,,,,,,,,"",69,0,1,1,0,1,0,0,8,1,18,1,"ALTERNATIVE INVESTMENTS TRANSFERRED IN/NOT RECOMMENDED."
1930586,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,0,0,0,0,0,0,91,0,3,1,"VARIABLE ANNUITIES (NO LOAD)."
1927510,,,,,,,,,,,,,,,,,,,,,,,,,"",58,0,1,0,0,0,0,0,37,0,3,1,"VARIABLE ANNUITIES"
1934358,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,99,0,1,0,""
1934229,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,0,0,0,0,0,0,31,0,3,0,""
1939997,,,,,,,,,,,,,,,,,,,,,,,,,"",31,1,1,0,0,0,0,0,61,0,5,1,"STRUCTURED NOTES"
1941340,,,,,,,,,,,,,,,,,,,,,,,,,"",82,0,0,0,0,0,0,0,10,0,3,4,"UNIT TRUSTS"
1943444,,,,,,,,,,,,,,,,,,,,,,,,,"",77,0,18,0,0,0,0,0,2,1,2,0,""
1938430,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,80,7,11,0,""
1943462,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,80,7,11,0,""
1943494,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1941771,,,,,,,,,,,,,,,,,,,,,,,,,"",62,1,0,0,0,0,0,0,35,0,2,0,""
1934791,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1937882,,,,,,,,,,,,,,,,,,,,,,,,,"",99,0,0,0,0,0,0,0,0,1,0,0,""
1941808,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,5,0,0,0,0,0,80,0,5,0,""
1941811,,,,,,,,,,,,,,,,,,,,,,,,,"",62,0,6,4,0,3,0,11,6,1,5,2,"ALTERNATIVES"
1935657,,,,,,,,,,,,,,,,,,,,,,,,,"",43,0,10,0,0,7,0,0,38,0,2,0,""
1939401,,,,,,,,,,,,,,,,,,,,,,,,,"",30,0,0,4,0,0,0,0,49,0,17,0,""
1941494,,,,,,,,,,,,,,,,,,,,,,,,,"",75,0,2,0,0,0,0,0,20,0,3,0,""
1941386,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1936922,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,2,0,0,0,0,0,0,33,2,0,""
1941722,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,0,3,0,0,0,0,62,17,11,0,""
1934835,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,2,17,0,1,0,0,16,0,5,0,""
1932629,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,4,3,0,2,0,0,38,0,21,5,"UNCLASSIFIED, ALTS"
1941846,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1929363,,,,,,,,,,,,,,,,,,,,,,,,,"",50,1,18,1,0,1,0,0,27,0,1,1,"NON-EXCHANGE TRADED EQUITY SECURITIES"
1932911,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,0,0,0,0,0,98,0,1,0,""
1936432,,,,,,,,,,,,,,,,,,,,,,,,,"",91,0,0,0,0,0,0,0,0,0,9,0,""
1941893,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1939547,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,2,0,0,0,0,0,85,2,7,0,""
1930092,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1941932,,,,,,,,,,,,,,,,,,,,,,,,,"",32,0,0,0,0,0,0,0,56,0,12,0,""
1923586,,,,,,,,,,,,,,,,,,,,,,,,,"",38,0,3,18,0,4,1,1,33,0,1,1,"PRIVATE EQUITY, PRIVATE DEBT, PRIVATE CREDIT, PRIVATE REAL ESTATE FUNDS."
1939918,,,,,,,,,,,,,,,,,,,,,,,,,"",96,0,0,0,0,0,0,0,0,0,4,0,""
1937776,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1939300,,,,,,,,,,,,,,,,,,,,,,,,,"",96,0,0,0,0,0,0,0,0,0,2,2,"VARIABLE ANNUITIES"
1939928,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,0,0,0,2,0,1,0,""
1939903,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,0,0,1,2,1,6,0,60,6,0,""
1937778,,,,,,,,,,,,,,,,,,,,,,,,,"",31,0,0,0,0,3,0,0,61,0,5,0,""
1927631,,,,,,,,,,,,,,,,,,,,,,,,,"",54,0,0,0,0,2,0,0,36,0,7,1,"NON-QUALIFIED VARIABLE ANNUITIES"
1939995,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,0,0,0,0,0,0,89,0,1,1,"VARIABLE ANNUITIES AND FIXED ANNUITIES"
1938803,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,16,1,0,1,0,0,15,0,10,1,"NON-TRADITIONAL INVESTMENTS"
1938372,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,0,1,0,1,0,0,76,1,7,0,""
1931823,,,,,,,,,,,,,,,,,,,,,,,,,"",85,0,0,0,0,0,0,0,7,0,8,0,""
1937910,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,1,94,0,1,0,0,2,0,0,0,""
1937747,,,,,,,,,,,,,,,,,,,,,,,,,"",10,1,2,2,0,10,0,0,64,2,5,4,"-VARIABLE ANNUITIES"
1943235,,,,,,,,,,,,,,,,,,,,,,,,,"",94,0,0,0,0,0,0,0,1,0,5,0,""
1940393,,,,,,,,,,,,,,,,,,,,,,,,,"",90,0,3,0,0,3,0,0,0,0,4,0,""
1936216,,,,,,,,,,,,,,,,,,,,,,,,,"",14,0,1,1,0,1,0,0,81,0,4,0,""
1943331,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,1,0,0,0,0,0,96,0,2,0,""
1942626,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,7,13,0,9,0,0,7,0,1,0,""
1943512,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,7,13,0,9,0,0,7,0,1,0,""
1943511,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1922986,,,,,,,,,,,,,,,,,,,,,,,,,"",17,0,0,0,0,0,2,0,76,0,5,0,""
1943523,,,,,,,,,,,,,,,,,,,,,,,,,"",52,0,0,1,0,0,0,0,44,0,4,0,""
1922250,,,,,,,,,,,,,,,,,,,,,,,,,"",29,0,3,0,0,0,0,0,55,0,4,9,"STRUCTURED NOTES AND ANNUITIES"
1942798,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,"",,,,,,,,,,,,,""
1925393,,,,,,,,,,,,,,,,,,,,,,,,,"",57,0,5,6,0,5,0,0,20,3,4,0,""
1939985,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1930232,,,,,,,,,,,,,,,,,,,,,,,,,"",11,1,5,0,0,0,0,0,72,0,11,0,""
1941580,,,,,,,,,,,,,,,,,,,,,,,,,"",95,0,0,0,0,0,0,0,0,0,5,0,""
1940714,,,,,,,,,,,,,,,,,,,,,,,,,"",3,63,12,4,0,1,0,0,0,0,12,5,"FDIC INSURED CERTIFICATES OF DEPOSITS - 1% ETF - GOLD - 4%"
1944252,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,2,4,0,1,0,1,50,22,10,0,""
1944913,,,,,,,,,,,,,,,,,,,,,,,,,"",81,1,0,0,0,6,0,0,9,2,1,0,""
1938092,,,,,,,,,,,,,,,,,,,,,,,,,"",19,0,7,1,0,3,0,1,65,0,4,0,""
1945854,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1944728,,,,,,,,,,,,,,,,,,,,,,,,,"",48,0,0,1,0,16,0,0,32,0,3,0,""
1936223,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,0,0,0,0,0,0,52,0,8,0,""
1940210,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,18,0,0,1,0,0,55,1,4,0,""
1940331,11,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,63,64,3,3,3,3,18,19,"5.K.(1)(A)(VIII) INCLUDES DERIVATIVE POSITIONS CLASSIFIED AS ASSETS FOR FINANCIAL ACCOUNTING PURPOSES ONLY AND DERIVATIVES REFLECTED AS ASSETS ON FINANCIAL STATEMENTS. PWM DERIVATIVE POSITIONS CLASSIFIED AS LIABILITIES ARE REFLECTED IN ""OTHER"". SEE SCHEDULE D MISC. FOR MORE INFORMATION. ""OTHER"" ALSO INCLUDES STRUCTURED NOTES.",,,,,,,,,,,,,""
1940763,,,,,,,,,,,,,,,,,,,,,,,,,"",94,0,0,0,0,1,0,0,0,2,3,0,""
1934435,,,,,,,,,,,,,,,,,,,,,,,,,"",84,0,2,0,0,1,0,0,5,0,7,0,""
1940165,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,100,0,""
1939775,,,,,,,,,,,,,,,,,,,,,,,,,"",69,0,3,1,0,16,0,0,0,2,9,0,""
1926243,,,,,,,,,,,,,,,,,,,,,,,,,"",52,2,0,0,0,0,0,0,44,0,2,0,""
1932025,,,,,,,,,,,,,,,,,,,,,,,,,"",14,0,0,1,0,0,0,0,65,0,3,17,"VARIABLE ANNUITY SUB-ACCOUNTS"
1940818,,,,,,,,,,,,,,,,,,,,,,,,,"",14,0,1,2,0,0,0,0,80,0,2,1,"PRIVATE EQUITY AND PRIVATE REIT'S"
1940839,93,93,0,0,0,0,2,1,0,0,3,4,0,0,0,0,0,0,0,0,2,2,0,0,"",,,,,,,,,,,,,""
1938274,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,0,0,0,0,0,0,0,0,23,18,"STRUCTURED NOTES"
1935655,,,,,,,,,,,,,,,,,,,,,,,,,"",35,0,17,1,0,0,0,0,26,0,21,0,""
1932873,,,,,,,,,,,,,,,,,,,,,,,,,"",17,0,0,1,0,0,0,0,78,0,3,1,"MLP, UIT"
1941949,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,95,0,2,0,""
1936949,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,83,0,4,11,"PRIVATE INVESTMENTS"
1929099,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,1,3,0,1,0,0,78,0,2,0,""
1934550,,,,,,,,,,,,,,,,,,,,,,,,,"",62,0,2,18,1,11,0,0,2,0,4,0,""
1938872,,,,,,,,,,,,,,,,,,,,,,,,,"",73,0,12,2,0,5,0,0,2,0,6,0,""
1941971,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,2,1,0,6,0,0,30,0,2,3,"ALTERNATIVE INVESTMENTS"
1938491,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,0,0,0,0,0,0,52,0,9,0,""
1941983,,,,,,,,,,,,,,,,,,,,,,,,,"",69,25,4,0,0,0,0,0,0,0,2,0,""
1941778,,,,,,,,,,,,,,,,,,,,,,,,,"",17,0,0,0,58,12,11,0,0,0,2,0,""
1941967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,"WE DO NOT HAVE RESPONSIVE DATA TO REPORT FOR THE MID-YEAR DATE IN SCHEDULE D, SECTION 5.K.(1)",,,,,,,,,,,,,""
1933603,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1942007,,,,,,,,,,,,,,,,,,,,,,,,,"",66,0,14,0,0,0,0,0,18,0,2,0,""
1934802,,,,,,,,,,,,,,,,,,,,,,,,,"",66,0,0,1,0,0,0,0,25,0,8,0,""
1939696,,,,,,,,,,,,,,,,,,,,,,,,,"",55,4,0,0,0,0,0,0,39,0,2,0,""
1942010,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1937559,,,,,,,,,,,,,,,,,,,,,,,,,"",46,4,0,0,0,0,0,0,23,7,7,11,"FIXED/VARIABLE ANNUITIES"
1929068,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,0,0,0,0,0,0,86,0,9,0,""
1942047,,,,,,,,,,,,,,,,,,,,,,,,,"",80,0,1,0,0,1,0,0,17,0,1,0,""
1932696,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1940812,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1934151,,,,,,,,,,,,,,,,,,,,,,,,,"",90,0,0,0,0,0,0,0,0,0,10,0,""
1937651,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1936575,,,,,,,,,,,,,,,,,,,,,,,,,"",74,0,25,0,0,0,0,0,0,0,1,0,""
1940109,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,100,0,0,0,0,0,0,0,0,0,""
1929121,,,,,,,,,,,,,,,,,,,,,,,,,"",42,2,2,3,0,0,0,0,29,0,21,1,"RIA CLASS ANNUITIES"
1935500,33,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,64,0,0,1,1,0,0,"",,,,,,,,,,,,,""
1930540,,,,,,,,,,,,,,,,,,,,,,,,,"",83,0,4,9,0,0,0,1,0,0,3,0,""
1940093,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,3,0,0,0,0,0,79,0,1,4,"CERTIFICATES OF DEPOSIT (CDS)"
1918951,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,1,1,0,1,1,0,94,0,3,0,""
1939525,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1937431,,,,,,,,,,,,,,,,,,,,,,,,,"",91,0,1,0,0,1,0,1,1,0,5,0,""
1940009,,,,,,,,,,,,,,,,,,,,,,,,,"",57,0,0,0,0,0,0,0,34,0,5,4,"FIXED ANNUITIES"
