"Filing ID","5K(3)(a)","5K(3)(b)","5K(3)(c) City","5K(3)(c) State","5K(3)(c) Country","5K(3)(d)","5K(3)(e)","5K(3)(f)","5K(3)(g)"
1937475,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",458100000
1937014,"WELLS FARGO CLEARING SERVICES, LLC","WELLS FARGO CLEARING SERVICES, LLC","ST. LOUIS","MO","USA","N","8-37180","",48249799
1937014,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",43102435
1937014,"BNY MELLON ADVISORS INC.","LOCKWOOD ADVISORS INC","PENNINGTON","NJ","USA","N","","",13892796
1938469,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",716268047
1931870,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",461047754
1931689,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",191930000
1931689,"MATRIX TRUST COMPANY","MATRIX TRUST COMPANY","LAKE SUCCESS","NY","USA","N","","",2069036
1935689,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1422569627
1935341,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",90592841
1928972,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",709903352
1930586,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",814286990
1930586,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",4005386
1930586,"TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC","TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC","NEW YORK","NY","USA","Y","8-44454","",5881057
1934358,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",27787605
1934791,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",178346288
1937882,"THE BANK OF NEW YORK MELLON CORPORATION","BNY MELLON","EAST SYRACUSE","NY","USA","N","","WFLLPEPC7FZXENRZV188",119004747
1937882,"JPMORGAN CHASE & CO.","JP MORGAN","BOURNEMOUTH","","GBR","N","","8I5DZWZKVSZI1NUHU748",20237455
1937882,"CIBC MELLON TRUST COMPANY","CIBC MELLON","TORONTO","","CAN","N","","549300IYUUH221WBZ505",21644259
1935657,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",366711001
1939401,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",240539227
1941725,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",131366445
1941725,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",908598
1941725,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",21084906
1939706,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",126478010
1941771,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",10000000
1941771,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",38000000
1941811,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",505022767
1941811,"SANDERS MORRIS LLC","SANDERS MORRIS LLC","HOUSTON","TX","USA","N","8-38325","",114341986
1934229,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",204917594
1938430,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",524309646
1940408,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",86874143
1939969,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1317760765
1939854,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",150000000
1939854,"MERRILL LYNCH","MERRILL LYNCH","SAN FRANCISCO","CA","USA","N","","",73837482
1939854,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",0
1939854,"MORGAN STANLEY SMITH BARNEY","MORGAN STANLEY","LOS ANGELES","CA","USA","N","8-0170103","",44116000
1939854,"JP MORGAN","JP MORGAN","NEW YORK","NY","USA","N","8-013702","",9083453
1939854,"MSD CAPITAL","MSD CAPITAL","NEW YORK","NY","USA","N","8-1215215","",12033179
1939854,"STIFEL NICOLAUS","STIFEL NICOLAUS","LOS ANGELES","CA","USA","N","8-0110746","",8627825
1939997,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",184758879
1941340,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",66051711
1941340,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",18651776
1941340,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",78368150
1922011,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",418720541
1924017,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",757707486
1932520,"CHARLES SCHWAB","SCHWAB","ORLANDO","FL","USA","N","","",199300000
1932520,"PROTECTIVE LIFE INSURANCE COMPANY","PROTECTIVE LIFE INSURANCE COMPANY","BIRMINGHAM","AL","USA","N","","",2100000
1911665,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",1192917967
1911665,"CITIBANK, N.A. HONG KONG BRANCH","CITIBANK, N.A. HONG KONG BRANCH","CENTRAL, HONG KONG","","HKG","N","","E57ODZWZ7FF32TWEFA76",1184217867
1911665,"BANK OF NEW YORK MELLON N.A.","BANK OF NEW YORK MELLON N.A.","NEW YORK","NY","USA","N","","5493009ZNYREXJFOZG11",821287691
1911665,"HSBC CONTINENTAL EUROPE S.A., GERMANY","HSBC CONTINENTAL EUROPE S.A., GERMANY","DUSSELDORF","","DEU","N","","F0HUI1NY1AZMJMD8LP67",477012766
1927510,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",282669396
1943444,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",155382082
1943462,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",524309646
1941494,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",136683996
1936922,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",660147474
1941722,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",538624941
1934835,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",230003057
1932629,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISO","CA","USA","N","8-16514","549300ZP8XN77GK5BS04",1859750236
1932629,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","U4ONQX15J3RO8XCKE979",611660367
1932629,"NATIONWIDE TRUST COMPANY","NATIONWIDE TRUST COMPANY","COLUMBUS","OH","USA","N","","",616452186
1932629,"AXOS INVEST, INC","AXOS","LAS VEGAS","NV","USA","N","","",174017236
1932629,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",325990860
1932911,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",158297314
1936432,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",120186000
1936432,"BOFA SECURITIES, INC.","BOFA SECURITIES, INC.","NEW YORK","NY","USA","N","8-69787","",17705000
1939547,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",614074671
1941932,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",209169525
1941932,"SEI TRUST COMPANY","SEI TRUST COMPANY","OAKS","PA","USA","N","","",591914
1939903,"EDMOND DE ROTHSCHILD","EDMOND DE ROTHSCHILD","MONACO","","MCO","N","","",295947434
1939547,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",106018835
1939547,"AMERICAN TRUST COMPANY","AMERICAN TRUST CUSTODY","PITTSBURGH","PA","USA","N","","",90146365
1939918,"HILLTOP SECURITIES INC.","HILLTOP SECURITIES INC.","DALLAS","TX","USA","N","8-45123","",117800000
1939300,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",445469482
1939928,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",2691576144
1939928,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1463920166
1939903,"JULIUS BAER","JULIUS BAER","MONACO","","MCO","N","","",497551512
1929363,"CHARLES SCHWAB","CHARLES SCHWAB","EL PASO","TX","USA","N","","",444146358
1923586,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",0
1937778,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",300603838
1927631,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",101438235
1939995,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",366371667
1939995,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",155893826
1939995,"LINCOLN FINANCIAL DISTRIBUTORS, INC.","LINCOLN FINANCIAL DISTRIBUTORS, INC.","RADNOR","PA","USA","N","8-13431","",6148209
1939995,"CAPITAL CLIENT GROUP, INC.","CAPITAL CLIENT GROUP, INC.","LOS ANGELES","CA","USA","N","8-17168","",21460797
1938803,"GREAT-WEST TRUST COMPANY, LLC","GREAT-WEST TRUST COMPANY, LLC","GREENWOOD VILLAGE","CO","USA","N","","",107213112
1938803,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",283919945
1938803,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",195507276
1938372,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1286691967
1938372,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",2470873864
1931823,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",374771839
1931823,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1110684
1937910,"BNY MELLON, NATIONAL ASSOCIATION","BNY MELLON, NATIONAL ASSOCIATION","PITTSBURGH","PA","USA","N","","4EP6JBYBTPTQ47LZOB67",149329789
1937910,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",262936511
1937910,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",46138205
1937747,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",323303225
1943235,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",329348930
1940393,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",293141754
1940393,"STIFEL, NICOLAUS & COMPANY, INCORPORATED","STIFEL, NICOLAUS & COMPANY, INCORPORATED","ST. LOUIS","MO","USA","N","8-1447","",68001655
1940393,"LINCOLN INVESTMENT PLANNING, LLC","LINCOLN INVESTMENT","FORT WASHINGTON","PA","USA","N","8-14354","",80995849
