"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Number","PCAOB Inspected"
1996832,193071,"DELOITTE & TOUCHE","CAYMAN","","Cayman Islands","Y","Y",1096,"Y"
1999646,484958,"PRICEWATERHOUSE COOPERS (PWC) CAYMAN  ISLANDS","GEORGE TOWN","","Cayman Islands","Y","N",,""
1996340,227314,"KPMG CHANNEL ISLANDS LIMITED","ST PETER PORT","","Guernsey","Y","Y",6188,"N"
1988527,487141,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315438,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315470,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315467,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,364289,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315259,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315481,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,421050,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,421055,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,364285,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,364239,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,364286,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,364287,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315439,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315461,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315440,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,421056,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315473,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315478,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315515,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,421058,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315511,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
1988527,315474,"M S K A &  ASSOCIATES","MUMBAI","","India","Y","N",,""
