"FilingID","Other Name","BD","RR","Pool","FCM","Real Estate","Insurance","Bank","Trust","Municipal","Swap Dealer","Swap Participant","Accountant","Lawyer","Other","Other Description"
1977800,"SIMPLEX ASSET MANAGEMENT (HK) COMPANY LTD","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",""
