"FilingID","ReferenceID","Foreign Regulatory Authority"
2003730,175839,"Hong Kong - Securities and Futures Commission"
2003730,299833,"Hong Kong - Securities and Futures Commission"
2003730,325640,"Hong Kong - Securities and Futures Commission"
2003730,387940,"Singapore - Monetary Authority of Singapore"
2003730,387941,"United Kingdom - Financial Conduct Authority"
2006694,238782,"Jersey - Jersey Financial Services Commission"
2006694,238785,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006694,238785,"China, People's Republic of - China Securities Regulatory Commission "
2006694,238785,"India - Securities and Exchange Board of India"
2006694,238785,"Singapore - Monetary Authority of Singapore"
2006694,238787,"China, People's Republic of - China Securities Regulatory Commission "
2006694,238787,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006694,238787,"United Kingdom - Financial Conduct Authority"
2006694,238788,"India - Securities and Exchange Board of India"
2006694,238792,"Germany - German Federal Financial Supervisory Agency"
2006694,238795,"United Kingdom - Financial Conduct Authority"
2006694,238795,"Ireland -  Central Bank of Ireland"
2006694,238797,"Hong Kong - Securities and Futures Commission"
2006694,238797,"India - Securities and Exchange Board of India"
2006694,238797,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006694,238797,"China, People's Republic of - China Securities Regulatory Commission "
2006694,238798,"Other-LIECHTENSTEIN - FINANCIAL MARKET AUTHORITY"
2006694,238798,"Switzerland - Swiss Financial Market Supervisory Authority"
2006694,238802,"Ireland -  Central Bank of Ireland"
2006694,238806,"United Kingdom - Financial Conduct Authority"
2006694,238806,"Finland - Financial Supervision Authority"
2006694,238806,"Canada - Yukon Territories, Registrar of Securities"
2006694,238806,"Canada - Manitoba Securities Commission"
2006694,238806,"Ireland -  Central Bank of Ireland"
2006694,238806,"Canada - New Brunswick Securities Commission"
2006694,238806,"Canada - Northwest Territories, Office of the Registrar of Securities"
2006694,238806,"Canada - British Columbia Securities Commission"
2006694,238806,"Canada - Prince Edward Island, Securities Office"
2006694,238806,"Canada - Nova Scotia Securities Commission"
2006694,238806,"Canada - Ontario Securities Commission"
2006694,238806,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
2006694,238806,"Canada - Alberta Securities Commission"
2006694,238806,"Canada - Quebec, Financial Markets Authority"
2006694,238806,"Canada - Nunavut, Registrar of Securities"
2006694,238806,"Canada - Saskatchewan Financial Services Commission"
2006694,238806,"Netherlands - The Netherlands Authority for the Financial Markets"
2006694,238806,"Hong Kong - Securities and Futures Commission"
2006694,238806,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006694,238806,"Sweden - Swedish Financial Supervisory Authority"
2006694,238808,"United Kingdom - Prudential Regulation Authority"
2006694,238808,"Finland - Financial Supervision Authority"
2006694,238808,"Netherlands - The Netherlands Authority for the Financial Markets"
2006694,238808,"India - Securities and Exchange Board of India"
2006694,238808,"Sweden - Swedish Financial Supervisory Authority"
2006694,238810,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006694,238810,"China, People's Republic of - China Securities Regulatory Commission "
2006694,238812,"Netherlands - The Netherlands Authority for the Financial Markets"
2006694,238812,"Finland - Financial Supervision Authority"
2006694,238812,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006694,238812,"Ireland -  Central Bank of Ireland"
2006694,238812,"Sweden - Swedish Financial Supervisory Authority"
2006694,238812,"United Kingdom - Financial Conduct Authority"
2006694,238812,"Other-BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
2006694,238815,"Cayman Islands - Cayman Islands Monetary Authority"
2006694,238816,"China, People's Republic of - China Securities Regulatory Commission "
2006694,238816,"United Kingdom - Financial Conduct Authority"
2006694,238816,"India - Securities and Exchange Board of India"
2006694,238819,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006694,238819,"United Kingdom - Financial Conduct Authority"
2006694,238820,"Australia - Australian Securities and Investments Commission"
2006694,238821,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006694,238823,"Taiwan - Financial Supervisory Commission"
2006694,238826,"United Kingdom - Financial Conduct Authority"
2006694,238826,"India - Securities and Exchange Board of India"
2006694,238830,"Japan - Financial Services Agency"
2006694,238832,"United Kingdom - Financial Conduct Authority"
2006694,238832,"United Kingdom - Prudential Regulation Authority"
2006694,238836,"China, People's Republic of - China Securities Regulatory Commission "
2006694,238837,"France - Financial Markets Authority"
2006694,238840,"Ireland -  Central Bank of Ireland"
2006694,238840,"Finland - Financial Supervision Authority"
2006694,238840,"Sweden - Swedish Financial Supervisory Authority"
2006694,238840,"United Kingdom - Financial Conduct Authority"
2006694,238840,"Netherlands - The Netherlands Authority for the Financial Markets"
2006694,238840,"Other-BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
2006694,238840,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006694,254631,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006694,254633,"Brazil - Securities and Exchange Commission"
2006694,254634,"Ireland -  Central Bank of Ireland"
2006694,254637,"Ireland -  Central Bank of Ireland"
2006694,299064,"Germany - German Federal Financial Supervisory Agency"
2006694,318539,"Mexico - National Commission for Banking and Securities"
2006694,318595,"Netherlands - The Netherlands Authority for the Financial Markets"
2006694,392765,"Jersey - Jersey Financial Services Commission"
2006694,392768,"Jersey - Jersey Financial Services Commission"
2006694,392769,"Jersey - Jersey Financial Services Commission"
2006694,392771,"Jersey - Jersey Financial Services Commission"
2006694,392773,"Jersey - Jersey Financial Services Commission"
2006694,399054,"Other-CHILEAN RISK COMMISSION"
2006704,238782,"Jersey - Jersey Financial Services Commission"
2006704,238785,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006704,238785,"China, People's Republic of - China Securities Regulatory Commission "
2006704,238785,"India - Securities and Exchange Board of India"
2006704,238785,"Singapore - Monetary Authority of Singapore"
2006704,238787,"China, People's Republic of - China Securities Regulatory Commission "
2006704,238787,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006704,238787,"United Kingdom - Financial Conduct Authority"
2006704,238788,"India - Securities and Exchange Board of India"
2006704,238792,"Germany - German Federal Financial Supervisory Agency"
2006704,238795,"United Kingdom - Financial Conduct Authority"
2006704,238795,"Ireland -  Central Bank of Ireland"
2006704,238797,"Hong Kong - Securities and Futures Commission"
2006704,238797,"India - Securities and Exchange Board of India"
2006704,238797,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006704,238797,"China, People's Republic of - China Securities Regulatory Commission "
2006704,238798,"Other-LIECHTENSTEIN - FINANCIAL MARKET AUTHORITY"
2006704,238798,"Switzerland - Swiss Financial Market Supervisory Authority"
2006704,238802,"Ireland -  Central Bank of Ireland"
2006704,238806,"United Kingdom - Financial Conduct Authority"
2006704,238806,"Finland - Financial Supervision Authority"
2006704,238806,"Canada - Yukon Territories, Registrar of Securities"
2006704,238806,"Canada - Manitoba Securities Commission"
2006704,238806,"Ireland -  Central Bank of Ireland"
2006704,238806,"Canada - New Brunswick Securities Commission"
2006704,238806,"Canada - Northwest Territories, Office of the Registrar of Securities"
2006704,238806,"Canada - British Columbia Securities Commission"
2006704,238806,"Canada - Prince Edward Island, Securities Office"
2006704,238806,"Canada - Nova Scotia Securities Commission"
2006704,238806,"Canada - Ontario Securities Commission"
2006704,238806,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
2006704,238806,"Canada - Alberta Securities Commission"
2006704,238806,"Canada - Quebec, Financial Markets Authority"
2006704,238806,"Canada - Nunavut, Registrar of Securities"
2006704,238806,"Canada - Saskatchewan Financial Services Commission"
2006704,238806,"Netherlands - The Netherlands Authority for the Financial Markets"
2006704,238806,"Hong Kong - Securities and Futures Commission"
2006704,238806,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006704,238806,"Sweden - Swedish Financial Supervisory Authority"
2006704,238808,"United Kingdom - Prudential Regulation Authority"
2006704,238808,"Finland - Financial Supervision Authority"
2006704,238808,"Netherlands - The Netherlands Authority for the Financial Markets"
2006704,238808,"India - Securities and Exchange Board of India"
2006704,238808,"Sweden - Swedish Financial Supervisory Authority"
2006704,238810,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006704,238810,"China, People's Republic of - China Securities Regulatory Commission "
2006704,238812,"Netherlands - The Netherlands Authority for the Financial Markets"
2006704,238812,"Finland - Financial Supervision Authority"
2006704,238812,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006704,238812,"Ireland -  Central Bank of Ireland"
2006704,238812,"Sweden - Swedish Financial Supervisory Authority"
2006704,238812,"United Kingdom - Financial Conduct Authority"
2006704,238812,"Other-BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
2006704,238815,"Cayman Islands - Cayman Islands Monetary Authority"
2006704,238816,"China, People's Republic of - China Securities Regulatory Commission "
2006704,238816,"United Kingdom - Financial Conduct Authority"
2006704,238816,"India - Securities and Exchange Board of India"
2006704,238819,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006704,238819,"United Kingdom - Financial Conduct Authority"
2006704,238820,"Australia - Australian Securities and Investments Commission"
2006704,238821,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006704,238823,"Taiwan - Financial Supervisory Commission"
2006704,238826,"United Kingdom - Financial Conduct Authority"
2006704,238826,"India - Securities and Exchange Board of India"
2006704,238830,"Japan - Financial Services Agency"
2006704,238832,"United Kingdom - Financial Conduct Authority"
2006704,238832,"United Kingdom - Prudential Regulation Authority"
2006704,238836,"China, People's Republic of - China Securities Regulatory Commission "
2006704,238837,"France - Financial Markets Authority"
2006704,238840,"Ireland -  Central Bank of Ireland"
2006704,238840,"Finland - Financial Supervision Authority"
2006704,238840,"Sweden - Swedish Financial Supervisory Authority"
2006704,238840,"United Kingdom - Financial Conduct Authority"
2006704,238840,"Netherlands - The Netherlands Authority for the Financial Markets"
2006704,238840,"Other-BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
2006704,238840,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006704,254631,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006704,254633,"Brazil - Securities and Exchange Commission"
2006704,254634,"Ireland -  Central Bank of Ireland"
2006704,254637,"Ireland -  Central Bank of Ireland"
2006704,299064,"Germany - German Federal Financial Supervisory Agency"
2006704,318539,"Mexico - National Commission for Banking and Securities"
2006704,318595,"Netherlands - The Netherlands Authority for the Financial Markets"
2006704,392765,"Jersey - Jersey Financial Services Commission"
2006704,392768,"Jersey - Jersey Financial Services Commission"
2006704,392769,"Jersey - Jersey Financial Services Commission"
2006704,392771,"Jersey - Jersey Financial Services Commission"
2006704,392773,"Jersey - Jersey Financial Services Commission"
2006704,399054,"Other-CHILEAN RISK COMMISSION"
2006705,129502,"Canada - Alberta Securities Commission"
2006705,129502,"Canada - British Columbia Securities Commission"
2006705,129502,"Canada - Manitoba Securities Commission"
2006705,129502,"Canada - Nova Scotia Securities Commission"
2006705,129502,"Canada - Ontario Securities Commission"
2006705,129502,"Canada - Saskatchewan Financial Services Commission"
2006705,129502,"Canada - Yukon Territories, Registrar of Securities"
2006705,129502,"Canada - New Brunswick Securities Commission"
2006705,129502,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
2006705,129502,"Canada - Northwest Territories, Office of the Registrar of Securities"
2006705,129502,"Canada - Nunavut, Registrar of Securities"
2006705,129502,"Canada - Prince Edward Island, Securities Office"
2006705,129502,"Canada - Quebec, Financial Markets Authority"
2006705,238400,"Jersey - Jersey Financial Services Commission"
2006705,238402,"India - Securities and Exchange Board of India"
2006705,238402,"Singapore - Monetary Authority of Singapore"
2006705,238402,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006705,238402,"China, People's Republic of - China Securities Regulatory Commission "
2006705,238403,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006705,238403,"United Kingdom - Financial Conduct Authority"
2006705,238403,"China, People's Republic of - China Securities Regulatory Commission "
2006705,238404,"India - Securities and Exchange Board of India"
2006705,238406,"Germany - German Federal Financial Supervisory Agency"
2006705,238408,"Ireland -  Central Bank of Ireland"
2006705,238408,"United Kingdom - Financial Conduct Authority"
2006705,238409,"Hong Kong - Securities and Futures Commission"
2006705,238409,"India - Securities and Exchange Board of India"
2006705,238409,"China, People's Republic of - China Securities Regulatory Commission "
2006705,238409,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006705,238410,"Other-LIECHTENSTEIN - FINANCIAL MARKET AUTHORITY"
2006705,238410,"Switzerland - Swiss Financial Market Supervisory Authority"
2006705,238412,"Ireland -  Central Bank of Ireland"
2006705,238415,"Canada - Northwest Territories, Office of the Registrar of Securities"
2006705,238415,"Canada - Prince Edward Island, Securities Office"
2006705,238415,"Canada - Saskatchewan Financial Services Commission"
2006705,238415,"Canada - Nova Scotia Securities Commission"
2006705,238415,"Canada - Ontario Securities Commission"
2006705,238415,"Ireland -  Central Bank of Ireland"
2006705,238415,"Canada - Nunavut, Registrar of Securities"
2006705,238415,"Canada - Alberta Securities Commission"
2006705,238415,"Canada - Yukon Territories, Registrar of Securities"
2006705,238415,"Canada - Quebec, Financial Markets Authority"
2006705,238415,"Canada - Manitoba Securities Commission"
2006705,238415,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
2006705,238415,"Canada - British Columbia Securities Commission"
2006705,238415,"Canada - New Brunswick Securities Commission"
2006705,238415,"Mexico - National Commission for Banking and Securities"
2006705,238415,"Liechtenstein - Financial Market Authority"
2006705,238415,"United Arab Emirates - Securities and Commodities Authority"
2006705,238415,"Guernsey - Guernsey Financial Services Commission"
2006705,238415,"Hong Kong - Securities and Futures Commission"
2006705,238415,"Spain - National Commission of Securities Markets"
2006705,238416,"India - Securities and Exchange Board of India"
2006705,238416,"Sweden - Swedish Financial Supervisory Authority"
2006705,238416,"United Kingdom - Financial Conduct Authority"
2006705,238416,"Finland - Financial Supervision Authority"
2006705,238416,"Netherlands - The Netherlands Authority for the Financial Markets"
2006705,238417,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006705,238417,"China, People's Republic of - China Securities Regulatory Commission "
2006705,238418,"Other-BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
2006705,238418,"United Kingdom - Financial Conduct Authority"
2006705,238418,"Finland - Financial Supervision Authority"
2006705,238418,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006705,238418,"Sweden - Swedish Financial Supervisory Authority"
2006705,238418,"Netherlands - The Netherlands Authority for the Financial Markets"
