"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
1999631,250267,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1999631,435879,"NAV FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
2007887,491209,"CARTA INVESTOR SERVICES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
2007737,304172,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304195,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304188,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2006870,490782,"BOLDER FUND SERVICES (USA), LLC","MIAMI","Florida","United States","N","Yes (provided to all investors)",""
2007737,304165,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304167,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304176,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304174,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304159,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304151,"VECTOR AIS","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304184,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304169,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304177,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304190,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304194,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2007737,304191,"VECTOR AIS, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2013131,215322,"STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
2013131,215327,"STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
2013131,487163,"STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
2012117,492153,"CARTA","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)","NOT APPLICABLE"
2012117,492154,"CARTA","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)","NOT APPLICABLE"
2010625,33292,"CITIBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A","SAO PAULO","","Brazil","N","Yes (provided to all investors)",""
2010625,53869,"SANTANDER SECURITIES SERVICES BRASIL DTVM S.A.","SAO PAULO","","Brazil","N","Yes (provided to all investors)",""
2010625,77313,"CAIXA ECONOMICA FEDERAL","SAO PAULO","","Brazil","N","Yes (provided to all investors)",""
2006901,491199,"HC GLOBAL","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
2009722,491414,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491421,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491419,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491420,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491412,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491436,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491435,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491437,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491438,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491441,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491440,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491415,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
2009722,491416,"CARTA, INC.","HAMILTON TOWNSHP","New Jersey","United States","N","Yes (provided to all investors)",""
