"FilingID","Reference ID","Full Legal Name","CIK Number"
2002413,7824,"BLACKSTONE INC.",1393818
2002455,10637,"AFLAC INCORPORATED",4977
2002466,10637,"AFLAC INCORPORATED",4977
2006769,12646,"BLACKROCK INC.",2012383
2000214,6692,"BRIDGE INVESTMENT GROUP HOLDINGS INC",1854401
2000214,6696,"BRIDGE INVESTMENT GROUP HOLDINGS INC",1854401
2000214,6697,"BRIDGE INVESTMENT GROUP HOLDINGS INC",1854401
2000214,6698,"BRIDGE INVESTMENT GROUP HOLDINGS INC",1854401
2000214,6699,"BRIDGE INVESTMENT GROUP HOLDINGS INC",1854401
2000214,8944,"BRIDGE INVESTMENT GROUP HOLDINGS INC",1854401
2000214,9247,"BRIDGE INVESTMENT GROUP HOLDINGS INC.",822769085
2000214,10277,"BRIDGE INVESTMENT GROUP HOLDINGS INC",1854401
2006771,4251,"BLACKROCK INC.",1364742
2006771,4252,"BLACKROCK INC.",1364742
2006668,2351,"BLACKROCK, INC.",1364742
2006668,7090,"BLACKROCK, INC.",1364742
2002285,8815,"GALAXY DIGITAL INC.",1859392
2002992,11712,"BLUE OWL CAPITAL INC.",1823945
2002992,12176,"BLUE OWL CAPITAL INC.",1823945
2003742,2351,"BLACKROCK, INC.",1364742
2003742,7090,"BLACKROCK, INC.",1364742
2003814,4158,"BROOKFIELD CORPORATION",1001085
2003814,4240,"BROOKFIELD CORPORATION",1001085
2003814,4240,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,4431,"BROOKFIELD CORPORATION",1001085
2003814,4431,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,4438,"BROOKFIELD CORPORATION",1001085
2003814,4438,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,4467,"BROOKFIELD CORPORATION",1001085
2003814,4467,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,4472,"BROOKFIELD CORPORATION",1001085
2003814,4472,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,4475,"BROOKFIELD CORPORATION",1001085
2003814,4475,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,4882,"BROOKFIELD CORPORATION",1001085
2003814,4882,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,4911,"BROOKFIELD CORPORATION",1001085
2003814,4911,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,6281,"BROOKFIELD CORPORATION",1001085
2003814,7789,"BROOKFIELD CORPORATION",1001085
2003814,7789,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,8499,"BROOKFIELD CORPORATION",1001085
2003814,8499,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,9076,"BROOKFIELD CORPORATION",1001085
2003814,9076,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
2003814,10265,"BROOKFIELD CORPORATION",1001085
2003814,10265,"BROOKFIELD ASSET MANAGEMENT LTD.",1937926
