"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
1931786,423883,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1931786,423884,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1931786,423889,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1931786,423890,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1931786,366125,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1931786,437020,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1931786,437018,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1931786,437027,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1931786,437029,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1931786,437030,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1931786,437021,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1931786,437022,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1943173,224863,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1943173,224863,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"BOSTON","Massachusetts","United States","Y"
1934884,209244,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1934884,26386,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","N"
1934884,199556,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1934884,424217,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1934884,199564,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1934884,123735,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1934884,65585,"WELLS FARGO PRIME SERVICES, LLC","8-66677",133068,"CHARLOTTE","North Carolina","United States","N"
1934884,166536,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1934884,46673,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1934884,123737,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1934884,26386,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","N"
1936122,17703,"UBS AG, LONDON BRANCH","",,"LONDON","","United Kingdom","Y"
1936122,247247,"MORGAN STANLEY BANK, N.A","",,"SALT LAKE CITY","Utah","United States","Y"
1936122,17703,"CANADIAN IMPERIAL BANK OF COMMERCE, NY BRANCH","",,"NEW YORK","New York","United States","Y"
1936122,17703,"CANADIAN IMPERIAL BANK OF COMMERCE","",,"TORONTO","","Canada","Y"
1936122,44782,"BNP PARIBAS SECURITIES CORP.","8-32682",15794,"NEW YORK","New York","United States","Y"
1936122,17703,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1936122,120508,"MIZUHO CAPITAL MARKETS LLC","",,"WILMINGTON","Delaware","United States","Y"
1936122,120508,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1936122,17708,"HSBC BANK PLC","",,"LONDON","","United Kingdom","Y"
1936122,17706,"NATIXIS SECURITIES AMERICAS LLC","",,"WILMINGTON","Delaware","United States","Y"
1936122,17708,"SCOTIA CAPITAL (USA) INC.","8-3716",2739,"ALBANY","New York","United States","Y"
1936122,17706,"THE BANK OF NOVA SCOTIA","",,"TORONTO","","Canada","Y"
