"FilingID","ReferenceID","Legal Name of Custodian","Primary Business Name","City","State","Country","Related Person","SEC Number","Legal Entity Identifier"
1923731,187740,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,197575,"CITIBANK MUMBAI","CITIBANK MUMBAI","MUMBAI","","India","N","",
1923731,215682,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,34586,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","SYDNEY","","Australia","N","",7H6GLXDRUGQFU57RNE97
1923731,197575,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",0K2D5AK28E3O5CC06E35
1923731,72257,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,20351,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,197672,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,72257,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,187342,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,253206,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",0K2D5AK28E2O5CC06E35
1923731,72257,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,187740,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,309148,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,309148,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,301810,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,301810,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,301810,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,70315,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,70315,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,70315,"BANK OF AMERICA","BANK OF AMERICA","CHARLOTTE","North Carolina","United States","N","",B4TYDEB6GKMZO031MB27
1923731,197668,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,19589,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,19589,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","Florida","United States","N","8-10999",
1923731,19589,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,187737,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,187737,"BANK OF AMERICA","BANK OF AMERICA","CHARLOTTE","North Carolina","United States","N","",B4TYDEB6GKMZO031MB27
1923731,197586,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,197586,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,197586,"CITIBANK MUMBAI","CITIBANK MUMBAI","MUMBAI","","India","N","",
1923731,172432,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,172432,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,172432,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,187383,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,187383,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,187383,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",0K2D5AK28E3O5CC06E35
1923731,301268,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,301268,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,235056,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,235056,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,235056,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,378667,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,378694,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,215625,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,172425,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,172425,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","SYDNEY","","Australia","N","",7H6GLXDRUGQFU57RNE97
1923731,172425,"CITIBANK MUMBAI","CITIBANK MUMBAI","MUMBAI","","India","N","",
1923731,172425,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,172425,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,172425,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,300358,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,300358,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,300358,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,300433,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,378624,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,378624,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,378702,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,378702,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",0K2D5AK28E3O5CC06E35
1923731,197654,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,197654,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,197654,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,197654,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,378630,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,72382,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,72382,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,72382,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,215636,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,301718,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,301718,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,253233,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,253233,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,197568,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,215687,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,215687,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,215687,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",0K2D5AK28E3O5CC06E35
1923731,215687,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,300380,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,300380,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,300380,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,300321,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,300416,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,300416,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,300416,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,300416,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,197530,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New Mexico","United States","N","8-7221",
1923731,197530,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,197530,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,197530,"CITIBANK MUMBAI","CITIBANK MUMBAI","MUMBAI","","India","N","",
1923731,197530,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,19986,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,70322,"CITIBANK","CITIBANK","NEW YORK","New York","United States","N","",E57ODZWZ7FF32TWEFA76
1923731,70322,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,70322,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,72411,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,70279,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,70279,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,70279,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,70279,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,70279,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,70279,"CITIBANK","CITIBANK","NEW YORK","New York","United States","N","",E57ODZWZ7FF32TWEFA76
1923731,235507,"CITIBANK","CITIBANK","NEW YORK","New York","United States","N","",E57ODZWZ7FF32TWEFA76
1923731,71324,"CITIBANK","CITIBANK","NEW YORK","New York","United States","N","",E57ODZWZ7FF32TWEFA76
1923731,71324,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,71324,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,235504,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,20167,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,20167,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,20167,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,300403,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,300403,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,300403,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,300403,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,378708,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,378700,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",
1923731,378625,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,20015,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,20015,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,20015,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,20015,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,337539,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,337512,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,337502,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,337502,"SILICON VALLEY BANK","SILICON VALLEY BANK","SANTA CLARA","California","United States","N","",0K2D5AK28E3O5CC06E35
1923731,72384,"CITIBANK","CITIBANK","LONDON","","United Kingdom","N","",E57ODZWZ7FF32TWEFA76
1923731,72384,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,72384,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",
1923731,215726,"JPMORGAN CHASE BANK, N.A., TORONTO","JPMORGAN CHASE BANK, N.A., TORONTO","TORONTO","","Canada","N","",7H6GLXDRUGQFU57RNE97
1923731,215726,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,215726,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,17903,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,17903,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","BOSTON","Massachusetts","United States","N","8-68191",
1923731,17903,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,17903,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,309142,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
1923731,20334,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
1923731,20334,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","United Kingdom","N","",7H6GLXDRUGQFU57RNE97
1923731,20334,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
