"FilingID","ReferenceID","SubreferenceID","Related Person","Name of Marketer","SEC Number","CRD Number","City","State","Country","Websites"
2001558,478057,298027,"N","BOFA SECURITIES, INC.","",,"LONDON","","United Kingdom","N"
2001558,478054,298024,"N","GOLDMAN SACHS & CO. LLC","801-16048",361,"NEW YORK","New York","United States","N"
2001558,478048,298020,"N","BOFA SECURITIES, INC.","801-112640",283942,"NEW YORK","New York","United States","N"
2001558,478006,297980,"N","GOLDMAN SACHS & CO. LLC","801-16048",361,"NEW YORK","New York","United States","N"
2001558,199655,80434,"N","MORGAN STANLEY","",,"LONDON","","United Kingdom","N"
2001558,361587,197581,"N","BARCLAYS","",,"LONDON","","United Kingdom","N"
2001558,302357,144733,"N","NATIXIS SECURITIES AMERICAS LLC","8-719",1101,"NEW YORK","New York","United States","N"
2001558,220511,91639,"N","GOLDMAN SACHS BANK USA","",,"NEW YORK","New York","United States","N"
2001558,234504,99568,"N","BARCLAYS","",,"LONDON","","United Kingdom","N"
2001558,302343,144729,"N","NATIXIS SECURITIES AMERICAS LLC","8-719",1101,"NEW YORK","New York","United States","N"
2001558,302262,144653,"N","BANK OF NEW YORK MELLON","",,"DUBLIN``","","Ireland","N"
2001558,184880,72251,"N","BNP PARIBAS","",,"PARIS","","France","N"
2001558,217396,89876,"N","GOLDMAN, SACHS & CO.","",,"NEW YORK","New York","United States","N"
2001558,217397,89877,"N","BARCLAYS","",,"NEW YORK","New York","United States","N"
2001558,217395,89875,"N","GOLDMAN, SACHS & CO.","",,"NEW YORK","New York","United States","N"
2001558,173874,65335,"N","BARCLAYS","",,"NEW YORK","New York","United States","N"
2001558,185742,72679,"N","GOLDMAN, SACHS & CO.","",,"NEW YORK","New York","United States","N"
2001558,264221,120005,"N","BNP PARIBAS","",,"NEW YORK","New York","United States","N"
2001558,237332,101573,"N","GOLDMAN SACHS","",,"NEW YORK","New York","United States","N"
2001558,234503,99567,"N","BANK OF AMERICA MERRILL LYNCH","",,"NEW YORK","New York","United States","N"
2001558,360998,197162,"N","CITIGROUP GLOBAL MARKETS INC.","801-3387",7059,"NEW YORK","New York","United States","N"
2001558,478064,298030,"N","NATIXIS SECURITIES AMERICAS LLC","8-719",1101,"LONDON","","United Kingdom","N"
2001558,478014,297986,"N","NATIXIS SECURITIES AMERICAS LLC","8-719",1101,"NEW YORK","New York","United States","N"
1985333,372944,202146,"N","MOONFARE","",319285,"BERLIN","","Germany","N"
1983571,186002,72890,"N","PARK MADISON PARTNERS LLC","8-67270",140016,"NEW YORK","New York","United States","N"
1983571,198922,80324,"N","PARK MADISON PARTNERS LLC","8-67270",140016,"NEW YORK","New York","United States","N"
1983571,298464,189916,"N","PIA PONTIS INSTITUTIONAL ADVISORS GMBH","",,"MUNICH","","Germany","N"
1983571,228552,97391,"N","MAGENTA CAPITAL SERVICES LTD.","",,"THE VALLEY","","Anguilla","N"
1983571,228552,97390,"N","PARK MADISON PARTNERS LLC","8-67270",140016,"NEW YORK","New York","United States","N"
1983571,228552,97394,"N","PIA PONTIS INSTITUTIONAL ADVISORS GMBH","",,"MUNICH","","Germany","N"
1983571,228552,97392,"N","NOMURA REAL ESTATE MANAGEMENT CO., LTD","",,"TOKYO","","Japan","N"
1983571,298269,141373,"N","PIA PONTIS INSTITUTIONAL ADVISORS GMBH","",,"MUNICH","","Germany","N"
1983571,173025,66609,"N","THREADMARK PARTNERS LIMITED","",,"LONDON","","United Kingdom","N"
1983571,338192,189919,"N","GREENSTONE PLACEMENT MANAGEMENT FZ-LLC","",,"DUBAI","","United Arab Emirates","N"
1983571,228555,97395,"N","PARK MADISON PARTNERS LLC","8-67270",140016,"NEW YORK","New York","United States","N"
1983571,228555,97396,"N","PIA PONTIS INSTITUTIONAL ADVISORS GMBH","",,"MUNICH","","Germany","N"
1983571,338307,206624,"N","FURTHER CAPITAL PARTNERS LTD.","",,"TORONTO","","Canada","N"
1983571,338192,206623,"N","FURTHER CAPITAL PARTNERS LTD.","",,"TORONTO","","Canada","N"
1983571,338307,171881,"N","PIA PONTIS INSTITUTIONAL ADVISORS GMBH","",,"MUNICH","","Germany","N"
1983571,338192,171773,"N","PIA PONTIS INSTITUTIONAL ADVISORS GMBH","",,"MUNICH","","Germany","N"
1983571,338307,189920,"N","GREENSTONE PLACEMENT MANAGEMENT FZ-LLC","",,"DUBAI","","United Arab Emirates","N"
1983571,186007,74595,"N","PARK MADISON PARTNERS LLC","8-67270",140016,"NEW YORK","New York","United States","N"
1983571,186007,74596,"N","THREADMARK PARTNERS LIMITED","",,"LONDON","","United Kingdom","N"
1983571,173032,66997,"N","PARK MADISON PARTNERS LLC","8-67270",140016,"NEW YORK","New York","United States","N"
1983571,173032,66999,"N","THREADMARK PARTNERS LIMITED","",,"LONDON","","United Kingdom","N"
1983571,173025,66608,"N","PARK MADISON PARTNERS LLC","8-67270",140016,"NEW YORK","New York","United States","N"
1983571,186002,72889,"N","THREADMARK PARTNERS LIMITED","",,"LONDON","","United Kingdom","N"
1983571,228555,97397,"N","MAGENTA CAPITAL SERVICES LTD.","",,"THE VALLEY","","Anguilla","N"
1983571,228555,97398,"N","NOMURA REAL ESTATE MANAGEMENT CO., LTD","",,"TOKYO","","Japan","N"
2006765,33924,24996,"Y","BLACKROCK INVESTMENTS, LLC","8-48436",38642,"NEW YORK","New York","United States","N"
2006765,33907,24995,"Y","BLACKROCK INVESTMENTS, LLC","8-48436",38642,"NEW YORK","New York","United States","N"
2006765,37095,24997,"Y","BLACKROCK INVESTMENTS, LLC","8-48436",38642,"NEW YORK","New York","United States","N"
2006765,22507,8427,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
2006765,187379,73747,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
2006771,485395,304102,"Y","BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED","",,"LONDON","","United Kingdom","N"
2006771,317388,206486,"Y","BLACKROCK INVESTMENTS, LLC","8-48436",38642,"NEW YORK","New York","United States","N"
2006771,374967,206487,"Y","BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED","",,"LONDON","","United Kingdom","N"
2006771,317402,206488,"Y","BLACKROCK INVESTMENTS, LLC","8-48436",38642,"NEW YORK","New York","United States","N"
