"FilingID","Fund Name","Fund ID","Adviser Name","Adviser SEC Number","Clients Solicited?"
1982098,"SALTHILL PARTNERS, L.P.",805-8429466434,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"SPINDRIFT INVESTORS (BERMUDA) L.P.",805-9494670820,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"SPINDRIFT PARTNERS, L.P.",805-7223437049,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"US RESEARCH EQUITY EXTENDED FUND, L.P.",805-4166815994,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"US RESEARCH EQUITY EXTENDED MASTER FUND (CAYMAN) L.P.",805-1822983470,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WOLF CREEK INVESTORS (BERMUDA) L.P.",805-6764120033,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WOLF CREEK PARTNERS, L.P.",805-5933356589,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"ELBE MASTER INVESTORS (CAYMAN) L.P.",805-9956929119,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"ELBE PARTNERS, L.P.",805-6408689566,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"ELBE INVESTORS (CAYMAN), LTD.",805-9564789584,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON PAGOSA FUND (CAYMAN) II, LTD.",805-3401177871,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"GLOBAL EQUITY ABSOLUTE RETURN INVESTORS (CAYMAN) II, LTD.",805-5766832504,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"MAGDALENA MASTER INVESTORS (CAYMAN) L.P.",805-6537503178,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"MAGDALENA PARTNERS, L.P.",805-8036360842,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"MAGDALENA INVESTORS (CAYMAN), LTD.",805-3339910040,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"HADLEY HARBOR INVESTORS (CAYMAN) II L.P.",805-3050842902,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"HADLEY HARBOR MASTER INVESTORS (CAYMAN) II L.P.",805-7209504824,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"HADLEY HARBOR PARTNERS II, L.P.",805-5529711303,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON COMPOUND GROWTH, L.P.",805-5522646274,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON INDIA OPPORTUNITIES FUND, LTD.",805-5945345207,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON SECURITIZED OPPORTUNITIES, LTD.",805-6972699082,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON SELECT QUALITY EQUITY, L.P.",805-3558141901,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON DURABLE ENTERPRISES, L.P.",805-8065282849,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON: NON-US EQUITY OFFSHORE MASTER L.P.",805-7034496758,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1982098,"DIAMOND BROOK INVESTORS (CAYMAN), LTD.",805-4107634872,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON EXTENDED HORIZONS, L.P.",805-9423964476,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"NON-US EQUITY MANAGERS: PORTFOLIO1 [SERIES]",805-3153234192,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1982098,"MULTI-ADVISOR FUNDS INTERNATIONAL EQUITY VALUE FUND",805-8586862680,"NORTHERN TRUST INVESTMENTS, INCORPORATED","801-33358","N"
1982098,"COMMONFUND SCREENED GLOBAL EQUITY, LLC",805-1844552231,"COMMONFUND OCIO, INC.","801-56548","N"
1982098,"WELLINGTON BIOMEDICAL INNOVATION INVESTORS (CAYMAN) I L.P.",805-7529750568,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON BIOMEDICAL INNOVATION MASTER INVESTORS (CAYMAN) I L.P.",805-9954132149,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON BIOMEDICAL INNOVATION PARTNERS I, L.P.",805-7405502086,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON HADLEY HARBOR INVESTORS (CAYMAN) III L.P.",805-7933612726,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON HADLEY HARBOR MASTER INVESTORS (CAYMAN) III L.P.",805-2675850439,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON HADLEY HARBOR PARTNERS III, L.P.",805-3778093356,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"INTERNATIONAL RESEARCH EQUITY EXTENDED MASTER FUND (CAYMAN), L.P.",805-2717757694,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"INTERNATIONAL RESEARCH EQUITY EXTENDED FUND, L.P.",805-6878904477,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"MACRO THEMES INVESTORS (CAYMAN) L.P.",805-9622611222,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"MACRO THEMES MASTER INVESTORS (CAYMAN), L.P.",805-2429154145,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"TEXAS HIDALGO CO-INVESTMENT FUND, L.P.",805-4886505545,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"HH III CO-INVEST DIST INVESTORS (CAYMAN) L.P.",805-3401913009,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"HH III CO-INVEST DIST MASTER INVESTORS (CAYMAN) L.P.",805-7103550227,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"HH III CO-INVEST DIST PARTNERS, L.P.",805-9158940356,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON BLENDED OPPORTUNISTIC EMD, L.P.",805-6558731051,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON COMPOUND GROWTH (CAYMAN), LTD.",805-9298666306,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"HH III CO-INVEST INST INVESTORS (CAYMAN) L.P.",805-6145598769,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"GLOBAL RESEARCH EQUITY EXTENDED MASTER FUND (CAYMAN), L.P.",805-8889413130,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"GLOBAL RESEARCH EQUITY EXTENDED FUND, L.P.",805-7404651977,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"COMMONFUND INSTITUTIONAL CORE EQUITY FUND, LLC",805-8447695108,"COMMONFUND OCIO, INC.","801-56548","N"
1982098,"COMMONFUND INSTITUTIONAL MULTI-STRATEGY EQUITY FUND, LLC",805-6622899664,"COMMONFUND OCIO, INC.","801-56548","N"
1982098,"COMMONFUND MULTI-STRATEGY EQUITY INVESTORS, LLC",805-3627167750,"COMMONFUND OCIO, INC.","801-56548","N"
1982098,"TJU NQ GLOBAL EX-US EQUITY FUND",805-6235187367,"RUSSELL INVESTMENTS","801-56576","N"
1982098,"WELLINGTON CLIMATE RESILIENCE FUND, L.P.",805-5141221739,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON DYNAMIC ACTIVE EQUITY MASTER FUND (CAYMAN) L.P.",805-9329044711,"WELLINGTON FUNDS (US) LLC","801-111643","N"
1982098,"WELLINGTON DYNAMIC ACTIVE EQUITY FUND, L.P.",805-9885419566,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON DYNAMIC ACTIVE EQUITY FUND (CAYMAN), LTD.",805-3722436129,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON CLIMATE RESILIENCE MASTER FUND (CAYMAN) L.P",805-3545795994,"WELLINGTON FUNDS (US) LLC","801-111643","N"
1982098,"WAI INVESTMENT STRATEGIES I, LLC",805-8349740828,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON BIOMEDICAL INNOVATION INVESTORS (CAYMAN) II L.P",805-6623751456,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON BIOMEDICAL INNOVATION MASTER INVESTORS (CAYMAN) II L.P",805-2778306763,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON BIOMEDICAL INNOVATION PARTNERS II, L.P.",805-4978074100,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON CLIMATE INNOVATION FEEDER FUND (CAYMAN) I L.P.",805-7698551329,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON CLIMATE INNOVATION FUND (CAYMAN) I L.P.",805-8783703048,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON CLIMATE INNOVATION FUND I, L.P.",805-1793193474,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON CLIMATE MARKET NEUTRAL FUND (CAYMAN), LTD.",805-8717790344,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON CLIMATE MARKET NEUTRAL FUND, L.P.",805-7750991088,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON CLIMATE MARKET NEUTRAL MASTER FUND (CAYMAN) L.P.",805-9021301918,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON HADLEY HARBOR AIV II MASTER INVESTORS (CAYMAN) III, LTD.",805-8231995718,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON HADLEY HARBOR AIV INVESTORS (CAYMAN) III, LTD.",805-5080902645,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON HADLEY HARBOR AIV MASTER INVESTORS (CAYMAN) III, LTD.",805-3919726364,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON INSTITUTIONAL MULTI-STRATEGY MASTER FUND (CAYMAN) L.P.",805-7936344884,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON TMT MARKET NEUTRAL FUND, L.P.",805-4146974807,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON TMT MARKET NEUTRAL MASTER FUND (CAYMAN) L.P.",805-3752730609,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON VENTURE INVESTMENTS I, L.P.",805-5545938750,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON INSTITUTIONAL MULTI-STRATEGY FUND (CAYMAN) LTD.",805-7390546630,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"GLOBAL RESEARCH EQUITY EXTENDED FUND, CAYMAN LTD.",805-8377981064,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"HH IV CO-INVEST DIST INVESTORS (CAYMAN) L.P.",805-3778412494,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"HH IV CO-INVEST DIST MASTER INVESTORS (CAYMAN) L.P.",805-4770314695,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"HH IV CO-INVEST DIST PARTNERS, L.P.",805-3456879586,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON CUSTOM DEFENSIVE ALTERNATIVES FUND (CAYMAN), LTD.",805-9378785782,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON HADLEY HARBOR MASTER INVESTORS (CAYMAN) IV L.P.",805-3148747383,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON HADLEY HARBOR INVESTORS (CAYMAN) IV L.P.",805-1851579199,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON HADLEY HARBOR PARTNERS IV, L.P.",805-4146476813,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON MACRO EQUITY OPPORTUNITIES MASTER FUND (CAYMAN) L.P.",805-1190373482,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON MACRO EQUITY OPPORTUNITIES FUND, L.P.",805-6761780582,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON MACRO EQUITY OPPORTUNITIES FUND (CAYMAN), LTD.",805-3431122988,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON TMT MARKET NEUTRAL FUND, CAYMAN LTD.",805-1758508257,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON CLIMATE RESILIENCE FUND (CAYMAN), LTD.",805-5907484234,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"EMERGING MARKETS SMALL CAP DISCOVERY FUND (CAYMAN), LTD.",805-2615679569,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"EMERGING MARKETS SMALL CAP DISCOVERY MASTER FUND (CAYMAN) L.P.",805-8157023494,"WELLINGTON FUNDS (US) LLC","801-111643","N"
1982098,"WELLINGTON FOCUSED ASIA EQUITY, L.P.",805-2628346807,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"NEXT GENERATION VEHICLES MASTER FUND (CAYMAN)  L.P.",805-4825658398,"WELLINGTON FUNDS (US) LLC","801-111643","N"
1982098,"NEXT GENERATION VEHICLES FUND (CAYMAN), LTD.",805-5257855811,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"NEXT GENERATION VEHICLES FUND, L.P.",805-1711643963,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"EMERGING MARKETS SMALL CAP DISCOVERY FUND L.P.",805-2152418255,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"INTERNATIONAL EQUITY FUND",805-4206310733,"RUSSELL INVESTMENTS","801-56576","N"
1982098,"TJU DB GLOBAL EX-US EQUITY FUND",805-7111072100,"RUSSELL INVESTMENTS","801-56576","N"
1982098,"WELLINGTON-CIS DIVERSIFYING STRATEGIES FUND (CAYMAN) L.P.",805-6260834140,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON-CIS DIVERSIFYING STRATEGIES FUND (CAYMAN), LTD.",805-7118644907,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON-CIS FIXED INCOME FUND, L.P.",805-9870413418,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON-CIS GLOBAL EQUITY FUND, L.P.",805-9429326685,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON MANAGEMENT CLO 1 LTD.",805-6073356323,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON DIVERSIFYING ALPHA FUND (CAYMAN) L.P.",805-2476977714,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON GLOBAL MULTI-STRATEGY FUND, L.P.",805-3177311886,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON GLOBAL MULTI-STRATEGY MASTER FUND (CAYMAN) L.P.",805-6486484121,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","N"
1982098,"WELLINGTON GLOBAL MULTI-STRATEGY FUND (CAYMAN), LTD.",805-5140901210,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON SELECT CHINA, L.P.",805-8771159338,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON NATURAL GAS OPPORTUNITIES II FUND (CAYMAN), LTD.",805-5059547124,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON NATURAL GAS OPPORTUNITIES II FUND, L.P.",805-4057509182,"WELLINGTON FUNDS (US) LLC","801-111643","Y"
1982098,"WELLINGTON NATURAL GAS OPPORTUNITIES II MASTER FUND (CAYMAN) L.P.",805-2250864894,"WELLINGTON FUNDS (US) LLC","801-111643","N"
1982098,"WELLINGTON GROWTH LENDING OPPORTUNITIES FUND I, L.P.",805-9951195010,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON MANAGEMENT CLO 2 LTD.",805-9964204298,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"WELLINGTON MANAGEMENT CLO 3 LTD.",805-1059246441,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
1982098,"US RESEARCH EQUITY EXTENDED FUND (CAYMAN) II, LTD.",805-8317765068,"WELLINGTON ALTERNATIVE INVESTMENTS","801-107461","Y"
2005976,"ENERGY ACQUISITION VEHICLE LP",805-2906871839,"STONE RIDGE ASSET MANAGEMENT LLC","801-77228","N"
2005976,"ENERGY ACQUISITION VEHICLE II LP",805-7950972034,"STONE RIDGE ASSET MANAGEMENT LLC","801-77228","N"
2005976,"STONE RIDGE ENERGY ACQUISITION FUND LP",805-7139055856,"STONE RIDGE ASSET MANAGEMENT LLC","801-77228","N"
2005976,"STONE RIDGE ENERGY ACQUISITION FUND II LP",805-2564077632,"STONE RIDGE ASSET MANAGEMENT LLC","801-77228","Y"
2012704,"CAYMAN GLOBAL MACRO FUND LLC",805-3548207787,"DWS INVESTMENT MANAGEMENT AMERICAS, INC.","801-252","N"
2006758,"BEACHHEAD CREDIT OPPORTUNITIES LLC",805-3314871224,"CORRIGO INVESTMENT PARTNERS, LLC","801-113497","N"
2006758,"BEACHHEAD SPECIAL OPPORTUNITIES LLC",805-4880981205,"CORRIGO INVESTMENT PARTNERS, LLC","801-113497","N"
2006758,"CO-INVESTMENT SERIES 1, A SERIES OF CO-INVESTMENT SERIES LLC",805-8006648870,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
2011715,"EURO-GALAXY III CLO DAC",805-6318500375,"PINEBRIDGE INVESTMENTS EUROPE LIMITED","802-76432","Y"
2011715,"EURO-GALAXY IV CLO DAC",805-8086565255,"PINEBRIDGE INVESTMENTS EUROPE LIMITED","802-76432","Y"
2011715,"EURO-GALAXY V CLO DAC",805-8116411399,"PINEBRIDGE INVESTMENTS EUROPE LIMITED","802-76432","N"
2011715,"EURO GALAXY VI CLO DAC",805-1676494459,"PINEBRIDGE INVESTMENTS EUROPE LIMITED","802-76432","N"
2011715,"GALAXY XIX CLO LTD",805-4409150850,"PINEBRIDGE GALAXY LLC","801-108522","N"
2011715,"GALAXY XXIII CLO LTD",805-7077775888,"PINEBRIDGE GALAXY LLC","801-108522","N"
2011715,"GALAXY XXIV CLO LTD",805-8270828823,"PINEBRIDGE GALAXY LLC","801-108522","N"
2011715,"GALAXY XXV CLO LTD",805-6911095823,"PINEBRIDGE GALAXY LLC","801-108522","N"
2011715,"GALAXY XXVI CLO LTD",805-9186101293,"PINEBRIDGE GALAXY LLC","801-108522","N"
2011715,"PINEBRIDGE PRIVATE EQUITY INSURANCE FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, LP",805-9666095370,"SALI FUND SERVICES","801-61702","Y"
2011715,"PINEBRIDGE GLOBAL EMERGING MARKETS CORPORATE BOND FUND",805-4488981496,"PINEBRIDGE INVESTMENTS EUROPE LIMITED","802-76432","Y"
2011715,"PINEBRIDGE GLOBAL FOCUS EQUITY FUND",805-1734289646,"PINEBRIDGE INVESTMENTS EUROPE LIMITED","802-76432","Y"
2011715,"EURO GALAXY VII CLO DAC",805-5184263433,"PINEBRIDGE INVESTMENTS EUROPE LIMITED","802-76432","Y"
2008866,"MAP 287, A SEGREGATED PORTFOLIO OF LMA SPC",805-6814105614,"LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
2009006,"POLYMER ASIA FUND LP",805-2952790549,"POLYMER CAPITAL MANAGEMENT (HK) LIMITED","802-118884","N"
