"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
1992888,487498,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST. PETERSBURG","Florida","United States","Y"
1992888,487522,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST. PETERSBURG","Florida","United States","Y"
1992888,487533,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1992888,487533,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST. PETERSBURG","Florida","United States","Y"
1992888,487501,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST. PETERSBURG","Florida","United States","Y"
1992888,487527,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST. PETERSBURG","Florida","United States","Y"
1992888,487533,"MORGAN STANLEY","8-68191",149777,"PURCHASE","New York","United States","Y"
1992888,487531,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST. PETERSBURG","Florida","United States","Y"
1992888,487528,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST. PETERSBURG","Florida","United States","Y"
1992888,487500,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST. PETERSBURG","Florida","United States","Y"
1997455,355403,"INTERACTIVE BROKERS HONG KONG LTD","",,"HONG KONG","","Hong Kong","Y"
1997455,355403,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1997455,355403,"UBS AG","",,"LONDON","","United Kingdom","Y"
1992129,190948,"UBS AG","",,"LONDON","","United Kingdom","Y"
1992129,190948,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1997272,262381,"MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359",16139,"NEW YORK","New York","United States","Y"
1997272,230500,"MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359",16139,"NEW YORK","New York","United States","Y"
1997272,230481,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1997272,230502,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1997272,230500,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1997272,230502,"MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359",16139,"NEW YORK","New York","United States","Y"
1997272,230481,"MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359",16139,"NEW YORK","New York","United States","Y"
1997272,230500,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1997272,230502,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1997272,362933,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1997272,362933,"MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359",16139,"NEW YORK","New York","United States","Y"
1997272,362933,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1997272,230481,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1997335,231824,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1997335,231824,"M. S. HOWELLS & CO.","8-52558",104100,"SCOTTSDALE","Arizona","United States","N"
1992565,283568,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1992935,268597,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1989748,420387,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1989748,420387,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1997700,364868,"UBS AG (LONDON BRANCH)","",,"LONDON","","United Kingdom","Y"
1997700,364865,"UBS AG (LONDON BRANCH)","",,"LONDON","","United Kingdom","Y"
1998658,180258,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1998717,167006,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1998717,167006,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1998717,167006,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1997996,162203,"HSBC BANK PLC","",,"LONDON","","United Kingdom","Y"
1997996,162203,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1997996,162203,"UBS AG","",,"LONDON","","United Kingdom","Y"
1997996,162203,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1998619,421810,"MAREX PRIME SERVICES LIMITED","",,"LONDON","","United Kingdom","Y"
1998619,421810,"J.P. MORGAN SECURITIES LLC","",,"LONDON","","United Kingdom","Y"
1998619,227576,"J.P. MORGAN SECURITIES LLC","",,"LONDON","","United Kingdom","Y"
1996584,52082,"RAVENSCROFT LIMITED","",,"ST PETER PORT","","Guernsey","Y"
1996584,201813,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","N"
1999990,488564,"BMO CAPITAL MARKETS","",,"TORONTO","","Canada","Y"
1999990,488564,"TD SECURITIES INC.","",,"TORONTO","","Canada","Y"
1999990,488564,"CIBC WORLD MARKETS","",,"TORONTO","","Canada","Y"
1993934,194624,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1993934,194624,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1993934,194624,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1997521,269308,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,269309,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,364787,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,246131,"MORGAN STABLEY","",,"NEW YORK","New York","United States","Y"
1997521,246141,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,20608,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,268573,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,364791,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,59278,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,59279,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,59280,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997521,191221,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1997812,228002,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1997812,228002,"UBS AG, LONDON BRANCH","",,"LONDON","","United Kingdom","Y"
1997812,228002,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1994372,269452,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1994912,435146,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1994912,435146,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1995684,420726,"BTIG LIMITED","",,"LONDON","","United Kingdom","N"
1998811,41724,"MORGAN STANLEY","8-68191",149777,"LONDON","","United Kingdom","Y"
1998811,250821,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1998811,41724,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1998811,250821,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1998811,41687,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","N"
1998811,41661,"UBS FINANCIAL SERVICES INC.","8-16267",8174,"LONDON","","United Kingdom","Y"
1998811,41687,"CREDIT SUISSE SECURITIES (USA) LLC","8-422",816,"NEW YORK","New York","United States","N"
1998811,41724,"J.P. MORGAN SECURITIES INC.","8-36950",18718,"LONDON","","United Kingdom","Y"
1998811,41661,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1998811,41724,"UBS SECURITIES LLC","8-22651",7654,"LONDON","","United Kingdom","Y"
1998811,41724,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1998811,41661,"BNP PARIBAS BROKERAGE SERVICES, INC.","8-44765",31394,"LONDON","","United Kingdom","Y"
1998811,41661,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"LONDON","","United Kingdom","Y"
1998811,41687,"BNP PARIBAS BROKERAGE SERVICES, INC.","8-44765",31394,"LONDON","","United Kingdom","Y"
1998811,250821,"UBS SECURITIES LLC","8-22651",7654,"LONDON","","United Kingdom","Y"
1996848,488064,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
1996848,488064,"GOLDMAN SACHS & CO","",,"NEW YORK","New York","United States","Y"
1996848,488064,"JP MORGAN","",,"NEW YORK","New York","United States","Y"
1996848,280073,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1996848,280073,"NATIONAL FINANCIAL SERVICES LLC T/A FIDELITY CAPITAL MARKETS","",,"BOSTON","Massachusetts","United States","Y"
1996848,280073,"MORGAN STANLEY & CO INTERNATIONAL LIMITED","",,"LONDON","","United Kingdom","Y"
1996848,280073,"UBS AG","",,"LONDON","","United Kingdom","Y"
1996580,31509,"UBS AG","",,"LONDON","","United Kingdom","Y"
1996580,31509,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1994402,419929,"MORGAN STANLEY & CO. LLC","8-15869",8209,"BALTIMORE","Maryland","United States","Y"
1994402,419930,"MORGAN STANLEY & CO. LLC","8-15869",8209,"BALTIMORE","Maryland","United States","Y"
1998115,435849,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON, GREATER LONDON","","United Kingdom","N"
1998086,363484,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1998086,363484,"UBS AG","",,"LONDON","","United Kingdom","Y"
1998086,363484,"BANK OF AMERICA MERRILL LYNCH","",,"LONDON","","United Kingdom","Y"
1998086,363484,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1999785,177254,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1999785,177254,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1999785,177254,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1999785,309823,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1999785,309823,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1999785,309823,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1999785,177254,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1997255,310216,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1997255,178359,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1997255,178359,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1997255,310216,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1997255,488018,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1997255,488018,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1995774,367791,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1999798,488533,"FIREBLOCKS LTD.","",,"TEL AVIV","","Israel","Y"
1999716,267987,"UBS AG","",,"LONDON","","United Kingdom","Y"
1999716,267987,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1999716,267987,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1999716,284420,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1999716,284420,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1997257,229006,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1997257,229006,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1994715,56488,"CANACCORD GENUITY LLC","8-3271",1020,"NEW YORK","New York","United States","N"
1994715,265371,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1994715,265371,"CANACCORD GENUITY LLC","8-3271",1020,"NEW YORK","New York","United States","Y"
1994715,265371,"STONEX FINANCIAL INC.","8-51269",45993,"WINTER PARK","Florida","United States","Y"
1994715,56488,"STONEX FINANCIAL INC.","8-51269",45993,"WINTER PARK","Florida","United States","Y"
1994715,196553,"STONEX FINANCIAL INC.","8-51269",45993,"WINTER PARK","Florida","United States","Y"
1994715,56320,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1994715,56488,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1994715,196553,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1993922,178866,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1993922,178866,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1998048,55146,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1998048,55146,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1998048,55146,"UBS AG (LONDON BRANCH)","",,"LONDON","","United Kingdom","Y"
1998048,55146,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1998048,421395,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1998048,421395,"UBS AG (LONDON BRANCH)","",,"LONDON","","United Kingdom","Y"
1998048,488158,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1999107,488328,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1999107,371664,"CF SECURED, LLC","8-69863",285841,"NEW YORK","New York","United States","Y"
1999107,371666,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1999107,246999,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","N"
1999107,246999,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1999107,246999,"CF SECURED, LLC","8-69863",285841,"NEW YORK","New York","United States","Y"
1999107,371664,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","N"
1999107,371664,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1999107,371665,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1999107,488325,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1999107,488325,"CF SECURED, LLC","8-69863",285841,"NEW YORK","New York","United States","Y"
1999107,320248,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1995552,487657,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
2000078,285598,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
2000078,171066,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1989588,27718,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1978161,423093,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1978161,423093,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1983709,365884,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1993469,158863,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1989776,487054,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1989808,231025,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1989808,231025,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1989808,231025,"UBS AG, LONDON BRANCH","",,"LONDON","","United Kingdom","Y"
1989808,231025,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1989808,255074,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1989808,255074,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1989808,255074,"UBS AG, LONDON BRANCH","",,"LONDON","","United Kingdom","Y"
1989808,255074,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1989808,486406,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1989808,486406,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1989808,486406,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1989808,486406,"UBS AG, LONDON BRANCH","",,"LONDON","","United Kingdom","Y"
1995705,190028,"MORGAN STANLEY & CO INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1995705,190028,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1996643,373512,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1996643,373512,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1996643,373512,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1983567,197690,"RBC DOMINION SECURITIES INC.","",,"TORONTO","","Canada","Y"
1994143,181393,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1994143,189951,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1994143,189951,"UBS AG (LONDON) BRANCH","",,"LONDON","","United Kingdom","Y"
1994143,189951,"BNP PARIBAS (LONDON) BRANCH","",,"LONDON","","United Kingdom","Y"
1994143,189951,"MORGAN STANLEY INTERNATIONAL","",,"LONDON","","United Kingdom","N"
1994143,181393,"MORGAN STANLEY INTERNATIONAL","",,"LONDON","","United Kingdom","N"
1994143,181393,"UBS AG (LONDON) BRANCH","",,"LONDON","","United Kingdom","Y"
1994143,181393,"BNP PARIBAS (LONDON) BRANCH","",,"LONDON","","United Kingdom","Y"
1996642,184830,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1996642,310462,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1996642,310462,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1996642,184830,"LEERINK PARTNERS LLC","8-48535",39011,"BOSTON","Massachusetts","United States","Y"
1996642,184830,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1996642,310462,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1996642,184830,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1992603,211220,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1999158,68896,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1999158,68896,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
2000149,488064,"MORGAN STANLEY","",,"NEW YORK","New York","United States","Y"
2000149,488064,"GOLDMAN SACHS & CO","",,"NEW YORK","New York","United States","Y"
2000149,488064,"JP MORGAN","",,"NEW YORK","New York","United States","Y"
2000149,280073,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
2000149,280073,"NATIONAL FINANCIAL SERVICES LLC T/A FIDELITY CAPITAL MARKETS","",,"BOSTON","Massachusetts","United States","Y"
2000149,280073,"MORGAN STANLEY & CO INTERNATIONAL LIMITED","",,"LONDON","","United Kingdom","Y"
2000149,280073,"UBS AG","",,"LONDON","","United Kingdom","Y"
1999560,419929,"MORGAN STANLEY & CO. LLC","8-15869",8209,"BALTIMORE","Maryland","United States","Y"
1999560,419930,"MORGAN STANLEY & CO. LLC","8-15869",8209,"BALTIMORE","Maryland","United States","Y"
1999537,183771,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1997493,250732,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1986529,370534,"BNP PARIBAS SA","",,"PARIS","","France","Y"
1955715,180353,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","Y"
1998418,23936,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1998418,68365,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1998093,167006,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1998093,167006,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1998093,167006,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1996203,210535,"CITIGROUP GLOBAL MARKETS LTD","",,"LONDON","","United Kingdom","Y"
1996203,370039,"CITIGROUP GLOBAL MARKETS LTD","",,"LONDON","","United Kingdom","Y"
1996203,210535,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1996203,210535,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1996203,210535,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1996203,210535,"UBS AG, LONDON BRANCH","",,"LONDON","","United Kingdom","Y"
1996203,210535,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1996203,370039,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1996203,370039,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1996203,370039,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1996203,370039,"UBS AG, LONDON BRANCH","",,"LONDON","","United Kingdom","Y"
1996203,370039,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1999274,268331,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1991684,227743,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1991684,227743,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1991684,227743,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1991684,227743,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1988777,364369,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1988777,54982,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1988777,54982,"UBS AG","",,"LONDON","","United Kingdom","Y"
1988777,54982,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1988777,364371,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1988777,364371,"UBS AG","",,"LONDON","","United Kingdom","Y"
1988777,364371,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1988777,486230,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1998949,65182,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1999645,364549,"STANDARD BANK","",,"JOHANNESBURG","","South Africa","Y"
1999645,364549,"MCB MAURITIUS COMMERCIAL BANK","",,"LA PRENEUSE","","Mauritius","Y"
1999645,364549,"FINANCIAL BROKERAGE GROUP (FBG) SAE (EFG HERMES)","",,"CAIRO","","Egypt (United Arab Republic)","Y"
1999645,364549,"INTERACTIVE BROKERS LLC","",,"GREENWICH","Connecticut","United States","Y"
1999645,364549,"CI CAPITAL","",,"GIZA","","Egypt (United Arab Republic)","Y"
1999547,285625,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1999547,285625,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1997254,368232,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1997254,368232,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1997254,368235,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1997254,368235,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1997254,368232,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1998007,268847,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1998007,268847,"UBS AG","",,"LONDON","","United Kingdom","Y"
1996825,423099,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1996825,423099,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1996825,423099,"UBS AG","",,"LONDON","","United Kingdom","Y"
1996825,423099,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1996514,268331,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1997254,368235,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
