"FilingID","ReferenceID","Foreign Regulatory Authority"
1996832,356026,"United Kingdom - Financial Conduct Authority"
1996340,270213,"United Kingdom - Financial Conduct Authority"
1996340,270215,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1996340,270215,"United Kingdom - Financial Conduct Authority"
1996340,270215,"Canada - New Brunswick Securities Commission"
1996340,270215,"Canada - Alberta Securities Commission"
1996340,270215,"Canada - Manitoba Securities Commission"
1996340,270215,"Australia - Australian Securities and Investments Commission"
1996340,270215,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1996340,270215,"Canada - Northwest Territories, Office of the Registrar of Securities"
1996340,270215,"Canada - Nova Scotia Securities Commission"
1996340,270215,"Canada - Nunavut, Registrar of Securities"
1996340,270215,"Canada - Ontario Securities Commission"
1996340,270215,"Canada - Prince Edward Island, Securities Office"
1996340,270215,"Canada - Quebec, Financial Markets Authority"
1996340,270215,"Canada - Saskatchewan Financial Services Commission"
1996340,270215,"Canada - Yukon Territories, Registrar of Securities"
1996340,270215,"South Africa - Financial Services Board"
1996340,270216,"United Kingdom - Financial Conduct Authority"
1996340,270217,"United Kingdom - Financial Conduct Authority"
1996340,270217,"Hong Kong - Securities and Futures Commission"
1996340,270247,"Switzerland - Swiss Financial Market Supervisory Authority"
1996340,270247,"Ireland -  Central Bank of Ireland"
1996340,270247,"Germany - German Federal Financial Supervisory Agency"
1996340,270247,"Netherlands - The Netherlands Authority for the Financial Markets"
1996340,290119,"Canada - Manitoba Securities Commission"
1996340,290119,"Canada - New Brunswick Securities Commission"
1996340,290119,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1996340,290119,"Canada - Northwest Territories, Office of the Registrar of Securities"
1996340,290119,"Canada - Nova Scotia Securities Commission"
1996340,290119,"Canada - Nunavut, Registrar of Securities"
1996340,290119,"Canada - Ontario Securities Commission"
1996340,290119,"Canada - Prince Edward Island, Securities Office"
1996340,290119,"Canada - Quebec, Financial Markets Authority"
1996340,290119,"Canada - Saskatchewan Financial Services Commission"
1996340,290119,"Canada - Yukon Territories, Registrar of Securities"
1996340,290119,"Canada - Alberta Securities Commission"
1996340,290119,"Canada - British Columbia Securities Commission"
1996340,290120,"Other-CHINA, PEOPLE'S REPUBLIC OF- ASSET MANAGEMENT ASSOCIATION OF CHINA"
1996340,378985,"Other-PEOPLE'S REPUBLIC OF CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1996340,398107,"Singapore - Monetary Authority of Singapore"
1988527,339529,"Other-INDIA, BANKERS CODE AND STANDARDS BOARD OF INDIA"
1988527,339529,"United Kingdom - Financial Conduct Authority"
1988527,339529,"United Kingdom - Prudential Regulation Authority"
1988527,339529,"Other-HONGKONG - HONGKONG MONETORY AUTHORITY"
1988527,339529,"India - Securities and Exchange Board of India"
1988527,339529,"Hong Kong - Securities and Futures Commission"
1988527,339529,"Other-INDIA, RESERVE BANK OF INDIA"
1988527,339529,"Other-INDIA, INSURANCE REGULATORY & DEVELOPMENT AUTHORITY"
1988527,339529,"Other-INDIA, NATIONAL SECURITIES DEPOSITORY LIMITED"
1988527,339529,"Other-INDIA, INDIAN BANK'S ASSOCIATION"
1988527,339529,"Other-INDIA, FOREIGN EXCHANGE DEALER'S ASSOCIATION OF INDIA"
1988527,339529,"Other-INDIA, BOMBAY STOCK EXCHANGE LIMITED"
1988527,339529,"Other-INDIA CDSL, CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED"
1988527,339529,"Other-INDIA, NATIONAL STOCK EXCHANGE OF INDIA LIMITED"
1988527,339530,"India - Securities and Exchange Board of India"
1988527,356009,"Australia - Australian Securities and Investments Commission"
1988527,356009,"United Kingdom - Financial Conduct Authority"
1988527,378336,"India - Securities and Exchange Board of India"
1996833,339187,"India - Securities and Exchange Board of India"
1997176,331613,"Guernsey - Guernsey Financial Services Commission"
1991820,326526,"United Kingdom - Financial Conduct Authority"
1991820,326519,"Jersey - Jersey Financial Services Commission"
1991820,326520,"Jersey - Jersey Financial Services Commission"
1991820,326521,"Guernsey - Guernsey Financial Services Commission"
1991820,326528,"Jersey - Jersey Financial Services Commission"
1991820,326531,"Jersey - Jersey Financial Services Commission"
1991820,326536,"Jersey - Jersey Financial Services Commission"
1991820,326538,"Jersey - Jersey Financial Services Commission"
1991820,327056,"Jersey - Jersey Financial Services Commission"
1991820,327058,"United Kingdom - Financial Conduct Authority"
1991820,355250,"Jersey - Jersey Financial Services Commission"
1991820,377504,"Jersey - Jersey Financial Services Commission"
1991820,377506,"Jersey - Jersey Financial Services Commission"
1999021,133817,"Other-CAYMAN ISLANDS MONETARY AUTHORITY"
1996365,257434,"Cayman Islands - Cayman Islands Monetary Authority"
1994992,308796,"Isle of Man - Financial Supervision Commission"
1994992,357853,"Other-GUERNSEY FINANCIAL SERVICES COMMISSION"
1994992,391057,"Guernsey - Guernsey Financial Services Commission"
1994992,391058,"Jersey - Jersey Financial Services Commission"
1994992,391059,"Isle of Man - Financial Supervision Commission"
1997777,252338,"United Kingdom - Financial Conduct Authority"
1997777,358764,"Cayman Islands - Cayman Islands Monetary Authority"
1988972,215296,"Mauritius, Republic of - Financial Services Commission"
1988972,355012,"Singapore - Monetary Authority of Singapore"
1999780,378101,"Cayman Islands - Cayman Islands Monetary Authority"
1996642,220073,"Cayman Islands - Cayman Islands Monetary Authority"
1996642,308657,"Hong Kong - Securities and Futures Commission"
1996642,308687,"Cayman Islands - Cayman Islands Monetary Authority"
1998048,150118,"Other-CAYMAN ISLANDS MONETARY AUTHORITY"
1997700,246915,"Jersey - Jersey Financial Services Commission"
1997700,378960,"Singapore - Monetary Authority of Singapore"
1987941,311510,"Mauritius, Republic of - Financial Services Commission"
1963424,380951,"Cayman Islands - Cayman Islands Monetary Authority"
1999716,307590,"Other-BANK OF ITALY"
1993452,166666,"United Kingdom - Financial Conduct Authority"
1993452,166669,"Australia - Australian Securities and Investments Commission"
1993452,210541,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1993452,210541,"Other-KOREA FINANCIAL INVESTMENT ASSOCIATION (KOFIA)"
1993452,210541,"Other-KOREAN FINANCIAL INTELLIGENCE UNIT (KOFIU)"
1993452,210541,"Other-KOREA EXCHANGE (KRX)"
1993452,289305,"Japan - Financial Services Agency"
1993452,309652,"Hong Kong - Securities and Futures Commission"
