"FilingID","ReferenceID","Foreign Regulatory Authority"
2010625,103166,"Other-BRAZILIAN CENTRAL BANK"
2010625,103166,"Brazil - Securities and Exchange Commission"
2010625,103171,"Brazil - Securities and Exchange Commission"
2010625,103171,"Other-BRAZILIAN CENTRAL BANK"
2010625,103172,"United Kingdom - Financial Conduct Authority"
2010625,103173,"Bermuda - Bermuda Monetary Authority"
2010625,103175,"Brazil - Securities and Exchange Commission"
2010625,103175,"Other-BRAZILIAN CENTRAL BANK"
2010625,148449,"Brazil - Securities and Exchange Commission"
2010625,148450,"Brazil - Securities and Exchange Commission"
2010625,226601,"Other-CHILE - SUPERTINTENDENCIA DE VALORES Y SEGUROS (SVS)"
2010625,226604,"Other-SUSEP - SUPERINTENDENCIA DE SEGUROS PRIVADOS"
2010625,226606,"Mexico - National Commission for Banking and Securities"
2010625,226607,"Other-PERU - SUPERINTENDENCIA DEL MERCADO DE VALORES (SMV)"
2010625,226608,"Other-COLOMBIA - SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
2010625,264836,"Cayman Islands - Cayman Islands Monetary Authority"
2010625,331684,"Argentina - National Commission of Securities"
2010625,331686,"Chile - Superintendent of Pension Fund Administrators"
2010625,331687,"Chile - Superintendent of Pension Fund Administrators"
2010625,331689,"Brazil - Securities and Exchange Commission"
2010625,331692,"Portugal - Securities Market Commission"
2010625,331696,"Brazil - Securities and Exchange Commission"
2010625,331698,"Brazil - Securities and Exchange Commission"
2010625,331699,"Brazil - Securities and Exchange Commission"
2010625,331700,"Brazil - Securities and Exchange Commission"
2010625,331701,"Brazil - Securities and Exchange Commission"
2008743,191914,"Other-CHILE - SUPERINTENDENCIA DE VALORES Y SERVICIOS"
2006901,399295,"Hong Kong - Securities and Futures Commission"
2006901,399296,"Japan - Financial Services Agency"
2006901,399296,"Other-JAPAN - KANTO LOCAL FINANCE BUREAU"
2006356,113048,"Hong Kong - Securities and Futures Commission"
2006356,113056,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006356,113057,"Malaysia - Securities Commission"
2006356,113060,"India - Securities and Exchange Board of India"
2006356,113062,"Thailand - Securities and Exchange Commission"
2006356,120859,"Singapore - Monetary Authority of Singapore"
2006356,120860,"United Kingdom - Financial Conduct Authority"
2006356,120861,"Australia - Australian Securities and Investments Commission"
2006356,120865,"Other-PHILIPPINES: SECURITIES AND EXCHANGE COMMISSION"
2006356,126027,"Singapore - Monetary Authority of Singapore"
2006356,154921,"Other-INDONESIA: FINANCIAL SERVICES AUTHORITY"
2006356,154922,"Hong Kong - Securities and Futures Commission"
2006356,154923,"Other-PHILIPPINES - SECURITIES AND EXCHANGE COMMISSION"
2006356,154924,"Japan - Financial Services Agency"
2006356,288867,"Netherlands - The Netherlands Authority for the Financial Markets"
2006356,288868,"Other-CHINA, PEOPLE'S REPUBLIC OF - ASSET MANAGEMENT ASSOCIATION OF CHINA"
2006356,298818,"Cayman Islands - Cayman Islands Monetary Authority"
2006356,322106,"Hong Kong - Securities and Futures Commission"
2006356,322108,"Other-HONG KONG INSURANCE AUTHORITY"
2006356,322108,"Hong Kong - Securities and Futures Commission"
2006356,322109,"Hong Kong - Securities and Futures Commission"
2006356,322119,"Singapore - Monetary Authority of Singapore"
2006356,322126,"Japan - Financial Services Agency"
2006356,322129,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2006356,325207,"Hong Kong - Securities and Futures Commission"
2006909,396030,"Hong Kong - Securities and Futures Commission"
2011831,124229,"India - Securities and Exchange Board of India"
2011831,124451,"Singapore - Monetary Authority of Singapore"
2011831,124451,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2011831,124451,"China, People's Republic of - China Securities Regulatory Commission "
2011831,124476,"United Kingdom - Financial Conduct Authority"
2011831,124476,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2011831,124476,"India - Securities and Exchange Board of India"
2011831,124476,"Italy - National Stock Exchange Commission"
2011831,124476,"Switzerland - Swiss Financial Market Supervisory Authority"
2011831,140027,"Hong Kong - Securities and Futures Commission"
2011831,140038,"Germany - German Federal Financial Supervisory Agency"
2011831,162366,"United Kingdom - Financial Conduct Authority"
2011831,299542,"Ireland -  Central Bank of Ireland"
2011831,323102,"Other-ABU DHABI - GLOBAL MARKET FINANCIAL SERVICES REGULATORY AUTHORITY"
2011831,326106,"India - Securities and Exchange Board of India"
2011831,326106,"United Kingdom - Financial Conduct Authority"
2006081,398990,"United Kingdom - Financial Conduct Authority"
2007544,287287,"United Kingdom - Financial Conduct Authority"
2007544,365237,"United Kingdom - Financial Conduct Authority"
2010799,215257,"Singapore - Monetary Authority of Singapore"
2010799,266253,"Japan - Financial Services Agency"
2010799,298004,"Ireland -  Central Bank of Ireland"
2010970,270834,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,247509,"Hong Kong - Securities and Futures Commission"
2006452,247510,"United Kingdom - Financial Conduct Authority"
2006452,247513,"United Kingdom - Financial Conduct Authority"
2006452,247519,"Singapore - Monetary Authority of Singapore"
2006452,247523,"Netherlands - The Netherlands Authority for the Financial Markets"
2004063,398785,"Cayman Islands - Cayman Islands Monetary Authority"
2009291,378340,"Singapore - Monetary Authority of Singapore"
2006912,378327,"Hong Kong - Securities and Futures Commission"
2004063,361463,"Cayman Islands - Cayman Islands Monetary Authority"
2004063,361464,"Cayman Islands - Cayman Islands Monetary Authority"
2004063,362081,"Cayman Islands - Cayman Islands Monetary Authority"
2010031,265703,"Singapore - Monetary Authority of Singapore"
2010031,265693,"Australia - Australian Securities and Investments Commission"
2010031,265695,"Germany - German Federal Financial Supervisory Agency"
2010031,265699,"United Kingdom - Financial Conduct Authority"
2010031,265703,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2010031,265710,"Hong Kong - Securities and Futures Commission"
2010031,265713,"Japan - Financial Services Agency"
2010031,265718,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2010031,265723,"Germany - German Federal Financial Supervisory Agency"
2010031,265723,"United Kingdom - Prudential Regulation Authority"
2010031,265723,"United Kingdom - Financial Conduct Authority"
2010031,265725,"Switzerland - Swiss Financial Market Supervisory Authority"
2010031,265726,"Canada - Quebec, Financial Markets Authority"
2010031,265726,"Canada - British Columbia Securities Commission"
2010031,265726,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
2010031,265726,"Canada - Ontario Securities Commission"
2010031,265730,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010031,265732,"United Kingdom - Financial Conduct Authority"
2010031,265771,"Germany - German Federal Financial Supervisory Agency"
2006349,399225,"Hong Kong - Securities and Futures Commission"
2008098,399299,"Hong Kong - Securities and Futures Commission"
2008098,399301,"United Kingdom - Financial Conduct Authority"
2008098,399303,"Singapore - Monetary Authority of Singapore"
2008098,399390,"Japan - Financial Services Agency"
2008784,121316,"Japan - Financial Services Agency"
2008784,149945,"Hong Kong - Securities and Futures Commission"
2008784,297395,"Singapore - Monetary Authority of Singapore"
2008784,399396,"Switzerland - Swiss Financial Market Supervisory Authority"
2006441,379716,"Singapore - Monetary Authority of Singapore"
2006441,379718,"Netherlands - The Netherlands Authority for the Financial Markets"
2006441,379744,"Hong Kong - Securities and Futures Commission"
2006441,379761,"United Kingdom - Financial Conduct Authority"
2006441,380616,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010775,287287,"United Kingdom - Financial Conduct Authority"
2010775,365237,"United Kingdom - Financial Conduct Authority"
2009797,357561,"Other-CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
2007996,399291,"Singapore - Monetary Authority of Singapore"
2006456,248745,"Netherlands - The Netherlands Authority for the Financial Markets"
2006456,115036,"Hong Kong - Securities and Futures Commission"
2006456,192002,"Singapore - Monetary Authority of Singapore"
2006456,228857,"United Kingdom - Financial Conduct Authority"
2006456,248743,"Japan - Financial Services Agency"
2006456,356212,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006456,378973,"United Kingdom - Financial Conduct Authority"
2006456,379072,"United Kingdom - Financial Conduct Authority"
2011776,367973,"Japan - Financial Services Agency"
2010659,385362,"Denmark - Danish Financial Supervisory Authority"
2010659,385369,"United Kingdom - Financial Conduct Authority"
