"FilingID","SEC File Number","Series ID","RAUM"
1989694,"811-23013",S000081978,0
1989694,"811-23013",S000081511,0
1989694,"811-23013",S000081510,0
1989694,"811-23013",S000083006,0
1989694,"811-23013",S000084202,0
1989694,"811-23013",S000085808,0
1989694,"811-23013",S000085812,0
1989694,"811-23013",S000085813,0
1989694,"811-23013",S000085812,0
1989694,"811-23013",S000088426,0
1989694,"811-23013",S000088427,0
1989694,"811-23013",S000088428,0
1989694,"811-23013",S000083005,0
1989694,"811-23013",S000071430,0
1989694,"811-23013",S000071688,0
1989694,"811-23013",S000072296,0
1989694,"811-23013",S000072294,0
1989694,"811-23325",S000061648,0
1989694,"811-23325",S000061650,0
1989694,"811-23757",S000075322,0
1989694,"811-23757",S000078890,0
1989694,"814-00998",S001572694,0
1989694,"814-01307",S001772704,0
1989694,"814-01215",S001674760,0
1990255,"811-10263",,19833756
1990255,"811-02021",,19981435
1982132,"811-08918",,2958340940
1982132,"811-08894",,43121053173
1982132,"811-09121",,25849664051
1982132,"811-21864",,76049560430
1982132,"811-23002",,1677740074
1982132,"811-22613",,864546652
1982132,"811-05718",,61908052985
1982132,"811-08495",,2494983470
1982132,"811-23477",,6674347027
1982132,"811-08629",,132860664
1982132,"811-03207",,2260555587
1982132,"811-03964",,133885526528
1982132,"811-04723",,48692777930
1982132,"811-05125",,333686733
1982132,"811-05833",,3443932178
1982132,"811-07953",,2501476907
1982132,"811-08211",,30069981770
1982132,"811-21035",,2524505078
1982132,"811-22169",,827893736
1982132,"811-23659",,9845052
1982132,"811-03213",,5600354003
1982132,"811-10041",,3029773188
1982132,"811-23296",,10611765317
1992455,"811-22917",S000044181,30948078
1992455,"811-22917",S000044182,39110518
1992455,"811-22917",S000044183,37777148
1992455,"811-22917",S000055583,60967489
1988378,"814-01375",,689293657
1988660,"811-06351",,0
1988660,"811-23615",,427920848
1988660,"811-00560",,605299689
1990325,"811-21719",S000044040,1462154806
1990325,"811-21719",S000050277,729477528
1990325,"811-22969",,2477869667
1986671,"811-8194",S000027283,429226522
1986671,"811-8194",S000027284,139670606
1988503,"811-07102",,345009000
1989819,"811-04632",,64696849
1989819,"811-06041",,66444642
1989819,"811-05983",,146486114
1989677,"811-22842",,604523000
1989677,"811-22842",,293700
1989388,"811-22842",,604523000
1989388,"811-22842",,293700
1990202,"811-04556",S000030928,6575900000
1990202,"811-04556",S000039596,1297600000
1990202,"811-04556",S000044276,60900000
1990202,"811-04556",S000045275,2716900000
1990202,"811-04556",S000007801,3539000000
1990202,"811-04556",S000036911,8100000
1990202,"811-04419",S000007928,11063400000
1990202,"811-04419",S000007925,3631800000
1990202,"811-04419",S000007903,3707900000
1990202,"811-21991",S000029152,9998900000
1990202,"814-02224",S000011481,11081100000
1990202,"811-22127",S000028708,10609300000
1990202,"811-08690",S000003781,11224700000
1990202,"811-08274",S000013194,3942800000
1990202,"811-23615",S000074042,0
1990202,"811-23615",S000074041,134600000
1990202,"811-23615",S000074043,7600000
1990202,"811-23615",S000084959,8300000
1990274,"811-02021",S000032044,27339182
1990274,"811-10263",,27188794
1988721,"814-01659",,0
1992220,"811-23762",S000084303,16919911
1992220,"811-23762",S000084304,475043445
1992220,"811-23762",S000084305,478596403
1992273,"811-00215",S000069413,118056316
1992273,"811-02105",S000062237,2509285981
1992273,"811-02676",S000058189,3256489932
1992273,"811-04085",S000007066,1853534683
1992273,"811-04085",S000057288,3116109279
1992273,"811-22796",S000042567,2769553835
1992283,"811-00649",S000007151,2956836948
1992283,"811-00649",S000065701,6369927934
1992283,"811-03114",S000007476,4758557421
1992283,"811-03855",S000005436,1206433696
1992283,"811-04008",S000023605,4415011292
1992283,"811-04008",S000007102,659127659
1992283,"811-04008",S000066806,20956925
1992283,"811-07205",S000007730,6023281150
1992283,"811-03759",S000016759,6257416480
1992283,"811-03329",S000073966,6108367617
1992283,"811-07319",S000079685,8105471
1992283,"811-07319",S000079686,2210571
1992283,"811-07319",S000079687,2213479
1992283,"811-07319",S000079688,2175477
1992283,"811-07319",S000079689,2208887
1989327,"811-22842",,604523000
1989327,"811-22842",,293700
1992536,"811-21732",S000010041,23690680754
1992536,"811-23015",S000048321,24291729330
1992536,"811-09025",S000024942,29604689
1992536,"811-07257",S000047944,0
1992536,"811-07257",S000036875,377732375
1992536,"811-07257",S000006762,1078577215
1992536,"811-04676",S000061981,23056953819
1992536,"811-04676",S000000682,1108172611
1992536,"811-23661",S000084690,2238376041
1992536,"811-23731",S000083914,0
1992234,"811-21991",S000061481,43173676167
1992234,"811-21991",S000063170,4332887723
1992234,"811-21991",S000030092,10192268857
1992234,"811-21991",S000029153,4277779761
1992234,"811-21991",S000029152,16636847487
1992234,"811-21991",S000029151,93189953
1992234,"811-03833",S000033929,30524807
1992234,"811-08894",S000001741,647094735
1992234,"811-08894",S000030878,214352459
1992234,"811-07238",S000065387,3341062936
1992234,"811-05141",S000026003,324285270
1992234,"811-05141",S000026023,1614252
1992234,"811-23148",S000054038,1882242189
1992234,"811-03015",S000007895,1954160849
1992234,"811-08236",S000005358,4593336932
1992269,"811-01400",S000006037,61379808372
1992269,"811-01400",S000039220,202910710642
1992269,"811-01400",S000057289,179464615210
1992269,"811-01400",S000006036,214471391584
1992269,"811-07205",S000007730,24450707584
1992269,"811-07205",S000007731,37257697837
1992269,"811-07205",S000007732,47468463388
1992269,"811-07205",S000007733,26866075398
1992269,"811-07205",S000007734,1553918220
1992269,"811-07205",S000007735,3732665931
1992269,"811-00215",S000007019,31190405565
1992269,"811-00215",S000031547,7453541687
1992269,"811-00215",S000039214,30098599929
1992269,"811-00215",S000007022,46453500494
1992269,"811-00649",S000007151,24445706126
1992269,"811-00649",S000007153,3613778820
1992269,"811-00649",S000007154,12457177486
1992269,"811-00649",S000065702,3613778820
1992269,"811-00649",S000057292,15440562894
1992269,"811-00649",S000065701,24445706126
1992269,"811-00649",S000007152,1447663161
1992269,"811-00649",S000057291,1447663161
1992269,"811-01193",S000065695,36159735888
1992269,"811-01193",S000007112,319798398
1992269,"811-01352",S000006064,2282353402
1992269,"811-01352",S000006068,28594709
1992269,"811-01352",S000039216,3761022058
1992269,"811-01352",S000057281,1898770078
1992269,"811-01352",S000055365,1109324443
1992269,"811-01352",S000023603,5644562546
1992269,"811-01352",S000065694,2055281175
1992269,"811-01352",S000006066,1531996729
1992269,"811-01352",S000039218,1531996729
1992269,"811-01796",S000006056,44978207427
1992269,"811-02105",S000017677,2735106091
1992269,"811-02105",S000017675,20561785739
1992269,"811-02105",S000017678,17893625495
1992269,"811-02105",S000037003,10664534825
1992269,"811-02105",S000054519,4496368309
1992269,"811-02105",S000062237,26598799903
1992269,"811-02105",S000053607,843167834217
1992269,"811-02105",S000086560,9503531391
1992269,"811-02105",S000017681,4680717291
1992269,"811-02105",S000031520,486670000
1992269,"811-02105",S000062001,6463107452
1992269,"811-02105",S000075889,37964252
1992269,"811-02105",S000075890,31213445
1992269,"811-02105",S000075892,37964252
1992269,"811-02105",S000026422,31695580747
1992269,"811-02105",S000033635,5440035736
1992269,"811-02105",S000033636,71116899532
1992269,"811-02105",S000033637,1414602649
1992269,"811-02105",S000033638,429412059
1992269,"811-02105",S000033639,1094787792
1992269,"811-02105",S000042625,9534556639
1992269,"811-02105",S000049309,1322684892
1992269,"811-02105",S000051993,3687758174
1992269,"811-02105",S000051994,859879321679
1992269,"811-02105",S000051995,8068378659
1992269,"811-02105",S000051996,51793980428
1992269,"811-02105",S000052911,1012332771
1992269,"811-02105",S000054095,112138337284
1992269,"811-02105",S000054096,7808167299
1992269,"811-02105",S000054097,68751509900
1992269,"811-02105",S000056355,79313474888
1992269,"811-02105",S000056356,849656602845
1992269,"811-02105",S000056357,77471788444
1992269,"811-02105",S000056358,37976395522
1992269,"811-02105",S000056362,27092837716
1992269,"811-02105",S000062810,142082282625
1992269,"811-02105",S000065749,37489619951
1992269,"811-02105",S000075894,36465552
1992269,"811-02105",S000086561,6409638016
1992269,"811-02546",S000055364,44707155712
1992269,"811-02546",S000055368,2271425022
1992269,"811-02546",S000055369,18728055
1992269,"811-02546",S000055370,1593462427
1992269,"811-02546",S000006011,18886929672
1992269,"811-02546",S000055366,7533983222
1992269,"811-02676",S000050482,7343268707
1992269,"811-02737",S000017690,1748678929
1992269,"811-02737",S000031533,18746971144
1992269,"811-02737",S000031534,780809717
1992269,"811-02737",S000007495,2363120506
1992269,"811-02737",S000065255,54687383
1992269,"811-02737",S000071838,2730544623
1992269,"811-02737",S000072129,289386024
1992269,"811-02737",S000075899,28857023
1992269,"811-02737",S000085735,3008097558
1992269,"811-02737",S000066807,6448972
1992269,"811-02841",S000005450,30737068216
1992269,"811-02841",S000005452,2368977768
1992269,"811-02890",S000007149,602511647259
1992269,"811-03221",S000005456,25612590047
1992269,"811-03221",S000005457,30583635371
1992269,"811-03221",S000005458,28273457342
1992269,"811-03221",S000005459,29494678833
1992269,"811-03221",S000019187,33150733669
1992269,"811-03221",S000019188,32878501428
1992269,"811-03221",S000019189,30823856333
1992269,"811-03221",S000075290,2036323
1992269,"811-03221",S000075291,2793624
1992269,"811-03221",S000075292,2521487
1992269,"811-03221",S000075293,2036323
1992269,"811-03320",S000004818,7258226431
1992269,"811-03320",S000004820,634121796638
1992269,"811-03320",S000004819,49690812867
1992269,"811-03320",S000004822,120146786704
1992269,"811-03329",S000007716,2282353402
1992269,"811-03329",S000007717,26575428328
1992269,"811-03329",S000007718,1420706893
1992269,"811-03329",S000017648,836936513907
1992269,"811-03329",S000017649,2049987748
1992269,"811-03329",S000017650,2746577064
1992269,"811-03329",S000017670,2585259873
1992269,"811-03329",S000017671,2776746690
1992269,"811-03329",S000017672,2296988614
1992269,"811-03329",S000017673,2442427956
1992269,"811-03329",S000044870,18549298007
1992269,"811-03329",S000007720,21904144054
1992269,"811-03329",S000073966,19537125089
1992269,"811-03518",S000007505,66832847788
1992269,"811-03583",S000007118,527803492
1992269,"811-03583",S000007119,175765691087
1992269,"811-03583",S000042626,226243040578
1992269,"811-03583",S000057290,3503661754
1992269,"811-03583",S000065696,222784749465
1992269,"811-03583",S000081601,37363847609
1992269,"811-03587",S000006969,511094640
1992269,"811-03785",S000005111,5790564936
1992269,"811-03785",S000005112,48379049896
1992269,"811-03785",S000005119,7591127401
1992269,"811-03785",S000005121,25878321919
1992269,"811-03785",S000005122,5928666547
1992269,"811-03785",S000005123,15389893056
1992269,"811-03785",S000017683,3454374833
1992269,"811-03785",S000017686,7495418898
1992269,"811-03785",S000042623,29808708250
1992269,"811-03785",S000045650,36223655879
1992269,"811-03785",S000005125,48676316648
1992269,"811-03785",S000017684,13550251355
1992269,"811-03855",S000005432,15320581922
1992269,"811-03855",S000005435,653422780
1992269,"811-03855",S000005437,4785586983
1992269,"811-03855",S000005441,5730089119
1992269,"811-03855",S000005152,15913371860
1992269,"811-04008",S000007106,10940099315
1992269,"811-04008",S000007107,5530616489
1992269,"811-04008",S000007109,5797992864
1992269,"811-04008",S000012165,15463721421
1992269,"811-04008",S000019397,16560950612
1992269,"811-04008",S000023605,1155048891
1992269,"811-04008",S000026866,8856045012
1992269,"811-04008",S000026867,2941711268
1992269,"811-04008",S000026868,1279709508
1992269,"811-04008",S000066806,20956925
1992269,"811-04008",S000036874,3799920100
1992269,"811-04008",S000057282,12209783277
1992269,"811-04008",S000057283,12859975197
1992269,"811-04008",S000058342,925283765
1992269,"811-04008",S000007100,17669145116
1992269,"811-04008",S000007103,6853737671
1992269,"811-04008",S000065700,9786129898
1992269,"811-04008",S000017692,2011256028
1992269,"811-04008",S000019398,51531122678
1992269,"811-04008",S000007093,530214976
1992269,"811-04008",S000065699,9619471311
1992269,"811-04008",S000075294,5515693799
1992269,"811-04008",S000075295,66867692
1992269,"811-04008",S000075895,5478341182
1992269,"811-04008",S000075896,11085446
1992269,"811-04008",S000062805,221453951
1992269,"811-04085",S000007066,26598799903
1992269,"811-04085",S000057288,3750163535
1992269,"811-04085",S000062811,9964850526
1992269,"811-04118",S000007191,2763731262
1993172,"811-23859",S000082315,
1993172,"811-23859",S000082314,3323974814
1991950,"811-01677",S000000617,934099661
1991950,"811-04809",,1278816986
1991950,"811-03153",S000048355,7853443742
1991950,"811-03153",S000001588,7853443742
1991950,"811-03153",S000001569,0
1991950,"811-05371",S000006865,7853443742
1991950,"811-0296899",S000032976,6302213553
1991950,"811-07076",S000019534,2282093193
1991950,"811-00834",S000004417,142499930
1991950,"811-07443",S000004409,121724
1991950,"811-07959",S000044707,130465604
1991950,"811-07959",S000044708,4581631732
1991950,"811-07959",S000053713,0
1991950,"811-07959",S000062254,7169281
1991950,"811-07959",S000072390,7763680400
1991950,"811-22811",S000049700,5013390037
1991950,"811-22811",S000076296,7853443742
1991950,"811-05038",S000000698,1726724903
1991950,"811-22708",S000039101,1205268706
1991950,"811-22127",S000028708,7175148497
1991950,"811-07257",S000006761,6899615110
1991950,"811-07257",S000006765,838172567
1991950,"811-07239",S000002595,16327257408
1991950,"811-21732",S000034610,1386269935
1991950,"811-23754",S000085975,504250478
1992269,"811-04118",S000007195,137900525402
1992269,"811-04118",S000007196,30633271
1992269,"811-04118",S000007197,1732904081
1992269,"811-04118",S000042624,199334975623
1992269,"811-04118",S000057284,194614455101
1992269,"811-04118",S000065698,32564899516
1992269,"811-04118",S000007198,38893149518
1992269,"811-05251",S000057286,49847702106
1992269,"811-05251",S000057287,1166220300
1992269,"811-05251",S000065697,7419597926
1992269,"811-05251",S000064789,461194468
1992269,"811-05251",S000006023,9233759014
1992269,"811-05251",S000006026,770263866511
1992269,"811-05251",S000006027,255469360519
1992269,"811-05251",S000056363,869393484333
1992269,"811-05251",S000062806,60023750730
1992269,"811-05251",S000063103,285990279
1992269,"811-05251",S000063104,862882407026
1992269,"811-05251",S000065248,800130752868
1992269,"811-05511",S000007724,218085170405
1992269,"811-05511",S000017667,11415391628
1992269,"811-05511",S000007725,1166426934
1992269,"811-05511",S000007726,858268092225
1992269,"811-05511",S000061712,1792843368
1992269,"811-05511",S000061713,81321101412
1992269,"811-05511",S000061714,873764425453
1992269,"811-07139",S000007051,464438849739
1992269,"811-07139",S000007053,94388056444
1992269,"811-07139",S000007052,141373969278
1992269,"811-05361",S000025268,2879114130
1992269,"811-05361",S000025269,2901383749
1992269,"811-05361",S000025270,947064008
1992269,"811-05361",S000025271,972160832
1992269,"811-05361",S000065217,1118862295
1992269,"811-05361",S000065218,1114231183
1992269,"811-05361",S000065219,1133047979
1992269,"811-05361",S000076747,1038511637
1992269,"811-05361",S000076748,1046336950
1992269,"811-05361",S000076749,42096836
1992269,"811-05361",S000076750,39517827
1992269,"811-05361",S000085434,1139869678
1992269,"811-06440",S000085459,166071446064
1992269,"811-06440",S000004869,161626970455
1992269,"811-06440",S000085460,23113360940
1992269,"811-06440",S000004870,161364092778
1992269,"811-06440",S000004871,153297424290
1992269,"811-06440",S000004872,147014148762
1992269,"811-06440",S000004873,136231007872
1992269,"811-06440",S000004874,189864158325
1992269,"811-06440",S000004875,196707885348
1992269,"811-06440",S000004876,162412872377
1992269,"811-06440",S000004877,157630256922
1992269,"811-06440",S000004878,157946333388
1992269,"811-06440",S000004879,158339470668
1992269,"811-06440",S000004880,157389433848
1992269,"811-06440",S000004881,156774925712
1992269,"811-06440",S000004882,162615049767
1992269,"811-06440",S000004883,220993828936
1992269,"811-06440",S000004884,157608557466
1992269,"811-06440",S000012117,105395496099
1992269,"811-06440",S000012118,107536247989
1992269,"811-06440",S000012119,97077144189
1992269,"811-06440",S000012120,97292951272
1992269,"811-06440",S000026409,142324974792
1992269,"811-06440",S000026410,143177630513
1992269,"811-06440",S000026411,17380950437
1992269,"811-06440",S000085461,200111783388
1992269,"811-06440",S000026413,18133985945
1992269,"811-06440",S000026414,77026322028
1992269,"811-06440",S000026415,162568034856
1992269,"811-06440",S000026416,149044251426
1992269,"811-06440",S000026417,141177885752
1992269,"811-06440",S000026418,140405027739
1992269,"811-06440",S000026419,139598136658
1992269,"811-06440",S000032800,97826261417
1992269,"811-06440",S000032801,114445277616
1992269,"811-06440",S000032802,148387622709
1992269,"811-06440",S000046196,98377811521
1992269,"811-06440",S000046197,119978778330
1992269,"811-06440",S000046198,154734909868
1992269,"811-06440",S000085462,23115174522
1992269,"811-06440",S000056409,23063641576
1992269,"811-06440",S000056410,23080338368
1992269,"811-06440",S000056411,23097667251
1992269,"811-06440",S000056412,16069848281
1992269,"811-06440",S000056413,16967263229
1992269,"811-06440",S000056414,17268204106
1992269,"811-06440",S000056415,17248997417
1992269,"811-06440",S000056416,15313616029
1992269,"811-06440",S000056417,23280934348
1992269,"811-06440",S000056418,77789843164
1992269,"811-06440",S000056419,77803961416
1992269,"811-06440",S000056420,23046433965
1992269,"811-06440",S000062977,15939112654
1992269,"811-06440",S000062978,13362879417
1992269,"811-06440",S000062979,13691052554
1992269,"811-06440",S000062980,14466478790
1992269,"811-06440",S000062981,15275501174
1992269,"811-06440",S000085463,162988118753
1992269,"811-06440",S000062983,15979785355
1992269,"811-06440",S000062984,16732668550
1992269,"811-06440",S000062985,16445527389
1992269,"811-06440",S000062986,15379314782
1992269,"811-06440",S000062987,14454547951
1992269,"811-06440",S000062988,108347494747
1992269,"811-06440",S000062989,109061832615
1992269,"811-06440",S000065622,98836034621
1992269,"811-06440",S000065623,23107046124
1992269,"811-06440",S000065624,124124330031
1992269,"811-06440",S000065625,15861293924
1992269,"811-06440",S000065626,160425828859
1992269,"811-07319",S000068175,15601786480
1992269,"811-07319",S000068173,208911833229
1992269,"811-07319",S000070233,118038793142
1992269,"811-07319",S000070234,72959068571
1992269,"811-07319",S000070235,9403580712
1992269,"811-07319",S000072126,636486093
1992269,"811-07319",S000072127,204722548
1992269,"811-07319",S000047984,2782973794
1992269,"811-07319",S000054749,550653900
1992269,"811-07319",S000054750,4301440574
1992269,"811-07319",S000054751,14020570392
1992269,"811-07319",S000081804,4349839
1992269,"811-07319",S000081805,33191777500
1992269,"811-07319",S000081807,472535803
1992269,"811-07319",S000087779,4261747469
1992269,"811-03010",S000005323,2218611044
1992269,"811-03010",S000005324,824590289
1992269,"811-03010",S000005325,876217522
1992269,"811-03010",S000005328,1273079804
1987728,"811-09301",S000038169,45317007
1987728,"811-09301",S000038169,310276295
1987728,"811-09301",S000038169,146842541
1987728,"811-09301",S000038169,45867295
1987728,"811-09301",S000038169,151620900
1987728,"811-09301",S000005385,49331974
1987728,"811-09301",S000006352,117999857
1987942,"811-05583",,1497448068
1987942,"811-04985",,1539884051
1987942,"811-08226",,0
1987942,"811-08394",,0
1987942,"811-07876",,0
1982456,"811-08510",S000001029,119473814
1982456,"811-08510",S000001030,147996640
1982456,"811-08510",S000001032,480667009
1982456,"811-08510",S000001033,118459712
1982456,"811-08510",S000001034,17020820
1982456,"811-08510",S000001036,42861175
1982456,"811-08510",S000013856,53074546
1982456,"811-08510",S000027009,2647260
1982456,"811-08510",S000032816,135627083
1982456,"811-08510",S000076756,
1982456,"811-08510",S000076757,
1982456,"811-08510",S000081863,
1982456,"811-08510",S000081865,
1982456,"811-08510",S000081864,
1982456,"811-08510",S000081866,
1982456,"811-08510",S000076755,
1982456,"811-08510",S000068521,2238238
1982456,"811-08510",S000023269,15757849
1982456,"811-08510",S000079342,2265327
1982456,"811-08510",S000081862,
1982456,"811-08510",S000083828,
1982456,"811-08510",S000083829,
1982456,"811-08510",S000049136,
1982456,"811-08510",S000001035,
1982456,"811-08510",S000080170,
1992269,"811-03010",S000005329,7849015270
1992269,"811-03010",S000005330,2381839247
1992269,"811-03010",S000005331,1437381625
1992269,"811-03010",S000005434,23398798785
1992269,"811-03010",S000005322,19986088902
1992269,"811-03010",S000005117,2323892731
1992269,"811-03010",S000054816,891184807
1992269,"811-03114",S000007454,776235012
1992269,"811-03114",S000007455,863131003
1992269,"811-03114",S000007459,1580507750
1992269,"811-03114",S000007462,932417209
1992269,"811-03114",S000007463,235292363
1992269,"811-03114",S000007466,5136189079
1992269,"811-03114",S000007476,237461030
1992269,"811-03114",S000007488,1409042143
1992269,"811-03114",S000007469,62231827
1992269,"811-03114",S000007484,10077002939
1992269,"811-03114",S000039313,1138293551
1992269,"811-03466",S000032745,1376857576
1992269,"811-03759",S000007736,1082195759
1992269,"811-03759",S000007742,10852358498
1992269,"811-03759",S000007747,1260508761
1992269,"811-03759",S000007752,3048848807
1992269,"811-03759",S000007753,1278296770
1992269,"811-03759",S000007756,2993442293
1992269,"811-03759",S000007758,1612738534
1992269,"811-03759",S000016757,1296704366
1992269,"811-03759",S000016758,739786250
1992269,"811-03759",S000016759,1736320089
1992269,"811-03759",S000007755,24238876619
1992269,"811-03759",S000017651,1039550746
1992269,"811-03759",S000017652,1022639925
1992269,"811-03759",S000017653,1019125818
1992269,"811-03759",S000017660,995345720
1992269,"811-03759",S000017661,958979496
1992269,"811-03759",S000017662,876530214
1992269,"811-03759",S000017663,844517336
1992269,"811-03759",S000017664,690365041
1992269,"811-03759",S000017665,971450807
1992269,"811-03759",S000017666,18131647160
1992269,"811-03759",S000039296,9470992281
1992269,"811-03759",S000039298,13719673905
1992269,"811-21667",S000008404,17432881541
1992269,"811-21667",S000020954,23774683641
1992269,"811-21667",S000070098,19537125089
1992269,"811-21667",S000024223,1155048891
1992269,"811-21667",S000047926,648340789
1992269,"811-22083",S000036933,19092539484
1992269,"811-22796",S000075900,37964252
1992269,"811-22796",S000042567,30667886660
1992269,"811-07807",S000007179,23734755243
1992269,"811-07807",S000007181,50691500753
1992255,"811-07572",S000006997,282245184
1992255,"811-10183",,2952546548
1992255,"811-10263",S000001154,329073237
1992255,"811-22127",S000019839,3005024816
1992255,"811-23235",,642079255
1992255,"811-07953",S000044692,237711457
1992255,"811-09491",S000025364,575588344
1992255,"811-07912",,1029390352
1992255,"811-06318",S000008436,1309007628
1992255,"811-08090",,1404419507
1992262,"811-04632",,64696849
1992262,"811-06041",,66444642
1992262,"811-05983",,146486114
1994552,"811-22912",S000043942,197689320
1994552,"811-22912",,198986856
1994552,"811-22912",,2506
1994552,"811-22912",,9515981
1994552,"811-22912",,397915454
1994552,"811-00524",S000018029,460114159
1994552,"811-00524",,4113244585
1994552,"811-00524",,203663441
1994552,"811-04813",S000011511,192297573
1994552,"811-04813",,27
1994552,"811-04813",,156769941
1994552,"811-07123",S000031204,68571329
1994552,"811-07123",,13976676
1994552,"811-02192",S000000095,474970609
1994552,"811-02192",S000001910,375881995
1994552,"811-07044",S000000095,474970609
1994552,"811-07044",S000001910,375881995
1994552,"811-07123",S000028808,950936919
1994552,"811-07123",,167737233
1994552,"811-07123",,293244865
1994552,"811-07123",,42651224
1994552,"811-07123",,2988035087
1994552,"811-07123",,969799059
1994552,"811-07123",,182850581
1994552,"811-23477",S000072023,10747902
1994552,"811-23477",,10738319
1994609,"811-22912",S000043942,197689320
1994609,"811-22912",,198986856
1994609,"811-22912",,2506
1994609,"811-22912",,9515981
1994609,"811-22912",,397915454
1994609,"811-00524",S000018029,460114159
1994609,"811-00524",,4113244585
1994609,"811-00524",,203663441
1994609,"811-04813",S000011511,192297573
1994609,"811-04813",,27
1994609,"811-04813",,156769941
1994609,"811-07123",S000031204,68571329
1994609,"811-07123",,13976676
1994609,"811-02192",S000000095,474970609
1994609,"811-02192",S000001910,375881995
1994609,"811-07044",S000000095,474970609
1994609,"811-07044",S000001910,375881995
1994609,"811-07123",S000028808,950936919
1994609,"811-07123",,167737233
1994609,"811-07123",,293244865
1994609,"811-07123",,42651224
1994609,"811-07123",,2988035087
1994609,"811-07123",,969799059
1994609,"811-07123",,182850581
1994609,"811-23477",S000072023,10747902
1994609,"811-23477",,10738319
1993092,"811-22078",S000054189,8554101826
1993092,"811-22078",S000019503,1888723956
1993092,"811-22078",S000053209,10125523908
1993092,"811-22922",S000049577,275702616
1993092,"811-06637",S000068969,30582995144
1993092,"811-06637",S000068970,35826333364
1993092,"811-06637",S000063381,1219988945
1993092,"811-06637",S000002980,613119311
1993092,"811-06637",S000002985,887467158
1993092,"811-08495",S000037455,2888533360
1993092,"811-09054",S000010522,11524764427
1993092,"811-09054",S000038293,
1993092,"811-21589",S000010422,1101046081
1973512,"811-21852",S000031346,3801685590
1973512,"811-21852",S000031352,858256834
1973512,"811-21852",S000031353,347033896
1973512,"811-21852",S000031356,6720407386
1973512,"811-21852",S000031359,243721967
1973512,"811-21852",S000031364,512064776
1973512,"811-21852",S000031365,897290195
1973512,"811-21852",S000031372,2122382891
1973512,"811-21852",S000031373,5924098423
1973512,"811-21852",S000031374,1062908062
1973512,"811-21852",S000031375,113997833
1973512,"811-21852",S000031379,394169411
1973512,"811-21852",S000033328,92302355
1973512,"811-21852",S000031351,312994847
1973512,"811-21852",S000061338,3809224261
1973512,"811-21852",S000031370,42277013
1973512,"811-21852",S000074120,343152430
1973512,"811-21852",S000074121,331992331
1973512,"811-22127",S000019838,10693015168
1973512,"811-22127",S000019840,6039664202
1973512,"811-22127",S000019841,4902025247
1973512,"811-22127",S000019842,1049647721
1973512,"811-22127",S000019843,1070553476
1973512,"811-22127",S000019844,7780161832
1973512,"811-22127",S000019845,5938133430
1973512,"811-22127",S000019846,1676014551
