"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Number","PCAOB Inspected"
1979111,314719,"EISNERAMPER LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",274,"Y"
1979111,477149,"ASHLAND PARTNERS & COMPANY LLP","MEDFORD","Oregon","United States","Y","Y",3783,"Y"
1979111,312192,"SPICER JEFFRIES LLP","DENVER","Colorado","United States","Y","Y",349,"Y"
1979111,377675,"ASHLAND PARTNERS & COMPANY LLP","MEDFORD","Oregon","United States","Y","Y",3783,"Y"
1979111,371584,"ASHLAND PARTNERS & COMPANY LLP","MEDFORD","Oregon","United States","Y","Y",3783,"Y"
1979111,371599,"ASHLAND PARTNERS & COMPANY LLP","MEDFORD","Oregon","United States","Y","Y",3783,"Y"
1979111,377692,"ASHLAND PARTNERS & COMPANY LLP","MEDFORD","Oregon","United States","Y","Y",3783,"Y"
1979111,314720,"KPMG LLC","DALLAS","Texas","United States","Y","Y",185,"Y"
1979111,477142,"ANDERS MINKLER HUBER & HELM LLP","ST. LOUIS","Missouri","United States","Y","Y",2100,"Y"
1979111,477155,"ASHLAND PARTNERS & COMPANY LLP","MEDFORD","Oregon","United States","Y","Y",3783,"Y"
1979111,477159,"ASHLAND PARTNERS & COMPANY LLP","MEDFORD","Oregon","United States","Y","Y",3783,"Y"
1979323,243535,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,170249,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,357464,"COHNREZNICK LLP","ATLANTA","Georgia","United States","Y","Y",596,"Y"
1979323,2853,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,2854,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,2850,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,59817,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,256608,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,256623,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,306809,"COHNREZNICK LLP","ATLANTA","Georgia","United States","Y","Y",596,"Y"
1979323,65672,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,377201,"COHNREZNICK LLP","ATLANTA","Georgia","United States","Y","Y",596,"Y"
1979323,377199,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,244645,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,2847,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,377193,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,480699,"COHNREZNICK LLP","ATLANTA","Georgia","United States","Y","Y",596,"Y"
1979323,480376,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,480663,"COHNREZNICK LLP","ATLANTA","Georgia","United States","Y","Y",596,"Y"
1979323,480665,"COHNREZNICK LLP","ATLANTA","Georgia","United States","Y","Y",596,"Y"
1979323,243540,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,377052,"COHNREZNICK LLP","ATLANTA","Georgia","United States","Y","Y",596,"Y"
1979323,2855,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,187607,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,235974,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,187606,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1979323,480402,"KPMG, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
1934162,216274,"SPICER JEFFRIES LLP","DENVER","Colorado","United States","Y","Y",349,"Y"
1934162,192687,"SPICER JEFFRIES LLP","DENVER","Colorado","United States","Y","Y",349,"Y"
1979039,4864,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1979039,397265,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1979039,397265,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1979039,295898,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1979039,4864,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1979039,480492,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1979039,480492,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1979039,480461,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1979039,480461,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1979018,246586,"DELOITEE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,372865,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,372861,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,337279,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,293143,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,337282,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,246589,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,231591,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,246588,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,293152,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,231585,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,444143,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,231589,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,246587,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,293164,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,293159,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,293228,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,253234,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,253235,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,253236,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,308037,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,293148,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,337281,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,337280,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,337283,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,293137,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,231587,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,337284,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,444283,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,444298,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,444216,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,444251,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,444267,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1979018,444313,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y",34,"Y"
1977872,366283,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,312983,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,312980,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,313015,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,277788,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,277787,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,277858,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,277774,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,248795,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
1977872,313010,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,313017,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,312981,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,248796,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
1977872,248794,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,366287,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
1977872,366289,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,366274,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
1977872,366285,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,366818,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,313011,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,312984,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,313014,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,313012,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,277829,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,277853,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,426633,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,426634,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,277761,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,277824,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,248792,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,248793,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,229652,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,209554,"ERNST & YOUNG LTD","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,367467,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,313016,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,366819,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1977872,426632,"ERNST & YOUNG","MANAMA","","Bahrain","Y","Y",1555,"Y"
1967927,480252,"WITHUM SMITH + BROWN, PC","NEW YORK","New York","United States","Y","Y",100,"Y"
1979402,172438,"SANVILLE & COMPANY","NEW YORK","New York","United States","Y","Y",169,"Y"
1979485,62045,"EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y",274,"Y"
1979485,5468,"EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y",274,"Y"
1978990,426670,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1982676,319793,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1978232,204285,"MICHEAL COGLIANESE CPA, P.C.","CHICAGO","Illinois","United States","Y","Y",3874,"Y"
1978232,312165,"MICHAEL COGLIANESE CPA, P.C.","CHICAGO","Illinois","United States","Y","Y",3874,"Y"
1982676,439243,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,439234,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,319792,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,319794,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,300617,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,301253,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,301220,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,301186,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,264706,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,264733,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,242848,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,319795,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,370486,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,364403,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,373479,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1982676,439232,"BDO CAYMAN LTD","GRAND CAYMAN","","Cayman Islands","Y","Y",2162,"Y"
1983762,243778,"KPMG, LLP","NEW YORK","New York","United States","Y","Y",185,"Y"
1983762,197892,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,309785,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,34476,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,213344,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,193728,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,183820,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,66964,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,357107,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,484752,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,369436,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,264349,"PRICEWATERHOUSECOOPERS","LUXEMBOURG","","Luxembourg","Y","Y",238,"Y"
1983762,356978,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,36680,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,211370,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,309782,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,62753,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,197888,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,36120,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,197868,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,309158,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,34529,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,316427,"PRICEWATERHOUSECOOPERS, SOCIÉTÉ COOPERATIVE","GRAND DUCHY","","Luxembourg","Y","Y",238,"Y"
1983762,68674,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,169893,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,183825,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,251853,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,33865,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,169936,"PRICEWATERHOUSECOOPERS","LUXEMBOURG","","Luxembourg","Y","Y",238,"Y"
1983762,485081,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,485082,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,485083,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,213322,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,53571,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,312823,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,309788,"PRICEWATERHOUSE COOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,251796,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,279893,"PRICEWATERHOUSECOOPERS LLP","CAYMAN BAY","","Cayman Islands","Y","Y",238,"Y"
1983762,211365,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,211368,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,309157,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,281486,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,197901,"PRICEWATERHOUSECOOPERS","LUXEMBOURG","","Luxembourg","Y","Y",238,"Y"
1983762,33425,"PRICEWATERHOUSECOOPERS","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,211367,"PRICEWATERHOUSECOOPERS","NEW YORK CITY","New York","United States","Y","Y",238,"Y"
1983762,485422,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1983762,485420,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y",238,"Y"
1978762,437337,"PRICEWATERHOUSECOOPERS LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1978762,437338,"PRICEWATERHOUSECOOPERS LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1978762,358378,"PRICEWATERHOUSECOOPERS LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1983884,436462,"ELLIOTT DAVIS","GREENVILLE","South Carolina","United States","Y","Y",149,"Y"
1983884,426303,"ELLIOTT DAVIS","GREENVILLE","South Carolina","United States","Y","Y",149,"Y"
1983884,426304,"ELLIOTT DAVIS","GREENVILLE","South Carolina","United States","Y","Y",149,"Y"
1983884,373158,"ELLIOTT DAVIS","GREENVILLE","South Carolina","United States","Y","Y",149,"Y"
1981126,229418,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,261357,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,303795,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,261352,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,229417,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,284821,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,303829,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,356714,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,356718,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,303822,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,356711,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981126,459074,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981126,459105,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981126,356726,"BENNETT THRASHER","ATLANTA","Georgia","United States","Y","Y",4051,"Y"
1981173,280462,"KPMG LLP","SAN FRANCISCO","California","United States","Y","Y",185,"Y"
1981173,280467,"KPMG LLP","NEW YORK","New York","United States","Y","Y",185,"Y"
1981200,254733,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,373781,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,373782,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,373760,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,234446,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,360108,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,234438,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,476796,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,476752,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,234442,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,234444,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,187565,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,187561,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,254734,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,285845,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,285837,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,285848,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,476787,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,476790,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,476802,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,476786,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,476798,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,234436,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,10089,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,1294,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,254729,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1981200,285850,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1980162,366904,"SPICER JEFFRIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y",349,"Y"
1981250,4793,"BPM LLP","SANTA MONICA","California","United States","Y","Y",207,"Y"
1981250,3211,"PRICEWATERHOUSECOOPERS LLP","SAN FRANCISCO","California","United States","Y","Y",238,"Y"
1981029,288657,"DELOITTE & TOUCHE LLP","SAN FRANCISCO","California","United States","Y","Y",34,"Y"
