"FilingID","ReferenceID","Foreign Regulatory Authority"
1951675,483924,"France - Financial Markets Authority"
1951675,397011,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1951675,320255,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1951675,398050,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1951675,398064,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1951675,398094,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1969554,205884,"Ireland -  Central Bank of Ireland"
1960580,476103,"Ireland -  Central Bank of Ireland"
1971031,482968,"Cayman Islands - Cayman Islands Monetary Authority"
1971031,168521,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1969905,170049,"Other - BANK OF ITALY"
1980356,359455,"Ireland -  Central Bank of Ireland"
1980356,310526,"Ireland -  Central Bank of Ireland"
1938433,199439,"Canada - British Columbia Securities Commission"
1938433,45133,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1938433,45133,"Canada - Nova Scotia Securities Commission"
1938433,45133,"Canada - Ontario Securities Commission"
1938433,45133,"Canada - Quebec, Financial Markets Authority"
1938433,25273,"Canada - Prince Edward Island, Securities Office"
1938433,198229,"Canada - Yukon Territories, Registrar of Securities"
1938433,45133,"Canada - Saskatchewan Financial Services Commission"
1938433,25257,"Canada - Nunavut, Registrar of Securities"
1938433,25257,"Canada - Nova Scotia Securities Commission"
1938433,25257,"Canada - Manitoba Securities Commission"
1938433,25257,"Canada - New Brunswick Securities Commission"
1938433,25257,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1938433,25257,"Canada - Ontario Securities Commission"
1938433,25257,"Canada - Quebec, Financial Markets Authority"
1938433,25257,"Canada - Saskatchewan Financial Services Commission"
1938433,25259,"Canada - Alberta Securities Commission"
1938433,25259,"Canada - British Columbia Securities Commission"
1938433,25259,"Canada - New Brunswick Securities Commission"
1938433,25259,"Canada - Manitoba Securities Commission"
1938433,25259,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1938433,25259,"Canada - Nova Scotia Securities Commission"
1938433,25259,"Canada - Ontario Securities Commission"
1938433,25259,"Canada - Quebec, Financial Markets Authority"
1938433,233662,"Other - PAKISTAN - SECURITIES & EXCHANGE COMMISSION OF PAKISTAN (SECP)"
1938433,233662,"Taiwan - Financial Supervisory Commission"
1938433,25259,"Canada - Saskatchewan Financial Services Commission"
1938433,25265,"Canada - New Brunswick Securities Commission"
1938433,25265,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1938433,25265,"Canada - Nova Scotia Securities Commission"
1938433,25264,"Canada - New Brunswick Securities Commission"
1938433,25264,"Canada - Alberta Securities Commission"
1938433,25264,"Canada - British Columbia Securities Commission"
1938433,25264,"Canada - Manitoba Securities Commission"
