"FilingID","Fund Name","Fund ID","ReferenceID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion","Master Fund","Feeder Fund","Master Fund Name","Master Fund ID","Fund of Funds","Fund Invested Self or Related","Fund Invested in Securities","Fund Type","Fund Type Other","Gross Asset Value","Minimum Investment","Owners","%Owned You or Related","%Owned Funds","Sales Limited","%Owned Non-US","Subadviser","Other IAs Advise","Clients Solicited","Percentage Invested","Exempt from Registration","Annual Audit","GAAP","FS Distributed","Unqualified Opinion","Prime Brokers","Custodians","Administrator","% Assets Valued","Marketing"
1992529,"CHRYSALIX ENERGY II US LIMITED PARTNERSHIP",805-6113198417,3874,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",15428000,100000,25,1,56,"Y",60,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1992529,"CHRYSALIX ENERGY III US LIMITED PARTNERSHIP",805-2997858138,3871,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",88141000,1000000,20,1,60,"",52,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1992529,"CHRYSALIX ROBOVALLEY LIMITED PARTNERSHIP",805-1964456770,245184,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",35792000,1000000,5,4,13,"N",100,"N","N","N",0,"N","Y","Y","Y","Yes","N","Y","Y",0,"N"
1992529,"CHRYSALIX ROBOVALLEY U.S. LIMITED PARTNERSHIP",805-7082670742,212499,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",98812000,1000000,11,2,0,"Y",54,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1992529,"CHRYSALIX CARBON NEUTRALITY FUND COOPERATIEF U.A.",805-9919612328,397389,"","Netherlands","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",28745000,1000000,5,2,0,"Y",100,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1992567,"DANSKE EUROPEAN LOAN FUND I",805-2645178249,232785,"","Ireland","Y","Y","N","N","",,"N","","N","Other Private Fund","BANK LOANS",258603193,100000,5,0,0,"Y",100,"N","Y","N",0,"N","Y","N","N","Report Not Yet Received","N","Y","Y",100,"N"
1992567,"DOVER CREDIT LIMITED",805-6746460049,210456,"","Ireland","Y","Y","N","N","",,"N","","N","Other Private Fund","PRIVATE SEGREGATED FUND",148531223,250000,1,0,0,"N",100,"N","Y","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1992567,"BARINGS INVESTMENT UMBRELLA FUND",805-1530325862,287571,"","United Kingdom","N","Y","N","N","",,"N","","N","Other Private Fund","COLLECTIVE INVESTMENT",93800000,1000,103,0,0,"",100,"N","N","Y",0,"N","Y","N","N","Yes","N","Y","Y",100,"N"
1992141,"DTX VC FUND I, L.P.",805-1266737254,487167,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",34350000,0,14,15,1,"Y",0,"N","N","N",0,"Y","N","","","","N","Y","Y",0,"N"
1977356,"IN-DEPTH PARTNERS GLOBAL EQUITIES MASTER LTD",805-2851713630,283049,"","Cayman Islands","Y","N","Y","N","",,"N","","N","Hedge Fund","",55900908,1000000,8,0,0,"Y",94,"N","N","N",25,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1977356,"LC INVESTMENTS FUND, SPC",805-2991551837,249031,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",69039116,100000,5,0,0,"",100,"Y","N","N",0,"N","Y","N","Y","No","Y","Y","Y",100,"N"
1987594,"MEKONG GENESIS, LTD.",805-2811380484,170117,"","Cayman Islands","Y","N","Y","N","",,"N","","N","Private Equity Fund","",125193557,100000,23,6,33,"N",72,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1979646,"NIO INFRASTRUCTURE FEEDER FUND V SCSP",805-2620626844,376426,"","Luxembourg","N","Y","N","Y","COPENHAGEN INFRASTRUCTURE V SCSP",,"N","","N","Private Equity Fund","",158015747,103890,0,0,0,"",85,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1979646,"NIO REAL ESTATE II SCSP",805-1085072267,319917,"","Luxembourg","Y","Y","N","Y","NREP NORDIC STRATEGIES FUND V LIMITED PARTNERSHIP",,"N","","N","Private Equity Fund","",68767082,103890,0,0,0,"Y",96,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1979646,"NIO INFRASTRUCTURE FEEDER FUND IV SCSP",805-5408169514,319916,"","Luxembourg","Y","Y","N","Y","COPENHAGEN INFRASTRUCTURE ENERGY TRANSITION FUND I SCSP",,"N","","N","Private Equity Fund","",4458603,103890,2,0,0,"Y",75,"N","N","N",0,"N","Y","N","Y","Report Not Yet Received","N","Y","Y",100,"N"
1979646,"NIO INFRASTRUCTURE FEEDER FUND II SMALL CAP SCSP",805-3508615802,310903,"","Luxembourg","Y","Y","N","Y","COPENHAGEN INFRASTRUCTURE IV SCSP",,"N","","N","Private Equity Fund","",33793208,103890,0,0,0,"Y",28,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1979646,"NIO INFRASTRUCTURE FEEDER FUND II SCSP",805-7919296043,310902,"","Luxembourg","Y","Y","N","Y","COPENHAGEN INFRASTRUCTURE IV SCSP",,"N","","N","Private Equity Fund","",6337227965,103890,1,0,0,"Y",87,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1988741,"HIGH FLYING FOODS FUND I, LP",805-6076047040,432951,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",5100000,100000,6,0,0,"N",0,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1988635,"NEON FUND I, LP",805-5600921922,421299,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",63782053,0,23,1,5,"",1,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1987629,"LEGEIS ALPHA UPSILON SPV, LLC",805-9139815383,425156,"Delaware","United States","Y","Y","N","N","",,"Y","N","N","Other Private Fund","FUND OF FUNDS",113978864,1000000,7,100,0,"Y",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1981031,"LYPTUS CAPITAL MASTER FUND, LP",805-9718351968,373334,"","Cayman Islands","Y","N","Y","N","",,"N","","N","Hedge Fund","",29000000,100000,5,44,0,"Y",56,"N","N","N",0,"N","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1986587,"CPI CAPITAL SERVICES FUND I LP",805-6503163304,485644,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",29000000,250000,20,14,0,"N",0,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1986587,"CPICS TIRECO., LLC",805-6242759736,419885,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",1000000,250000,13,80,0,"N",0,"N","N","N",0,"Y","N","","","","N","N","N",0,"N"
1986587,"CPICS ICAT INVESTMENT LLC",805-7008535224,419725,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",1560000,250000,18,35,0,"N",0,"N","N","N",0,"Y","N","","","","N","N","N",0,"N"
1987044,"GMB MEZZANINE CAPITAL IV - PARALLEL, L.P.",805-2640555483,276870,"Delaware","United States","Y","Y","N","N","",,"N","","N","Other Private Fund","CREDIT FUND",40364372,500000,36,5,0,"Y",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1956793,"LUDLOW VENTURES DETROIT I LP",805-1336326840,174830,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",107524629,0,4,1,0,"N",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1956793,"LUDLOW VENTURES - II LIMITED PARTNERSHIP",805-5758459355,174829,"Michigan","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",29322073,0,30,1,0,"N",0,"N","N","N",0,"N","N","","","","N","Y","Y",0,"N"
1956793,"LUDLOW VENTURES DETROIT III LP",805-9460061224,254782,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",61101634,0,612,1,0,"",1,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1956793,"LUDLOW VENTURES DETROIT IV LP",805-3865364525,368942,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",49450710,0,298,1,68,"",2,"N","N","N",0,"Y","Y","Y","N","Report Not Yet Received","N","Y","Y",0,"N"
1956793,"LUDLOW VENTURES DETROIT I-A LP",805-7902804389,174837,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",56216912,0,4,1,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1956793,"LUDLOW VENTURES - DAVIDSON LIMITED PARTNERSHIP",805-9862853354,227461,"Michigan","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",969079,0,4,1,0,"Y",0,"N","N","N",0,"Y","N","","","","N","Y","Y",0,"N"
1956793,"LUDLOW VENTURES DETROIT II LP",805-2481261861,216884,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",60431426,0,127,1,16,"",16,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1956793,"LUDLOW VENTURES DETROIT II-A LP",805-2622867627,227194,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",29214193,0,1,0,0,"Y",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1988351,"PARTHENON ATHENA FUND LP",805-4931170839,486195,"Delaware","United States","Y","N","N","N","",,"N","","N","Hedge Fund","",2705000,0,2,0,0,"N",0,"N","N","N",0,"Y","Y","Y","N","Report Not Yet Received","Y","Y","Y",100,"N"
1982013,"WILLOWTREE VENTURES FUND III, LP",805-7201933933,485416,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",35505051,100000,29,1,1,"Y",14,"N","N","N",0,"Y","N","","","","N","Y","Y",0,"N"
1979633,"ASV SPV (HEY JANE 2), LLC, A SERIES OF AMBOY STREET VENTURES CO-INVESTMENTS, LLC",805-8357046541,485808,"Wyoming","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",400000,50000,4,0,0,"N",0,"N","N","N",0,"N","N","","","","N","N","N",0,"N"
1979633,"ASV SPV (HER M.D.), A SERIES OF AMBOY STREET VENTURES CO-INVESTMENT, LLC",805-2798184785,372135,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",25000,5000,2,0,0,"N",0,"N","N","N",0,"Y","N","","","","N","N","N",0,"N"
1979633,"HPG REFORMATION VENTURES SPV I, A SERIES OF AMBOY STREET VENTURES CO-INVESTMENT, LLC",805-1601657342,418981,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",150000,5000,1,0,0,"N",0,"N","N","N",0,"Y","N","","","","N","N","N",0,"N"
1979633,"ASV SPV (TESTMATE), A SERIES OF AMBOY STREET VENTURES CO-INVESTMENT, LLC",805-9042848763,372136,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",325000,5000,5,0,0,"N",0,"N","N","N",0,"Y","N","","","","N","N","N",0,"N"
1979633,"AMBOY STREET VENTURES SPV (AUNT FLOW), A SERIES OF AMBOY STREET VENTURES CO-INVESTMENT, LLC",805-4396782542,362056,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",410000,5000,5,0,0,"N",12,"N","N","N",0,"Y","N","","","","N","N","N",0,"N"
1979633,"ASV SPV (DAME), A SERIES OF AMBOY STREET VENTURES CO-INVESTMENT, LLC",805-7489566710,362082,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",300000,5000,5,2,0,"N",8,"N","N","N",0,"Y","N","","","","N","N","N",0,"N"
1979633,"ASV SPV (CONTRALINE), A SERIES OF AMBOY STREET VENTURES CO-INVESTMENT, LLC",805-7216307420,362071,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",525000,5000,7,0,0,"N",0,"N","N","N",0,"Y","N","","","","N","N","N",0,"N"
1979633,"ASV SPV (HEY JANE), LLC, A SERIES OF AMBOY STREET VENTURES CO-INVESTMENT LLC",805-8411062827,362124,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",330000,5000,4,0,0,"N",0,"N","N","N",0,"Y","N","","","","N","N","N",0,"N"
1979633,"AMBOY STREET VENTURES FUND I, L.P.",805-4474859960,308076,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",18551078,100000,24,0,0,"N",17,"N","N","N",0,"Y","N","","","","N","N","Y",100,"N"
1979633,"AMBOY STREET VENTURES FUND II, L.P.",805-1872439151,484827,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",17294118,50000,50,0,0,"N",2,"N","N","N",0,"Y","N","","","","N","N","Y",100,"N"
1988078,"BURNT ISLAND VENTURES FUND II, LP",805-8144735774,372707,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",28352975,250000,57,1,27,"Y",28,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"Y"
1988078,"BURNT ISLAND VENTURES FUND I, LP",805-6962573566,250800,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",40916865,250000,99,2,3,"N",22,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1988078,"BURNT ISLAND VENTURES OPPORTUNITY FUND I, LP",805-9237443178,443535,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",7426988,1000000,15,1,13,"N",28,"N","N","N",0,"Y","Y","Y","N","Report Not Yet Received","N","Y","Y",0,"Y"
1989140,"ESPT VENTURES FUND IV, L.P",805-8472610540,316900,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",500000,50000,9,10,0,"Y",0,"N","N","N",0,"Y","N","","","","N","Y","N",0,"N"
1989140,"ESPT VENTURE FUND II, L.P.",805-8155242499,255989,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",300000,25000,9,8,0,"Y",0,"N","N","N",0,"Y","N","","","","N","Y","N",0,"N"
1989140,"ESPT VENTURE FUND I, L.P.",805-8713657557,228807,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",1310000,100000,8,30,0,"Y",0,"N","N","N",0,"Y","N","","","","N","Y","N",0,"N"
1989140,"ESPT VENTURES FUND III, L.P.",805-8490607060,286286,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",400000,25000,9,10,0,"Y",0,"N","N","N",0,"Y","N","","","","N","Y","N",0,"N"
1989140,"ESPT VENTURE FUND V, L.P",805-4140231852,370093,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",200000,25000,5,25,0,"Y",0,"N","N","N",0,"Y","N","","","","N","Y","N",0,"N"
1988401,"GEEK VENTURES FUND II, LP",805-9922733357,437769,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",9991919,0,29,1,0,"N",90,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1988401,"GEEK VENTURES NEWHOMESMATE SPV, A SERIES OF DECILE SPV, LLC",805-2928252855,437798,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",1075350,0,22,1,0,"N",62,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1988401,"GEEK VENTURES FUND I, LP",805-7437448535,281823,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",22987373,0,73,1,1,"N",55,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1988401,"GEEK VENTURES FOODREADY SPV, SERIES OF DECILE SPV, LLC",805-1578127456,397349,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",425000,0,10,1,0,"N",82,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1988401,"FUND 00334, A SERIES OF ASSURE LABS GB 2022 LLC",805-5512298362,397363,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",130000,0,5,1,0,"N",35,"N","N","N",0,"N","N","","","","N","N","Y",0,"N"
1988401,"GEEK VENTURES SHAPESXR SEED SPV, A SERIES OF DECILE SPV, LLC",805-3090624190,397373,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",585000,0,14,1,0,"N",37,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1988401,"GEEK VENTURES DECILE GROUP SPV, A SERIES OF DECILE SPV, LLC",805-9669152480,432011,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",275000,0,8,1,0,"N",64,"N","N","N",0,"Y","N","","","","N","N","Y",0,"N"
1988401,"GEEK VENTURES ZENCODER SPV, A SERIES OF DECILE SPV, LLC",805-4559851154,486200,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",345000,0,8,1,0,"N",31,"N","N","N",0,"N","N","","","","N","N","Y",0,"N"
1988401,"GEEK VENTURES CYTRONIC SPV, A SERIES OF DECILE SPV, LLC",805-3208128286,486201,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",325000,0,8,1,0,"N",17,"N","N","N",0,"N","N","","","","N","N","Y",0,"N"
1989354,"MAYFIELD INDIA II, LTD.",805-9681579979,198913,"","Mauritius","N","Y","N","N","",,"N","","N","Venture Capital Fund","",293297353,1000000,7,1,52,"",76,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1983592,"CQX, LLC",805-3078811120,485680,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",18203855,22000,17,20,0,"N",73,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1983592,"CREACION VENTURES I, L.P.",805-2056349124,254397,"","Cayman Islands","N","Y","N","N","",,"N","","N","Venture Capital Fund","",181535206,1000000,15,2,5,"",95,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1983592,"CREACION VENTURES I-A, L.P.",805-2780038673,254398,"","Cayman Islands","Y","N","N","N","",,"N","","N","Venture Capital Fund","",18012558,100000,13,0,0,"N",84,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1983210,"TC S.A., SICAV-RAIF",805-4164002765,485477,"","Luxembourg","Y","N","N","N","",,"N","","Y","Hedge Fund","",108000000,1000000,5,0,0,"N",100,"N","N","Y",100,"N","Y","N","Y","Yes","Y","Y","Y",100,"N"
1989136,"SERRA CAPITAL AG TECH FUND II, LP",805-3420570837,486273,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",1567384,250000,29,3,0,"Y",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","N",0,"N"
1989136,"SERRA CAPITAL I, LP",805-7419138131,227577,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",980481,100000,22,8,0,"Y",1,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1989136,"SERRA CAPITAL II FOLLOW-ON FUND, LP",805-4206965705,227639,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",15846043,50000,61,1,0,"Y",1,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1989136,"SERRA CAPITAL III, LP",805-4916797111,227579,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",37509985,100000,91,4,0,"Y",1,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1989136,"SERRA CAPITAL II, LP",805-4498308326,227578,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",46482714,50000,76,6,0,"Y",1,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1989136,"SERRA CAPITAL III (SBIC), L.P.",805-2665509041,227580,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",27092557,25000,93,2,0,"Y",1,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1989136,"SERRA CAPITAL AG TECH FUND, LP",805-4209068603,306036,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",26551114,250000,100,2,0,"Y",1,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","N",0,"N"
1974879,"WUXI HEALTHCARE VENTURES II, L.P.",805-4821332631,202058,"","Cayman Islands","N","Y","N","N","",,"N","","N","Venture Capital Fund","",133752070,3000000,21,1,40,"",97,"N","Y","N",0,"Y","Y","Y","Y","Yes","Y","Y","N",0,"N"
1974907,"CQX, LLC",805-3078811120,486224,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",18203855,22000,17,20,0,"N",73,"Y","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1974907,"CREACION VENTURES I, L.P.",805-2056349124,254403,"","Cayman Islands","N","Y","N","N","",,"N","","N","Venture Capital Fund","",181535206,1000000,15,2,5,"",95,"Y","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1974907,"CREACION VENTURES I-A, L.P.",805-2780038673,254405,"","Cayman Islands","Y","N","N","N","",,"N","","N","Venture Capital Fund","",18012558,100000,13,0,0,"Y",84,"Y","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1987585,"RECHARGE THEMATIC VENTURES I LP",805-8061558516,425358,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",31446649,25000,52,34,0,"N",62,"N","N","N",0,"Y","Y","N","Y","Report Not Yet Received","N","N","Y",100,"N"
1987585,"RECHARGE SP SPV 3, A SERIES OF RECHARGE THEMATIC VENTURES LLC",805-2125077944,425376,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",93750,3750,4,4,0,"N",27,"N","N","N",0,"Y","N","","","","N","N","Y",100,"N"
1987585,"RECHARGE VALON I, A SERIES OF RECHARGE THEMATIC VENTURES LLC",805-2742406990,425360,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",8574809,10000,34,13,0,"N",42,"N","N","N",0,"Y","N","","","","N","N","Y",100,"N"
1989418,"TOCCATA CAPITAL FUND",805-7371531498,54907,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Other Private Fund","PRIVATE INVESTMENT FUND PRIMARILY FOR INSTITUTIONS AND SOPHISTICATED HIGH NET WORTH INDIVIDUALS",0,500000,1,0,0,"Y",0,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",100,"N"
1988732,"CS CAPITAL PARTNERS REAL ESTATE FUND",805-6796969091,195103,"","Netherlands","N","Y","N","N","",,"N","","N","Real Estate Fund","",86760664,16181000,1,0,0,"",100,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1988732,"CS CAPITAL PARTNERS V, LP",805-4224578492,168734,"","United Kingdom","N","Y","N","N","",,"N","","N","Private Equity Fund","",682474372,16181000,22,0,5,"",65,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",100,"N"
1988732,"CS CAPITAL PARTNERS IV, LP",805-9252039901,5822,"","United Kingdom","N","Y","N","N","",,"N","","N","Private Equity Fund","",181651927,16181000,12,0,18,"",37,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",100,"N"
1988732,"CS CAPITAL PARTNERS VI, LP",805-7131131311,285628,"","United Kingdom","N","Y","N","N","",,"N","","N","Private Equity Fund","",0,16181000,1,100,0,"",100,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",0,"Y"
1987834,"GENERATION GROWTH CAPITAL PARTNERS IV, LP",805-9011651470,363452,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",35793258,150000,16,4,0,"Y",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1979968,"ANAX CAPITAL LP SERIES DELTA 1",805-7511217862,486188,"Delaware","United States","Y","N","N","N","",,"N","","N","Other Private Fund","TRADE FINANCE FUND FOCUSED ON SHORT-TERM, SECURED PURCHASES AND RESALE OF UNREFINED GOLD IN PHYSICAL COMMODITIES TRANSACTIONS.",1000,250000,50,100,0,"Y",0,"N","N","N",0,"N","N","","","","N","N","N",0,"N"
1989501,"NINE MASTS INVESTMENT FUND",805-4683618296,33862,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",1123111235,1000000,34,11,3,"",100,"N","Y","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"Y"
1988590,"GRAND CENTRAL MUSIC FUND I, LP",805-1444620476,368329,"Delaware","United States","N","Y","Y","N","",,"N","","N","Other Private Fund","MUSIC COPYRIGHTS",76100028,5000000,26,2,0,"",11,"N","N","Y",100,"Y","Y","Y","Y","Yes","N","N","Y",100,"Y"
1987707,"PRELUDE GROWTH PARTNERS I, L.P.",805-2993495439,196539,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",192299588,1000000,59,5,24,"N",7,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1987707,"PRELUDE GROWTH PARTNERS II, L.P.",805-6484087262,260975,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",397458173,1000000,62,2,22,"N",18,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1987707,"HIGHLAND CITRUS HOLDINGS, L.P.",805-5594966330,438637,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",0,1000000,2,0,0,"Y",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1989649,"FIFTH WALL VENTURES SPV XVIII, L.P.",805-6717814416,232754,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",7005013,5050000,1,0,0,"N",0,"N","N","N",0,"Y","N","","","","N","Y","Y",100,"N"
1989649,"FIFTH WALL VENTURES RETAIL FUND, L.P.",805-9772043720,199967,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",77479874,25000,50,1,0,"N",12,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",73,"N"
1989649,"FIFTH WALL VENTURES, L.P.",805-4235430707,178058,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",153722521,50000,67,1,0,"",8,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",77,"N"
1989649,"FIFTH WALL VENTURES II, L.P.",805-6070318079,216883,"","Cayman Islands","N","Y","N","N","",,"N","","N","Venture Capital Fund","",864084627,50000,116,1,4,"",36,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",98,"N"
1989649,"FIFTH WALL VENTURES SPV III, LP",805-3241220769,197027,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",731385,550000,1,0,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1989649,"FIFTH WALL VENTURES SPV XVI, L.P.",805-9827312475,228816,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",5476781,5300000,1,0,0,"Y",100,"N","N","N",0,"Y","N","","","","N","Y","Y",100,"N"
1989649,"FIFTH WALL VENTURES SPV X, L.P.",805-5837986197,216419,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",4202375,3030000,1,0,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1989649,"FIFTH WALL VENTURES SPV VI, L.P.",805-6350468039,203738,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",1629748,2000000,1,0,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
