"FilingID","ReferenceID","SubreferenceID","Related Person","Name of Marketer","SEC Number","CRD Number","City","State","Country","Websites"
1971916,45963,22417,"N","KATAMA SECURITIES LLC","8-65708",124667,"STAMFORD","Connecticut","United States","N"
1951675,483924,303235,"N","CHEVAL BLANC PATRIMOINE","",,"PARIS","","France","N"
1951675,320255,247887,"N","ALPHA OFFICE","",,"PARIS","","France","N"
1951675,320255,247889,"N","AURIS GESTION PRIVÉE","",,"PARIS","","France","N"
1951675,320255,247890,"N","AXIUS PARTNERS PTY LIMITED","",,"SYDNEY","","Australia","N"
1951675,320255,247891,"N","CAP PATRIMONIAL  (CGP ENTREPRENEURS)","",,"PARIS","","France","N"
1951675,320255,247892,"N","CAPITAL CONFIANCE - CERCLE FRANCE PATRIMOINE","",,"PARIS","","France","N"
1951675,398050,247731,"N","PATRIMONIA GESTION PRIVÉE","",,"TOULOUSE","","France","N"
1951675,398078,247938,"N","ALPHA OFFICE","",,"PARIS","","France","N"
1951675,398064,247945,"N","CÔTE NORD FINANCE","",,"COQUELLES","","France","N"
1951675,398064,247948,"N","EQUANCE","",,"PARIS","","France","N"
1951675,398082,247827,"N","JUSTAE GESTION PRIVEE","",,"PARIS","","France","N"
1951675,398082,247830,"N","KAIROS GESTION PRIVÉE","",,"BORDEAUX","","France","N"
1951675,398082,247831,"N","KANOPÉ","",,"PARIS","","France","N"
1951675,398082,247833,"N","KATHÉUS PATRIMOINE","",,"LABEGE","","France","N"
1951675,398082,247834,"N","KEEPERS FAMILY","",,"MARCQ EN BAROEUL","","France","N"
1951675,398082,247837,"N","KYOBO SECURITIES CO. LTD","",,"SEOUL","","Korea, South","N"
1951675,398082,247851,"N","LETUS","",,"PARIS","","France","N"
1951675,398082,247820,"N","HMC ITAJUBA","",,"GEORGETOWN","","Cayman Islands","N"
1951675,398082,247843,"N","LEONE KAPITAL","",,"PARIS","","France","N"
1951675,398082,247859,"N","PATRIMUM GROUPE","",,"PARIS","","France","N"
1951675,398082,247861,"N","PFP CONSEILS","",,"PARIS","","France","N"
1951675,398082,247863,"N","PROMÉTHÉE CONSEIL","",,"PARIS","","France","N"
1951675,398082,247865,"N","RES FO","",,"PARIS","","France","N"
1951675,398082,247866,"Y","SOFIDY GESTION PRIVÉE","",,"EVRY","","France","N"
1951675,398082,247867,"N","SOLON ENTREPRENEURS","",,"C","","France","N"
1951675,398078,247970,"N","KHK & PARTNERS LIMITED","",,"DUBAI","","United Arab Emirates","N"
1951675,398064,247939,"N","ALPHA OFFICE","",,"PARIS","","France","N"
1951675,398064,247946,"N","CITI GROUP","",,"NEW YORK","New York","United States","N"
1951675,398078,247947,"N","CÔTE NORD FINANCE","",,"COQUELLES","","France","N"
1951675,398078,247949,"N","EXPONENS PATRIMOINE","",,"PARIS","","France","N"
1951675,398064,247950,"N","EXPONENS PATRIMOINE","",,"PARIS","","France","N"
1951675,398064,247952,"N","FIGECAL","",,"PARIS","","France","N"
1951675,398078,247953,"N","FIGECAL","",,"PARIS","","France","N"
1951675,398078,247964,"N","PERSEIDES CAPITAL","",,"PARIS","","France","N"
1951675,398064,247965,"N","RAMIFY","",,"PARIS","","France","N"
1951675,398078,247968,"N","FP CONSEILS","",,"PARIS","","France","N"
1951675,398050,247728,"N","AGENCE FRANÇAISE DU PATRIMOINE","",,"PARIS","","France","N"
1951675,398050,247729,"N","ALPHACAP","",,"PARIS","","France","N"
1951675,398050,247730,"N","EQUANCE","",,"PARIS","","France","N"
1951675,398082,247795,"N","CAP PATRIMONIAL  (CGP ENTREPRENEURS)","",,"PARIS","","France","N"
1951675,398082,247796,"N","CAPITAL CONFIANCE - CERCLE FRANCE PATRIMOINE","",,"PARIS","","France","N"
1951675,398082,247803,"N","EMINEO FINANCE","",,"AINTE-LUCE-SUR-LOIRE","","France","N"
1951675,398082,247804,"N","EPIE PATRIMOINE","",,"ORLEANS","","France","N"
1951675,398082,247816,"N","FINANCIÈRE D'ORION","",,"QUIMPER","","France","N"
1951675,398094,247738,"N","ALTERNATIVE PATRIMONIALE","",,"STRASBOURG","","France","N"
1951675,398094,247737,"N","ALPHACAP","",,"PARIS","","France","N"
1951675,398078,247936,"N","AGENCE FRANÇAISE DU PATRIMOINE","",,"PARIS","","France","N"
1951675,398064,247937,"N","AGENCE FRANÇAISE DU PATRIMOINE","",,"PARIS","","France","N"
1951675,398082,247797,"N","CARAT CAPITAL - LA BOETIE PATRIMOINE","",,"PARIS","","France","N"
1951675,398082,247802,"N","DAUPHINE ASSET MANAGEMENT - GROUPE RHÉTORÈS","",,"PARIS","","France","N"
1951675,398082,247812,"N","EUROTRADING ET CONSEIL","",,"PARIS","","France","N"
1951675,398082,247815,"N","EVEN FO","",,"PARIS","","France","N"
1951675,398082,247822,"N","INTUITAE","",,"PARIS","","France","N"
1951675,398082,247794,"N","AXIUS PARTNERS PTY LIMITED","",,"SYDNEY","","Australia","N"
1951675,398082,247856,"N","NATIXIS WEALTH MANAGEMENT","",,"PARIS","","France","N"
1951675,320255,247933,"N","DAUPHINE ASSET MANAGEMENT - GROUPE RHÉTORÈS","",,"PARIS","","France","N"
1951675,320255,247934,"N","KANOPÉ","",,"PARIS","","France","N"
1951675,397011,247935,"N","EQUANCE","",,"PARIS","","France","N"
