"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
1995474,14055,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1996036,180814,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1996036,28699,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1988693,246446,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1988693,246449,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1988693,398517,"BRYN MAWR CAPITAL MANAGEMENT, LLC","8-108434",,"PHILADELPHIA","Pennsylvania","United States","Y"
1995043,29560,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1995043,29560,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1995043,49136,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1995043,49136,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1995043,29475,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1995043,29475,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1995658,312946,"INTERACTIVE BROKERS CORP.","8-53615",117942,"GREENWICH","Connecticut","United States","Y"
1993016,436461,"DALMORE GROUP LLC","8-67002",136352,"WOODMERE","New York","United States","Y"
1996038,186368,"UBS AG","",,"NEW YORK","New York","United States","Y"
1996038,186368,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1996038,186368,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1997235,7652,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1997235,7664,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1997235,7652,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1993610,206680,"UBS SECURITIES LLC","8-22651",7654,"LONDON","","United Kingdom","Y"
1993610,206682,"UBS SECURITIES LLC","8-22651",7654,"LONDON","","United Kingdom","Y"
1993610,364822,"UBS SECURITIES LLC","8-22651",7654,"LONDON","","United Kingdom","Y"
1993610,205973,"UBS SECURITIES LLC","8-22651",7654,"LONDON","","United Kingdom","Y"
1993610,364823,"UBS SECURITIES LLC","8-22651",7654,"LONDON","","United Kingdom","Y"
1995503,40051,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1995503,61723,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1995503,40055,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1995503,40162,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1995503,40177,"FIRST REPUBLIC SECURITIES COMPANY","",,"JERSEY CITY","New Jersey","United States","Y"
1995503,42446,"FIRST REPUBLIC SECURITIES COMPANY, LLC","8-52973",105108,"SAN FRANCISCO","California","United States","Y"
1995503,42446,"DEUTSCHE BANK AG, NEW YORK BRANCH","",,"NEW YORK","New York","United States","Y"
1995503,40051,"DEUTSCHE BANK AG, NEW YORK BRANCH","",,"NEW YORK","New York","United States","Y"
1996921,311687,"BARCLAYS BANK PLC","",,"NEW YORK","New York","United States","Y"
1996921,311687,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1999887,22847,"STIFEL, NICOLAUS & COMPANY, INCORPORATED","8-1447",793,"ST. LOUIS","Missouri","United States","Y"
1989583,209971,"SG AMERICAS SECURITIES, LLC","8-66125",128351,"NEW YORK","New York","United States","Y"
1989583,209971,"MAREX CAPITAL MARKETS INC.","8-69039",161014,"NEW YORK","New York","United States","Y"
1989583,209971,"GOLDMAN SACHS & CO. LLC","8-129",361,"CHICAGO","Illinois","United States","Y"
1989583,11716,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1989583,209971,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1989583,209971,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1989583,230078,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1989583,209971,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1989583,230078,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1989583,209971,"MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359",16139,"NEW YORK","New York","United States","Y"
1989583,230078,"BOFA SECURITIES INC.","",,"NEW YORK","New York","United States","Y"
1989583,230078,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1989583,209971,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1989583,209971,"BNP PARIBAS SECURITIES CORP.","8-32682",15794,"NEW YORK","New York","United States","Y"
1989583,209971,"CURVATURE SECURITIES LLC","8-69384",169708,"CHATHAM","New Jersey","United States","Y"
1989583,209971,"DEUTSCHE BANK SECURITIES INC.","8-17822",2525,"NEW YORK","New York","United States","Y"
1989583,487956,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1989583,487956,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1997502,185532,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1997502,185532,"BNP PARIBAS","",,"LONDON","","United Kingdom","Y"
1997502,185532,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1997502,185532,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1989748,420387,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1989748,420387,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
2000017,442936,"CITIGROUP GLOBAL MARKETS LTD","",,"LONDON","","United Kingdom","Y"
2000017,420331,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
2000017,420331,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
2000017,46185,"UBS AG","",,"LONDON","","United Kingdom","Y"
2000017,7993,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
2000017,46185,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
2000017,7993,"UBS AG","",,"LONDON","","United Kingdom","Y"
2000017,7993,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
2000017,46185,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
2000133,315459,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
2000133,364349,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
2000133,315459,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
2000133,315459,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
2000133,315459,"WELLS FARGO SECURITIES, LLC","8-65876",126292,"CHARLOTTE","North Carolina","United States","Y"
1993177,374831,"JP MORGAN CHASE BANK, N.A.","",,"LONDON","","United Kingdom","Y"
1993177,302048,"UBS","",,"LONDON","","United Kingdom","Y"
1993177,302085,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1993177,301970,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1993177,302048,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1993177,480349,"JP MORGAN CHASE BANK, N.A.","",,"NEW YORK","New York","United States","N"
1996459,255899,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1989228,251021,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1998269,249375,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,29575,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,231255,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,372100,"CANTOR FITZGERALD & CO.","8-201",134,"NEW YORK","New York","United States","Y"
1998269,31229,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,184409,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,231258,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,247314,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,231257,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,29568,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,184332,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,184335,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,29572,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,29577,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,372100,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,251827,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,256907,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,372100,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1998269,29574,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,372100,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1998269,184403,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,34509,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,29753,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,184334,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,244823,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,29579,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,247396,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,184418,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,34512,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,249374,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,29581,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,184327,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,184331,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,228907,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,249373,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,372100,"UBS AG","",,"STAMFORD","Connecticut","United States","Y"
1998269,167576,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,211207,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,251826,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,227095,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,230202,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,29549,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998269,184333,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998740,37053,"CREDIT SUISSE SECURITIES (USA) LLC","8-422",816,"NEW YORK","New York","United States","Y"
1998740,37053,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1998740,33178,"CREDIT SUISSE SECURITIES (USA) LLC","8-422",816,"NEW YORK","New York","United States","Y"
1998758,5843,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1998758,5843,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"NEW YORK","New York","United States","Y"
1998758,5853,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"NEW YORK","New York","United States","Y"
1998758,5843,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998758,5853,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1998758,5853,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1997247,421263,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1997247,420642,"GOLDMAN SACHS & CO. LLC","8-129",361,"LONDON","","United Kingdom","Y"
1997247,488146,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1997247,420642,"MAREX PRIME SERVICES LIMITED","",,"LONDON","","United Kingdom","Y"
1997247,420642,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWHICH","Connecticut","United States","Y"
1997247,488186,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1997210,228412,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1997210,228412,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1997210,228412,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1999614,432761,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1999614,49429,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1999614,49429,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1993877,247391,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1993877,14975,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1993877,247390,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1993877,190775,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1993877,247391,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1993877,252033,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1993877,328031,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1993877,328043,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1993877,14975,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1993877,311564,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1993877,190771,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1993877,248930,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1993877,247390,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1996367,336681,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1996382,376597,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1996405,244477,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1993509,228304,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1993509,228304,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1993509,228304,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1989624,214747,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1988684,425982,"BMO NESBITT BURNS INC.","",,"TORONTO","","Canada","Y"
1988684,43416,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1988684,43416,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1988684,251304,"BMO NESBITT BURNS INC.","",,"TORONTO, ONTARIO","","Canada","Y"
1988684,43416,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1988684,43416,"BMO NESBITT BURNS INC.","",,"TORONTO","","Canada","Y"
1988684,40506,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1988684,43416,"BANK OF NOVA SCOTIA","",,"TORONTO","","Canada","Y"
1988684,43416,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1988684,40506,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1988684,40506,"BMO NESBITT BURNS INC.","",,"TORONTO","","Canada","Y"
1988684,40506,"THE BANK OF NOVA SCOTIA","",,"TORONTO","","Canada","Y"
1988684,40506,"TD SECURITIES INC.","",,"TORONTO, ONTARIO","","Canada","Y"
1988684,43416,"TD SECURITIES INC.","",,"TORONTO, ONTARIO","","Canada","Y"
1988684,43416,"CIBC WORLD MARKETS INC.","",,"TORONTO","","Canada","Y"
1988684,40506,"CIBC WORLD MARKETS INC.","",,"TORONTO","","Canada","Y"
1988684,40506,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1988684,40506,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1993095,279230,"SOLIOS INC., D/B/A FALCONX","",,"TA' XBIEX","","Malta","N"
1993095,279200,"SOLIOS INC., D/B/A FALCONX","",,"TA' XBIEX","","Malta","N"
1993095,279230,"BLOCKCHAIN.COM PTE. LTD","",,"DOWNTOWN CORE","","Singapore","N"
1993095,279200,"BLOCKCHAIN.COM PTE. LTD","",,"DOWNTOWN CORE","","Singapore","N"
1995145,214352,"ROBERT W. BAIRD & CO. INCORPORATED","8-497",8158,"MILWAUKEE","Wisconsin","United States","Y"
1995145,214353,"ROBERT W. BAIRD & CO. INCORPORATED","8-497",8158,"MILWAUKEE","Wisconsin","United States","Y"
1995145,214352,"COINBASE CUSTODY TRUST COMPANY, LLC","",,"NEW YORK","New York","United States","Y"
1995145,214346,"COINBASE CUSTODY TRUST COMPANY, LLC","",,"NEW YORK","New York","United States","Y"
1995145,214353,"COINBASE CUSTODY TRUST COMPANY, LLC","",,"NEW YORK","New York","United States","Y"
1994912,435146,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1994912,435146,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1989528,135743,"MORGAN STANLEY & CO. LLC NY","",,"NEW YORK","New York","United States","Y"
1989528,177760,"MORGAN STANLEY & CO. LLC","",,"NEW YORK","New York","United States","Y"
1989528,177760,"UBS AG","",,"LONDON","","United Kingdom","Y"
1989528,210321,"THE NORTHERN TRUST COMPANY","",,"LONDON","","United Kingdom","N"
1989528,64898,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1989528,64899,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1998195,420439,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1997729,187215,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","N"
1997729,187208,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","N"
1997729,306324,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","N"
1997729,186469,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","N"
1997729,47940,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","N"
1998893,422089,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1998893,247116,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1998893,247116,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1995599,17138,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"NEW YORK","New York","United States","Y"
