FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1923559,"","","Y","","","","","","","",
1923562,"","Y","","","","","","","","",2024
1923563,"","","Y","","","","","","","",
1923564,"","","Y","","","","","","","",
1923565,"","","Y","","","","","","","",
1923569,"","Y","","","","","","","","",2024
1923580,"","","Y","","","","","","","",
1923584,"","Y","","","","","","","","",2024
1923591,"","Y","","","","","","","","",2024
1923596,"","","Y","","","","","","","",
1923597,"","","Y","","","","","","","",
1923600,"","","Y","","","","","","","",
1923601,"","","Y","","","","","","","",
1923608,"","","Y","","","","","","","",
1923610,"","","Y","","","","","","","",
1923614,"","","Y","","","","","","","",
1923615,"","","Y","","","","","","","",
1923616,"","","Y","","","","","","","",
1923618,"","Y","","","","","","","","",2024
1923619,"","","Y","","","","","","","",
1923627,"","","Y","","","","","","","",
1923630,"","Y","","","","","","","","",2024
1923632,"","","Y","","","","","","","",
1923635,"","","Y","","","","","","","",
1923639,"","","Y","","","","","","","",
1923640,"","","","","","Y","","","","",2024
1923643,"","","Y","","","","","","","",
1923647,"","Y","","","","","","","","",2024
1923648,"","","","","","Y","","","","",2024
1923658,"","","Y","","","","","","","",
1923668,"","Y","","","","","","","","",2024
1923672,"","","Y","","","","","","","",
1923677,"","","Y","","","","","","","",
1923680,"","","Y","","","","","","","",
1923683,"","","Y","","","","","","","",
1923686,"","","","","","","Y","","","",
1923690,"","Y","","","","","","","","",2024
1923697,"","Y","","","","","","","","",2024
1923699,"","Y","","","","","","","","",2024
1923703,"","","Y","","","","","","","",
1923706,"","","Y","","","","","","","",
1923708,"","Y","","","","","","","","",2024
1923710,"","Y","","","","","","","","",2024
1923713,"","","Y","","","","","","","",
1923721,"","Y","","","","","","","","",2024
1923722,"","","Y","","","","","","","",
1923725,"","","Y","","","","","","","",
1923726,"","Y","","","","","","","","",2024
1923727,"","Y","","","","","","","","",2024
1923729,"","","Y","","","","","","","",
1923730,"","","Y","","","","","","","",
1923731,"","","Y","","","","","","","",
1923737,"","","Y","","","","","","","",
1923747,"","","","","","Y","","","","",2024
1923748,"","","Y","","","","","","","",
1923756,"","","","","","","Y","","","",
1923757,"","","Y","","","","","","","",
1923758,"","","Y","","","","","","","",
1923766,"","","Y","","","","","","","",
1923767,"","Y","","","","","","","","",2024
1923773,"","","Y","","","","","","","",
1923774,"","","Y","","","","","","","",
1923777,"","","Y","","","","","","","",
1923783,"","","Y","","","","","","","",
1923786,"","Y","","","","","","","","",2024
1923787,"","","Y","","","","","","","",
1923788,"","","Y","","","","","","","",
1923790,"","","Y","","","","","","","",
1923791,"","Y","","","","","","","","",2024
1923798,"","","Y","","","","","","","",
1923805,"","Y","","","","","","","","",2024
1923812,"","","Y","","","","","","","",
1923814,"","","Y","","","","","","","",
1923817,"","","Y","","","","","","","",
1923819,"","Y","","","","","","","","",2024
1923822,"","","Y","","","","","","","",
1923823,"","","Y","","","","","","","",
1923824,"","","Y","","","","","","","",
1923825,"Y","","","","","","","","","",
1923831,"","","Y","","","","","","","",
1923832,"","Y","","","","","","","","",2024
1923838,"","","Y","","","","","","","",
1923840,"","","Y","","","","","","","",
1923842,"","","Y","","","","","","","",
1923845,"","","Y","","","","","","","",
1923850,"","","Y","","","","","","","",
1923852,"","","Y","","","","","","","",
1923858,"","","Y","","","","","","","",
1923861,"","","Y","","","","","","","",
1923862,"","","","","Y","","","","","",
1923863,"","","Y","","","","","","","",
1923866,"","Y","","","","","","","","",2024
1923867,"","","Y","","","","","","","",
1923871,"","Y","","","","","","","","",2024
1923874,"","","Y","","","","","","","",
1923876,"","Y","","","","","","","","",2024
1923877,"","","Y","","","","","","","",
1923879,"","Y","","","","","","","","",2024
1923881,"","Y","","","","","","","","",2024
1923883,"","Y","","","","","","","","",2024
1923884,"","Y","","","","","","","","",2024
1923886,"","Y","","","","","","","","",2024
1923887,"","","","Y","","","","","","",
1923889,"","","Y","","","","","","","",
1923890,"","","Y","","","","","","","",
1923891,"","Y","","","","","","","","",2024
1923892,"","","","","","Y","","","","",2024
1923893,"","","Y","","","","","","","",
1923894,"","","Y","","","","","","","",
1923897,"","","Y","","","","","","","",
1923898,"","","Y","","","","","","","",
1923900,"","","Y","","","","","","","",
1923904,"","Y","","","","","","","","",2024
1923911,"","","Y","","","","","","","",
1923915,"","","Y","","","","","","","",
1923917,"","","Y","","","","","","","",
1923923,"","","Y","","","","","","","",
1923926,"","","","","","","Y","","","",
1923931,"","","Y","","","","","","","",
1923934,"","","Y","","","","","","","",
1923937,"","","Y","","","","","","","",
1923939,"","","Y","","","","","","","",
1923941,"","","Y","","","","","","","",
1923944,"","","","","","Y","","","","",2024
1923948,"","","Y","","","","","","","",
1923949,"","","Y","","","","","","","",
1923950,"","Y","","","","","","","","",2024
1923953,"","Y","","","","","","","","",2024
1923954,"","Y","","","","","","","","",2024
1923959,"","","Y","","","","","","","",
1923965,"","","Y","","","","","","","",
1923966,"","","Y","","","","","","","",
1923969,"","","Y","","","","","","","",
1923972,"","","Y","","","","","","","",
1923976,"","","Y","","","","","","","",
1923977,"","","Y","","","","","","","",
1923978,"","","Y","","","","","","","",
1923986,"","","Y","","","","","","","",
1923988,"","Y","","","","","","","","",2024
1923994,"","","Y","","","","","","","",
1924003,"","","Y","","","","","","","",
1924004,"","Y","","","","","","","","",2024
1924005,"","","Y","","","","","","","",
1924024,"","","Y","","","","","","","",
1924028,"","","Y","","","","","","","",
1924031,"","","Y","","","","","","","",
1924032,"","Y","","","","","","","","",2024
1924033,"","","Y","","","","","","","",
1924034,"","","Y","","","","","","","",
1924035,"","","Y","","","","","","","",
1924037,"","","Y","","","","","","","",
1924040,"","","","","Y","","","","","",
1924042,"","","Y","","","","","","","",
1924047,"Y","","","","","","","","","",
1924053,"","","Y","","","","","","","",
1924057,"","","Y","","","","","","","",
1924059,"","","Y","","","","","","","",
1924060,"","Y","","","","","","","","",2024
1924063,"","","Y","","","","","","","",
1924066,"","Y","","","","","","","","",2024
1924070,"","","Y","","","","","","","",
1924073,"","","Y","","","","","","","",
1924076,"","","Y","","","","","","","",
1924079,"","","","","","Y","","","","",2024
1924082,"","","Y","","","","","","","",
1924083,"","","","","Y","","","Y","","",
1924085,"","Y","","","","","","","","",2024
1924094,"","Y","","","","","","","","",2024
1924099,"","Y","","","","","","","","",2024
1924103,"","","Y","","","","","","","",
1924106,"","Y","","","","","","","","",2024
1924108,"","","Y","","","","","","","",
1924118,"","","Y","","","","","","","",
1924119,"","","Y","","","","","","","",
1924120,"","","","","","Y","","","","",2024
1924122,"","","","","","","Y","","","",
1924126,"","","Y","","","","","","","",
1924128,"","","","","","Y","","","","",2024
1924130,"","","","","","","Y","","","",
1924131,"","","Y","","","","","","","",
1924132,"","","","","","Y","","","","",2024
1924136,"","","Y","","","","","","","",
1924149,"","Y","","","","","","","","",2024
1924155,"","","Y","","","","","","","",
1924156,"","","Y","","","","","","","",
1924158,"","Y","","","","","","","","",2024
1924159,"","Y","","","","","","","","",2024
1924166,"","Y","","","","","","","","",2024
1924168,"","Y","","","","","","","","",2024
1924170,"","","","","","","Y","","","",
1924177,"","","Y","","","","","","","",
1924181,"","","Y","","","","","","","",
1924190,"","Y","","","","","","","","",2024
1924194,"","","Y","","","","","","","",
1924197,"","Y","","","","","","","","",2024
1924201,"","","Y","","","","","","","",
1924204,"","Y","","","","","","","","",2024
1924207,"","","Y","","","","","","","",
1924219,"","","","","Y","","","","","",
1924221,"","","Y","","","","","","","",
1924222,"","Y","","","","","","","","",2024
1924224,"","Y","","","","","","","","",2024
1924227,"","","Y","","","","","","","",
1924228,"","","Y","","","","","","","",
1924237,"","Y","","","","","","","","",2024
1924240,"","Y","","","","","","","","",2024
1924242,"","Y","","","","","","","","",2024
1924243,"","","Y","","","","","","","",
1924247,"","","Y","","","","","","","",
1924265,"","","Y","","","","","","","",
1924268,"","Y","","","","","","","","",2024
1924270,"","","","","","Y","","","","",2024
1924273,"","","Y","","","","","","","",
1924274,"","","Y","","","","","","","",
1924276,"","","","","","","Y","","","",
1924278,"","","Y","","","","","","","",
1924286,"","","Y","","","","","","","",
1924289,"","Y","","","","","","","","",2024
1924291,"","","Y","","","","","","","",
1924294,"","Y","","","","","","","","",2024
1924297,"","","Y","","","","","","","",
1924302,"","","Y","","","","","","","",
1924303,"","","Y","","","","","","","",
1924304,"","Y","","","","","","","","",2024
1924305,"","","Y","","","","","","","",
1924309,"","","Y","","","","","","","",
1924311,"","","Y","","","","","","","",
1924312,"","","","","","Y","","","","",2024
1924313,"","","Y","","","","","","","",
1924317,"","Y","","","","","","","","",2024
1924319,"","Y","","","","","","","","",2024
1924331,"","","Y","","","","","","","",
1924333,"","","Y","","","","","","","",
1924337,"","","Y","","","","","","","",
1924338,"","Y","","","","","","","","",2024
1924352,"","","Y","","","","","","","",
1924363,"","Y","","","","","","","","",2024
1924367,"","Y","","","","","","","","",2024
1924369,"","Y","","","","","","","","",2024
1924381,"","","Y","","","","","","","",
1924386,"","","Y","","","","","","","",
1924388,"Y","","","","","","","","","",
1924393,"","Y","","","","","","","","",2024
1924398,"","","Y","","","","","","","",
1924405,"","","Y","","","","","","","",
1924408,"","Y","","","","","","","","",2024
1924409,"","","Y","","","","","","","",
1924416,"","","Y","","","","","","","",
1924420,"","Y","","","","","","","","",2024
1924421,"","","Y","","","","","","","",
1924426,"","","","","Y","","","","","",
1924428,"","Y","","","","","","","","",2024
1924429,"Y","Y","","","","","","","","",2024
1924430,"","Y","","","","","","","","",2024
1924434,"","","","","Y","","","","","",
1924437,"","","Y","","","","","","","",
1924438,"","","Y","","","","","","","",
1924440,"","Y","","","","","","","","",2024
1924449,"","Y","","","","","","","","",2024
1924453,"","","","","","","","Y","","",
1924461,"","","","","","","Y","","","",
1924464,"","Y","","","","","","","","",2024
1924465,"","","Y","","","","","","","",
1924470,"","","Y","","","","","","","",
1924471,"","Y","","","","","","","","",2024
1924472,"","","","","","","","","","Y",
1924474,"","","Y","","","","","","","",
1924475,"","","Y","","","","","","","",
1924476,"","","Y","","","","","","","",
1924478,"","","Y","","","","","","","",
1924483,"","Y","","","","","","","","",2024
1924491,"","","Y","","","","","","","",
1924496,"","Y","","","","","","","","",2024
1924499,"","","Y","","","","","","","",
1924501,"","","Y","","","","","","","",
1924506,"","","Y","","","","","","","",
1924508,"","","Y","","","","","","","",
1924514,"","Y","","","","","","","","",2024
1924517,"","","Y","","","","","","","",
1924520,"","","Y","","","","","","","",
1924522,"","","Y","","","","","","","",
1924524,"","Y","","","","","","","","",2024
1924526,"","","Y","","","","","","","",
1924530,"","","Y","","","","","","","",
1924532,"","Y","","","","","","","","",2024
1924538,"","","Y","","","","","","","",
1924546,"","Y","","","","","","","","",2024
1924547,"","","Y","","","","","","","",
1924548,"","","Y","","","","","","","",
1924549,"","Y","","","","","","","","",2024
1924557,"","","Y","","","","","","","",
1924560,"","","Y","","","","","","","",
1924562,"","","Y","","","","","","","",
1924563,"","","Y","","","","","","","",
1924567,"","","Y","","","","","","","",
1924569,"","","Y","","","","","","","",
1924572,"","","Y","","","","","","","",
1924573,"","","Y","","","","","","","",
1924580,"","","Y","","","","","","","",
1924582,"","","Y","","","","","","","",
1924583,"","","Y","","","","","","","",
1924589,"","Y","","","","","","","","",2024
1924590,"","","Y","","","","","","","",
1924594,"","","Y","","","","","","","",
1924603,"","","Y","","","","","","","",
1924606,"","","Y","","","","","","","",
1924608,"","Y","","","","","","","","",2024
1924611,"","","Y","","","","","","","",
1924612,"","","Y","","","","","","","",
1924613,"","","Y","","","","","","","",
1924616,"","","Y","","","","","","","",
1924620,"Y","","Y","","","","","","","",
1924622,"Y","","","","","","","","","",
1924631,"","","","","","Y","","","","",2024
1924634,"","","Y","","","","","","","",
1924643,"","","","","","","","Y","","",
1924644,"","Y","","","","","","","","",2024
1924646,"","","","","","Y","","","","",2024
1924653,"","","Y","","","","","","","",
1924654,"","","Y","","","","","","","",
1924655,"","Y","","","","","","","","",2024
1924656,"","","Y","","","","","","","",
1924659,"","","Y","","","","","","","",
1924660,"","","Y","","","","","","","",
1924665,"","","Y","","","","","","","",
1924669,"","","Y","","","","","","","",
1924690,"","Y","","","","","","","","",2024
1924694,"","","Y","","","","","","","",
1924700,"","Y","","","","","","","","",2024
1924701,"","Y","","","","","","","","",2024
1924705,"","","Y","","","","","","","",
1924706,"","Y","","","","","","","","",2024
1924707,"","","Y","","","","","","","",
1924710,"","","","","Y","","","","","",
1924711,"","","Y","","","","","","","",
1924728,"","","Y","","","","","","","",
1924730,"","Y","","","","","","","","",2024
1924731,"","Y","","","","","","","","",2024
1924733,"","","Y","","","","","","","",
1924736,"","Y","","","","","","","","",2024
1924738,"","","","","","Y","","","","",2024
1924739,"","Y","","","","","","","","",2024
1924743,"","","","","","Y","","","","",2024
1924745,"","","Y","","","","","","","",
1924748,"","","","","","","Y","","","",
1924750,"","","Y","","","","","","","",
1924754,"","Y","","","","","","","","",2024
1924758,"","Y","","","","","","","","",2024
1924761,"","Y","","","","","","","","",2024
1924766,"","","Y","","","","","","","",
1924768,"","","Y","","","","","","","",
1924770,"","","Y","","","","","","","",
1924773,"","Y","","","","","","","","",2024
1924776,"","","Y","","","","","","","",
1924777,"","","Y","","","","","","","",
1924782,"","Y","","","","","","","","",2024
1924787,"","Y","","","","","","","","",2024
1924788,"","","Y","","","","","","","",
1924789,"","Y","","","","","","","","",2024
1924792,"","","Y","","","","","","","",
1924796,"","Y","","","","","","","","",2024
1924798,"","Y","","","","","","","","",2024
1924799,"","","Y","","","","","","","",
1924803,"","","Y","","","","","","","",
1924804,"","Y","","","","","","","","",2024
1924808,"","","","","","Y","","","","",2024
1924810,"","Y","","","","","","","","",2024
1924813,"","","Y","","","","","","","",
1924821,"","Y","","","","","","","","",2024
1924823,"","Y","","","","","","","","",2024
1924826,"","","Y","","","","","","","",
1924828,"","","Y","","","","","","","",
1924829,"","","Y","","","","","","","",
1924835,"","Y","","","","","","","","",2024
1924839,"","","Y","","","","","","","",
1924849,"","Y","","","","","","","","",2024
1924851,"","","Y","","","","","","","",
1924857,"","","Y","","","","","","","",
1924865,"","Y","","","","","","","","",2024
1924873,"","","Y","","","","","","","",
1924874,"","","Y","","","","","","","",
1924876,"","","Y","","","","","","","",
1924877,"","","Y","","","","","","","",
1924881,"","","","","","Y","","","","",2024
1924882,"","Y","","","","","","","","",2024
1924883,"","","Y","","","","","","","",
1924886,"","","Y","","","","","","","",
1924890,"","","","Y","","","","","","",
1924892,"","","","","","","","","","Y",
1924897,"","","Y","","","","","","","",
1924901,"","","","","","","Y","","","",
1924907,"Y","","","","","","","","","",
1924914,"","Y","","","","","","","","",2024
1924915,"","Y","","","","","","","","",2024
1924917,"","","Y","","","","","","","",
1924921,"","","Y","","","","","","","",
1924923,"","","Y","","","","","","","",
1924924,"","Y","","","","","","","","",2024
1924927,"","","Y","","","","","","","",
1924929,"","Y","","","","","","","","",2024
1924934,"","","Y","","","","","","","",
1924938,"","","Y","","","","","","","",
1924944,"","","Y","","","","","","","",
1924951,"","Y","","","","","","","","",2024
1924955,"","Y","","","","","","","","",2024
1924956,"","Y","","","","","","","","",2024
1924958,"","","Y","","","","","","","",
1924966,"","Y","","","","","","","","",2024
1924978,"","","Y","","","","","","","",
1924981,"","","","","","","","","Y","Y",
1924983,"","Y","","","","","","","","",2024
1924985,"","","Y","","","","","","","",
1924987,"","","Y","","","","","","","",
1924994,"Y","","","","","","","","","",
1924996,"","Y","","","","","","","","",2024
1925002,"","","Y","","","","","","","",
1925003,"","","Y","","","","","","","",
1925007,"","","Y","","","","","","","",
1925013,"","Y","","","","","","","","",2024
1925014,"","","Y","","","","","","","",
1925021,"","","Y","","","","","","","",
1925030,"","Y","","","","","","","","",2024
1925037,"","","Y","","","","","","","",
1925038,"","","Y","","","","","","","",
1925042,"","","Y","","","","","","","",
1925044,"","","Y","","","","","","","",
1925047,"","Y","","","","","","","","",2024
1925053,"","","Y","","","","","","","",
1925057,"","","Y","","","","","","","",
1925058,"","","Y","","","","","","","",
1925062,"","","Y","","","","","","","",
1925063,"","Y","","","","","","","","",2024
1925064,"","","Y","","","","","","","",
1925071,"","Y","","","","","","","","",2024
1925078,"","","Y","","","","","","","",
1925081,"","Y","","","","","","","","",2024
1925082,"","","Y","","","","","","","",
1925083,"","Y","","","","","","","","",2024
1925086,"","Y","","","","","","","","",2024
1925087,"","","","","","Y","","","","",2024
1925088,"","Y","","","","","","","","",2024
1925093,"","Y","","","","","","","","",2024
1925094,"","Y","","","","","","","","",2024
1925098,"","","","","Y","","","","","",
1925100,"","","Y","","","","","","","",
1925102,"","Y","","","","","","","","",2024
1925121,"","","","","","Y","","","","",2024
1925122,"","","Y","","","","","","","",
1925135,"","","","","","Y","","","","",2024
1925140,"","","Y","","","","","","","",
1925141,"","Y","","","","","","","","",2024
1925144,"","","Y","","","","","","","",
1925150,"","","Y","","","","","","","",
1925158,"","","Y","","","","","","","",
1925159,"","","Y","","","","","","","",
1925166,"","","","","Y","","","","","",
1925174,"","","Y","","","","","","","",
1925177,"","Y","","","","","","","","",2024
1925178,"","Y","","","","","","","","",2024
1925182,"","Y","","","","","","","","",2024
1925183,"","Y","","","","","","","","",2024
1925185,"","Y","","","","","","","","",2024
1925186,"","","","","","","Y","","","",
1925190,"","Y","","","","","","","","",2024
1925193,"","Y","","","","","","","","",2024
1925202,"Y","","","","","","","","","",
1925205,"","Y","","","","","","","","",2024
1925207,"","","","","Y","","","","","",
1925210,"","Y","","","","","","","","",2024
1925212,"","Y","","","","","","","","",2024
1925235,"","","Y","","","","","","","",
1925236,"","","Y","","","","","","","",
1925239,"","","Y","","","","","","","",
1925240,"","Y","","","","","","","","",2024
1925246,"","","Y","","","","","","","",
1925247,"","Y","","","","","","","","",2024
1925257,"","","Y","","","","","","","",
1925258,"","","Y","","","","","","","",
1925261,"","Y","","","","","","","","",2024
1925262,"","","Y","","","","","","","",
1925264,"","","Y","","","","","","","",
1925268,"","","Y","","","","","","","",
1925272,"","","Y","","","","","","","",
1925274,"","Y","","","","","","","","",2024
1925275,"","Y","","","","","","","","",2024
1925282,"","Y","","","","","","","","",2024
1925284,"","","Y","","","","","","","",
1925285,"","Y","","","","","","","","",2024
1925287,"","","Y","","","","","","","",
1925288,"","Y","","","","","","","","",2024
1925297,"","Y","","","","","","","","",2024
1925303,"","","Y","","","","","","","",
1925307,"","","Y","","","","","","","",
1925309,"","","Y","","","","","","","",
1925311,"","Y","","","","","","","","",2024
1925313,"","","Y","","","","","","","",
1925326,"","","Y","","","","","","","",
1925328,"","","Y","","","","","","","",
1925331,"","","Y","","","","","","","",
1925334,"","","Y","","","","","","","",
1925337,"","Y","","","","","","","","",2024
1925340,"","","Y","","","","","","","",
1925349,"","","Y","","","","","","","",
1925353,"","","Y","","","","","","","",
1925356,"","","Y","","","","","","","",
1925358,"","","Y","","","","","","","",
1925367,"","","Y","","","","","","","",
1925370,"","Y","","","","","","","","",2024
1925374,"","Y","","","","","","","","",2024
1925375,"","","Y","","","","","","","",
1925381,"","Y","","","","","","","","",2024
1925382,"","Y","","","","","","","","",2024
1925384,"","","Y","","","","","","","",
1925387,"","","Y","","","","","","","",
1925389,"","","Y","","","","","","","",
1925391,"","","Y","","","","","","","",
1925404,"","Y","","","","","","","","",2024
1925407,"","","Y","","","","","","","",
1925408,"","","Y","","","","","","","",
1925411,"","","Y","","","","","","","",
1925412,"","","Y","","","","","","","",
1925416,"","","Y","","","","","","","",
1925417,"","","Y","","","","","","","",
1925422,"","","Y","","","","","","","",
1925423,"","Y","","","","","","","","",2024
1925425,"","Y","","","","","","","","",2024
1925426,"","","Y","","","","","","","",
1925431,"","","","","","","Y","","","",
1925433,"Y","","","","","","","","","",
1925437,"","","Y","","","","","","","",
1925440,"","Y","","","","","","","","",2024
1925445,"","","Y","","","","","","","",
1925449,"","","Y","","","","","","","",
1925455,"","","Y","","","","","","","",
1925464,"","","Y","","","","","","","",
1925466,"","Y","","","","","","","","",2024
1925467,"","","Y","","","","","","","",
1925476,"","","Y","","","","","","","",
1925482,"","","","","","Y","","","","",2024
1925487,"","","Y","","","","","","","",
1925491,"","Y","","","","","","","","",2024
1925494,"","Y","","","","","","","","",2024
1925500,"","","Y","","","","","","","",
1925501,"","","Y","","","","","","","",
1925502,"","Y","","","","","","","","",2024
1925504,"","Y","","","","","","","","",2024
1925508,"","Y","","","","","","","","",2024
1925516,"","","Y","","","","","","","",
1925520,"","","","","","Y","","","","",2024
1925521,"Y","","","","","","","","","",
1925524,"","","Y","","","","","","","",
1925525,"","Y","","","","","","","","",2024
1925527,"","Y","","","","","","","","",2024
1925533,"","","Y","","","","","","","",
1925556,"","Y","","","","","","","","",2024
1925557,"","","Y","","","","","","","",
1925572,"","","Y","","","","","","","",
1925574,"","","Y","","","","","","","",
1925577,"","","","","","","Y","","","",
1925578,"","","Y","","","","","","","",
1925579,"","","","","","","Y","","","",
1925581,"","","Y","","","","","","","",
1925583,"","","","","","","Y","","","",
1925588,"","","","","","Y","","","","",2024
1925591,"","","Y","","","","","","","",
1925594,"","","","","","Y","","","","",2024
1925600,"","Y","","","","","","","","",2024
1925601,"","Y","","","","","","","","",2024
1925605,"","Y","","","","","","","","",2024
1925609,"","","Y","","","","","","","",
1925610,"","","Y","","","","","","","",
1925614,"","","Y","","","","","","","",
1925616,"","Y","","","","","","","","",2024
1925618,"","","Y","","","","","","","",
1925620,"","","Y","","","","","","","",
1925622,"","","Y","","","","","","","",
1925623,"","Y","","","","","","","","",2024
1925628,"","Y","","","","","","","","",2024
1925631,"","","Y","","","","","","","",
1925633,"","","Y","","","","","","","",
1925634,"","","Y","","","","","","","",
1925638,"","","Y","","","","","","","",
1925640,"","","","","","","Y","","","",
1925642,"","","Y","","","","","","","",
1925649,"","","Y","","","","","","","",
1925651,"","Y","","","","","","","","",2024
1925652,"","","Y","","","","","","","",
1925657,"","","","","Y","","","","","",
1925661,"","","Y","","","","","","","",
1925662,"","","Y","","","","","","","",
1925665,"","","","Y","","","","","","",
1925667,"","Y","","","","","","","","",2024
1925668,"","","Y","","","","","","","",
1925671,"","Y","","","","","","","","",2024
1925675,"","","Y","","","","","","","",
1925676,"","","Y","","","","","","","",
1925686,"","Y","","","","","","","","",2024
1925687,"","","Y","","","","","","","",
1925695,"","","Y","","","","","","","",
1925699,"","Y","","","","","","","","",2024
1925701,"","","Y","","","","","","","",
1925702,"","","Y","","","","","","","",
1925703,"","","Y","","","","","","","",
1925704,"","","Y","","","","","","","",
1925705,"","Y","","","","","","","","",2024
1925709,"","","Y","","","","","","","",
1925714,"","","","","","Y","","","","",2024
1925720,"","","Y","","","","","","","",
1925722,"","","","Y","","","","","","",
1925726,"","Y","","","","","","","","",2024
1925732,"","","","","","","Y","","","",
1925736,"","","Y","","","","","","","",
1925739,"","","Y","","","","","","","",
1925744,"","","Y","","","","","","","",
1925745,"","","","","","","Y","","","",
1925755,"","","Y","","","","","","","",
1925759,"","","Y","","","","","","","",
1925766,"","","","","","","Y","","","",
1925770,"","Y","","","","","","","","",2024
1925772,"","","Y","","","","","","","",
1925782,"","","Y","","","","","","","",
1925783,"","","","","","Y","","","","",2024
1925787,"","","Y","","","","","","","",
1925795,"","Y","","","","","","","","",2024
1925803,"","","Y","","","","","","","",
1925807,"","Y","","","","","","","","",2024
1925812,"","Y","","","","","","","","",2024
1925813,"","","Y","","","","","","","",
1925821,"","Y","","","","","","","","",2024
1925825,"","Y","","","","","","","","",2024
1925827,"","","Y","","","","","","","",
1925828,"","","Y","","","","","","","",
1925831,"","","Y","","","","","","","",
1925832,"","","Y","","","","","","","",
1925854,"","","Y","","","","","","","",
1925856,"","Y","","","","","","","","",2024
1925863,"","","Y","","","","","","","",
1925864,"","","Y","","","","","","","",
1925870,"","Y","","","","","","","","",2024
1925871,"","","Y","","","","","","","",
1925872,"","Y","","","","","","","","",2024
1925875,"","","Y","","","","","","","",
1925882,"","","Y","","","","","","","",
1925883,"","","Y","","","","","","","",
1925886,"","","Y","","","","","","","",
1925887,"Y","","","","","","","","","",
1925893,"","","Y","","","","","","","",
1925894,"","","Y","","","","","","","",
1925897,"","","Y","","","","","","","",
1925898,"","Y","","","","","","","","",2024
1925899,"","Y","","","","","","","","",2024
1925900,"","","Y","","","","","","","",
1925903,"","","Y","","","","","","","",
1925906,"Y","","","","","","","","","",
1925912,"","","Y","","","","","","","",
1925916,"","","Y","","","","","","","",
1925924,"","","Y","","","","","","","",
1925932,"","","Y","","","","","","","",
1925933,"","Y","","","","","","","","",2024
1925935,"","","Y","","","","","","","",
1925943,"","","","Y","","","","","","",
1925945,"","","Y","","","","","","","",
1925946,"","Y","","","","","","","","",2024
1925948,"","","Y","","","","","","","",
1925955,"","Y","","","","","","","","",2024
1925956,"","","Y","","","","","","","",
1925965,"","","Y","","","","","","","",
1925969,"","","Y","","","","","","","",
1925986,"","Y","","","","","","","","",2024
1925990,"","","Y","","","","","","","",
1925993,"","Y","","","","","","","","",2024
1925998,"","","Y","","","","","","","",
1926000,"","","Y","","","","","","","",
1926002,"","","Y","","","","","","","",
1926004,"","","Y","","","","","","","",
1926009,"","Y","","","","","","","","",2024
1926020,"","","Y","","","","","","","",
1926023,"","","Y","","","","","","","",
1926024,"","","Y","","","","","","","",
1926027,"","","Y","","","","","","","",
1926031,"","","Y","","","","","","","",
1926039,"","","Y","","","","","","","",
1926040,"","","Y","","","","","","","",
1926043,"","","Y","","","","","","","",
1926051,"","Y","","","","","","","","",2024
1926058,"","","Y","","","","","","","",
1926066,"","","Y","","","","","","","",
1926070,"","Y","","","","","","","","",2024
1926075,"","Y","","","","","","","","",2024
1926079,"Y","","","","","","","","","",
1926080,"","","","","","Y","","","","",2024
1926081,"","Y","","","","","","","","",2024
1926088,"","Y","","","","","","","","",2024
1926089,"","","Y","","","","","","","",
1926091,"","","Y","","","","","","","",
1926092,"","","Y","","","","","","","",
1926094,"","","Y","","","","","","","",
1926102,"","","Y","","","","","","","",
1926105,"","Y","","","","","","","","",2024
1926106,"","Y","","","","","","","","",2024
1926113,"","Y","","","","","","","","",2024
1926115,"","","Y","","","","","","","",
1926118,"","Y","","","","","","","","",2024
1926127,"","Y","","","","","","","","",2024
1926131,"","","Y","","","","","","","",
1926132,"","","","","","Y","","","","",2024
1926133,"","","Y","","","","","","","",
1926143,"","Y","","","","","","","","",2024
1926144,"","Y","","","","","","","","",2024
1926146,"","Y","","","","","","","","",2024
1926147,"","","Y","","","","","","","",
1926155,"","Y","","","","","","","","",2024
1926156,"","Y","","","","","","","","",2024
1926160,"","","Y","","","","","","","",
1926164,"","Y","","","","","","","","",2024
1926167,"","","Y","","","","","","","",
1926169,"","","Y","","","","","","","",
1926170,"","","Y","","","","","","","",
1926179,"","","Y","","","","","","","",
1926180,"","","Y","","","","","","","",
1926181,"","","Y","","","","","","","",
1926184,"","Y","","","","","","","","",2024
1926188,"","","Y","","","","","","","",
1926189,"","","","","","Y","","","","",2024
1926192,"Y","Y","","","","","","","","",2024
1926195,"","Y","","","","","","","","",2024
1926197,"","Y","","","","","","","","",2024
1926199,"","Y","","","","","","","","",2024
1926200,"","","Y","","","","","","","",
1926204,"","","Y","","","","","","","",
1926207,"","Y","","","","","","","","",2024
1926208,"","","Y","","","","","","","",
1926214,"","Y","","","","","","","","",2024
1926218,"","","Y","","","","","","","",
1926222,"","","Y","","","","","","","",
1926225,"","Y","","","","","","","","",2024
1926226,"","Y","","","","","","","","",2024
1926231,"","","Y","","","","","","","",
1926233,"","","","","","Y","","","","",2024
