"FilingID","ReferenceID","Form D File Number"
1940331,398557,"021-77482"
1940331,398224,"021-21423835"
1940331,398606,"021-21499434"
1940331,398582,"021-101492"
1940331,398575,"021-93899"
1940331,411423,"021-21349993"
1940331,400654,"021-104592"
1940331,400065,"021-21194351"
1940331,398480,"021-999999"
1940331,398443,"021-21462494"
1940331,398585,"021-21472069"
1940331,398518,"021-21421547"
1940331,398179,"021-21393074"
1940331,398577,"021-21430077"
1940331,398071,"021-21425535"
1940331,398196,"021-21385134"
1940331,398586,"021-21472423"
1940331,411447,"021-9999999999"
1940331,398487,"021-21476912"
1940331,398543,"021-21470301"
1940331,398131,"021-21404983"
1940331,398307,"021-9999999999"
1940331,398208,"021-244600"
1940331,398347,"021-21391804"
1940331,398122,"021-85954"
1940331,398568,"021-21427681"
1940331,398336,"021-108304"
1940331,398321,"021-9999999999"
1940331,398310,"021-98730"
1940331,398512,"021-21200620"
1940331,411479,"021-21320183"
1940331,398522,"021-9999999999"
1940331,398579,"021-21430617"
1940331,398490,"021-21476913"
1940331,398553,"021-21414457"
1940331,400959,"021-356550"
1940331,397952,"021-21404947"
1940331,399860,"021-75438"
1940331,398270,"021-21386331"
1940331,398494,"021-999999"
1940331,398119,"021-21456540"
1940331,398328,"021-2177478"
1940331,398283,"021-21461943"
1940331,398332,"021-21104408"
1940331,397954,"021-166866"
1940331,398420,"021-21400259"
1940331,412078,"021-21457207"
1940331,398572,"021-999999"
1940331,398337,"021-21346472"
1940331,398124,"021-21407169"
1940331,398525,"021-21386331"
1940331,398439,"021-75437"
1940331,398535,"021-21385133"
1940331,398533,"021-21416696"
1940331,398413,"021-21400260"
1940331,400574,"021-9999999999"
1940331,398412,"021-178965"
1940331,398112,"021-21397356"
1940331,398316,"021-99408"
1940331,398369,"021-21400261"
1940331,401110,"021-9999999999"
1940331,398376,"021-123561"
1940331,398580,"021-21469721"
1940331,398513,"021-21402248"
1940331,398388,"021-21417431"
1940331,398291,"021-21493828"
1940331,398410,"021-21400776"
1940331,412113,"021-21457204"
1940331,398499,"021-21405347"
1940331,398483,"021-21408217"
1940331,398552,"021-2185954"
1940331,398587,"021-21498286"
1940331,411387,"021-9999999999"
1940331,400357,"021-21320182"
1940331,400427,"021-104408"
1940331,400494,"021-21320120"
1940331,398191,"021-346472"
1940331,398207,"021-21423834"
1940331,398589,"021-21499432"
1940331,398594,"021-21201955"
1940331,411539,"021-21200620"
1940331,411617,"021-21371767"
1940331,398171,"021-21477781"
1940331,398288,"021-21461948"
1940331,398382,"021-117617"
1940331,398573,"021-21404046"
1940331,398308,"021-9999999999"
1940331,398183,"021-21385133"
1940331,398141,"021-21439785"
1940331,398161,"021-21414977"
1940839,6807,"021-57417"
1940839,6821,"021-57370"
1940839,167429,"021-247346"
1934456,364152,"021-473782"
1934456,364148,"021-473780"
1934456,364148,"021-473782"
1934456,318323,"021-464481"
1934456,318323,"021-464480"
1934456,364152,"021-473780"
1934456,184052,"021-278474"
1934456,364103,"021-473781"
1934456,200563,"021-305780"
1934456,282820,"021-421882"
1934456,184049,"021-278475"
1934456,13572,"021-45870"
1934456,200538,"021-305778"
1934456,13616,"021-40582"
1934456,228958,"021-348089"
1934456,228958,"021-376784"
1934456,228958,"021-385577"
1934456,228958,"021-406256"
1934456,318375,"021-464480"
1934456,318375,"021-464481"
1934456,228921,"021-348089"
1934456,228921,"021-376784"
1934456,228921,"021-385577"
1934456,228921,"021-406256"
1940493,250377,"021-385131"
1941727,438176,"021-538119"
1941727,438148,"021-538115"
1941727,282292,"021-429847"
1941727,282292,"021-501060"
1943827,433139,"021-2042874"
1943802,373187,"021-489873"
1943827,433138,"021-2043004"
1938508,248511,"021-370032"
1938508,317839,"021-460445"
1938508,317838,"021-433725"
1938508,287751,"021-417015"
1938508,287764,"021-417011"
1938508,248510,"021-345922"
1938508,248506,"021-370029"
1938508,248509,"021-345921"
1935420,304067,"021-396431"
1935420,266602,"021-372999"
1935420,266604,"021-363541"
1915319,249001,"021-377623"
1915319,279494,"021-417942"
1915319,279495,"021-417943"
1935420,319497,"021-432849"
1935420,319501,"021-395248"
1935420,377655,"021-470582"
1935420,304080,"021-426755"
1935420,304108,"021-405102"
1935420,304055,"021-419306"
1935420,304095,"021-405072"
1935420,304044,"021-419311"
1935420,266600,"021-363516"
1935215,64390,"021-188368"
1912106,336603,"021-1822350"
1912106,336531,"021-1884126"
1912106,158940,"021-193985"
1912106,157780,"021-213723"
1912106,336578,"021-1873164"
1912106,336611,"021-1687215"
1912106,336586,"021-1575409"
1912106,336588,"021-1594215"
1912106,336592,"021-1971129"
1912106,336656,"021-176467"
1912106,158937,"021-208724"
1912106,158935,"021-186005"
1912106,336678,"021-1583705"
1912106,336679,"021-1713926"
1912106,336666,"021-1634048"
1946401,299194,"021-417271"
1946401,299194,"021-469309"
1946401,359017,"021-435791"
1946401,359017,"021-469309"
1946401,219277,"021-325832"
1946401,358996,"021-435789"
1946401,359010,"021-435790"
1946401,243001,"021-322920"
1946401,219303,"021-327441"
1946401,242952,"021-354311"
1946401,203643,"021-286072"
1946401,243000,"021-391394"
1946401,243000,"021-354313"
1946401,243007,"021-354312"
1946401,398048,"021-478537"
1946401,203636,"021-286071"
1946401,219275,"021-312232"
1946401,243009,"021-344101"
1946401,242997,"021-354312"
1946401,299073,"021-394662"
1946401,203645,"021-286074"
1946401,299190,"021-417694"
1946401,299191,"021-417692"
1946401,299192,"021-417269"
1946401,299193,"021-417268"
1946401,299186,"021-417693"
1946401,9957,"021-101678"
1946401,9953,"021-101643"
1946401,62429,"021-205986"
1946401,62439,"021-205985"
1946401,68509,"021-232083"
1946401,243005,"021-354313"
1946401,439309,"021-506985"
1940704,362631,"021-163516"
1940704,362301,"021-439806"
1940704,258713,"021-254993"
1940704,260203,"021-213303"
1940704,258998,"021-213568"
1940704,258682,"021-365668"
1940704,260339,"021-103981"
1940704,260250,"021-348776"
1940704,260171,"021-219141"
1940704,260384,"021-340398"
1940704,259984,"021-155629"
1940704,418142,"021-488652"
1940704,260388,"021-348520"
1940704,418143,"021-488656"
1940704,260300,"021-382048"
1940704,308218,"021-404398"
1940704,260415,"021-319619"
1940704,307799,"021-421397"
1940704,308153,"021-427203"
1940704,418318,"021-501557"
1940704,362427,"021-453445"
1940704,258891,"021-88278"
1940704,362195,"021-469220"
1940704,258948,"021-171650"
1940704,260193,"021-160175"
1940704,362227,"021-445010"
1940704,362233,"021-469580"
1940704,260430,"021-41994"
1940704,259049,"021-109984"
1940704,259018,"021-334366"
1940704,260310,"021-333391"
1940704,417747,"021-485589"
1940704,417739,"021-486662"
1940704,260412,"021-180894"
1940704,362541,"021-459757"
1940704,258905,"021-139066"
1940704,260295,"021-178037"
1940704,258750,"021-266493"
1940704,258976,"021-169787"
1940704,307769,"021-406106"
1940704,418193,"021-21371773"
1940704,418138,"021-500239"
1940704,260119,"021-215491"
1940704,418471,"021-1981939"
1940704,417743,"021-500722"
1940704,260326,"021-241502"
1940704,264050,"021-277418"
1940704,308230,"021-427858"
1940704,418321,"021-485180"
1940704,418319,"021-1119402"
1940704,260216,"021-117772"
1940704,418178,"021-101491"
1940704,418260,"021-486385"
1940704,418420,"021-1964665"
1940704,418423,"021-487961"
1940704,418426,"021-477899"
1940704,418268,"021-1964232"
1940704,418485,"021-498245"
1940704,418228,"021-393237"
1940704,260167,"021-323317"
1940704,259009,"021-290952"
1940704,259860,"021-89567"
1940704,258909,"021-116032"
1940704,260433,"021-41994"
1940704,260344,"021-326079"
1940704,307771,"021-406095"
1940704,308224,"021-426992"
1940704,308241,"021-300029"
1940704,418317,"021-490427"
1940704,260359,"021-180408"
1940704,260230,"021-121196"
1940704,362310,"021-437199"
1940704,259025,"021-354614"
1940704,418383,"021-479309"
1940704,308167,"021-400983"
1940704,258927,"021-66356"
1940704,308143,"021-424595"
1940704,362231,"021-374800"
1940704,258688,"021-342674"
1940704,260285,"021-71361"
1940704,362317,"021-438232"
1940704,258986,"021-385437"
1940704,308219,"021-396560"
1940704,362228,"021-445019"
1940704,432849,"021-303088"
1940704,432850,"021-282459"
1940704,362342,"021-465434"
1940704,417856,"021-489790"
1940704,264030,"021-348584"
1940704,259003,"021-264967"
1940704,260141,"021-321981"
1940704,260169,"021-323319"
1940704,260223,"021-332283"
1940704,260292,"021-116195"
1940704,258972,"021-169786"
1940704,307792,"021-395286"
1940704,258782,"021-370957"
1940704,258829,"021-117866"
1940704,258970,"021-330326"
1940704,259044,"021-175984"
1940704,260192,"021-110771"
1940704,258726,"021-341399"
1940704,362190,"021-463692"
1940704,260273,"021-307663"
1940704,258971,"021-330324"
1940704,260367,"021-28880901"
1940704,260173,"021-318470"
1940704,260290,"021-116152"
1940704,258878,"021-88604"
1940704,260306,"021-313046"
1940704,258899,"021-113611"
1940704,260235,"021-102924"
1940704,307776,"021-386340"
1940704,307825,"021-388276"
1940704,260405,"021-380170"
1940704,260247,"021-348769"
1940704,307793,"021-419292"
1940704,260207,"021-234856"
1940704,307822,"021-427699"
1940704,264053,"021-277422"
1940704,258982,"021-43074"
1940704,260179,"021-302393"
1940704,260340,"021-103984"
1940704,362237,"021-469099"
1940704,260168,"021-376107"
1940704,260174,"021-370824"
1940704,362213,"021-455022"
1940704,362549,"021-459757"
1940704,418295,"021-21440639"
1940704,362230,"021-469495"
1940704,362243,"021-458063"
1940704,260246,"021-135425"
1940704,260406,"021-352970"
1940704,260229,"021-357073"
1940704,258907,"021-139065"
1940704,260379,"021-340396"
1940704,362425,"021-470104"
1940704,366989,"021-146452"
1940704,260257,"021-280059"
1940704,259879,"021-374799"
1940704,258754,"021-97560"
1940704,259045,"021-88259"
1940704,260202,"021-99048"
1940704,260198,"021-197327"
1940704,260227,"021-357071"
1940704,418473,"021-1982037"
1940704,417854,"021-1968462"
1940704,308057,"021-403408"
1940704,418385,"021-21475798"
1940704,259869,"021-110382"
1940704,260158,"021-348586"
1940704,418139,"021-500242"
1940704,362246,"021-139876"
1940704,362419,"021-458070"
1940704,362218,"021-443019"
1940704,260264,"021-356815"
1940704,362423,"021-436183"
1940704,260225,"021-332285"
1940704,260054,"021-218370"
1940704,260333,"021-70031"
1940704,260241,"021-84257"
1940704,260268,"021-343445"
1940704,432840,"021-175659"
1940704,432841,"021-134416"
1940704,432842,"021-43361"
1940704,432843,"021-91525"
1940704,432844,"021-87628"
1940704,432845,"021-86691"
1940704,432846,"021-282461"
1940704,432847,"021-182436"
1940704,432848,"021-259164"
1940704,432860,"021-79120"
1940704,432917,"021-94789"
1940704,432918,"021-175416"
1940704,260073,"021-291794"
1940704,260335,"021-70032"
1940704,260237,"021-84258"
1940704,258753,"021-100223"
1940704,259020,"021-334367"
1940704,362418,"021-458009"
1940704,418322,"021-1966630"
1940704,259886,"021-122789"
1940704,432851,"021-360612"
1940704,432852,"021-182439"
1940704,432854,"021-348906"
1940704,432855,"021-337388"
1940704,432832,"021-267034"
1940704,432833,"021-341947"
1940704,432834,"021-368821"
1940704,432835,"021-348904"
1940704,432838,"021-213630"
1940704,432858,"021-435732"
1940704,432859,"021-459283"
1940704,419867,"021-358346"
1940704,419868,"021-387715"
1940704,260105,"021-107558"
1940704,260217,"021-280972"
1940704,260209,"021-234856"
1940704,260175,"021-200733"
1940704,362433,"021-440654"
1940704,260003,"021-155628"
1940704,362315,"021-437224"
1940704,307795,"021-392819"
1940704,362189,"021-463690"
1940704,260374,"021-266700"
1940704,362307,"021-458714"
1940704,260324,"021-241502"
1940704,259837,"021-300029"
1940704,260338,"021-96720"
1940704,260399,"021-340399"
1940704,260350,"021-121152"
1940704,258837,"021-244024"
1940704,367081,"021-340334"
1940704,258941,"021-235315"
1940704,260224,"021-163518"
1940704,260228,"021-163518"
1940704,258888,"021-88604"
1940704,258854,"021-317498"
1940704,260166,"021-281140"
1940704,260183,"021-308469"
1940704,258686,"021-374111"
1940704,367077,"021-264479"
1940704,259043,"021-106583"
1940704,260220,"021-121092"
1940704,259888,"021-176891"
1940704,260424,"021-108916"
1940704,260213,"021-257301"
1940704,362175,"021-456264"
1940704,307883,"021-409471"
1940704,260212,"021-88997"
1940704,362200,"021-468789"
1940704,260413,"021-319618"
1940704,260097,"021-116142"
1940704,259877,"021-374798"
1940704,260404,"021-340400"
1940704,258717,"021-348459"
1940704,258679,"021-365666"
1940704,258824,"021-114583"
1940704,259954,"021-155627"
1940704,260190,"021-105388"
1940704,260343,"021-334523"
1940704,260178,"021-82564"
1940704,258764,"021-329253"
1940704,362702,"021-129849"
1940704,260189,"021-234857"
1940704,258803,"021-91070"
1940704,362242,"021-458253"
1940704,258903,"021-380486"
1940704,260270,"021-72066"
1940704,258894,"021-88604"
1940704,362436,"021-444927"
1940704,362333,"021-454448"
1940704,362239,"021-469714"
1940704,260188,"021-105389"
1940704,260266,"021-356816"
1940704,308149,"021-421912"
1940704,307797,"021-392821"
1940704,362426,"021-470106"
1940704,260409,"021-129512"
1940704,308225,"021-403640"
1940704,260346,"021-299880"
1940704,260353,"021-180407"
1940704,366990,"021-141883"
1940704,366731,"021-113690"
1940704,308228,"021-427697"
1940704,260221,"021-306735"
1940704,418300,"021-21444952"
1940704,258928,"021-79335"
1940704,258883,"021-88279"
1940704,362215,"021-458483"
1940704,260231,"021-384945"
1940704,260316,"021-356425"
1940704,307765,"021-411822"
1940704,258698,"021-183987"
1940704,258901,"021-368823"
1940704,260426,"021-107548"
1940704,308238,"021-429673"
1940704,260204,"021-106570"
1940704,260195,"021-160176"
1940704,260165,"021-281139"
1940704,307794,"021-419294"
1940704,260200,"021-102517"
1940704,260410,"021-121153"
1940704,420787,"021-504058"
1940704,260370,"021-266699"
1940704,362238,"021-96313"
1940704,258705,"021-88270"
1940704,362219,"021-438315"
1940704,260289,"021-72884"
1940704,308163,"021-400953"
1940704,258959,"021-43318"
1940704,418315,"021-497014"
1940704,307767,"021-411820"
1940704,260206,"021-102515"
1940704,258934,"021-227097"
1940704,362212,"021-455020"
1940704,362221,"021-455204"
1940704,259746,"021-372554"
1940704,307791,"021-407761"
1940704,418245,"021-478425"
1940704,417737,"021-489055"
1940704,366861,"021-113668"
1940704,258742,"021-294293"
1940704,418307,"021-494857"
1940704,260222,"021-121093"
1940704,264042,"021-348585"
1940704,307884,"021-409644"
1940704,417847,"021-500671"
1940704,418195,"021-323018"
1940704,260117,"021-363678"
1940704,258942,"021-111244"
1940704,259029,"021-331468"
1940704,260299,"021-382046"
1940704,418264,"021-486383"
1940704,417735,"021-489056"
1940704,362327,"021-438226"
1940704,260352,"021-121151"
1940704,258675,"021-108092"
1940704,258695,"021-159579"
1940704,260336,"021-96721"
1940704,308141,"021-409299"
1940704,258693,"021-342676"
1940704,260248,"021-94693"
1940704,432944,"021-523571"
1940704,432922,"021-486224"
1940704,432923,"021-43363"
1940704,432926,"021-303090"
1940704,432927,"021-294697"
1940704,432928,"021-296591"
1940704,432828,"021-406078"
1940704,258897,"021-88604"
1940704,260366,"021-290962"
1940704,259017,"021-200452"
1940704,258758,"021-192879"
1940704,258670,"021-214444"
1940704,258984,"021-213567"
1940704,432864,"021-258122"
1940704,432865,"021-443079"
1940704,432866,"021-198090"
1940704,432868,"021-43357"
1940704,432869,"021-43355"
1940704,432870,"021-272482"
1940704,432872,"021-259165"
1940704,264018,"021-213571"
1940704,260205,"021-213828"
1940704,362193,"021-459551"
1940704,260286,"021-72906"
1940704,258957,"021-364669"
1940704,260407,"021-276718"
1940704,419870,"021-505635"
1940704,419869,"021-447202"
1940704,419866,"021-330838"
1940704,362224,"021-455208"
1940704,260392,"021-348520"
1940704,260425,"021-41994"
1940704,366963,"021-240509"
1940704,362236,"021-96314"
1940704,260332,"021-121152"
1940704,367069,"021-264478"
1940704,362247,"021-234636"
1940704,260372,"021-266702"
1940704,362416,"021-441636"
1940704,432936,"021-196291"
1940704,432931,"021-486983"
1940704,432930,"021-384338"
1940704,432933,"021-496677"
1940704,432934,"021-496678"
1940704,432935,"021-185398"
1940704,432942,"021-443123"
1940704,432889,"021-141884"
1940704,432888,"021-270607"
1940704,366860,"021-113691"
1940704,308155,"021-427201"
1940704,260196,"021-182102"
1940704,260291,"021-72905"
1940704,418303,"021-481801"
1940704,258709,"021-88604"
1940704,418304,"021-481807"
1940704,307777,"021-414956"
1940704,260345,"021-246554"
1940704,259005,"021-264969"
1940704,362214,"021-454354"
1940704,362882,"021-441218"
1940704,362240,"021-139876"
1940704,362877,"021-468787"
1940704,260210,"021-176884"
1940704,260170,"021-219140"
1940704,432909,"021-112310"
1940704,432908,"021-399478"
1940704,432827,"021-405920"
1940704,432914,"021-319186"
1940704,432937,"021-234056"
1940704,432938,"021-191828"
1940704,432901,"021-475078"
1940704,432902,"021-186835"
1940704,432904,"021-357913"
1940704,432875,"021-373238"
1940704,432876,"021-395694"
1940704,432879,"021-454035"
1940704,432882,"021-191829"
1940704,432883,"021-399490"
1940704,432884,"021-357909"
1940704,432890,"021-444660"
1940704,432877,"021-323390"
1940704,432878,"021-323392"
1940704,432880,"021-454038"
1940704,432912,"021-245697"
1940704,432913,"021-79121"
1940704,432897,"021-476831"
1940704,432898,"021-486221"
1940704,260215,"021-280971"
1940704,366962,"021-240508"
1940704,258815,"021-114584"
1940704,362432,"021-440644"
1940704,258760,"021-192881"
1940704,258745,"021-294294"
1940704,268047,"021-41994"
1940704,362216,"021-443010"
1940704,366991,"021-325044"
1940704,366966,"021-146451"
1940704,259050,"021-109987"
1940704,260201,"021-198549"
1940704,260218,"021-17761"
1940704,258846,"021-317497"
1940704,258734,"021-88276"
1940704,418314,"021-497013"
1940704,258911,"021-94863"
1940704,259006,"021-350127"
1940704,362428,"021-453449"
1940704,260180,"021-85190"
1940704,259024,"021-322636"
1940704,258683,"021-374110"
1940704,258711,"021-375415"
1940704,418276,"021-1965524"
1940704,418145,"021-441223"
1940704,259012,"021-347291"
1940704,418249,"021-1969903"
1940704,418250,"021-1964168"
1940704,362422,"021-469852"
1940704,418323,"021-1966623"
1940704,308243,"021-428191"
1940704,362217,"021-438307"
1940704,260102,"021-106271"
1940704,362429,"021-300029"
1940704,362435,"021-444922"
1940704,307778,"021-414958"
1940704,308227,"021-403787"
1940704,258671,"021-87153"
1940704,260185,"021-229553"
1940704,260232,"021-325495"
1940704,258810,"021-91069"
1940704,260421,"021-128910"
1940704,362235,"021-469092"
1940704,259730,"021-249983"
1940704,260255,"021-311427"
1940704,418309,"021-494860"
1940704,362331,"021-438222"
1940704,260094,"021-369260"
1940704,362196,"021-469222"
1940704,362415,"021-441564"
1940704,258939,"021-235313"
1940704,418177,"021-309341"
1940704,258961,"021-43319"
1940704,258952,"021-246434"
1940704,260369,"021-288809"
1940704,260287,"021-88999"
1940704,259893,"021-122578"
1940704,259848,"021-300029"
1940704,432873,"021-316799"
1940704,432894,"021-198089"
1940704,432899,"021-255182"
1940704,432900,"021-116178"
1940704,432905,"021-276239"
1940704,432906,"021-341944"
1940704,432907,"021-486984"
1940704,432862,"021-159827"
1940704,432861,"021-102460"
1940704,432863,"021-444649"
1940704,432874,"021-389280"
1940704,432891,"021-175415"
1940704,432892,"021-210975"
1940704,432893,"021-210976"
1940704,432924,"021-475079"
1940704,432925,"021-316804"
1940704,432839,"021-213629"
1940704,258738,"021-103352"
1940704,258766,"021-329255"
1940704,308222,"021-426989"
1940704,308161,"021-403198"
1940704,362245,"021-458076"
1940704,362325,"021-438216"
1940704,260242,"021-135424"
1940704,308145,"021-421917"
1940704,259014,"021-200451"
1940704,258859,"021-352594"
1940704,260197,"021-99049"
1940704,362344,"021-459878"
1940704,260314,"021-333392"
1940704,260100,"021-88604"
1940704,362420,"021-469851"
1940704,362234,"021-88258"
1940704,258958,"021-364670"
1940704,308060,"021-439838"
1940704,260194,"021-110769"
1940704,258930,"021-90311"
1940704,258985,"021-213567"
1940704,307773,"021-428185"
1940704,260091,"021-369601"
1940704,260109,"021-108915"
1940704,362434,"021-444927"
1940704,260233,"021-384946"
1940704,260259,"021-280060"
1940704,307802,"021-421395"
1940704,260252,"021-311426"
1940704,362198,"021-468790"
1940704,307775,"021-427692"
1940704,260364,"021-289255"
1940704,260219,"021-306715"
1940704,260214,"021-117763"
1940704,260116,"021-163517"
1940704,418475,"021-486234"
1940704,308246,"021-428192"
1940704,418424,"021-487963"
1940704,264022,"021-213572"
1940704,307788,"021-411576"
1940704,260208,"021-176882"
1940704,260357,"021-203136"
1940704,258969,"021-330323"
1940704,258841,"021-244025"
1940704,307790,"021-411575"
1940704,418398,"021-397444"
1940704,307772,"021-406127"
1940704,258723,"021-341398"
1940704,362424,"021-436194"
1940704,418316,"021-477534"
1940704,362304,"021-458712"
1940704,260211,"021-257336"
1940704,258779,"021-129832"
1940704,308221,"021-403787"
1940704,259007,"021-290949"
1940704,258874,"021-88604"
1940704,418418,"021-473716"
1940704,418499,"021-21444949"
1940704,260186,"021-85191"
1940704,258867,"021-352596"
1942201,69037,"021-234219"
1939066,270401,"021-408781"
1940915,19172,"021-300087"
1940915,19161,"021-53938"
1940915,47747,"021-269683"
1940915,20137,"021-944410"
1940915,19166,"021-87109"
1944807,370254,"021-481247"
1944807,195393,"021-278905"
1944807,173531,"021-258903"
1944807,195436,"021-302570"
