"FilingID","ReferenceID","Private Fund Name","Fund ID"
2003546,280371,"MAN FUNDS XVII SPC - MAN GLOBAL MACRO (CAYMAN) SP",805-3397576564
2003647,428155,"MFCF CAYMAN FEEDER 1 LP",805-2828637071
2003647,428155,"MFCF LUX FEEDER 1 SCSP",805-5050182817
2001489,489277,"JUPITER GEARX FUND LIMITED",805-2245570863
2001489,489277,"JUPITER GEARX FUND LP",805-1327400764
2004021,181173,"U.S. REAL ESTATE CREDIT MASTER FUND III, LP",805-1048202321
2004153,489952,"THE VÄRDE ASSET LENDING FUND (OFFSHORE), L.P.",805-5209353670
2004153,66671,"THE VÄRDE EUROPE FUND (OFFSHORE), L.P.",805-7881936913
2004153,267869,"THE VÄRDE ASIA CREDIT FUND II OFFSHORE, L.P.",805-1247454027
2004153,190394,"THE VÄRDE MORTGAGE FUND II (OFFSHORE), L.P.",805-3538332000
2004153,280060,"VÄRDE CO-INVESTMENT C-1, L.P.",805-2642077140
2004153,18077,"THE VÄRDE FUND X(B), L.P.",805-8106542732
2004153,66671,"THE VÄRDE EUROPE FUND, L.P.",805-1144918396
2004153,314302,"THE VÄRDE FUND XIV BL, LLC",805-7710205979
2004153,247338,"THE VÄRDE MORTGAGE FUND III SLP, L.P.",805-3740813517
2004153,212384,"THE VÄRDE FUND XIII BL-O, L.P.",805-5784891012
2004153,212384,"THE VÄRDE FUND XIII BL II, LLC",805-3524421117
2004153,212384,"THE VÄRDE FUND XIII BL, LLC",805-9740123824
2004153,168063,"THE VÄRDE SKYWAY FUND (OFFSHORE), L.P.",805-1960944708
2004153,179956,"THE VÄRDE SCRATCH AND DENT FEEDER REIT I-A, LLC",805-6229785863
2004153,18077,"THE VÄRDE FUND X(A) (FEEDER), L.P.",805-8494234208
2004153,367201,"THE VÄRDE LIQUID CREDIT FUND (OFFSHORE), L.P.",805-8036730993
2004153,54251,"THE VÄRDE FUND XI (B) (FEEDER), L.P.",805-4771351239
2004153,66671,"THE VÄRDE EUROPE MINI-MASTER VEHICLE (OFFSHORE), L.P.",805-5993788006
2004153,247339,"THE VÄRDE DISLOCATION FUND (OFFSHORE), L.P.",805-8727530340
2005345,456148,"ACASTA ENERGY EVOLUTION FUND",805-1084583143
2005345,456148,"ACASTA ENERGY EVOLUTION FUND LP",805-2952031863
2005550,484756,"AB-PCI MMDL FUND IV RN FEEDER, L.P.",805-4307238043
2005550,206491,"AB PRIVATE CREDIT INVESTORS MIDDLE MARKET DIRECT LENDING FUND II FEEDER, L.P.",805-3457766664
2005550,235176,"AB ENERGY OPPORTUNITY (CAYMAN) FEEDER FUND II, L.P.",805-1558722459
2005550,235106,"AB ENERGY OPPORTUNITY (CAYMAN) FEEDER FUND II, L.P.",805-1558722459
2005550,235176,"AB ENERGY OPPORTUNITY DELAWARE FUND II LP",805-5750921427
2005550,235158,"AB ENERGY OPPORTUNITY DELAWARE FUND II LP",805-5750921427
2005550,484756,"AB-PCI MMDL ONSHORE FEEDER FUND IV, L.P.",805-1746480532
2005550,484756,"AB-PCI MMDL BYOT FEEDER FUND IV, S.C.SP.",805-6962189570
2005550,425928,"AB LEND CAYMAN FEEDER FUND, LP",805-3962958108
2005576,270061,"NEW HOLLAND TAF PLUS LP",805-3263434146
2005576,314378,"NEW HOLLAND SPECIAL OPPORTUNITIES OFFSHORE FUND LP",805-8467252265
2005576,270061,"NEW HOLLAND TACTICAL ALPHA FEEDER FUND LP",805-8920796687
2005576,270061,"NEW HOLLAND TACTICAL ALPHA MASTER FUND LP",805-4136558508
2005576,270061,"NEW HOLLAND TACTICAL ALPHA DOMESTIC FUND LP",805-4309402104
2005576,270061,"NEW HOLLAND TACTICAL ALPHA OFFSHORE FUND LTD.",805-5361180991
2005377,249195,"EAGLE HARBOR MULTI-STRATEGY FUND LIMITED",805-7854630736
2005377,140741,"NORTH ROCK FUND, LP",805-2748150037
2005377,140741,"NORTH ROCK FUND LTD",805-1659252370
2005377,29265,"LIGHTHOUSE GLOBAL LONG/SHORT FUND LIMITED",805-9830413423
2005377,29265,"LIGHTHOUSE GLOBAL LONG/SHORT FUND, LP",805-5416122779
2005377,249195,"EAGLE HARBOR MULTI-STRATEGY FUND, L.P.",805-9005805584
2005377,276803,"MISSION CREST MACRO FUND, LTD",805-5094809726
2005377,276803,"MISSION CREST MACRO FUND, LP",805-2460998463
2005377,435037,"PIER61 FUND, LIMITED",805-1538007513
2005377,435037,"PIER61 FUND, LP",805-9127705687
2005377,433624,"LIGHTHOUSE OPPORTUNITIES FUND LIMITED",805-2730082680
2005377,433624,"LIGHTHOUSE OPPORTUNITIES FUND, LP",805-4081988045
1991786,379533,"THRIVENT WHITE ROSE REAL ESTATE FEEDER V, LLC",805-3155665186
2004153,267869,"THE VÄRDE ASIA CREDIT FUND II, L.P.",805-6120605360
2004153,370475,"THE VÄRDE CRE LENDING FUND (OFFSHORE), L.P.",805-6630662079
2004153,212384,"THE VÄRDE FUND XIII (A) (FEEDER), L.P.",805-1494098440
2004153,247338,"THE VÄRDE MORTGAGE FUND III (OFFSHORE), L.P.",805-1754630675
2004153,204862,"THE VÄRDE ASIA CREDIT FUND OFFSHORE, L.P.",805-2760737178
2004153,247339,"THE VÄRDE DISLOCATION FUND (OFFSHORE) B, LLC",805-8174014862
2004153,247338,"THE VÄRDE MORTGAGE FUND III SPLITTER, L.P.",805-3192576633
2004153,66669,"THE VÄRDE SCRATCH AND DENT FEEDER REIT, LLC",805-5037214157
2004153,54251,"THE VÄRDE FUND XI (B), L.P.",805-9787135142
2004153,177670,"THE VÄRDE FUND XII (A), L.P.",805-2898262890
2004153,212384,"THE VÄRDE FUND XIII (B) (FEEDER), L.P.",805-5031864559
2004153,177670,"THE VÄRDE FUND XII (A) (FEEDER), L.P.",805-5708918654
2004153,177670,"THE VÄRDE FUND XII (B), L.P.",805-4952710475
2004153,50115,"VÄRDE CREDIT PARTNERS (OFFSHORE), LTD.",805-9836354848
2004153,190394,"THE VÄRDE MORTGAGE FUND II FEEDER REIT, LLC",805-8028364546
2004153,18077,"THE VÄRDE FUND X(C), L.P.",805-9362409510
2004153,280060,"VÄRDE CO-INVESTMENT C-1 REIT, LLC",805-4455630938
2004153,179956,"THE VÄRDE SCRATCH AND DENT OFFSHORE FEEDER I-A, L.P.",805-1315627691
2004153,45329,"VÄRDE INVESTMENT PARTNERS (OFFSHORE), LTD.",805-4998850251
2004153,54251,"THE VÄRDE FUND XI (C), L.P.",805-9789938836
2004153,66669,"SUNVARD LP",805-9088583451
2004153,66669,"THE VÄRDE SCRATCH AND DENT FEEDER, L.P.",805-1076418710
2004153,177670,"THE VÄRDE FUND XII BL, LLC",805-8746667566
2004153,193350,"THE VÄRDE EUROPEAN REAL ESTATE FEEDER FUND, L.P.",805-9615603803
2004153,54251,"THE VARDE FUND XI (B-2) (FEEDER), L.P.",805-7837184823
2004153,247338,"THE VÄRDE MORTGAGE FUND III FEEDER REIT, LLC",805-8501085232
2004153,179956,"THE VÄRDE SCRATCH AND DENT FEEDER I-A, L.P.",805-3274831992
2004153,168063,"THE VÄRDE SKYWAY FUND, L.P.",805-8414067524
2004153,314302,"THE VÄRDE FUND XIV (B), L.P.",805-9827426196
2004153,168063,"THE VÄRDE SKYWAY MINI-MASTER FUND, L.P.",805-2407548236
2004153,66669,"CPSNL SCRATCH AND DENT CAYMAN FEEDER, LTD.",805-5212743848
2004153,282501,"THE VÄRDE TC FEEDER FUND, L.P.",805-6740707115
2004153,247339,"THE VÄRDE DISLOCATION FUND BL, LLC",805-2658004203
2004153,247339,"THE VÄRDE DISLOCATION FUND BL II, LLC",805-5304492705
2004153,309164,"VP DISLOCATION FUND II A-1 BL, L.P.",805-9850480233
2004153,314295,"THE VÄRDE FUND XIV BL-O, LLC",805-2867170500
2004153,314295,"THE VÄRDE FUND XIV (A), L.P.",805-8954794939
2004153,177670,"THE VÄRDE FUND XII (C), L.P.",805-1505075436
2004153,247338,"THE VÄRDE MORTGAGE FUND III, L.P.",805-3959396220
2004153,243734,"THE VÄRDE SKYWAY 2020 FUND (OFFSHORE), L.P.",805-2937527569
2004153,54251,"THE VÄRDE FUND XI (A) (FEEDER), L.P.",805-6782101600
2004153,314295,"THE VÄRDE FUND XIV (B), L.P.",805-9827426196
2004153,314302,"THE VÄRDE FUND XIV (A), L.P.",805-8954794939
2004153,280063,"THE VÄRDE ASSET LENDING FUND II (OFFSHORE) FEEDER, L.P.",805-1611253546
2004153,54251,"THE VÄRDE FUND XI (A), L.P.",805-3239981001
2004153,177670,"THE VÄRDE FUND XII (B) (FEEDER), L.P.",805-2022273348
2004153,18077,"THE VÄRDE FUND X(B) (FEEDER), L.P.",805-1998305411
2004153,204862,"THE VÄRDE ASIA CREDIT FUND, L.P.",805-2757727180
2004153,190394,"THE VÄRDE MORTGAGE FUND II, L.P.",805-3274536128
2004153,18077,"THE VÄRDE FUND X(A), L.P.",805-5583713274
2004153,177670,"THE VÄRDE FUND XII BL-O LP",805-7983373051
2004153,66669,"THE VÄRDE SCRATCH AND DENT OFFSHORE FEEDER, L.P.",805-5416099650
2004153,50115,"VÄRDE CREDIT PARTNERS, L.P.",805-8374039107
2004153,50115,"VÄRDE CREDIT PARTNERS MINI-MASTER, L.P.",805-1205583085
2004153,489955,"THE VÄRDE SUBSCRIPTION LINE FUND (OFFSHORE), L.P.",805-8126196336
2003850,60331,"PANTHEON GLOBAL SECONDARY FUND V FEEDER L.P.",805-2880631757
1991786,357012,"THRIVENT WHITE ROSE ENDURANCE FEEDER III LLC",805-7226166092
1991786,356973,"THRIVENT WHITE ROSE FEEDER XV EQUITY DIRECT LLC",805-1178385982
1991786,356861,"THRIVENT WHITE ROSE REAL ESTATE FEEDER IV, LLC",805-4487032711
1991786,356952,"THRIVENT WHITE ROSE FEEDER XV FUND OF FUNDS LLC",805-6457927536
1991786,418026,"WHITE ROSE CFO 2023 HOLDINGS, LLC",805-2506546445
2005572,476812,"STABLE SEED FUND US III L.P.",805-5121457314
2000238,55071,"WEXFORD FOCUSED EQUITIES FUND, L.P.",805-3181867248
2000238,180288,"WEXFORD LONG TERM EQUITY FUND, L.P.",805-8499390536
2000238,39227,"WEXFORD OFFSHORE SPECTRUM FUND",805-7804856352
2000238,39227,"SPECTRUM INTERMEDIATE FUND LIMITED",805-6963883935
2000238,39227,"WEXFORD SPECTRUM FUND, L.P.",805-2736524796
2000238,40421,"WEXFORD CREDIT OPPORTUNITIES FUND, L.P.",805-8440606103
2000238,40421,"WEXFORD OFFSHORE CREDIT OPPORTUNITIES FUND LIMITED",805-7890369313
2000238,40421,"CREDIT INTERMEDIATE FUND LIMITED",805-1262341553
2000238,40414,"WEXFORD CATALYST FUND, L.P.",805-8023105140
2000238,40414,"WEXFORD OFFSHORE CATALYST FUND LIMITED",805-8146904704
2000238,40414,"CATALYST INTERMEDIATE FUND LIMITED",805-4823924763
2000826,3695,"AUDA SECONDARY II FEEDER L.P.",805-7894531830
2000826,68570,"AUDA CAPITAL FEEDER SCA SICAV-SIF - FEEDER AUDA VII: EUROPEAN PORTFOLIO",805-6884007204
2000826,69867,"AUDA CAPITAL FEEDER SCA SICAV-SIF - FEEDER AUDA VII: US PORTFOLIO",805-6160951873
2000826,4848,"AUDA SECONDARY FUND GMBH & CO. KG",805-2769416204
2000826,169842,"AUDA CAPITAL FEEDER SCA SICAV-SIF - FEEDER AUDA ASIA IV",805-2719828690
2000826,217676,"HQ CAPITAL III SCA SICAV-RAIF - AUDA CAPITAL VIII GLOBAL",805-8951456752
2000826,169843,"AUDA CAPITAL FEEDER SCA SICAV-SIF - FEEDER AUDA ASIA SECONDARY FUND",805-6345135489
2000826,217679,"AUDA CAPITAL FEEDER SCA SICAV-SIF - FEEDER AUDA CAPITAL VIII ASIA",805-1531276741
2000826,237578,"HQ CAPITAL II SCS SICAV-SIF - FEEDER AUDA CO-INVESTMENT FUND II",805-8558453974
2000826,379305,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA SECONDARY FUND VI",805-9289303678
2000826,379305,"HQ CAPITAL V SCA SICAV-RAIF - FEEDER AUDA SECONDARY FUND VI",805-8450342483
2000826,217679,"HQ CAPITAL III SCA SICAV-RAIF - AUDA CAPITAL VIII GLOBAL",805-8951456752
2000826,217676,"AUDA CAPITAL FEEDER SCA SICAV-SIF - FEEDER AUDA CAPITAL VIII EUROPE",805-1252199377
2000826,289759,"HQ CAPITAL III SCA SICAV-RAIF - AUDA CAPITAL IX GLOBAL",805-6178111682
2000826,289889,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CO-INVESTMENT FUND III",805-9556805161
2000826,289822,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CAPITAL IX U.S.",805-7921184751
2000826,289822,"HQ CAPITAL III SCA SICAV-RAIF - AUDA CAPITAL IX GLOBAL",805-6178111682
2000826,289759,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CAPITAL IX ASIA",805-3763642454
2000826,289865,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA DEEP IMPACT FUND",805-9896326822
2000826,185067,"AUDA CAPITAL FEEDER SCA SICAV-SIF - FEEDER AUDA SECONDARY FUND IV",805-1242272062
2000826,3685,"AUDA CAPITAL VI-U.S. BLOCKER L.P.",805-7829992377
2000826,3681,"AUDA CAPITAL V-U.S. FEEDER L.P.",805-7522571009
2000826,237585,"HQ CAPITAL II SCS SICAV-SIF - FEEDER AUDA SECONDARY FUND V",805-5897332723
2000826,289865,"HQ CAPITAL III SCA SICAV-RAIF - FEEDER AUDA DEEP IMPACT FUND",805-1833979178
2000826,69867,"AUDA CAPITAL VII-US FEEDER L.P.",805-4071449983
2000826,217651,"HQ CAPITAL III SCA SICAV-RAIF - AUDA CAPITAL VIII GLOBAL",805-8951456752
2000826,49724,"AUDA ASIAN RISING TIGERS GMBH & CO. KG NR. 1",805-3999534582
2000826,3686,"AUDA CAPITAL VI-EUROPE BLOCKER L.P.",805-6539991651
2000826,289799,"HQ CAPITAL III SCA SICAV-RAIF - AUDA CAPITAL IX GLOBAL",805-6178111682
2000826,289799,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CAPITAL IX EUROPE",805-3327590044
2000826,256854,"ASIAN RISING TIGERS BLOCKER L.P.",805-7102439374
2000826,237585,"AUDA CAPITAL FEEDER SCA SICAV-SIF - FEEDER AUDA SECONDARY FUND V",805-7745990035
2000826,49724,"AUDA ASIAN RISING TIGERS GMBH & CO. KG NR. 2",805-1168471668
2000826,49733,"AUDA SECONDARY III FEEDER L.P.",805-1350744337
2000826,3612,"AUDA ASIA II FEEDER L.P.",805-9175011117
2000806,421203,"FARALLON SPECIAL SITUATIONS FUND III NON-US, L.P.",805-2244543736
2000806,421203,"FARALLON SPECIAL SITUATIONS FUND III US, L.P.",805-4985793359
2000806,421203,"FARALLON SPECIAL SITUATIONS FUND III USTE, L.P.",805-1392699523
2000806,421213,"FARALLON SPECIAL SITUATIONS FUND III NON-US, L.P.",805-2244543736
2000806,421213,"FARALLON SPECIAL SITUATIONS FUND III US, L.P.",805-4985793359
2000806,421213,"FARALLON SPECIAL SITUATIONS FUND III USTE, L.P.",805-1392699523
2000806,270298,"FARALLON HEALTHCARE PARTNERS INTERNATIONAL, LTD.",805-6284151613
2000806,167293,"FARALLON CAPITAL F5 INVESTORS I, L.P.",805-2690747827
2005572,476812,"STABLE SEED FUND OFFSHORE III L.P.",805-8848231125
2005572,305824,"STABLE CAVALRY OFFSHORE L.P.",805-2567209412
2005572,249485,"STABLE SEED FUND US LP",805-1368013733
2005572,249485,"STABLE SEED FUND OFFSHORE, LTD",805-3800718044
2005572,249489,"STABLE SEED FUND US II L.P.",805-9346720798
2005572,249489,"STABLE SEED FUND OFFSHORE II L.P.",805-1944356121
2004559,488317,"ENGADINE EQUITY FUND LP",805-8626242664
2004559,488317,"ENGADINE EQUITY FUND",805-6936191983
2005858,45618,"QVT FAMILY OFFICE OFFSHORE LP",805-6847972998
2005858,45621,"QVT SLV ONSHORE LTD.",805-5884494976
2005858,45622,"QVT SLV OFFSHORE LTD.",805-6461684253
2005858,45618,"QVT FAMILY OFFICE OFFSHORE II LP",805-9133987659
2005858,45618,"QVT FAMILY OFFICE ONSHORE LP",805-1807849384
2005915,481564,"DWS INFRASTRUCTURE DEBT OPPORTUNITIES FEEDER (CACTUS) L.P.",805-1332924132
2005915,237368,"DWS INFRASTRUCTURE DEBT OPPORTUNITIES FEEDER (CACTUS) L.P.",805-1332924132
2005915,237368,"DWS INFRASTRUCTURE DEBT OPPORTUNITIES FEEDER (E) L.P.",805-9466048600
2005915,237368,"DWS OFFSHORE INFRASTRUCTURE DEBT OPPORTUNITIES FEEDER LP",805-6341568568
2005300,288005,"BLACKSTONE LIFE SCIENCES YIELD NT (CYM) FEEDER L.L.C.",805-8138192321
2005300,288003,"BLACKSTONE LIFE SCIENCES YIELD T (CYM) FEEDER L.P.",805-2638190379
2004855,449656,"ABBOTT CAPITAL PRIVATE EQUITY INVESTORS 2025 CAYMAN, L.P.",805-2517785317
2004855,18704,"ABBOTT CAPITAL PRIVATE EQUITY FUND VI (OFFSHORE), L.P.",805-9257448084
