"FilingID","ReferenceID","Form D File Number"
1993992,487725,"021-418453"
1993992,487726,"021-401661"
1993992,487748,"021-399168"
1993992,487674,"021-407795"
1993992,487673,"021-431003"
1993992,487767,"021-481971"
1993992,487680,"021-401878"
2010424,487688,"021-405452"
2010424,487696,"021-477803"
2010424,487698,"021-413382"
2010424,487672,"021-401681"
2010424,487744,"021-448636"
2010424,487719,"021-405115"
2010424,487742,"021-425237"
2010424,487786,"021-509335"
2010424,487785,"021-528677"
2010424,487728,"021-431210"
2010424,487727,"021-426272"
2010424,487729,"021-474918"
2010424,487681,"021-405081"
2010424,487720,"021-397230"
2010424,487746,"021-439545"
2010424,487747,"021-418457"
2010424,487656,"021-414815"
2010424,487722,"021-427179"
2010424,487752,"021-450784"
2010424,487751,"021-440345"
2010424,487779,"021-509340"
2010424,487778,"021-505738"
2010424,487759,"021-492404"
2010424,487757,"021-438536"
2010424,487715,"021-414885"
2010424,487749,"021-445569"
2010424,487700,"021-485476"
2010424,487731,"021-486068"
2010424,487732,"021-397034"
2010424,487733,"021-396131"
2010424,487734,"021-420328"
2010424,487730,"021-441423"
2010424,487539,"021-437467"
2010424,487765,"021-476034"
2010424,487773,"021-504008"
2010424,487774,"021-490370"
2010424,487689,"021-416489"
2010424,487669,"021-431013"
2010424,487684,"021-416499"
2010424,487760,"021-442968"
2010424,487762,"021-442961"
2010424,487807,"021-486069"
2010424,487783,"021-518118"
2010424,487538,"021-430583"
2010424,487740,"021-465270"
2010424,487741,"021-420340"
2010424,487743,"021-408119"
2010424,487754,"021-451749"
2010424,487686,"021-436295"
2010424,487771,"021-487298"
2010424,487784,"021-523661"
2010424,487770,"021-482983"
2010424,487702,"021-396123"
2010424,487739,"021-459429"
2010424,487690,"021-418417"
2010424,487780,"021-518075"
2010424,487781,"021-512088"
2010424,487806,"021-437516"
2010424,487536,"021-373621"
2010424,487375,"021-373622"
2010424,487723,"021-427190"
2010424,487735,"021-546013"
2010424,487736,"021-396128"
2010424,487737,"021-404004"
2010424,487756,"021-516703"
2010424,487750,"021-440342"
2010424,487775,"021-491503"
2010424,487718,"021-399386"
2010424,487675,"021-429476"
2010424,487745,"021-454845"
2010424,487777,"021-496601"
2010424,487782,"021-512107"
2010424,487716,"021-410056"
2010424,487685,"021-398984"
2010424,487691,"021-377727"
2010424,487692,"021-405448"
2010424,487693,"021-397235"
2010424,487694,"021-397025"
2010424,487695,"021-384435"
2010424,487724,"021-452615"
2010424,487725,"021-418453"
2010424,487726,"021-401661"
2010424,487748,"021-399168"
2010424,487674,"021-407795"
2010424,487680,"021-401878"
2010424,487673,"021-431003"
2010424,487767,"021-481971"
2010424,487721,"021-449531"
2010424,487687,"021-377734"
2008256,476200,"021-504244"
2011225,191739,"021-1710686"
2011856,171254,"021-255981"
2011856,219050,"021-328513"
2011856,89229,"021-234828"
2011856,304102,"021-429123"
2011856,304074,"021-402019"
2011856,476377,"021-509120"
2011856,476382,"021-509117"
2011946,308736,"021-414959"
2011744,492235,"021-551637"
2012335,492174,"021-550076"
2010950,425944,"021-508652"
2010950,425942,"021-446747"
2010950,284591,"021-446589"
2010950,284589,"021-385224"
2010950,425941,"021-446605"
2012046,185577,"021-87168"
2012351,492223,"021-553020"
2012351,492228,"021-551490"
2012351,492229,"021-553014"
2012025,492145,"021-555075"
2011553,246766,"021-387322"
2011553,246765,"021-387331"
2011292,420018,"021-461277"
2011292,420017,"021-461067"
2006922,490793,"021-548701"
2009112,176175,"021-253001"
2009112,302972,"021-444971"
2009112,379584,"021-134876"
2005771,491364,"021-306074"
2005771,491365,"021-332706"
2005771,491366,"021-347960"
2005771,491367,"021-384156"
2005771,491368,"021-382801"
2005771,491370,"021-343769"
2005771,476540,"021-486544"
2005771,417829,"021-488186"
2005771,417824,"021-480810"
2005771,417823,"021-470530"
2005771,417833,"021-474730"
2005771,417810,"021-438765"
2005771,417817,"021-440967"
2005771,417820,"021-452470"
2005771,417830,"021-488186"
2005771,483866,"021-486547"
2005771,417834,"021-489934"
2005771,417835,"021-480788"
2005771,417843,"021-486539"
2005771,417822,"021-462699"
2005771,362831,"021-428653"
2005771,261354,"021-377332"
2005771,261678,"021-377335"
2009806,491504,"021-433630"
2008972,420095,"021-495233"
2010046,178808,"021-355290"
2009244,427185,"021-520139"
2007979,458733,"021-536766"
2007979,55957,"021-177697"
2007979,19471,"021-128947"
2007979,257853,"021-381874"
2007979,355569,"021-128947"
2007979,355586,"021-128947"
2007979,170884,"021-259950"
2007979,170886,"021-253233"
2007979,296508,"021-128947"
2007979,236251,"021-340915"
2012360,30148,"021-172127"
2004713,491257,"021-549683"
2007831,287387,"021-429373"
2007831,287048,"021-429371"
2007831,245163,"021-339872"
2007831,221448,"021-334897"
2007831,194570,"021-271654"
2007831,287663,"021-394289"
2007831,287720,"021-394289"
2005768,418570,"021-343769"
2005768,418579,"021-347960"
2005768,418581,"021-332706"
2005768,204275,"021-306074"
2005768,417677,"021-382801"
2005768,417684,"021-384156"
2007521,491225,"021-548307"
2010714,269501,"021-1852364"
2008298,491241,"021-546737"
2008298,491234,"021-541487"
2008298,491236,"021-546742"
2008298,491237,"021-546742"
2008298,491240,"021-544918"
2008298,491239,"021-545671"
2008298,491238,"021-545671"
2008298,491235,"021-543901"
2006287,377733,"021-474764"
2006287,377733,"021-474763"
2008547,491251,"021-520051"
2008547,491251,"021-52005101"
2008981,489981,"021-512802"
2008981,488675,"021-547362"
2008981,488634,"021-496955"
2008784,32066,"021-107439"
2008784,32066,"021-107437"
2008784,32149,"021-204196"
2008784,32149,"021-395857"
2008784,269363,"021-322819"
2008784,280536,"021-455966"
2008784,252188,"021-386665"
2008394,317006,"021-444281"
2008394,317005,"021-447969"
2009714,211748,"021-332197"
2009714,491410,"021-553321"
2007384,268752,"021-391045"
2007384,246679,"021-365217"
2007384,193703,"021-345796"
2007384,193703,"021-318313"
2007384,193703,"021-318308"
2009458,491457,"021-512925"
2009458,491459,"021-494183"
2009458,491448,"021-551591"
2009458,491454,"021-523648"
2009458,491456,"021-513309"
2009458,491446,"021-553503"
2009458,491424,"021-554012"
2009458,491451,"021-545305"
2010775,205220,"021-278718"
2010775,430425,"021-9999999999"
2007044,491196,"021-553619"
2007044,491085,"021-549583"
2010325,18504,"021-161287"
2010290,242700,"021-349513"
2010290,320788,"021-441988"
2010290,320787,"021-440915"
2010290,46595,"021-183726"
2010290,256695,"021-365023"
2010290,307539,"021-408317"
2010290,218700,"021-326973"
2010290,173656,"021-244657"
2010290,379894,"021-492116"
2010290,242688,"021-339628"
2010290,307553,"021-388129"
2007996,491228,"021-551922"
2006456,159014,"021-238341"
2006456,191631,"021-281029"
2006456,191632,"021-228469"
2008089,491224,"021-546221"
2008089,435234,"021-449409"
2008089,435235,"021-519372"
2007186,491150,"021-515545"
2007186,491152,"021-513485"
2007186,491139,"021-529097"
2007186,491146,"021-498033"
2007186,491147,"021-509359"
2007186,491149,"021-513389"
2007186,491145,"021-493996"
2007186,491141,"021-456320"
2007186,491142,"021-496602"
2007186,491143,"021-467038"
2007186,491144,"021-472798"
2007186,491138,"021-526251"
2008560,275337,"021-414123"
2009240,52331,"021-163203"
2009240,172502,"021-246204"
2009240,234036,"021-336976"
2009240,30012,"021-163203"
2009320,283049,"021-414986"
2009320,283049,"021-414989"
2009378,422714,"021-524496"
2009156,364045,"021-474938"
2009156,491350,"021-546038"
2011776,360713,"021-464458"
1996021,487787,"021-536586"
1996021,487790,"021-464300"
2006801,490776,"021-427585"
2006801,490777,"021-552068"
2007592,372214,"021-478344"
2006657,228617,"021-345153"
2006657,253952,"021-367829"
1999682,488504,"021-548487"
1999682,488504,"021-523296"
1999682,488496,"021-480839"
1999682,489834,"021-548487"
1999682,489834,"021-523296"
2005001,312689,"021-451870"
2005001,281618,"021-438181"
2008939,317254,"021-467586"
2008939,209988,"021-319724"
2005665,420933,"021-510560"
2005665,454395,"021-510560"
