"Filing ID","5K(1)(a)(i)MID","5K(1)(a)(i)EOY","5K(1)(a)(ii)MID","5K(1)(a)(ii)EOY","5K(1)(a)(iii)MID","5K(1)(a)(iii)EOY","5K(1)(a)(iv)MID","5K(1)(a)(iv)EOY","5K(1)(a)(v)MID","5K(1)(a)(v)EOY","5K(1)(a)vi)MID","5K(1)(a)vi)EOY","5K(1)(a)(vii)MID","5K(1)(a)(vii)EOY","5K(1)(a)(viii)MID","5K(1)(a)(viii)EOY","5K(1)(a)(ix)MID","5K(1)(a)(ix)EOY","5K(1)(a)(x)MID","5K(1)(a)(x)EOY","5K(1)(a)(xi)MID","5K(1)(a)(xi)EOY","5K(1)(a)(xii)MID","5K(1)(a)(xii)EOY","5K(1)(a)(xii) Description","5K(1)(b)(i)","5K(1)(b)(ii)","5K(1)(b)(iii)","5K(1)(b)(iv)","5K(1)(b)(v)","5K(1)(b)(vi)","5K(1)(b)(vii)","5K(1)(b)(viii)","5K(1)(b)(ix)","5K(1)(b)(x)","5K(1)(b)(xi)","5K(1)(b)(xii)","5K(1)(b)(xii) Description"
1981867,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,0,0,0,0,0,0,65,4,9,1,"US GOV BONDS .07% STATE AND LOCAL BONDS .17% OTHER .37%"
1986611,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987789,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987790,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,0,0,0,0,0,0,0,0,3,91,"PRIVATE EQUITY INVESTMENTS"
1987801,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987684,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987386,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987317,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,3,21,0,0,30,6,40,"BANK LOANS AND UNCALLED CAPITAL COMMITMENTS"
1987821,,,,,,,,,,,,,,,,,,,,,,,,,"",52,0,0,6,0,13,0,9,7,0,13,0,""
1987838,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,5,1,0,0,0,0,72,0,1,0,""
1986639,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,4,6,0,4,0,0,30,0,11,0,""
1987861,,,,,,,,,,,,,,,,,,,,,,,,,"",62,0,37,0,0,0,0,0,0,0,0,1,"MUTUAL FUNDS"
1987635,,,,,,,,,,,,,,,,,,,,,,,,,"",62,0,0,0,0,0,3,2,0,0,30,3,"TERM LOANS"
1987883,,,,,,,,,,,,,,,,,,,,,,,,,"",91,0,1,2,0,3,0,0,0,0,3,0,""
1987893,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1989192,0,0,0,0,15,16,0,0,82,82,0,0,0,0,0,0,0,0,0,0,3,3,0,0,"",,,,,,,,,,,,,""
1989210,,,,,,,,,,,,,,,,,,,,,,,,,"",62,0,21,1,0,0,0,0,15,0,1,0,""
1988797,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1989227,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,1,0,0,0,0,0,92,0,2,0,""
1989260,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,1,4,0,0,0,0,23,1,12,0,""
1985501,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1989016,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987383,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,3,1,0,1,0,0,85,0,5,0,""
1987001,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,2,1,0,23,0,0,16,0,2,0,""
1987272,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,3,0,0,0,0,0,90,0,2,0,""
1988348,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,0,0,0,0,0,0,54,0,5,1,"CDS, OPTIONS AND DIFFERENT CATEGORIES OF BONDS"
1988291,,,,,,,,,,,,,,,,,,,,,,,,,"",32,0,4,1,0,2,0,0,57,1,2,1,"STRUCTURED PRODUCTS / ANNUITIES / PRIVATE INVESTMENTS"
1987351,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"RESIDENTIAL MORTGAGE LOANS"
1988625,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1988673,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1988671,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1988677,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,16,11,0,54,18,0,0,0,1,0,""
1988686,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,"",,,,,,,,,,,,,""
1987970,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,2,1,0,4,0,0,16,0,7,0,""
1988700,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977481,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,1,0,0,0,0,8,91,"CLO DEBT; NON-AGENCY MBS BOND; TERM LOAN; DIVIDEND ACCRUAL; UNCALLED CAPITAL"
1956857,,,,,,,,,,,,,,,,,,,,,,,,,"",85,0,5,0,0,5,0,0,0,0,5,0,""
1988419,,,,,,,,,,,,,,,,,,,,,,,,,"",53,0,0,0,0,0,0,0,43,0,3,1,"VARIABLE ANNUITIES"
1987277,,,,,,,,,,,,,,,,,,,,,,,,,"",36,1,1,1,0,4,0,1,50,1,6,2,"CDS, VARIABLE ANNUITIES, MUTUAL FUNDS"
1988685,,,,,,,,,,,,,,,,,,,,,,,,,"",33,0,2,24,0,1,0,0,26,0,14,0,""
1987126,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1988135,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,95,0,0,0,0,5,0,""
1988726,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1988647,,,,,,,,,,,,,,,,,,,,,,,,,"",57,0,0,0,0,0,0,0,1,14,24,4,"PRIVATE INVESTMENTS IN REAL ESTATE AND INSURANCE."
1987006,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,1,0,0,0,0,0,42,0,1,0,""
1988701,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,1,97,0,0,""
1988731,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,93,0,0,3,3,0,0,"",,,,,,,,,,,,,""
1986668,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,1,0,0,0,0,0,70,0,6,0,""
1945290,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"MIDDLE-MARKET CORPORATE LOANS (LESS THAN 1% IN UNLISTED EQUITY)"
1988713,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"NO RESPONSIVE DATA TO REPORT BECAUSE NO ASSETS WERE MANAGED AS OF THE END OF YEAR."
1987166,,,,,,,,,,,,,,,,,,,,,,,,,"",81,0,10,1,0,3,0,1,0,0,4,0,""
1988163,,,,,,,,,,,,,,,,,,,,,,,,,"",28,0,2,1,0,1,0,0,67,0,1,0,""
1968285,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987144,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987426,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987793,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1988757,,,,,,,,,,,,,,,,,,,,,,,,,"",68,8,1,4,2,1,0,0,7,0,9,0,""
1987843,,,,,,,,,,,,,,,,,,,,,,,,,"",35,0,1,5,0,4,1,0,33,5,7,10,"RETIREMENT PLAN ACCOUNTS AND DONOR-ADVISED FUNDS"
1988758,,,,,,,,,,,,,,,,,,,,,,,,,"",84,0,0,0,0,1,0,0,15,0,0,0,""
1989318,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,62,0,0,20,0,0,0,0,18,0,""
1987609,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1989258,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1986891,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1988081,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1989334,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1978171,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1989338,,,,,,,,,,,,,,,,,,,,,,,,,"",27,0,0,0,0,0,0,0,9,0,63,1,"STRUCTURED NOTES"
1987554,,,,,,,,,,,,,,,,,,,,,,,,,"",86,0,7,4,0,0,0,0,2,0,1,0,""
1988212,,,,,,,,,,,,,,,,,,,,,,,,,"",75,0,10,1,0,5,0,0,3,0,6,0,""
1986625,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1989356,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,1,0,0,0,0,0,85,0,2,0,""
1989339,1,1,0,0,30,29,1,1,1,1,66,67,2,0,0,0,0,0,0,0,1,0,0,1,"TBA",,,,,,,,,,,,,""
1989368,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1989378,,,,,,,,,,,,,,,,,,,,,,,,,"",44,0,0,3,0,2,0,0,31,0,6,14,"ALTERNATIVE INVESTMENTS"
1989327,,,,,,,,,,,,,,,,,,,,,,,,,"",96,0,1,0,0,0,0,0,0,0,3,0,""
1981802,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,7,16,0,4,0,0,14,0,3,0,""
1986050,,,,,,,,,,,,,,,,,,,,,,,,,"",0,74,0,0,0,0,0,0,0,0,0,25,"COMMITTED BUT UNCALLED CAPITAL"
1989386,,,,,,,,,,,,,,,,,,,,,,,,,"",49,0,4,0,0,2,0,0,38,0,7,0,""
1989390,,,,,,,,,,,,,,,,,,,,,,,,,"",85,0,0,0,0,0,0,5,0,5,5,0,""
1989388,,,,,,,,,,,,,,,,,,,,,,,,,"",96,0,1,0,0,0,0,0,0,0,3,0,""
1989294,,,,,,,,,,,,,,,,,,,,,,,,,"",85,0,0,0,0,0,0,0,0,0,15,0,""
1989387,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,11,0,0,56,11,22,"PRIVATE PLACEMENTS OR LOAN PARTICIPATIONS"
1989399,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,0,1,0,5,0,0,81,1,6,0,""
1987928,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1982548,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1988274,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,0,0,0,0,0,99,0,1,0,""
1988050,,,,,,,,,,,,,,,,,,,,,,,,,"",85,0,2,4,0,2,0,0,0,0,7,0,""
1987660,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,1,0,0,0,0,92,0,4,0,""
1988294,44,45,6,7,2,2,4,4,0,0,2,2,1,1,0,0,26,25,1,1,5,5,9,8,"VARIABLE ANNUITIES, STRUCTURED PRODUCTS/ALTERNATIVE INVESTMENTS, RETIREMENT PLAN ASSETS",,,,,,,,,,,,,""
1987992,,,,,,,,,,,,,,,,,,,,,,,,,"",60,4,0,0,0,18,0,0,13,0,5,0,""
1987482,,,,,,,,,,,,,,,,,,,,,,,,,"",66,1,3,4,0,2,0,0,13,1,11,0,""
1988086,,,,,,,,,,,,,,,,,,,,,,,,,"",61,4,3,0,0,0,0,0,0,25,7,0,""
1988326,,,,,,,,,,,,,,,,,,,,,,,,,"",86,0,0,0,0,0,0,0,13,0,1,0,""
1988343,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,0,0,0,2,0,0,62,1,24,3,"NA"
1988199,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,0,0,17,81,"THIS INCLUDES EQUITY AND DEBT IN PRIVATE COMPANIES AND ACCRUED INTEREST AND DIVIDENDS."
1988344,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1986719,,,,,,,,,,,,,,,,,,,,,,,,,"",28,1,4,6,0,2,0,0,41,11,2,5,"BANK DEPOSITS, CERTIFICATES OF DEPOSIT, BANKERS' ACCEPTANCES AND SIMILAR BANK INSTRUMENTS."
1988371,,,,,,,,,,,,,,,,,,,,,,,,,"",22,0,0,1,0,1,0,0,68,0,8,0,""
1988191,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1988380,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,81,81,0,0,3,3,0,0,"",,,,,,,,,,,,,""
1986572,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,2,1,0,0,0,0,91,0,1,0,""
1988151,,,,,,,,,,,,,,,,,,,,,,,,,"",50,0,2,0,0,0,0,0,45,0,3,0,""
1988403,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,0,0,0,0,0,0,77,0,2,0,""
1986870,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"SPECIAL SITUATION PRIVATE LOAN"
1987694,,,,,,,,,,,,,,,,,,,,,,,,,"",20,0,1,1,0,0,0,0,74,0,3,1,"ANNUITY"
1988209,,,,,,,,,,,,,,,,,,,,,,,,,"",1,16,31,0,4,27,6,0,12,0,3,0,""
1988442,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,0,0,0,0,0,3,0,""
1988350,,,,,,,,,,,,,,,,,,,,,,,,,"",0,2,0,0,0,0,0,0,0,0,0,98,"""OTHER"" REFERS TO LOANS"
1988455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,18,18,0,0,0,0,"",,,,,,,,,,,,,""
1988416,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,44,10,0,0,2,5,38,"DIRECT MORTGAGES AND BANK LOANS"
1989350,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1989234,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1979207,,,,,,,,,,,,,,,,,,,,,,,,,"",66,1,0,1,0,17,0,1,0,7,7,0,""
1989409,,,,,,,,,,,,,,,,,,,,,,,,,"",46,0,1,3,0,0,0,0,42,0,8,0,""
1983167,,,,,,,,,,,,,,,,,,,,,,,,,"",77,0,7,1,0,2,1,0,4,3,5,0,""
