"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
1980399,484868,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1980399,484868,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1987601,245907,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1987601,245907,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1987601,245907,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1987601,245906,"MERILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1987601,245906,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1988475,43517,"WELLS FARGO PRIME SERVICES, LLC","8-66677",133068,"NEW YORK","New York","United States","Y"
1988475,43518,"WELLS FARGO PRIME SERVICES, LLC","8-66677",133068,"NEW YORK","New York","United States","Y"
1988475,43518,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1988475,43517,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1988475,61125,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1973348,52082,"RAVENSCROFT LIMITED","",,"ST PETER PORT","","Guernsey","Y"
1973348,201813,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","N"
1989607,422929,"MAREX PRIME SERVICES LIMITED","",,"LONDON","","United Kingdom","N"
1990196,41724,"MORGAN STANLEY","8-68191",149777,"LONDON","","United Kingdom","Y"
1990196,250821,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1990196,41724,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1990196,250821,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1990196,41687,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","N"
1990196,41661,"UBS FINANCIAL SERVICES INC.","8-16267",8174,"LONDON","","United Kingdom","Y"
1990196,41687,"CREDIT SUISSE SECURITIES (USA) LLC","8-422",816,"NEW YORK","New York","United States","N"
1990196,41724,"J.P. MORGAN SECURITIES INC.","8-36950",18718,"LONDON","","United Kingdom","Y"
1990196,41661,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1990196,41724,"UBS SECURITIES LLC","8-22651",7654,"LONDON","","United Kingdom","Y"
1990196,41724,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1990196,41661,"BNP PARIBAS BROKERAGE SERVICES, INC.","8-44765",31394,"LONDON","","United Kingdom","Y"
1990196,41661,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"LONDON","","United Kingdom","Y"
1990196,41687,"BNP PARIBAS BROKERAGE SERVICES, INC.","8-44765",31394,"LONDON","","United Kingdom","Y"
1990196,250821,"UBS SECURITIES LLC","8-22651",7654,"LONDON","","United Kingdom","Y"
1992661,487218,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1989768,209180,"NORTH CAPITAL PRIVATE SECURITIES CORPORATION","8-68648",154559,"SALT LAKE CITY","Utah","United States","N"
1989768,209183,"NORTH CAPITAL PRIVATE SECURITIES CORPORATION","8-68648",154559,"SALT LAKE CITY","Utah","United States","N"
1989768,209181,"NORTH CAPITAL PRIVATE SECURITIES CORPORATION","8-68648",154559,"SALT LAKE CITY","Utah","United States","N"
1986952,212239,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1986952,120734,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1986952,212239,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1986952,212239,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1986952,120734,"MORGAN STANLEY & CO.","",,"LONDON","","United Kingdom","Y"
1986952,120734,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1988351,486195,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1976062,231114,"MORGAN STANLEY AND CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1976062,231114,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1976062,231114,"UBS AG","",,"LONDON","","United Kingdom","Y"
1976062,231114,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1988254,486203,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1988933,363808,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1988933,363808,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1991734,210955,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1991734,210955,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1990426,266956,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1990426,266956,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1975685,422019,"BANK OF AMERICA","",,"LONDON","","United Kingdom","Y"
1975685,422019,"MORGAN STANLEY AND CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1975685,422019,"UBS AG","",,"LONDON","","United Kingdom","Y"
1975685,422019,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1975685,422019,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1975685,66759,"BANK OF AMERICA","",,"LONDON","","United Kingdom","Y"
1975685,66759,"MORGAN STANLEY AND CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1975685,66759,"UBS AG","",,"LONDON","","United Kingdom","Y"
1975685,66759,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1975685,66759,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1985350,268847,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1985350,268847,"UBS AG","",,"LONDON","","United Kingdom","Y"
1955867,426036,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1955867,426036,"UBS AG","",,"LONDON","","United Kingdom","Y"
1988475,41026,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1983581,44680,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1986733,422177,"INTERACTIVE BROKERS LLC","",,"GREENWICH","Connecticut","United States","Y"
1986733,422177,"M. S. HOWELLS & CO.","8-52558",104100,"NEW YORK","New York","United States","N"
1988548,231824,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1988548,231824,"M. S. HOWELLS & CO.","8-52558",104100,"SCOTTSDALE","Arizona","United States","N"
1982793,252677,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1982793,167320,"UBS AG","",,"LONDON","","United Kingdom","Y"
1982793,187514,"MERRILL LYNCH INTERNATIONAL","8-162416",,"LONDON","","United Kingdom","Y"
1982793,167320,"MERRILL LYNCH INTERNATIONAL","8-162416",,"LONDON","","United Kingdom","Y"
1982793,187514,"UBS AG","",,"LONDON","","United Kingdom","Y"
1982793,167320,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1982793,167320,"MORGAN STANLEY","",,"LONDON","","United Kingdom","N"
1982793,187514,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1982793,187514,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1982793,167320,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1989533,314578,"NOMURA INTERNATIONAL PLC","",,"LONDON","","United Kingdom","N"
1989533,314578,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1989533,421626,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1989355,42571,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1988105,425907,"COINBASE, INC.","",,"NEW YORK","New York","United States","Y"
1988105,425907,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1987036,433086,"MAREX CAPITAL MARKETS INC.","8-69039",161014,"NEW YORK","New York","United States","Y"
1987036,278293,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1985554,46886,"UBS AG","",,"LONDON","","United Kingdom","Y"
1985554,46886,"MORGAN STANLEY INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1985554,46886,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1982168,279230,"SOLIOS INC., D/B/A FALCONX","",,"TA' XBIEX","","Malta","N"
1982168,279200,"SOLIOS INC., D/B/A FALCONX","",,"TA' XBIEX","","Malta","N"
1982168,279230,"BLOCKCHAIN.COM PTE. LTD","",,"DOWNTOWN CORE","","Singapore","N"
1982168,279200,"BLOCKCHAIN.COM PTE. LTD","",,"DOWNTOWN CORE","","Singapore","N"
1987705,479964,"BANCO DE INVESTIMENTO GLOBAL, SA","",,"LISBON","","Portugal","N"
1986684,419844,"JONESTRADING","8-26089",6888,"THOUSAND OAKS","California","United States","Y"
1986553,361982,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
