"FilingID","ReferenceID","SubreferenceID","Related Person","Name of Marketer","SEC Number","CRD Number","City","State","Country","Websites"
1927814,309232,201175,"N","BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","N"
1927814,309232,260978,"N","INVICTA CAPITAL LLC","8-69923",288101,"OAKMONT","Pennsylvania","United States","N"
1936218,268522,123205,"N","BUTLER CAPITAL PARTNERS","8-53413",114242,"OLD WESTBURY","New York","United States","N"
1936218,268457,123197,"N","BUTLER CAPITAL PARTNERS","8-53413",114242,"OLD WESTBURY","New York","United States","N"
1936218,268447,123194,"N","BUTLER CAPITAL PARTNERS","8-53413",114242,"OLD WESTBURY","New York","United States","N"
1936218,268523,123206,"N","BUTLER CAPITAL PARTNERS","8-53413",114242,"OLD WESTBURY","New York","United States","N"
1936218,307743,155381,"N","BUTLER CAPITAL PARTNERS","8-53413",114242,"OLD WESTBURY","New York","United States","N"
1935900,373669,261356,"N","UOB KAY HIAN (HONG KONG) LIMITED","",,"HONG KONG","","Hong Kong","N"
1935900,373669,261357,"N","VIBE ADVISORS LIMITED","",,"BOURNEMOUTH","","United Kingdom","N"
1934503,198318,79800,"N","FULCRUM CAPITAL MARKETS LLC","8-68731",155634,"NEW YORK","New York","United States","N"
1934503,216811,89552,"N","FULCRUM CAPITAL MARKETS LLC","8-68731",155634,"NEW YORK","New York","United States","N"
1925597,64136,88097,"N","CROSSBOW PARTNERS AG","",,"BAAR","","Switzerland","N"
1925597,64137,88098,"N","CROSSBOW PARTNERS AG","",,"BAAR","","Switzerland","N"
1925597,64137,62077,"N","REYL & CIE SA","",,"GENEVA","","Switzerland","N"
1925597,64136,62075,"N","REYL & CIE SA","",,"GENEVA","","Switzerland","N"
1925597,64136,62137,"Y","CAYGAN CAPITAL LTD.","",,"LONDON","","United Kingdom","N"
1925597,64137,62138,"Y","CAYGAN CAPITAL LTD.","",,"LONDON","","United Kingdom","N"
1925597,315517,153210,"Y","CAYGAN CAPITAL LTD.","",,"LONDON","","United Kingdom","N"
1935399,279572,132407,"N","PICKWICK CAPITAL PARTNERS, LLC","8-66373",130672,"WHITE PLAINS","New York","United States","N"
1935399,279572,132050,"N","GROWTH CAPITAL SERVICES, INC.","",124658,"CLAREMONT","Delaware","United States","N"
1934939,365784,199839,"N","OAKPOINT SOLUTIONS, LLC","8-69477",171775,"CHARLOTTE","North Carolina","United States","N"
1934939,365784,199840,"N","BLD HOLDINGS, INC.","",,"BOCA RATON","Florida","United States","N"
1934939,365777,199838,"N","OAKPOINT SOLUTIONS, LLC","8-69477",171775,"CHARLOTTE","North Carolina","United States","N"
1934939,365777,199837,"N","BLD HOLDINGS, INC.","",,"BOCA RATON","Florida","United States","N"
1934583,56132,31490,"N","CREDIT SUISSE SECURITIES (EUROPE) LIMITED","",,"LONDON","","United Kingdom","N"
1946103,285697,133375,"Y","DWS INVESTMENTS UK LIMITED","",,"LONDON","","United Kingdom","N"
1946103,237419,101658,"N","FIRST AVENUE PARTNERS","",,"NEW YORK","New York","United States","N"
1946103,396641,226585,"Y","DWS INVESTMENTS UK LTD","",,"LONDON","","United Kingdom","N"
1946103,436478,260949,"N","FIRST AVENUE","8-67758",145860,"NEW YORK","New York","United States","N"
1946891,236668,101272,"N","INTERNATIONAL ASSETS ADVISORY, LLC","8-27736",10645,"ORLANDO","Florida","United States","N"
1946891,236916,101273,"N","INTERNATIONAL ASSETS ADVISORY, LLC","8-27736",10645,"ORLANDO","Florida","United States","N"
1946891,236668,101271,"N","GLOBAL ALLIANCE SECURITIES LLC","8-69244",167164,"NEW YORK","New York","United States","N"
1946891,236663,100855,"N","INTERNATIONAL ASSETS ADVISORY, LLC","8-27736",10645,"ORLANDO","Florida","United States","N"
1946891,316472,154790,"N","INTERNATIONAL ASSETS ADVISORY, LLC","801-119029",10645,"ORLANDO","Florida","United States","N"
1946891,316472,154791,"N","SEQUENCE FINANCIAL SPECIALISTS LLC","8-66657",132915,"CHARLESTON","South Carolina","United States","N"
1946891,316472,154792,"N","TANGENT CAPITAL PARTNERS, LLC","8-67885",146999,"NEW YORK","New York","United States","N"
1946891,236916,101274,"N","SEQUENCE FINANCIAL SPECIALISTS LLC","8-66657",132915,"CHARLESTON","South Carolina","United States","N"
1946891,236916,101275,"N","TANGENT CAPITAL PARTNERS, LLC","8-67885",146999,"NEW YORK","New York","United States","N"
1946891,440467,263339,"N","SEQUENCE FINANCIAL SPECIALISTS LLC","8-66657",132915,"CHARLESTON","South Carolina","United States","N"
1946891,440467,263340,"N","TANGENT CAPITAL PARTNERS, LLC","8-67885",146999,"NEW YORK","New York","United States","N"
1932971,369596,255034,"N","GAMA INVESTIMENTOS","",,"SAO PAULO","","Brazil","Y"
1932971,367299,255035,"N","GAMA INVESTIMENTOS","",,"SAO PAULO","","Brazil","Y"
1934852,282260,132291,"N","INTE SECURITIES LLC","8-51667",47107,"NEW YORK","New York","United States","N"
1938306,282183,153097,"N","MMX GLOBAL PARTNERS, LLC","8-69889",286531,"BOCA RATON","Florida","United States","N"
1938306,282183,153098,"N","FRONTIER SOLUTIONS, LLC","8-66972",136102,"RICHMOND","Virginia","United States","N"
1938984,268342,123169,"N","ASANTE CAPITAL GROUP ADVISORS LLC","8-68701",155178,"LONDON","","United Kingdom","N"
1936356,276768,261100,"N","CASTLE HILL CAPITAL PARTNERS, INC.","8-50550",44131,"NEW YORK","New York","United States","N"
1923761,166785,98470,"N","OLD CITY SECURITIES LLC","8-69488",171910,"NEW YORK","New York","United States","N"
1923761,195847,98472,"N","OLD CITY SECURITIES LLC","8-69488",171910,"NEW YORK","New York","United States","N"
1923761,166829,98471,"N","OLD CITY SECURITIES LLC","8-69488",171910,"NEW YORK","New York","United States","N"
1923761,369225,201053,"N","OLD CITY SECURITIES LLC","8-69488",171910,"NEW YORK","New York","United States","N"
1941508,438116,261456,"Y","GREENWOOD AND CAVALIER, LP","",330381,"DALLAS","Texas","United States","N"
1938012,437720,261347,"N","PACENOTE CAPITAL LLC","8-70385",305007,"AUSTIN","Texas","United States","N"
1945621,57855,28873,"N","MAKRAM ALAMUDDIN","",,"CHICAGO","Illinois","United States","N"
1943268,438445,261579,"N","CANTOR FITZGERALD","",,"TOKYO","","Japan","N"
1943268,370252,201267,"N","CANTOR FITZGERALD","",,"TOKYO","","Japan","N"
1943268,286971,133835,"N","AARON PARK","",,"HONG KONG","","Hong Kong","N"
1943268,335684,170169,"N","CANTOR FITZGERALD","",,"TOKYO","","Japan","N"
1943268,259339,117105,"N","BARO INVESTMENT & SECURITIES CO., LTD.","",,"SEOUL","","Korea, South","N"
1943268,268690,123228,"N","MIZUHO SECURITIES CO., LTD.","",,"TOKYO","","Japan","N"
1943268,268690,123229,"N","TOSHIAKI ISHIHARA","",,"TOKYO","","Japan","N"
1943268,268693,123232,"N","AARON PARK","",,"HONG KONG","","Hong Kong","N"
1943268,268690,123226,"N","CANTOR FITZGERALD","",,"TOKYO","","Japan","N"
1943268,248259,123222,"N","DANNY HUANG","",,"HONG KONG","","Hong Kong","N"
1943268,259339,123223,"N","WILLOW TREE VENTURES LLC","",,"SEOUL","","Korea, South","N"
1943268,320719,156178,"N","AARON PARK","",,"HONG KONG","","Hong Kong","N"
1943268,286967,133831,"N","AARON PARK","",,"HONG KONG","","Hong Kong","N"
1943268,286968,133832,"N","AARON PARK","",,"HONG KONG","","Hong Kong","N"
1943268,286969,133833,"N","AARON PARK","",,"HONG KONG","","Hong Kong","N"
1943268,286970,133834,"N","AARON PARK","",,"HONG KONG","","Hong Kong","N"
1943268,321017,170555,"N","AARON PARK","",,"HONG KONG","","Hong Kong","N"
1943268,320666,156172,"N","AARON PARK","",,"HONG KONG","","Hong Kong","N"
1942987,438116,261456,"Y","GREENWOOD AND CAVALIER, LP","",330381,"DALLAS","Texas","United States","N"
1943037,191543,76620,"Y","HRC FUND ASSOCIATES, LLC","8-67496",142846,"NEW YORK","New York","United States","N"
1943037,188801,261508,"Y","HRC FUND ASSOCIATES, LLC","8-67496",142846,"NEW YORK","New York","United States","N"
1942203,192118,84255,"N","HOLLISTER ASSOCIATES, LLC","8-69538",173366,"MOUNT PLEASANT","South Carolina","United States","N"
1946875,371430,263755,"N","ARMILLA PARTNERS","",,"NEWPORT BEACH","California","United States","N"
1936529,317037,155801,"N","TRIAGO","8-67573",143529,"NEW YORK","New York","United States","N"
1921246,436906,260966,"N","HOLLISTER ASSOCIATES, LLC","8-69538",173366,"MOUNT PLEASANT","South Carolina","United States","N"
1921246,436907,260967,"N","HOLLISTER ASSOCIATES, LLC","8-69538",173366,"MOUNT PLEASANT","South Carolina","United States","N"
1945015,232002,98648,"N","SAPENO INC.","8-65721",124769,"LONDON","","United Kingdom","N"
1945015,232002,98649,"N","CRESTA WESTHALL LLP","8-69126",164986,"LONDON","","United Kingdom","N"
1945015,231870,98647,"N","SAPENO INC.","8-65721",124769,"LONDON","","United Kingdom","N"
1945015,231870,98646,"N","CRESTA WESTHALL LLP","8-69126",164986,"LONDON","","United Kingdom","N"
1941045,4729,132145,"N","EM FUNDING","",,"LONDON","","United Kingdom","N"
1935210,308780,150269,"N","CH GLOBAL PARTNERS, LLC","",,"NEW YORK","New York","United States","N"
1935210,308779,150270,"N","CH GLOBAL PARTNERS, LLC","",,"NEW YORK","New York","United States","N"
1935210,233185,99242,"N","CH GLOBAL PARTNERS, LLC","",,"NEW YORK","New York","United States","N"
1935210,205082,84157,"N","CH GLOBAL PARTNERS, LLC","",,"NEW YORK","New York","United States","N"
1935210,374164,202709,"N","CH GLOBAL PARTNERS, LLC","",,"NEW YORK","New York","United States","N"
1938629,437765,261348,"N","GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","N"
1938629,231684,98517,"N","MORGAN STANLEY & CO PLC","",,"LONDON","","United Kingdom","N"
1938629,250142,110184,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
1938629,250143,110185,"N","GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","N"
1938629,315079,153026,"N","BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","N"
1941569,31132,69707,"N","ARKADIOS CAPITAL","8-69729",282710,"ATLANTA","Georgia","United States","N"
1941569,31149,69708,"N","ARKADIOS CAPITAL","8-69729",282710,"ATLANTA","Georgia","United States","N"
1941569,31149,61796,"N","ALTERNATIVE ASSET INVESTMENT MANAGEMENT SECURITIES, LLC","8-66889",135131,"NEW YORK","New York","United States","N"
1941569,31132,27202,"N","ALTERNATIVE ASSET INVESTMENT MANAGEMENT SECURITIES, LLC","8-66889",135131,"NEW YORK","New York","United States","N"
1941569,31149,81480,"N","KLITZBERG ASSOCIATES","",,"PRINCETON","New Jersey","United States","N"
1941569,31132,81479,"N","KLITZBERG ASSOCIATES","",,"PRINCETON","New Jersey","United States","N"
1942516,438331,261511,"N","ISPARTNERS INVESTMENT SOLUTIONS AG","801-79023",169224,"ZURICH","","Switzerland","N"
1942516,282066,132259,"N","ISPARTNERS INVESTMENT SOLUTIONS AG","801-79023",169224,"ZURICH","","Switzerland","N"
1942516,282064,132258,"N","ISPARTNERS INVESTMENT SOLUTIONS AG","801-79023",169224,"ZURICH","","Switzerland","N"
1942516,252694,111225,"N","ISPARTNERS INVESTMENT SOLUTIONS AG","801-79023",169224,"ZURICH","","Switzerland","N"
1935474,369839,201187,"N","AEBLY.CO","",,"PHOENIX","Arizona","United States","Y"
1935919,235398,100061,"N","CAMPBELL LUTYENS & CO. LTD","",,"LONDON","","United Kingdom","N"
1935919,204993,84148,"N","CAMPBELL LUTYENS & CO. LTD","",,"LONDON","","United Kingdom","N"
1935919,357280,193805,"N","CAMPBELL LUTYENS & CO. LTD","",,"LONDON","","United Kingdom","N"
1935083,437619,261325,"N","J.P. MORGAN PRIVATE WEALTH ADVISORS LLC","801-56293",108559,"NEW YORK","New York","United States","N"
1935083,437619,261326,"N","ICR INC.","",,"SAN FRANCISCO","California","United States","N"
1935083,437619,261327,"N","MINKOVSKY MEDIA","",,"TEL AVIV","","Israel","N"
1936213,308892,150284,"N","KIDRON CAPITAL SECURITIES LLC","8-68192",149826,"NEW YORK","New York","United States","N"
1928347,368646,260940,"N","LINCOLN INTERNATIONAL LLC","8-49671",42045,"NEW YORK","New York","United States","N"
1936020,280859,132042,"N","REDE PARTNERS (AMERICAS) LLC","8-70269",299631,"NEW YORK","New York","United States","N"
1943344,288406,136368,"N","JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","N"
1937518,57704,28821,"N","BRITEHORN SECURITIES","8-47217",36402,"DENVER","Colorado","United States","N"
1937518,57704,29284,"N","CV BROKERAGE, INC","8-12429",462,"WEST CONSHOHOCKEN","Pennsylvania","United States","N"
1939653,40596,35061,"N","FIRST LIBERTIES FINANCIAL","8-30673",14432,"NEW YORK","New York","United States","N"
1942460,367384,200536,"N","CANTOR FITZGERALD & CO.","8-201",134,"NEW YORK","New York","United States","N"
1942480,367372,200537,"Y","REIGO INVESTMENTS LTD","",322797,"RAMAT GAN","","Israel","N"
1932930,281320,132085,"Y","NEWBRIDGE SECURITIES CORPORATION","8-52538",104065,"BOCA RATON","Florida","United States","N"
1932930,281315,132081,"Y","NEWBRIDGE SECURITIES CORPORATION","8-52538",104065,"BOCA RATON","Florida","United States","N"
1932930,281309,132080,"Y","NEWBRIDGE SECURITIES CORPORATION","8-52538",104065,"BOCA RATON","Florida","United States","N"
1932930,281319,132084,"Y","NEWBRIDGE SECURITIES CORPORATION","8-52538",104065,"BOCA RATON","Florida","United States","N"
1932930,281316,132082,"Y","NEWBRIDGE SECURITIES CORPORATION","8-52538",104065,"BOCA RATON","Florida","United States","N"
1932930,281318,132083,"Y","NEWBRIDGE SECURITIES CORPORATION","8-52538",104065,"BOCA RATON","Florida","United States","N"
1932930,310867,151617,"Y","NEWBRIDGE SECURITIES CORPORATION","8-52538",104065,"BOCA RATON","Florida","United States","N"
1932930,310868,151618,"Y","NEWBRIDGE SECURITIES CORPORATION","8-52538",104065,"BOCA RATON","Florida","United States","N"
1933020,437026,260998,"N","JEFFRIES LLC","",,"NEW YORK","New York","United States","N"
1936762,369560,201147,"N","STONEHAVEN, LLC","8-53699",118913,"NEW YORK","New York","United States","N"
1938938,312191,152039,"N","LAZARD FRERES & CO. LLC","8-2595",2528,"NEW YORK","New York","United States","N"
1937963,36205,111005,"N","PROFOR ADVISORS","8-66974",136084,"RYE BROOK","New York","United States","N"
1937963,37573,111004,"N","PROFOR ADVISORS","8-66974",136084,"RYE BROOK","New York","United States","N"
1938864,282183,153097,"N","MMX GLOBAL PARTNERS, LLC","8-69889",286531,"BOCA RATON","Florida","United States","N"
1938864,282183,153098,"N","FRONTIER SOLUTIONS, LLC","8-66972",136102,"RICHMOND","Virginia","United States","N"
1924184,189951,201514,"N","STIFEL, NICOLAUS & CO. INC.","",,"NEW YORK","New York","United States","N"
1924184,189951,94673,"N","PLATYPUS PARTNERS LIMITED","",,"LONDON","","United Kingdom","N"
1924184,189951,88793,"N","HEPTAGON CAPITAL LIMITED","",,"VALETTA","","Malta","N"
1938244,193718,77837,"N","SIXPOINT PARTNERS LLC","8-67785",146067,"NEW YORK","New York","United States","N"
1938182,287445,201560,"N","OLD CITY SECURITIES LLC","8-69488",171910,"NEW YORK","New York","United States","N"
1946744,443295,267801,"N","SEQUENCE FINANCIAL SPECIALISTS LLC","8-66657",132915,"FLORENCE","South Carolina","United States","N"
1946744,443295,267808,"N","FINALIS SECURITIES LLC","8-70425",305908,"NEW YORK","New York","United States","N"
1946744,443295,267833,"N","MADHUSUDAN INFRA-REALTY PRIVATE LIMITED","",,"AHMEDABAD","","India","N"
1946744,443295,267836,"N","ARCASIA ADVISORS MARKETING MANAGEMENT","",,"DUBAI","","United Arab Emirates","N"
1946744,443295,267817,"N","B.C.I. CO., LTD.","",,"SEOUL","","Korea, South","N"
1946744,443295,267823,"N","GLOBAL NORTH RESIDENCY AND CITIZENSHIP LLP","",,"MUMBAI-88","","India","N"
1946744,443295,267829,"N","KBA ENTERPRISE LTD.","",,"BARKING","","United Kingdom","N"
1940421,438433,261578,"N","PIPER SANDLER & CO.","801-108049",665,"LONDON","","United Kingdom","N"
1940421,315159,153091,"N","PIPER SANDLER & CO.","801-108049",665,"LONDON","","United Kingdom","N"
1940421,315160,153092,"N","PIPER SANDLER & CO.","801-108049",665,"LONDON","","United Kingdom","N"
1940421,397924,227236,"N","PIPER SANDLER & CO.","801-108049",665,"LONDON","","United Kingdom","N"
1940421,438395,261552,"N","PIPER SANDLER & CO.","801-108049",665,"LONDON","","United Kingdom","N"
1940380,421626,261412,"N","SILVER LEAF PARTNERS, LLC","8-65902",126694,"NEW YORK","New York","United States","N"
1940380,314578,202106,"N","CULROSS GLOBAL MANAGEMENT LTD","",,"LONDON","","United Kingdom","N"
1940380,421626,249799,"N","CULROSS GLOBAL MANAGEMENT LTD","",,"LONDON","","United Kingdom","N"
1940380,421626,249800,"N","PVB PERNET VON BALLMOOS LTD","",,"ZURICH","","Switzerland","N"
1940380,314578,152899,"N","PVB PERNET VON BALLMOOS LTD","",,"ZURICH","","Switzerland","N"
1940380,314578,261410,"N","SILVER LEAF PARTNERS, LLC","8-65902",126694,"NEW YORK","New York","United States","N"
1934273,228016,97164,"N","OAKPOINT SOLUTIONS, LLC","8-69477",171775,"TAMPA","Florida","United States","N"
1934273,228016,97165,"N","OLD CITY SECURITIES LLC","8-69488",171910,"CEDARHURST","New York","United States","N"
1934273,317612,155353,"N","OAKPOINT SOLUTIONS, LLC","8-69477",171775,"TAMPA","Florida","United States","N"
1934273,317018,155236,"N","OAKPOINT SOLUTIONS, LLC","8-69477",171775,"TAMPA","Florida","United States","N"
1928546,437037,261000,"N","GROWTH CAPITAL SERVICES, INC.","8-65705",124658,"SAN FRANCISCO","California","United States","N"
1946134,439263,262206,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,439256,262201,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,439258,262202,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,439260,262203,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,439262,262205,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,439266,262208,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,439264,262207,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,417498,247028,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,417437,247016,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,417494,247019,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1946134,439261,262204,"N","AL ADVISORS MANAGEMENT, INC","",,"SAN FRANCISCO","California","United States","Y"
1947204,368312,200795,"Y","CLEARLIST SECURITIES LLC","8-70540",309455,"NEW YORK","New York","United States","N"
1947204,368312,200653,"N","RAYMOND JAMES & ASSOCIATES, INC.","801-10418",705,"ST. PETERSBURG","Florida","United States","N"
1945771,439205,262180,"Y","ALLIUM FINANCIAL ADVISORS, LLC","801-110536",288462,"LAKE OSWEGO","Oregon","United States","N"
1945771,367296,200459,"N","STONEHAVEN, LLC","8-53699",118913,"NEW YORK","New York","United States","N"
1945771,367296,200407,"Y","ALLIUM FINANCIAL ADVISORS, LLC","801-110536",288462,"LAKE OSWEGO","Oregon","United States","N"
1945771,439273,262211,"Y","ALLIUM FINANCIAL ADVISORS, LLC","801-110536",288462,"LAKE OSWEGO","Oregon","United States","N"
1945771,441956,264799,"Y","ALLIUM FINANCIAL ADVISORS, LLC","801-110536",288462,"LAKE OSWEGO","Oregon","United States","N"
