"FilingID","ReferenceID","CIK"
1977218,175770,1578580
1977218,376152,1513381
1984733,172136,1523665
1984733,172141,1578580
1984733,360405,1513381
1984471,254317,1167303
1984471,254317,1003991
1984471,254318,1280782
1984471,254322,1425852
1984471,254324,791185
1984471,254621,885730
1984471,320681,1512586
1984471,320695,1009953
1984471,389540,1910878
1980810,356909,1691932
1980810,356910,1691919
1980810,356911,1691917
1980810,356912,2056605
1975161,151152,1578860
1973373,6177,1455701
1973373,6179,729057
1973373,6180,53417
1973373,6185,1038001
1973373,92194,80887
1973373,92194,1455540
1980053,247827,1833140
1980094,386678,8055635
1980235,4907,35368
1980235,4907,908564
1980235,4909,1629539
1980235,4914,278082
1980235,4917,783343
1980235,4918,1133702
1980235,4918,356628
1980235,4918,990651
1980235,4918,1299044
1980235,4918,1161971
1980235,46674,1385495
1980235,63131,715091
1980235,63132,1385494
1980235,71048,1112436
1980235,79637,1630052
1980235,121837,1419454
1980235,156554,1601774
1980235,169490,1609177
1980235,344020,1923624
1973373,92195,1099635
1973373,92195,799091
1973373,92196,826433
1973373,116231,1324767
1973373,143252,1436789
1973373,169177,1622172
1973373,169178,1622173
1973373,170048,777917
1973373,170049,1038509
1973373,170049,712622
1973373,260254,1316541
1973373,327898,1845793
1975265,1895,884546
1975265,121161,1463807
1975265,207772,1789219
1975265,286302,1776551
1975433,46064,944360
1974431,34765,1113957
1974431,34766,1824864
1974431,34767,20430
1974431,34804,1128452
1974431,34805,870481
1974431,62509,1224696
1974431,64086,1202045
1974431,89086,1088928
1974431,92613,205021
1974431,92615,102786
1974431,278170,728889
1978918,254960,707179
1978938,292434,1303159
1979297,35178,919361
1979297,35185,1229262
1979297,35186,1958244
1979297,35186,769993
1979297,35186,734700
1979297,35186,42352
1979297,35361,932517
1979461,385472,1823393
1979473,385455,1823393
1980570,104310,9631
1983755,71366,1738728
1983755,162758,1738726
1983755,227410,765443
1983755,227413,1021223
1983755,227416,1591068
1983755,227418,19481
1983755,227420,78272
1983755,265856,1290668
1983755,322295,1512805
1983755,322296,1277372
1983755,356296,1387941
1983818,46064,944360
1980160,395538,1649451
1984301,279030,1796935
1925719,280420,1513045
1975126,6878,102909
1975126,88960,1114858
1975126,125920,933478
1975126,146845,1811242
1973743,37156,1038001
1973743,37180,1455701
1973743,37182,729057
1973743,37183,53417
1973743,37185,946754
1973743,45750,1436789
1973743,92191,1099635
1973743,92191,799091
1973743,371217,1845793
1973743,371252,826433
1973743,389445,80887
1973743,389445,1455540
1975449,134179,66748
1975449,137496,1584842
1975449,204206,1498383
1975449,233908,1164359
1975449,315167,1765254
1974186,8954,729057
1974186,8956,53417
1974186,8968,1038001
1974186,8969,946754
1974186,45230,1316541
1974186,92686,1099635
1974186,92686,799091
1974186,92687,826433
1974186,92687,1423414
1974186,94160,1436789
1974186,142691,777917
1974186,142735,1038509
1974186,142735,712622
1974186,294845,1455701
1975206,312663,1332784
1975375,15453,919361
1975375,15461,1229262
1975375,95772,908777
1975375,117865,1098457
1975375,117967,932517
1975375,117976,1379383
1975375,118340,1394288
1975375,118501,1589256
1975375,146451,1663213
1975375,146461,1663255
1975375,160298,1615636
1975375,207607,1663256
1975375,232764,886982
1975375,232764,904571
1975482,367948,1826530
1975482,367949,1332638
1974985,6942,117912
1974985,201816,938772
1974985,201816,1053294
1974985,205018,1498187
1974985,226552,1022437
1974985,238771,1304143
1974985,264144,1167713
1974985,283001,1506281
1976157,168490,1737923
1976157,222797,1521019
1976157,222800,1311016
1976157,222802,73387
1976157,222817,939222
1976157,353566,887793
1976249,361280,42352
1976249,361280,734700
1976249,361280,769993
1976249,361280,1958244
1967178,394320,2054945
1967178,394326,1097248
1967178,394329,1415227
1967178,394332,2054948
1967178,394342,828653
1967178,394714,85816
1967178,394715,1021905
1967178,394717,1097249
1967178,394720,2054951
1967178,394727,400007
1968987,395178,2054945
1968987,395181,1097248
1968987,395182,1415227
1968987,395183,2054948
1968987,395184,1843723
1968987,395188,828653
1968987,395195,85816
1968987,395196,1021905
1968987,395197,1097249
1968987,395199,2054951
1968987,395202,400007
1977438,227433,1525378
1977438,237161,895172
1977438,244588,1739036
1977438,256544,1786917
1977438,256546,1786905
1977438,256551,1786921
1977438,256554,1786817
1977438,281594,1767212
1977438,281595,1797224
1977438,284454,1739040
1977438,345885,1975771
1977445,336682,1525378
1977445,336687,895172
1977445,336691,1739036
1977445,336693,1786917
1977445,336696,1786817
1977445,336698,1786905
1977445,336699,1786921
1977445,336701,1797224
1977445,336707,1739040
1977445,336824,1738658
1977712,387374,1912512
1976566,135550,102909
1976566,135552,1114858
1976566,208169,1680208
1976566,222335,1550100
1976566,259039,1816749
1976566,259056,1816678
1976566,304769,1816312
1976566,331355,947529
1976566,345394,933478
1976714,209280,1114858
1976714,209282,102909
1976714,209283,1811242
1976714,209288,1680208
1976714,222402,1816749
1976714,301669,1816678
1976714,351357,1816312
1978462,2830,35368
1978462,2830,908564
1978462,2855,1133702
1978462,2855,356628
1978462,2855,990651
1978462,2855,1299044
1978462,2855,1161971
1978462,46464,1385495
1978462,63120,715091
1978462,63121,1385494
1978462,71049,1112436
1978462,79611,1630052
1978462,94476,1026420
1978462,94476,215826
1978462,116211,278082
1978462,116225,783343
1978462,121222,1419454
1978462,155857,1601774
1978462,169876,1609177
1978462,322438,1923624
1978472,4907,35368
1978472,4907,908564
1978472,4909,1629539
1978472,4914,278082
1978472,4917,783343
1978472,4918,1133702
1978472,4918,356628
1978472,4918,990651
1978472,4918,1299044
1978472,4918,1161971
1978472,46674,1385495
1978472,63131,715091
1978472,63132,1385494
1978472,71048,1112436
1978472,79637,1630052
1978472,121837,1419454
1978472,156554,1601774
1978472,169490,1609177
1978472,344020,1923624
1978490,2267,1629539
1978490,2314,1026420
1978490,2314,215826
1978490,2342,783343
1978490,46465,1385495
1978490,63112,715091
1978490,63113,1385494
1978490,71044,1112436
1978490,79605,1630052
1978490,121211,278082
1978490,121217,1419454
1978490,155783,1601774
1978490,169852,1133702
1978490,169852,356628
1978490,169852,990651
1978490,169852,1299044
1978490,169852,1161971
1978490,169856,1609177
1978490,327601,1923624
1978506,292434,1303159
1978626,6878,102909
1978626,88960,1114858
1978626,125920,933478
1978626,146845,1811242
1978633,6878,102909
1978633,88960,1114858
1978633,125920,933478
1978633,146845,1811242
1978646,6878,102909
1978646,88960,1114858
1978646,125920,933478
1978646,146845,1811242
1979554,323205,1303159
1980610,271112,1128452
1980610,271113,870481
1980610,271115,1824864
1980610,271116,1407656
1980610,271116,1131154
1980610,271117,1113957
1980610,271118,1224696
1980610,271119,1202045
1980610,271121,1088928
1980610,271124,205021
1980610,271125,102786
1980610,271140,20430
1975922,395249,944360
1979344,393257,1781276
1979344,393279,1781277
1979344,393306,1781278
1979344,393318,1781279
1980524,354069,1092203
1976507,257146,1643492
1982715,276567,908758
1976516,294981,1590912
1976516,295013,1666925
1976516,295270,1621735
1976516,326260,1504716
1976516,326566,1670331
1976516,330013,1966545
1976516,330019,1837429
1976628,27026,130414
1976628,27029,1376503
1976628,28327,938772
1976628,30877,58056
1976628,56835,1376501
1976628,131688,1022437
1976628,135311,932690
1976628,136246,1304145
1976628,218876,1506281
1976628,240453,1167713
1978213,385472,1823393
1979377,200342,801051
1979377,200344,1285921
1979377,200345,1399507
1979377,387050,1910378
1979377,387052,1787596
1981105,75711,1418294
1981105,132325,1522732
1981105,144424,1522733
1981105,285457,1418297
1981105,348659,1790614
1981105,348668,1418293
1981105,371538,1457496
1981105,373316,1359291
1976172,284342,1804862
1976172,284504,1759864
1976172,325289,1852738
1976172,325295,1852728
1976172,347535,1907518
1976367,272926,1373422
1976367,272930,1473517
1976367,282440,149443
1976367,349209,1548916
1976367,368571,1546408
1976378,272926,1373422
1976378,272930,1473517
1976378,282440,149443
1976378,349209,1548916
1976378,368571,1546408
1976995,66275,1362495
1976995,72907,1019677
1976995,72918,792326
1976995,72923,1596444
1976995,73106,1496894
1976995,87118,1539503
1976995,145991,1593800
1976995,160029,1728531
1976995,160035,1675696
1976995,207973,1325447
1976995,220360,1736669
1976995,220361,1549520
1976995,238743,1845724
1976995,238794,1456075
1976995,270387,1812870
1976995,370904,1678092
1976991,210409,1455301
1976997,84852,1019677
1976997,84854,1496894
1976997,84871,1596444
1976997,84873,1362495
1976997,84875,792326
1976997,113285,1549520
1976997,145830,1593800
1976997,147165,1466125
1976997,147195,1728531
1976997,148992,1675696
1976997,160001,1736669
1976997,207681,1325447
1976997,220345,1678092
1976997,238655,1845724
1976997,238719,1456075
1976997,271987,1812870
1960714,271878,1649451
1977025,246202,1736669
1977025,246203,1549520
1977025,246205,792326
1977025,246206,1019677
1977025,246207,1675696
1977025,246208,1728531
1977025,246214,1496894
1977025,246216,1845724
1977025,246233,1596444
1977025,246246,1593800
1977025,246248,1325447
1977025,246255,1539503
1977025,246261,1362495
1977025,246315,1456075
1977025,246318,1678092
1977025,246404,1466125
1977025,271991,1812870
1977028,301745,1736669
1977028,301767,1549520
1977028,301820,792326
1977028,301824,1675696
1977028,301826,1728531
1977028,301836,1496894
1977028,302048,1593800
1977028,302063,1325447
1977028,302072,1678092
1977028,302184,1845724
1977028,302185,1456075
1977028,302198,1739441
1977028,302252,1812870
1977028,303767,1362495
1977030,337879,1019677
1977030,337880,1362495
1977030,337881,1675696
1977030,337882,1728531
1977030,337886,1739441
1977030,337891,1845724
1977030,337892,1736669
1977030,337893,1549520
1977030,337899,1539503
1977030,337900,1466125
1977030,337914,1596444
1977030,337915,792326
1977030,337949,1456075
1977030,337950,1678092
1977030,352723,1325447
1976702,114794,1743726
1977036,337713,1019677
1977036,337714,1362495
1977036,337715,1675696
1977036,337717,1728531
1977036,337718,1496894
1977036,337719,1812870
1977036,337775,1739441
1977036,337779,1845724
1977036,337780,1549520
1977036,337784,1539503
1977036,337786,1466125
1977036,337797,1596444
1977036,337798,792326
1977036,337824,1325447
1977036,337828,1456075
1977036,337829,1678092
1977038,337597,1019677
1977038,337598,1362495
1977038,337599,1675696
1977038,337600,1728531
1977038,337601,120934
1977038,337602,1812870
1977038,337605,1739441
1977038,337609,1845724
1977038,337610,1736669
1977038,337614,1539503
1977038,337616,1466125
1977038,337627,1596444
1977038,337628,792326
1977038,337655,1325447
1977038,337692,1456075
1977038,337693,1678092
1977040,343011,1736669
1977040,343013,1549520
1977040,343014,792326
1977040,343015,1019677
1977040,343022,1675696
1977040,343023,1728531
1977040,343026,1496894
1977040,343038,1596444
1977040,343052,15938
1977040,343053,1539503
1977040,343054,1362495
1977040,343055,1466125
1977040,343059,1325447
1977040,343064,1678092
1977040,343075,1845724
1977040,343076,1456075
1977040,343080,1739441
1977040,343085,1812870
1977058,8327,1046187
1977058,8327,1027887
1977058,8330,813917
1977058,8332,312348
1977058,8332,109880
1977058,8337,1021642
1977058,31386,910815
1977058,72728,1114618
1977058,72728,1010089
1977058,72728,1004763
1977058,93824,1021702
1977118,271878,1649451
1977152,41039,1317338
1977152,41040,1512873
1977108,382211,1926446
1977108,382212,1926456
1977108,382213,1926313
1977108,382214,1616654
1977108,382217,1542334
1977108,382218,1085538
1977108,382219,1639071
1977108,382223,737767
1977308,333793,1483526
1977814,90086,1577929
1977814,90089,1455270
1977814,90095,1578695
1977814,90100,1581450
1976067,110519,1425864
1976067,333622,1483526
1977953,195016,36644
1978206,209156,1649451
1978206,385469,1823393
1978218,385455,1823393
1970904,330578,1359291
1978839,250461,1090413
1978846,90977,1297254
1978846,122100,1607760
1978862,250461,1090413
1978931,386678,8055635
1978921,308123,1463746
1980573,386678,8055635
1983634,9343,1598174
1982676,243888,890203
1978762,249690,1379235
1978762,290118,1910378
1983876,25506,1454937
1983876,39983,1502149
1983876,39983,761908
1983876,147251,1308973
1979183,107974,1845075
1979208,356165,1303159
1979111,316837,1616070
1979479,385464,1823393
1978990,368248,2024584
1983876,266155,1539994
1982752,52458,813642
1982752,63030,1455258
1982752,141227,1403002
1982752,141230,826732
1982752,369396,1579881
1982752,369398,1943291
1982752,386235,2029518
1982752,386492,2047295
1984400,283681,1825711
1984400,284130,1927757
1984400,300795,1132573
1984400,338223,1622583
1984400,338224,1638580
1981962,329267,1457496
1984854,264894,9712
1984854,340702,1668604
1984854,351996,1020337
1984854,368625,1094589
1984854,368628,1126328
1981054,14370,1068855
1981054,46137,812291
1981054,46137,1513006
1981054,122069,1121805
1981054,177627,1335730
1981054,205002,1512734
1981054,205038,1520309
1981054,205040,1512575
1976953,129293,1658472
1976953,143323,1545168
1976953,143326,1658471
1976953,155843,1545166
1976953,171750,1745334
1976953,171757,1745337
1976953,219183,1844845
1976953,282629,1871148
1976953,320096,1871169
1976953,320099,1912017
1976953,344171,1913706
1977159,19636,1317338
1977159,40616,1404730
1982096,201053,1633863
1982096,201054,1633866
1982096,201056,1633865
1982096,219644,846087
1982096,286328,1480302
1976572,34605,1142147
1984381,245748,2046794
1977206,172136,1523665
1977206,172141,1578580
1977206,360405,1513381
1983264,204834,1650373
1983264,304931,1824572
1981059,356579,1523665
1981059,356580,1935808
1981059,356582,1610596
1981059,356584,1523663
1981059,356586,1936092
1981059,356589,1523664
1981059,356602,1593177
1981059,356605,1578580
1981059,390714,1935805
1982554,19589,1121805
1982554,19590,1086521
1982554,136018,1520309
1982554,136019,812291
1982554,136019,1513006
1982554,191940,1335730
1982554,228219,1512734
1985771,242327,1613158
1985771,242329,1816411
1985771,242338,1443772
1985928,312516,933478
1985928,312517,1114858
1985928,312519,1811242
1985928,312521,102909
1985928,312522,947529
1983964,30920,1179124
1983964,125366,1022437
1983964,142697,1304148
1983964,142701,1376503
1983964,204237,1498187
1983964,204369,1304145
1983964,204383,938772
1983964,207332,848027
1983964,253478,1376501
1983964,258847,1167713
1981351,354492,1960050
1975436,325322,80255
1984727,187112,1644727
1986402,295515,912938
1975300,106457,1505183
1975300,107385,1376601
1975300,107387,1505181
1975300,107388,1888111
1975300,108212,1505316
1975716,387374,1912512
1977511,47971,1503764
1977511,49310,1099485
1977511,49315,782124
1977511,49315,1362244
1977511,49904,1362941
1977511,208541,835271
1977511,324684,1363391
1977511,324684,741611
1977511,324684,928121
1977511,324684,1173475
1978466,76681,1629539
1978466,76683,35368
1978466,76683,908564
1978466,76688,715091
1978466,76689,1385494
1978466,76698,1133702
1978466,76698,356628
1978466,76698,990651
1978466,76698,1299044
1978466,76698,1161971
1978466,76704,1112436
1978466,76706,1026420
1978466,76706,215826
1978466,76715,1385495
1978466,116267,278082
1978466,116276,783343
1978466,121221,1419454
1978466,155861,1601774
1978466,169881,1609177
1976594,200026,1114858
1976594,200028,102909
1976594,200029,1811242
1976594,209632,1550100
1976594,301495,1816749
1976594,301497,1816678
1976594,302294,1816312
1919772,385509,225602
1919772,385509,1306394
1919772,385531,723258
1919772,387389,9015
1977103,105838,1045520
1978639,6878,102909
1978639,88960,1114858
1978639,125920,933478
1978639,146845,1811242
1978641,6878,102909
1978641,88960,1114858
1978641,125920,933478
1978641,146845,1811242
1978658,312516,933478
1978658,312517,1114858
1978658,312519,1811242
1978658,312521,102909
1978658,312522,947529
1978662,312516,933478
1978662,312517,1114858
1978662,312519,1811242
1978662,312521,102909
1978662,312522,947529
1978667,312516,933478
1978667,312517,1114858
1978667,312519,1811242
1978667,312521,102909
1978667,312522,947529
1980007,27564,1304143
1980007,27572,1179124
1980007,61793,1376503
1980007,61795,1304145
1980007,61809,1376501
1980007,70421,932690
1980007,131824,1022437
1980007,142763,848027
1980007,142764,58056
1980007,240425,1167713
1980007,285012,1767619
1980007,372069,1506281
1980710,39200,1264642
1982044,332582,790359
1982338,393257,1781276
1982338,393279,1781277
1982338,393306,1781278
1982338,393318,1781279
1982328,234944,1113951
1983557,362518,1494443
1983557,362522,1846208
1983557,362523,1473517
1983557,362525,1548916
1983557,362527,1373422
1977017,395311,1672512
1985678,171903,1443772
1985678,218881,1816411
1984330,107680,1592567
1984330,204677,1827884
1984330,223911,1827885
1984330,301262,1906535
1984330,347768,1484833
1984330,371744,1484834
1984330,371821,1988625
1982513,110063,1645591
1982513,110064,1645303
1982513,257141,1734355
1982513,257143,1734356
1982513,327166,1848866
1982513,327170,1853365
1982513,327172,1854694
1982513,347262,1957810
1985940,6878,102909
1985940,88960,1114858
1985940,125920,933478
1985940,146845,1811242
1986033,25769,1512873
1986033,40615,1404730
1986033,203737,1689110
1986066,41039,1317338
1986066,41040,1512873
1985290,142904,792326
1985290,142909,1019677
1985290,142911,1728531
1985290,142917,1496894
1985290,142935,1596444
1985290,142940,1466125
1985290,142941,1539503
1985290,142942,1362495
1985290,150194,1549520
1985290,150203,1593800
1985290,150208,1675696
1985290,158412,1736669
1985290,204284,1325447
1985290,222756,1678092
1985290,237204,1845724
1985290,237206,1456075
1985290,262254,1739441
1985290,282998,1812870
1985912,384365,1090413
1980328,260789,1701238
1980328,260792,1541001
1980328,260794,1049325
1980328,260807,1258361
1980328,260811,1257102
1980328,260813,809877
1980328,265074,906521
1980328,265077,840253
1980104,143023,1568211
1983141,352771,1949307
1982392,3861,946754
1982392,6511,1038001
1982392,23394,1455701
1982392,82129,1436789
1956027,387797,741611
1956027,387797,928121
1956027,387797,1173475
1956027,387797,1363391
1956027,387800,782124
1956027,387800,1362244
1956027,387801,835271
1978482,52281,35368
1978482,52281,908564
1978482,52283,1629539
1978482,52285,1026420
1978482,52285,215826
1978482,52286,278082
1978482,52288,783343
1978482,52291,1133702
1978482,52291,356628
1978482,52291,990651
1978482,52291,1299044
1978482,52291,1161971
1978482,63259,715091
1978482,63260,1385494
1978482,71050,1112436
1978482,80158,1630052
1978482,120036,1419454
1978482,155915,1601774
1978482,169139,1609177
1978482,329060,1923624
1978496,76993,1629539
1978496,76995,35368
1978496,76995,908564
1978496,77000,715091
1978496,77001,1385494
1978496,77013,1133702
1978496,77013,356628
1978496,77013,990651
1978496,77013,1299044
1978496,77013,1161971
1978496,77019,1112436
1978496,77021,1026420
1978496,77021,215826
1978496,77031,1385495
1978496,94395,1630052
1978496,115676,783343
1978496,121226,278082
1978496,121227,1419454
1978496,155891,1601774
1978496,169883,1609177
1978496,333904,1923624
1978619,270005,35368
1978619,270005,908564
1978619,270053,1629539
1978619,270056,278082
1978619,270057,356628
1978619,270057,1133702
1978619,270057,990651
1978619,270057,1161971
1978619,270057,1299044
1978619,270064,1385495
1978619,270068,715091
1978619,270069,1385494
1978619,270071,1112436
1978619,270073,1630052
1978619,270078,1419454
1978619,270098,1601774
1978619,270099,1609177
1978619,270106,215826
1978619,270106,1026420
1978619,270107,783343
1978644,6878,102909
1978644,88960,1114858
1978644,125920,933478
1978644,146845,1811242
1978656,312516,933478
1978656,312517,1114858
1978656,312519,1811242
1978656,312521,102909
1978656,312522,947529
1978657,312516,933478
1978657,312517,1114858
1978657,312519,1811242
1978657,312521,102909
1978657,312522,947529
1977899,280123,905790
1982774,219679,1388403
1982774,219679,1388403
1982774,219679,1388403
1982774,219682,1559921
1982774,219682,1559921
1982774,219682,1559921
1982774,219683,1034551
1982774,219683,1034551
1982774,219683,1034551
1982774,219685,106614
1982774,219685,106614
1982774,219685,106614
1982774,219686,1654470
1982774,219686,1654470
1982774,219686,1654470
1982774,219689,1415064
1982774,219689,1415064
1982774,219689,1415064
1982774,219693,1579406
1982774,219693,1579406
1982774,219693,1579406
1982774,219700,108069
1982774,219700,108069
1982774,219700,108069
1982774,219700,108069
1982774,219700,108069
1982774,219700,108069
1982774,219702,1002197
1982774,219702,1002197
1982774,219702,1002197
1982774,219708,1006249
1982774,219708,1006249
1982774,219708,1006249
1982774,219710,1388402
1982774,219710,1388402
1982774,219710,1388402
1982774,219713,1322981
1982774,219713,1322981
1982774,219713,1322981
1982774,219714,1461626
1982774,219714,1461626
1982774,219714,1461626
1982774,219716,1559919
1982774,219716,1559919
1982774,219716,1559919
1982774,219719,1388401
1982774,219719,1388401
1982774,219719,1388401
1982774,219721,108928
1982774,219721,108928
1982774,219721,108928
1982774,219722,1528987
1982774,219722,1528987
1982774,219722,1528987
1982774,219748,1549649
1982774,219748,1549649
1982774,219748,1549649
1982774,219765,1579407
1982774,219765,1579407
1982774,219765,1579407
1982774,240168,1050459
1982774,240168,1050459
1982774,240168,1050459
1982774,240176,1559920
1982774,240176,1559920
1982774,240176,1559920
1982774,240177,913414
1982774,240177,913414
1982774,240177,913414
1982774,298764,1512562
1982774,298764,1512562
1982774,298764,1512562
1982392,96686,1099635
1982392,96686,799091
1982392,242262,729057
1983340,74406,1173475
1983340,74406,741611
1983340,74406,928121
1983340,74406,1363391
1983340,74409,1503764
1983340,117581,835271
1983340,137208,1099485
1983340,305126,614285
1983340,305126,1062592
1983340,305132,919185
1983340,305134,822378
1983340,305145,1362941
1983593,308148,944360
1976987,66176,1466125
1976987,72871,792326
1976987,72876,1596444
1976987,113216,1549520
1976987,142988,1593800
1976987,145975,1539503
1976987,147216,1561668
1976987,147227,1561669
1976987,147228,1586810
1976987,148990,1675696
1976987,155502,1724888
1976987,155504,1702588
1976987,160041,1736669
1976987,160047,1728531
1976987,160327,1700308
1976987,160328,1700307
1976987,172818,1700305
1976987,207033,1325447
1976987,207044,1700306
1976987,207046,1700309
1976987,219542,1700310
1976987,219545,1724888
1976987,219548,1700304
1976987,221849,1019677
1976987,238577,1845724
1976987,238627,1724889
1976987,238640,1456075
1976987,256806,1739441
1976987,270386,1812870
1976987,304939,1496894
1977044,355889,1019677
1977044,355890,1675696
1977044,355891,1728531
1977044,355892,1496894
1977044,355893,1812870
1977044,355896,1739441
1977044,355900,1845724
1977044,355901,1736669
1977044,355902,1549520
1977044,355906,1539503
1977044,355907,1466125
1977044,355917,1596444
1977044,355918,792326
1977044,355932,15938
1977044,355946,1325447
1977044,355952,1456075
1977044,355953,1678092
1977044,356173,1362495
1977047,28818,1019677
1977047,62497,792326
1977047,70625,1596444
1977047,70900,1362495
1977047,70902,1466125
1977047,113204,1549520
1977047,145771,1539503
1977047,146005,15938
1977047,159966,1736669
1977047,159968,1675696
1977047,159975,1728531
1977047,207778,1325447
1977047,220205,1678092
1977047,238985,1845724
1977047,239106,1456075
1977047,271989,1812870
1977020,25769,1512873
1977020,40615,1404730
1977020,203737,1689110
1977156,19636,1317338
1977156,40616,1404730
1976936,361280,42352
1976936,361280,734700
1976936,361280,769993
1976936,361280,1958244
1978216,385464,1823393
1978954,323205,1303159
1974999,251042,1280529
1974999,251053,769734
1975235,9703,106614
1975235,9703,106614
1975235,9704,108069
1975235,9704,108069
1975235,9704,108069
1975235,9704,108069
1975235,43991,1579407
1975235,43991,1579407
1975235,59483,108928
1975235,59483,108928
1975235,82162,1322981
1975235,82162,1322981
1975235,85178,1006249
1975235,85178,1006249
1975235,93321,1528987
1975235,93321,1528987
1975235,93326,1002197
1975235,93326,1002197
1975235,125969,1034551
1975235,125969,1034551
1975235,126014,1388401
1975235,126014,1388401
1975235,126019,1559919
1975235,126019,1559919
1975235,126058,1388402
1975235,126058,1388402
1975235,126120,913414
1975235,126120,913414
1975235,126124,1559921
1975235,126124,1559921
1975235,126139,1461626
1975235,126139,1461626
1975235,129505,1549649
1975235,129505,1549649
1975235,142181,1559920
1975235,142181,1559920
1975235,156879,1654470
1975235,156879,1654470
1975235,202428,1388403
1975235,202428,1388403
1975235,202430,1579406
1975235,202430,1579406
1975235,220262,1415064
1975235,220262,1415064
1975235,239877,1050459
1975235,239877,1050459
1975235,239883,290336
1975235,239883,290336
1975235,298791,1512562
1975235,298791,1512562
1970646,393257,1781276
1970646,393279,1781277
1970646,393306,1781278
1970646,393318,1781279
1976809,295515,912938
1979669,133494,1389016
1981530,270012,277518
1981530,270012,1034883
1981530,270013,898420
1981530,270014,709364
1981530,309340,1499609
1981530,383284,81273
1981791,381166,2032228
1981546,2393,947529
1981546,28302,1114858
1981546,123780,933478
1981546,147501,1811242
1981546,208096,1680208
1981546,218653,1550100
1981546,218654,1816749
1981546,218655,1816678
1981546,218656,1816312
1981546,312505,1767306
1981892,209280,1114858
1981892,209282,102909
1981892,209283,1811242
1979715,376370,1580935
1976084,169142,99403
1976084,169142,948905
1976253,387374,1912512
1976390,151152,1578860
1975578,333793,1483526
1976520,2393,947529
1976520,28302,1114858
1976520,123780,933478
1976520,147501,1811242
1976520,208096,1680208
1976520,218653,1550100
1976520,218654,1816749
1976520,218655,1816678
1976520,218656,1816312
1976520,312505,1767306
1978258,249562,1279010
1978258,249564,1279012
1978258,249565,1086431
1978258,249568,819684
1978258,249568,867836
1975738,294981,1590912
1975738,295013,1666925
1975738,295270,1621735
1975738,326260,1504716
1975738,326566,1670331
1975738,330013,1966545
