"FilingID","ReferenceID","Foreign Regulatory Authority"
2010625,33292,"Brazil - Securities and Exchange Commission"
2010625,53869,"Brazil - Securities and Exchange Commission"
2006404,277964,"Cayman Islands - Cayman Islands Monetary Authority"
2009797,385292,"Cayman Islands - Cayman Islands Monetary Authority"
2009797,384429,"Cayman Islands - Cayman Islands Monetary Authority"
2006287,377733,"Cayman Islands - Cayman Islands Monetary Authority"
2006922,490793,"Ireland -  Central Bank of Ireland"
2007300,491192,"Cayman Islands - Cayman Islands Monetary Authority"
2006456,21224,"Jersey - Jersey Financial Services Commission"
2006456,21306,"Jersey - Jersey Financial Services Commission"
2006456,159014,"Jersey - Jersey Financial Services Commission"
2006456,191631,"Jersey - Jersey Financial Services Commission"
2006456,191632,"Jersey - Jersey Financial Services Commission"
2007207,313557,"India - Securities and Exchange Board of India"
2006349,490736,"Singapore - Monetary Authority of Singapore"
2013131,215327,"Cayman Islands - Cayman Islands Monetary Authority"
2013131,215322,"Other - SINGLE INVESTOR FUND, DE-REGISTERED FROM CIMA IN 2022"
2006427,490737,"Cayman Islands - Cayman Islands Monetary Authority"
2010034,420574,"Cayman Islands - Cayman Islands Monetary Authority"
2010034,420567,"Cayman Islands - Cayman Islands Monetary Authority"
2011437,490790,"Other - MINISTRY OF STARTUPS AND SMES"
2011437,490759,"Other - MINISTRY OF STARTUPS AND SMES"
2011437,490760,"Other - MINISTRY OF STARTUPS AND SMES"
2011437,490761,"Other - MINISTRY OF STARTUPS AND SMES"
2011437,490762,"Other - MINISTRY OF STARTUPS AND SMES"
2008784,269363,"Cayman Islands - Cayman Islands Monetary Authority"
2008784,280536,"Cayman Islands - Cayman Islands Monetary Authority"
2008784,269362,"Cayman Islands - Cayman Islands Monetary Authority"
2008784,252188,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
2008784,32149,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
2008784,32066,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
2007384,193703,"Cayman Islands - Cayman Islands Monetary Authority"
2007644,425166,"Cayman Islands - Cayman Islands Monetary Authority"
1999631,250267,"Cayman Islands - Cayman Islands Monetary Authority"
2006901,491199,"Cayman Islands - Cayman Islands Monetary Authority"
2010031,396641,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010031,397306,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010031,285697,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010031,284615,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010031,237419,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010031,362544,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010031,436478,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010046,178808,"British Virgin Islands - British Virgin Islands Financial Services Commission"
2002790,435236,"France - Financial Markets Authority"
2002790,435254,"France - Financial Markets Authority"
2002790,435255,"France - Financial Markets Authority"
2002790,435256,"France - Financial Markets Authority"
2007043,177781,"Other - BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
2007043,177781,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488416,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488333,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488119,"Other - THE LUXEMBOURG TRADE AND COMPANIES REGISTER"
2006452,488123,"Ireland -  Central Bank of Ireland"
2006452,488126,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488128,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488124,"Ireland -  Central Bank of Ireland"
2006452,488125,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,487794,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488127,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488122,"Ireland -  Central Bank of Ireland"
2006452,488336,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488338,"Other - THE LUXEMBOURG TRADE AND COMPANIES REGISTER"
2006452,488335,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488402,"Other - THE LUXEMBOURG TRADE AND COMPANIES REGISTER"
2006452,488334,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488518,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488118,"Other - THE LUXEMBOURG TRADE AND COMPANIES REGISTER"
2006452,488121,"Ireland -  Central Bank of Ireland"
2006452,488130,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246542,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,228178,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,269708,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246541,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246523,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,269855,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246518,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246521,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246519,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246540,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246670,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246522,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246662,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,310472,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,364883,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,364880,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,422087,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,246551,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,364876,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,364806,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006452,488399,"Other - THE LUXEMBOURG TRADE AND COMPANIES REGISTER"
2011225,191739,"Cayman Islands - Cayman Islands Monetary Authority"
2007992,360058,"Ireland -  Central Bank of Ireland"
2007992,214130,"Ireland -  Central Bank of Ireland"
2007992,283457,"Ireland -  Central Bank of Ireland"
2007992,232370,"Ireland -  Central Bank of Ireland"
2007992,232372,"Ireland -  Central Bank of Ireland"
2007992,201858,"Ireland -  Central Bank of Ireland"
2007992,186937,"Ireland -  Central Bank of Ireland"
2007992,171614,"Ireland -  Central Bank of Ireland"
2007992,171619,"Ireland -  Central Bank of Ireland"
2007992,171622,"Ireland -  Central Bank of Ireland"
2007992,66474,"Ireland -  Central Bank of Ireland"
2007992,171358,"Ireland -  Central Bank of Ireland"
2007992,214118,"Ireland -  Central Bank of Ireland"
2007992,214132,"Ireland -  Central Bank of Ireland"
2007992,214117,"Ireland -  Central Bank of Ireland"
2007992,214129,"Ireland -  Central Bank of Ireland"
