"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
2011489,218968,126835,"ARES SDL CO-INVEST, L.P.",805-8349131091,"Delaware","United States","N","Y"
2011489,218968,126836,"ARES SENIOR DIRECT LENDING FUND (CAYMAN), L.P.",805-9417208239,"","Cayman Islands","N","Y"
2011489,218968,126837,"ARES SENIOR DIRECT LENDING FUND (CAYMAN) B, L.P.",805-2943612039,"","Cayman Islands","N","Y"
2011489,218970,126839,"ARES SENIOR DIRECT LENDING PARALLEL FUND (L) FEEDER, L.P.",805-2635059150,"","Cayman Islands","N","Y"
2011489,218968,126838,"ARES SENIOR DIRECT LENDING FUND (DELAWARE), L.P.",805-7544787658,"Delaware","United States","N","Y"
2011489,251242,141434,"ARES PRIVATE CREDIT SOLUTIONS II RATED NOTES FEEDER LLC",805-8248193814,"Delaware","United States","N","Y"
2012110,478621,152341,"MC INVESTMENTS 2 PARENT LP",805-8374208238,"","Cayman Islands","Y","Y"
2011476,218275,126757,"IVY HILL VIII CO-INVEST, L.P.",805-5004963150,"Delaware","United States","N","Y"
2011476,477822,154151,"IVY HILL XXII CO-INVEST A LP",805-2892394930,"Delaware","United States","N","Y"
2011476,477822,154152,"IVY HILL XXII CO-INVEST LP",805-4451894877,"Delaware","United States","N","Y"
2013033,224400,127355,"ALCENTRA EDL (LEVERED) III USD FEEDER SCSP",805-4310420607,"","Luxembourg","N","Y"
2013033,176410,127344,"ALCENTRA EUROPEAN DIRECT LENDING (LEVERED) FUND II (USD) SCSP",805-3782919079,"","Luxembourg","N","Y"
2013033,224400,127356,"ALCENTRA EUROPEAN DIRECT LENDING (LEVERED) FUND III (USD) SCSP",805-7407073563,"","Luxembourg","N","Y"
2013033,241470,132101,"ALCENTRA STRATEGIC CREDIT FUND II US FEEDER SCSP",805-2456508131,"Delaware","United States","Y","N"
2013033,176406,127360,"ALCENTRA EUROPEAN DIRECT LENDING FUND II (USD) SCSP",805-3339579702,"","Luxembourg","N","Y"
2013033,241470,146064,"ALCENTRA STRATEGIC CREDIT FUND II (USD) SCSP",805-4284605540,"","Luxembourg","Y","N"
2013033,370104,146063,"ALCENTRA STRATEGIC CREDIT FUND III (EUR) SCSP",805-7419506989,"","Luxembourg","Y","N"
2013033,176410,152046,"ALCENTRA EUROPEAN DIRECT LENDING (LEVERED) FUND II SCSP",805-7612151669,"","Luxembourg","N","Y"
2013033,483450,152257,"ALCENTRA EDL III AIV (US TE PARALLEL) SCSP",805-7145345749,"","Luxembourg","N","Y"
2013033,224414,152047,"ALCENTRA EUROPEAN DIRECT LENDING FUND III SCSP",805-2661282695,"","Luxembourg","N","Y"
2009431,420928,147213,"WINDWISE SENIOR LOAN BB/B INDEX OFFSHORE FEEDER FUND, LTD.",805-1675498290,"","Cayman Islands","N","Y"
1994944,492070,154116,"TPG TBDL FUND VI STRUCTURED NOTE, L.P.",805-5167058196,"Delaware","United States","N","Y"
1994944,492074,154120,"TPG AG MAIN STREET PARTNERS, L.P.",805-9967944994,"","Cayman Islands","N","Y"
1994944,492077,154122,"TPG AG CSF III STRUCTURED NOTE, L.P.",805-3629240150,"Delaware","United States","N","Y"
1994944,492062,154114,"TPG TWIN BROOK DLI VI (UNLEVERED), L.P.",805-5895208242,"","Cayman Islands","N","Y"
1994944,492073,154119,"TPG TWIN BROOK DLI VI, L.P",805-5766939520,"","Cayman Islands","N","Y"
1994944,45774,154111,"TPG AG MVP FX ACCESS, LTD.",805-2258773549,"","Cayman Islands","N","Y"
1994944,177644,117879,"AG GREAT BALSAM PARTNERS, L.P.- SERIES A",805-7220212689,"Delaware","United States","N","Y"
1994944,438360,150569,"TPG HYBRID SOLUTIONS (A), L.P.",805-9918743026,"Delaware","United States","N","Y"
1994944,247033,133154,"AG COMMERCIAL REAL ESTATE DEBT OPPORTUNITIES HOLDINGS III, L.P.",805-5429578913,"","Cayman Islands","N","Y"
1994944,247206,133229,"AG JAPAN VALUE-ADD REAL ESTATE MANAGED ACCOUNT L.P.",805-3088426433,"","Cayman Islands","N","Y"
1994944,244458,132616,"AG DLI IV, L.P.",805-9378494921,"","Cayman Islands","N","Y"
1994944,179818,118260,"AG COMMERCIAL REAL ESTATE DEBT OPPORTUNITIES HOLDINGS, L.P.",805-9941314696,"","Cayman Islands","N","Y"
1994944,229867,130465,"AG CREDIT SOLUTIONS FUND, L.P.",805-5581722094,"Delaware","United States","N","Y"
1994944,279217,136958,"AG ESSENTIAL HOUSING FUND II, L.P.",805-8489548867,"Delaware","United States","N","Y"
1994944,270870,136427,"AG EUROPE REALTY HOLDINGS II, L.P.",805-5168602448,"","Canada","N","Y"
1994944,270870,136426,"AG EUROPE REALTY FUND II, L.P.",805-6330506142,"","Canada","N","Y"
1994944,438338,150558,"TPG AG ABC STRUCTURED NOTE II, L.P.",805-3802778379,"Delaware","United States","N","Y"
1994944,438338,150557,"TPG AG ASSET BASED CREDIT FUND HOLDINGS II, L.P.",805-7853565976,"","Cayman Islands","N","Y"
1994944,438465,150581,"AG NET LEASE REALTY FUND V-A, L.P.",805-7103241776,"","Canada","N","Y"
1994944,229864,130461,"AG ENERGY CREDIT OPPORTUNITIES FUND IV, L.P.",805-7979495062,"Delaware","United States","N","Y"
1994944,45774,8259,"TPG AG MVP HOLDINGS, L.P.",805-2959812313,"","Cayman Islands","N","Y"
1994944,229865,130464,"AG CS HOLDINGS FUND, L.P.",805-7712798882,"","Cayman Islands","N","Y"
1994944,312061,141544,"AG DLI V, L.P.",805-9144966241,"","Cayman Islands","N","Y"
1994944,309834,141132,"AG REALTY VALUE FUND XI (ONTARIO), L.P.",805-5508874191,"","Canada","N","Y"
1994944,281404,137273,"AG DLI IV ANNEX, L.P.",805-4043347242,"","Cayman Islands","N","Y"
1994944,120613,83439,"AG ASIA REALTY HOLDINGS III, L.P.",805-5123870272,"","Cayman Islands","N","Y"
1994944,229867,130466,"AG CS HOLDINGS FUND, L.P.",805-7712798882,"","Cayman Islands","N","Y"
1994944,312057,141543,"AG ASIA REALTY HOLDINGS V, L.P.",805-9847276237,"","Cayman Islands","N","Y"
1994944,63968,12974,"AG EUROPE REALTY HOLDINGS, L.P.",805-2514981662,"","Cayman Islands","N","Y"
1994944,425389,147969,"TPG AG CREDIT SOLUTIONS FUND III, L.P.",805-1529268181,"Delaware","United States","N","Y"
1994944,420703,146975,"AG CSF 2023 MAIN AIV FUND (G), L.P.",805-3148435100,"","Cayman Islands","N","Y"
1994944,420704,146976,"AG JAPAN VALUE-ADD OVERFLOW FUND, L.P.",805-7673270722,"","Cayman Islands","N","Y"
1994944,420655,146966,"AG CSF 2023 MAIN FUND (G), L.P.",805-2968594827,"","Cayman Islands","N","Y"
1994944,425374,147977,"TPG AG DLI EVERGREEN, L.P.",805-5949075251,"","Cayman Islands","N","Y"
1994944,425390,147974,"TPG AG CS NON-U.S. HOLDINGS FUND III, L.P.",805-8202000337,"","Cayman Islands","N","Y"
1994944,425373,147939,"TPG AG CREDIT SOLUTIONS FUND III, L.P.",805-1529268181,"Delaware","United States","N","Y"
1994944,425389,147970,"TPG AG CS HOLDINGS FUND III, L.P.",805-5882694255,"","Cayman Islands","N","Y"
1994944,425389,147971,"TPG AG CS NON-U.S. HOLDINGS FUND III, L.P.",805-8202000337,"","Cayman Islands","N","Y"
1994944,425391,147975,"TPG AG ESSENTIAL HOUSING SD FUND, L.P.",805-3129311458,"Delaware","United States","N","Y"
1994944,425373,147940,"TPG AG CS HOLDINGS FUND III, L.P.",805-5882694255,"","Cayman Islands","N","Y"
1994944,425373,147941,"TPG AG CS NON-U.S. HOLDINGS FUND III, L.P",805-8202000337,"","Cayman Islands","N","Y"
1994944,53873,10554,"K-AG REALTY HOLDINGS II, LLC",805-5732103105,"Delaware","United States","N","Y"
1994944,313775,141879,"AG CSF2A (ANNEX) NON-U.S. HOLDINGS DISLOCATION FUND, L.P.",805-4968797072,"","Cayman Islands","N","Y"
1994944,229786,130442,"AG COMMERCIAL REAL ESTATE DEBT OPPORTUNITIES FUND II, L.P.",805-9413803797,"Delaware","United States","N","Y"
1994944,313775,141878,"AG CSF2A (ANNEX) DISLOCATION HOLDINGS FUND, L.P.",805-1121169814,"","Cayman Islands","N","Y"
2008866,287662,138058,"SCIENTECH DOMESTIC FEEDER LP",805-2262412799,"Delaware","United States","N","Y"
2008866,287662,138059,"SCIENTECH OFFSHORE FEEDER FUND LTD.",805-7105734441,"","Cayman Islands","N","Y"
2008866,337927,143039,"SCIENTECH INSTITUTIONAL OFFSHORE FUND, LTD",805-9153705791,"","Cayman Islands","N","Y"
2008866,337927,143038,"SCIENTECH INSTITUTIONAL DOMESTIC FEEDER LP",805-9475944209,"Delaware","United States","N","Y"
2004810,202666,132421,"OHA CLO ENHANCED EQUITY FUND (OFFSHORE), L.P.",805-9876989011,"","Cayman Islands","N","Y"
2004810,49255,132422,"OHA DIVERSIFIED CREDIT STRATEGIES FUND MINI-MASTER, L.P.",805-1250004984,"","Cayman Islands","N","Y"
2004810,41995,7832,"OHA EUROPEAN STRATEGIC CREDIT FUND, L.P.",805-2668504781,"Delaware","United States","N","Y"
2004810,41995,50364,"OHA EUROPEAN STRATEGIC CREDIT MASTER FUND (OFFSHORE-EURO), LP",805-9216612535,"","Cayman Islands","N","Y"
2004810,49255,47365,"OHA DIVERSIFIED CREDIT STRATEGIES FUND (AUD FEEDER), LTD.",805-3725275868,"","Cayman Islands","N","Y"
2004810,49255,47364,"OHA DIVERSIFIED CREDIT STRATEGIES FUND (GBP FEEDER), LTD.",805-6568016536,"","Cayman Islands","N","Y"
2004810,249220,133629,"OHA STRUCTURED PRODUCTS MINI-MASTER FUND II (OFFSHORE), L.P.",805-1155204712,"","Cayman Islands","N","Y"
2004810,249220,133628,"OHA STRUCTURED PRODUCTS FUND II, L.P.",805-3617236639,"Delaware","United States","N","Y"
2004810,247361,133277,"OHA TACTICAL INVESTMENT FUND (OFFSHORE), L.P.",805-7196454798,"","Cayman Islands","N","Y"
2004810,371956,145267,"OHA STRUCTURED PRODUCTS FUND III (OFFSHORE), L.P.",805-8273804005,"","Cayman Islands","N","Y"
2004810,41995,7831,"OHA EUROPEAN STRATEGIC CREDIT FUND (OFFSHORE), L.P.",805-5155712612,"","Cayman Islands","N","Y"
2004810,49255,12479,"OHA DIVERSIFIED CREDIT STRATEGIES FUND, LP",805-2428090123,"Delaware","United States","N","Y"
2004810,319156,142537,"OHA ECO-US TIMBER ACQCO FEEDER, L.P.",805-8506063337,"Delaware","United States","N","Y"
2004810,276994,136502,"OHA CLO ENHANCED EQUITY FUND II, L.P.",805-6347098224,"Delaware","United States","N","Y"
2004810,371956,145269,"OHA STRUCTURED PRODUCTS FUND III, L.P.",805-3961189429,"Delaware","United States","N","Y"
2004810,371956,146716,"OHA STRUCTURED PRODUCTS MINI-MASTER FUND III, L.P.",805-7600262414,"","Cayman Islands","N","Y"
2004810,439245,150642,"OHA STRATEGIC CREDIT FUND III (OFFSHORE), L.P.",805-3270625649,"","Cayman Islands","N","Y"
2004810,480223,151838,"OHA CLO ENHANCED EQUITY FUND III (OFFSHORE), L.P.",805-6848332319,"","Cayman Islands","N","Y"
2004810,480223,151839,"OHA CLO ENHANCED EQUITY FUND III, L.P.",805-7788462596,"Delaware","United States","N","Y"
2004810,484037,152367,"OHA SENIOR PRIVATE LENDING FUND (OFFSHORE), L.P. - SERIES 1 (UNLEVERED)",805-2686673847,"","Cayman Islands","N","Y"
2004810,484037,152366,"OHA SENIOR PRIVATE LENDING FUND (OFFSHORE), L.P. - SERIES 1 (LEVERED)",805-4582585279,"","Cayman Islands","N","Y"
2004810,484037,152363,"OHA SENIOR PRIVATE LENDING OFFSHORE, L.P.",805-6883030678,"","Cayman Islands","N","Y"
2004810,229149,130256,"OHA CREDIT SOLUTIONS FUND (OFFSHORE), L.P.",805-2453129467,"","Cayman Islands","N","Y"
2004810,180628,118408,"OHA CLO STRATEGIES FUND, L.P.",805-5782863668,"Delaware","United States","N","Y"
2004810,180628,118409,"OHA CLO STRATEGIES FUND (OFFSHORE), L.P.",805-6176482194,"","Cayman Islands","N","Y"
2004810,41995,7828,"OHA EUROPEAN STRATEGIC CREDIT FUND (OFFSHORE-EURO), L.P.",805-6924889373,"","Cayman Islands","N","Y"
2004810,202666,132420,"OHA CLO ENHANCED EQUITY FUND, L.P.",805-6943219239,"Delaware","United States","N","Y"
2004810,249220,133627,"OHA STRUCTURED PRODUCTS FUND II (OFFSHORE), L.P.",805-2245481291,"","Cayman Islands","N","Y"
2004810,276994,136503,"OHA CLO ENHANCED EQUITY FUND II (OFFSHORE), L.P.",805-4223520013,"","Cayman Islands","N","Y"
2004810,49255,9062,"OHA DIVERSIFIED CREDIT STRATEGIES FUND (OFFSHORE), LTD",805-2069310518,"","Cayman Islands","N","Y"
2004810,180627,118402,"OHA STRATEGIC CREDIT FUND II, L.P.",805-2551809352,"Delaware","United States","N","Y"
2004810,180627,118403,"OHA STRATEGIC CREDIT MINI-MASTER FUND II (OFFSHORE), L.P.",805-2453129467,"","Cayman Islands","N","Y"
2004810,363575,144124,"OHA CREDIT SOLUTIONS FUND II, L.P.",805-9696867169,"Delaware","United States","N","Y"
2004810,363575,144125,"OHA CREDIT SOLUTIONS FUND II (OFFSHORE), L.P.",805-8220486272,"","Cayman Islands","N","Y"
2004810,180627,118404,"OHA STRATEGIC CREDIT FUND II (OFFSHORE), L.P.",805-3492355939,"","Cayman Islands","N","Y"
2004810,49255,143880,"OHA DIVERSIFIED CREDIT STRATEGIES FUND (CAD FEEDER), LTD.",805-8360665211,"","Cayman Islands","N","Y"
2004810,247361,133278,"OHA TACTICAL INVESTMENT MINI-MASTER FUND (OFFSHORE), L.P.",805-8507031385,"","Cayman Islands","N","Y"
2004810,49255,12480,"OHA DIVERSIFIED CREDIT STRATEGIES FUND (EURO FEEDER), LTD",805-1602307170,"","Cayman Islands","N","Y"
2004810,247361,133279,"OHA TACTICAL INVESTMENT FUND, L.P.",805-8366514661,"Delaware","United States","N","Y"
2004810,484098,152385,"OHA SENIOR PRIVATE LENDING, L.P.",805-5797697398,"","Cayman Islands","N","Y"
2004810,439245,150640,"OHA STRATEGIC CREDIT FUND III, L.P.",805-4514040781,"Delaware","United States","N","Y"
2004810,439245,150641,"OHA STRATEGIC CREDIT MINI-MASTER FUND III (OFFSHORE), L.P.",805-6432575464,"","Cayman Islands","N","Y"
2004810,41995,7830,"OHA EUROPEAN STRATEGIC CREDIT MASTER FUND, L.P.",805-9008190682,"","Cayman Islands","N","Y"
2004810,202672,123669,"OHA ENHANCED CREDIT STRATEGIES FUND (OFFSHORE), L.P.",805-3016105876,"","Cayman Islands","N","Y"
2004810,202672,123670,"OHA ENHANCED CREDIT STRATEGIES MINI-MASTER FUND, L.P.",805-7501357921,"","Cayman Islands","N","Y"
2004810,229149,130255,"OHA CREDIT SOLUTIONS FUND, L.P.",805-6437651617,"Delaware","United States","N","Y"
2009404,209564,132626,"SOLEUS CAPITAL OFFSHORE, LTD.",805-1834203840,"","Cayman Islands","N","Y"
2009404,209564,125303,"SOLEUS CAPITAL, L.P.",805-5740551308,"Delaware","United States","N","Y"
2010768,72554,126797,"MERCER CANADIAN HEDGE FUND INVESTORS LTD",805-3357377554,"","Cayman Islands","Y","N"
2006293,10774,2540,"WHITEBOX MULTI-STRATEGY FUND, LTD",805-9067758667,"","Cayman Islands","N","Y"
2006293,10798,2543,"PANDORA SELECT FUND, LP",805-9954868020,"Delaware","United States","N","Y"
2006293,10798,2544,"PANDORA SELECT FUND, LTD",805-7503383689,"","Cayman Islands","N","Y"
2006293,10774,2537,"WHITEBOX MULTI-STRATEGY FUND, LP",805-7534779008,"Delaware","United States","N","Y"
2006293,10589,2510,"WHITEBOX RELATIVE VALUE FUND, LTD.",805-1991888827,"","Cayman Islands","N","Y"
2006293,10589,2509,"WHITEBOX RELATIVE VALUE FUND, LP",805-3164238939,"Delaware","United States","N","Y"
2011111,460657,154113,"ONE RIVER TOTAL PORTFOLIO ONSHORE LP",805-6710960086,"Delaware","United States","N","Y"
2011111,460657,154112,"ONE RIVER TOTAL PORTFOLIO OFFSHORE SP",805-4058742854,"","Cayman Islands","N","Y"
2011567,318244,142465,"ACCOLADE PARTNERS IX FEEDER, L.P.",805-8585335944,"","Cayman Islands","Y","Y"
2011567,318273,142472,"ACCOLADE PARTNERS DIGITAL EVOLUTION FEEDER, L.P.",805-6338619212,"","Cayman Islands","N","Y"
2011567,318271,142470,"ACCOLADE PARTNERS GROWTH III FEEDER, L.P.",805-3457057625,"","Cayman Islands","N","Y"
2011567,318272,142471,"ACCOLADE PARTNERS VENTURE I FEEDER, L.P.",805-8720167136,"","Cayman Islands","N","Y"
2011567,318242,142464,"ACCOLADE PARTNERS BLOCKCHAIN III SEED FEEDER, L.P.",805-1837268647,"","Cayman Islands","N","Y"
2011567,318238,142463,"ACCOLADE PARTNERS BLOCKCHAIN III SEED FEEDER, L.P.",805-1837268647,"","Cayman Islands","N","Y"
2011567,284890,137791,"ACCOLADE PARTNERS BLOCKCHAIN II FEEDER, L.P.",805-1926429689,"","Cayman Islands","N","Y"
2011567,285642,137885,"ACCOLADE PARTNERS VIII-C FEEDER, L.P.",805-7233654994,"","Cayman Islands","N","Y"
2011567,252288,134029,"ACCOLADE PARTNERS GROWTH II-A, L.P.",805-6378276555,"","Cayman Islands","Y","Y"
2011567,252289,134030,"ACCOLADE PARTNERS BLOCKCHAIN I FEEDER, L.P.",805-7161516569,"","Cayman Islands","N","Y"
2011567,252285,134028,"ACCOLADE PARTNERS VIII-A, L.P.",805-4140159328,"","Cayman Islands","Y","Y"
2011567,214924,126383,"ACCOLADE PARTNERS GROWTH I FEEDER, L.P.",805-8633623573,"","Cayman Islands","N","Y"
2011567,252302,134031,"ACCOLADE PARTNERS VIII-B FEEDER, L.P.",805-7233654994,"","Cayman Islands","N","Y"
2011567,285645,137886,"ACCOLADE PARTNERS VIII-D FEEDER, L.P.",805-2063628883,"","Cayman Islands","N","Y"
2011567,285699,137898,"ACCOLADE PARTNERS BLOCKCHAIN II SELECT FEEDER, L.P.",805-8347520253,"","Cayman Islands","N","Y"
2011567,318278,142473,"ACCOLADE PARTNERS BLOCKCHAIN II-B FEEDER, L.P.",805-1157475226,"","Cayman Islands","Y","N"
2004882,168007,115975,"OAKTREE ENHANCED INCOME FUND III (PARALLEL) FEEDER, L.P.",805-7465775091,"","Cayman Islands","N","Y"
2004882,232995,133248,"OAKTREE MEZZANINE FUND V FEEDER (ICI) (CAYMAN), L.P.",805-1102698629,"","Cayman Islands","N","Y"
2004882,232955,131013,"OAKTREE EUROPEAN PRINCIPAL FUND V FEEDER (USDH), L.P.",805-1189867922,"","Cayman Islands","N","Y"
2004882,170343,120861,"OAKTREE EUROPEAN CAPITAL SOLUTIONS FUND FEEDER (U.S.), L.P.",805-9442113763,"","Cayman Islands","N","Y"
2004882,180617,118397,"OAKTREE PINNACLE INVESTMENT FUND FEEDER (REIT), LLC",805-8606477614,"Delaware","United States","N","Y"
2004882,312686,142419,"OAKTREE SPECIAL SITUATIONS FUND III FEEDER (PVCF), L.P.",805-6266281956,"","Cayman Islands","N","Y"
2004882,232955,131014,"OAKTREE EUROPEAN PRINCIPAL FUND V FEEDER (U.S.), L.P.",805-1448585564,"","Cayman Islands","N","Y"
2004882,249094,137652,"OAKTREE OPPORTUNITIES FUND XI FEEDER (CAYMAN), L.P.",805-5233081060,"","Cayman Islands","N","Y"
2004882,166567,116617,"OAKTREE REAL ESTATE OPPORTUNITIES FUND VII (FEEDER), L.P.",805-2595335127,"","Cayman Islands","N","Y"
2004882,230395,130593,"OAKTREE FF EMERGING MARKETS OPPORTUNITIES FUND (FEEDER), L.P.",805-9087187919,"","Cayman Islands","N","Y"
2004882,283425,137502,"OAKTREE LIFE SCIENCES LENDING FUND FEEDER CAYMAN (PARALLEL), L.P.",805-2090456017,"","Cayman Islands","N","Y"
2004882,229158,130263,"OAKTREE EUROPEAN CAPITAL SOLUTIONS FUND II FEEDER (USD), L.P.",805-9345419116,"","Cayman Islands","N","Y"
2004882,310081,141154,"OAKTREE GLOBAL CREDIT PLUS FUND FEEDER CAYMAN (PARALLEL), L.P.",805-2357147424,"","Cayman Islands","N","Y"
2004882,66937,13712,"OAKTREE STRATEGIC CREDIT FUND A (CAYMAN), L.P.",805-2694981913,"","Cayman Islands","N","Y"
2004882,213932,126081,"OAKTREE MIDDLE-MARKET DIRECT LENDING UNLEVERED FEEDER (CAD), L.P.",805-4937809609,"","Cayman Islands","N","Y"
2004882,26574,4879,"OAKTREE OPPORTUNITIES FUND VIIIB (CAYMAN) LTD.",805-3801181820,"","Cayman Islands","N","Y"
2004882,247242,133245,"OAKTREE PHOENIX INVESTMENT FUND FEEDER, L.P.",805-4191497171,"","Cayman Islands","N","Y"
2004882,213933,126082,"OAKTREE POWER OPPORTUNITIES FUND V FEEDER, L.P.",805-1251237804,"","Cayman Islands","N","Y"
2004882,192812,121968,"OAKTREE GLOBAL CREDIT FEEDER (CAYMAN), L.P.",805-5213074604,"","Cayman Islands","N","Y"
2004882,170343,118159,"OAKTREE EUROPEAN CAPITAL SOLUTIONS FUND FEEDER 2, L.P.",805-2913366666,"","Cayman Islands","N","Y"
2004882,123735,119625,"OAKTREE OPPORTUNITIES FUND X FEEDER (CAYMAN), L.P.",805-3715248181,"","Cayman Islands","N","Y"
2004882,432143,149471,"OAKTREE POWER OPPORTUNITIES FUND VII FEEDER 2 (CAYMAN), L.P.",805-4533845237,"","Cayman Islands","N","Y"
2004882,26601,4887,"OAKTREE POWER OPPORTUNITIES FUND III (CAYMAN), L.P.",805-8796324592,"","Cayman Islands","N","Y"
2004882,170347,144572,"OAKTREE HUNTINGTON INVESTMENT FUND II FEEDER (CAYMAN), L.P.",805-9103257630,"","Cayman Islands","N","Y"
2004882,232955,131012,"OAKTREE EUROPEAN PRINCIPAL FUND V FEEDER (CAYMAN), L.P.",805-1306051712,"","Cayman Islands","N","Y"
2004882,368408,144909,"OAKTREE REAL ESTATE OPPORTUNITIES FUND IX FEEDER (DELAWARE), L.P.",805-1571344994,"Delaware","United States","N","Y"
2004882,363864,144173,"OAKTREE OPPORTUNITIES FUND XII FEEDER (CAYMAN), L.P.",805-5898705142,"","Cayman Islands","N","Y"
2004882,312686,141683,"OAKTREE SPECIAL SITUATIONS FUND III FEEDER (CAYMAN), L.P.",805-3020373279,"","Cayman Islands","N","Y"
2004882,249094,137656,"OAKTREE OPPORTUNITIES FUND XI FEEDER 4 (CAYMAN), L.P.",805-7130437964,"","Cayman Islands","N","Y"
2004882,249094,137655,"OAKTREE OPPORTUNITIES FUND XI FEEDER 3 (CAYMAN), L.P.",805-3621274322,"","Cayman Islands","N","Y"
2004882,245444,137116,"OAKTREE REAL ESTATE DEBT FUND III FEEDER (CAYMAN) V, L.P.",805-1306542647,"","Cayman Islands","N","Y"
2004882,179188,123286,"OAKTREE EUROPEAN PRINCIPAL FUND IV FEEDER (CAYMAN), L.P.",805-8960098022,"","Cayman Islands","N","Y"
2004882,310064,144905,"OAKTREE DIRECT LENDING FUND FEEDER CAYMAN (PARALLEL), L.P.",805-4605584654,"","Cayman Islands","N","Y"
2004882,126737,89462,"OAKTREE POWER OPPORTUNITIES FUND IV FEEDER (CAYMAN), L.P.",805-9179366613,"","Cayman Islands","N","Y"
2004882,314363,141990,"OAKTREE EPSILON INVESTMENT FUND (FEEDER), L.P.",805-1852257892,"","Cayman Islands","N","Y"
2004882,170348,116625,"OAKTREE REAL ESTATE OPPORTUNITIES FUND VII (PARALLEL 3) FEEDER, L.P.",805-8387672293,"","Cayman Islands","N","Y"
2004882,194299,122342,"OAKTREE GLACIER INVESTMENT FUND II (FEEDER), S.C.SP.",805-5110240513,"","Luxembourg","N","Y"
2004882,26880,10416,"OAKTREE REAL ESTATE OPPORTUNITIES FUND V (CAYMAN), L.P.",805-8187827261,"","Cayman Islands","N","Y"
