"FilingID","ReferenceID","Foreign Regulatory Authority"
1928848,420365,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1927274,200244,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,254837,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,200275,"India - Securities and Exchange Board of India"
1927274,200270,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,254831,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,200272,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,206358,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,200260,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,200275,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,200265,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,428264,"Cayman Islands - Cayman Islands Monetary Authority"
1927274,428350,"Cayman Islands - Cayman Islands Monetary Authority"
1928454,436743,"Canada - New Brunswick Securities Commission"
1928454,436743,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1928454,436743,"Canada - Alberta Securities Commission"
1928454,436743,"Canada - British Columbia Securities Commission"
1928454,436744,"Canada - Nunavut, Registrar of Securities"
1928454,436744,"Canada - Ontario Securities Commission"
1928454,436744,"Canada - Prince Edward Island, Securities Office"
1928454,436744,"Canada - Quebec, Financial Markets Authority"
1928454,436744,"Canada - Yukon Territories, Registrar of Securities"
1928454,436744,"Canada - Nova Scotia Securities Commission"
1928454,436744,"Canada - Saskatchewan Financial Services Commission"
1928454,436744,"Canada - Northwest Territories, Office of the Registrar of Securities"
1928454,436744,"Canada - Manitoba Securities Commission"
1928454,436744,"Canada - New Brunswick Securities Commission"
1928454,436744,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1928454,436744,"Canada - Alberta Securities Commission"
1928454,436744,"Canada - British Columbia Securities Commission"
1928454,436745,"Canada - Nunavut, Registrar of Securities"
1928454,436745,"Canada - Ontario Securities Commission"
1928454,436745,"Canada - Prince Edward Island, Securities Office"
1928454,436745,"Canada - Quebec, Financial Markets Authority"
1928454,436745,"Canada - Yukon Territories, Registrar of Securities"
1928454,436745,"Canada - Nova Scotia Securities Commission"
1928454,436745,"Canada - Saskatchewan Financial Services Commission"
1928454,436745,"Canada - Northwest Territories, Office of the Registrar of Securities"
1928454,436745,"Canada - Manitoba Securities Commission"
1928454,436745,"Canada - New Brunswick Securities Commission"
1928454,436745,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1928454,436745,"Canada - Alberta Securities Commission"
1928454,436745,"Canada - British Columbia Securities Commission"
1928454,436746,"Canada - Nunavut, Registrar of Securities"
1928454,436746,"Canada - Ontario Securities Commission"
1928454,436746,"Canada - Prince Edward Island, Securities Office"
1928454,436746,"Canada - Quebec, Financial Markets Authority"
1928454,436746,"Canada - Yukon Territories, Registrar of Securities"
1928454,436746,"Canada - Nova Scotia Securities Commission"
1928454,436746,"Canada - Saskatchewan Financial Services Commission"
1928454,436746,"Canada - Northwest Territories, Office of the Registrar of Securities"
1928454,436746,"Canada - Manitoba Securities Commission"
1928454,436746,"Canada - New Brunswick Securities Commission"
1928454,436746,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1928454,436746,"Canada - Alberta Securities Commission"
1928454,436746,"Canada - British Columbia Securities Commission"
1928454,436747,"Canada - Nunavut, Registrar of Securities"
1928454,436747,"Canada - Ontario Securities Commission"
1928454,436747,"Canada - Prince Edward Island, Securities Office"
1928454,436747,"Canada - Quebec, Financial Markets Authority"
1928454,436747,"Canada - Yukon Territories, Registrar of Securities"
